start_time,c,h,l,o,t
1722891600000,0.000043,0.00096,-0.000106,0.000274,1722891600
1722895200000,0.00185,0.00185,0.00001,0.000043,1722895200
1722898800000,0.003466,0.003508,0.00185,0.00185,1722898800
1722902400000,0.004607,0.005608,0.003466,0.003466,1722902400
1722906000000,0.001726,0.004607,0.001726,0.004607,1722906000
1722909600000,-0.00149,0.001726,-0.001502,0.001726,1722909600
1722913200000,-0.002833,-0.001476,-0.002912,-0.00149,1722913200
1722916800000,-0.002976,-0.002833,-0.003335,-0.002833,1722916800
1722920400000,-0.002334,-0.002218,-0.002976,-0.002976,1722920400
1722924000000,-0.003203,-0.002256,-0.003223,-0.002334,1722924000
1722927600000,-0.002843,-0.002843,-0.003429,-0.003203,1722927600
1722931200000,-0.002328,-0.00229,-0.004002,-0.002843,1722931200
1722934800000,0.000385,0.000385,-0.002353,-0.002328,1722934800
1722938400000,0.000905,0.000922,0.000348,0.000385,1722938400
1722942000000,0.002278,0.002278,0.000863,0.000905,1722942000
1722945600000,0.003313,0.003313,0.002278,0.002278,1722945600
1722949200000,0.004742,0.004751,0.003313,0.003313,1722949200
1722952800000,0.005213,0.006029,0.004742,0.004742,1722952800
1722956400000,0.004485,0.005213,0.004485,0.005213,1722956400
1722960000000,0.001794,0.004485,0.001794,0.004485,1722960000
1722963600000,-0.001861,0.001794,-0.001861,0.001794,1722963600
1722967200000,-0.00482,-0.001861,-0.00482,-0.001861,1722967200
1722970800000,-0.006048,-0.00482,-0.006048,-0.00482,1722970800
1722974400000,-0.007581,-0.006048,-0.007581,-0.006048,1722974400
1722978000000,-0.006474,-0.006474,-0.007781,-0.007581,1722978000
1722981600000,-0.003971,-0.003971,-0.006474,-0.006474,1722981600
1722985200000,-0.000849,-0.000849,-0.003971,-0.003971,1722985200
1722988800000,0.00219,0.00219,-0.000849,-0.000849,1722988800
1722992400000,0.003544,0.00355,0.002145,0.00219,1722992400
1722996000000,0.00163,0.003551,0.00163,0.003544,1722996000
1722999600000,-0.001056,0.00163,-0.001056,0.00163,1722999600
1723003200000,-0.004199,-0.001056,-0.004199,-0.001056,1723003200
1723006800000,-0.006515,-0.004199,-0.006528,-0.004199,1723006800
1723010400000,-0.006951,-0.006506,-0.006951,-0.006515,1723010400
1723014000000,-0.006926,-0.006737,-0.007075,-0.006951,1723014000
1723017600000,-0.005362,-0.005362,-0.006926,-0.006926,1723017600
1723021200000,-0.005528,-0.00493,-0.005528,-0.005362,1723021200
1723024800000,-0.00633,-0.005427,-0.006342,-0.005528,1723024800
1723028400000,-0.004575,-0.004575,-0.006358,-0.00633,1723028400
1723032000000,-0.002988,-0.002963,-0.004575,-0.004575,1723032000
1723035600000,-0.00258,-0.002346,-0.003161,-0.002988,1723035600
1723039200000,0.000295,0.000295,-0.00258,-0.00258,1723039200
1723042800000,0.003207,0.003207,0.000295,0.000295,1723042800
1723046400000,0.004066,0.004135,0.003207,0.003207,1723046400
1723050000000,0.004588,0.004595,0.003635,0.004066,1723050000
1723053600000,0.006982,0.006982,0.004588,0.004588,1723053600
1723057200000,0.008217,0.008259,0.006982,0.006982,1723057200
1723060800000,0.009076,0.009249,0.008217,0.008217,1723060800
1723064400000,0.007921,0.009247,0.007921,0.009076,1723064400
1723068000000,0.005015,0.007921,0.005015,0.007921,1723068000
1723071600000,0.002748,0.005015,0.002748,0.005015,1723071600
1723075200000,0.000174,0.002748,0.000172,0.002748,1723075200
1723078800000,-0.001478,0.000174,-0.001877,0.000174,1723078800
1723082400000,-0.001463,-0.001387,-0.002045,-0.001478,1723082400
1723086000000,-0.000741,-0.000741,-0.001485,-0.001463,1723086000
1723089600000,0.000999,0.000999,-0.000741,-0.000741,1723089600
1723093200000,0.002977,0.002977,0.000999,0.000999,1723093200
1723096800000,0.004246,0.004246,0.002977,0.002977,1723096800
1723100400000,0.003087,0.004246,0.003087,0.004246,1723100400
1723104000000,0.004334,0.004432,0.003037,0.003087,1723104000
1723107600000,0.005647,0.00566,0.004334,0.004334,1723107600
1723111200000,0.005717,0.006029,0.005517,0.005647,1723111200
1723114800000,0.005474,0.006121,0.005474,0.005717,1723114800
1723118400000,0.005452,0.005855,0.004923,0.005474,1723118400
1723122000000,0.005109,0.005474,0.004834,0.005452,1723122000
1723125600000,0.003929,0.005272,0.003924,0.005109,1723125600
1723129200000,0.001217,0.003929,0.001217,0.003929,1723129200
1723132800000,-0.000468,0.001217,-0.000644,0.001217,1723132800
1723136400000,-0.000221,0.000002,-0.000784,-0.000468,1723136400
1723140000000,-0.001005,-0.0002,-0.001078,-0.000221,1723140000
1723143600000,-0.001806,-0.00082,-0.001806,-0.001005,1723143600
1723147200000,-0.001438,-0.00135,-0.001813,-0.001806,1723147200
1723150800000,-0.000045,0.000031,-0.001487,-0.001438,1723150800
1723154400000,0.00184,0.001841,-0.000045,-0.000045,1723154400
1723158000000,0.00493,0.00493,0.00184,0.00184,1723158000
1723161600000,0.005318,0.005617,0.00493,0.00493,1723161600
1723165200000,0.004169,0.005343,0.00416,0.005318,1723165200
1723168800000,0.002654,0.004169,0.002654,0.004169,1723168800
1723172400000,0.001387,0.002699,0.001343,0.002654,1723172400
1723176000000,0.000687,0.001394,0.000475,0.001387,1723176000
1723179600000,0.001877,0.001884,0.000687,0.000687,1723179600
1723183200000,0.001987,0.002133,0.001802,0.001877,1723183200
1723186800000,0.002184,0.002184,0.001909,0.001987,1723186800
1723190400000,0.003427,0.003452,0.002184,0.002184,1723190400
1723194000000,0.002659,0.003537,0.002659,0.003427,1723194000
1723197600000,0.002998,0.002998,0.002265,0.002659,1723197600
1723201200000,0.004365,0.004365,0.002998,0.002998,1723201200
1723204800000,0.004093,0.004398,0.003864,0.004365,1723204800
1723208400000,0.005296,0.00536,0.004093,0.004093,1723208400
1723212000000,0.004175,0.005489,0.003902,0.005296,1723212000
1723215600000,0.00477,0.00477,0.003959,0.004175,1723215600
1723219200000,0.006506,0.006518,0.00477,0.00477,1723219200
1723222800000,0.006794,0.006934,0.006506,0.006506,1723222800
1723226400000,0.008432,0.008432,0.006794,0.006794,1723226400
1723230000000,0.008238,0.009168,0.008238,0.008432,1723230000
1723233600000,0.005007,0.008238,0.005007,0.008238,1723233600
1723237200000,0.00131,0.005007,0.00131,0.005007,1723237200
1723240800000,-0.002196,0.00131,-0.002196,0.00131,1723240800
1723244400000,-0.003912,-0.002196,-0.003912,-0.002196,1723244400
1723248000000,-0.004745,-0.003424,-0.004745,-0.003912,1723248000
1723251600000,-0.005825,-0.004744,-0.005825,-0.004745,1723251600
1723255200000,-0.005498,-0.005498,-0.006019,-0.005825,1723255200
1723258800000,-0.004358,-0.004328,-0.005498,-0.005498,1723258800
1723262400000,-0.003083,-0.003083,-0.004358,-0.004358,1723262400
1723266000000,-0.001931,-0.001931,-0.003083,-0.003083,1723266000
1723269600000,-0.001371,-0.001357,-0.001931,-0.001931,1723269600
1723273200000,-0.001379,-0.001335,-0.001634,-0.001371,1723273200
1723276800000,-0.001964,-0.001379,-0.002105,-0.001379,1723276800
1723280400000,-0.00198,-0.001544,-0.00198,-0.001964,1723280400
1723284000000,-0.002626,-0.001943,-0.002643,-0.00198,1723284000
1723287600000,-0.003068,-0.002626,-0.003179,-0.002626,1723287600
1723291200000,-0.002185,-0.002185,-0.003068,-0.003068,1723291200
1723294800000,-0.002181,-0.001863,-0.002185,-0.002185,1723294800
1723298400000,-0.002054,-0.001814,-0.002264,-0.002181,1723298400
1723302000000,-0.001881,-0.001629,-0.002096,-0.002054,1723302000
1723305600000,-0.000926,-0.000926,-0.002202,-0.001881,1723305600
1723309200000,0.000809,0.000809,-0.000926,-0.000926,1723309200
1723312800000,0.002202,0.002202,0.000809,0.000809,1723312800
1723316400000,0.00296,0.003043,0.002202,0.002202,1723316400
1723320000000,0.003248,0.003411,0.00296,0.00296,1723320000
1723323600000,0.003835,0.003873,0.003248,0.003248,1723323600
1723327200000,0.003691,0.003835,0.003545,0.003835,1723327200
1723330800000,0.00404,0.004046,0.003596,0.003691,1723330800
1723334400000,0.00379,0.004064,0.00379,0.00404,1723334400
1723338000000,0.003453,0.00379,0.003299,0.00379,1723338000
1723341600000,0.003311,0.003453,0.00284,0.003453,1723341600
1723345200000,0.003382,0.003801,0.003239,0.003311,1723345200
1723348800000,0.00082,0.003382,0.00082,0.003382,1723348800
1723352400000,-0.000581,0.00082,-0.000585,0.00082,1723352400
1723356000000,-0.001565,-0.000581,-0.001565,-0.000581,1723356000
1723359600000,-0.001819,-0.001486,-0.001873,-0.001565,1723359600
1723363200000,-0.002366,-0.00179,-0.002366,-0.001819,1723363200
1723366800000,-0.002639,-0.002021,-0.002642,-0.002366,1723366800
1723370400000,-0.002284,-0.002172,-0.002651,-0.002639,1723370400
1723374000000,-0.002314,-0.002267,-0.002653,-0.002284,1723374000
1723377600000,0.000473,0.000473,-0.002314,-0.002314,1723377600
1723381200000,0.001342,0.001519,0.000473,0.000473,1723381200
1723384800000,0.000734,0.001559,0.000734,0.001342,1723384800
1723388400000,0.00117,0.001215,0.000634,0.000734,1723388400
1723392000000,0.002451,0.002451,0.00117,0.00117,1723392000
1723395600000,0.003595,0.003595,0.002451,0.002451,1723395600
1723399200000,0.003555,0.003678,0.003342,0.003595,1723399200
1723402800000,0.0044,0.0044,0.003555,0.003555,1723402800
1723406400000,0.004288,0.004597,0.004288,0.0044,1723406400
1723410000000,0.003536,0.004681,0.003536,0.004288,1723410000
1723413600000,0.002024,0.003536,0.002024,0.003536,1723413600
1723417200000,0.0011,0.002024,0.001025,0.002024,1723417200
1723420800000,0.002119,0.002119,0.0011,0.0011,1723420800
1723424400000,0.004663,0.004663,0.002119,0.002119,1723424400
1723428000000,0.006786,0.006786,0.004663,0.004663,1723428000
1723431600000,0.007732,0.007732,0.006786,0.006786,1723431600
1723435200000,0.00855,0.008831,0.007732,0.007732,1723435200
1723438800000,0.009571,0.009571,0.008501,0.00855,1723438800
1723442400000,0.01,0.01,0.009571,0.009571,1723442400
1723446000000,0.008783,0.01,0.008783,0.01,1723446000
1723449600000,0.006,0.008783,0.006,0.008783,1723449600
1723453200000,0.004803,0.006,0.004709,0.006,1723453200
1723456800000,0.00337,0.004803,0.00337,0.004803,1723456800
1723460400000,-0.000043,0.00337,-0.000043,0.00337,1723460400
1723464000000,-0.002127,-0.000043,-0.002127,-0.000043,1723464000
1723467600000,-0.001976,-0.001976,-0.002601,-0.002127,1723467600
1723471200000,-0.001574,-0.001006,-0.001976,-0.001976,1723471200
1723474800000,-0.002224,-0.001547,-0.002743,-0.001574,1723474800
1723478400000,-0.000429,-0.000429,-0.002323,-0.002224,1723478400
1723482000000,0.002528,0.002528,-0.000429,-0.000429,1723482000
1723485600000,0.005141,0.005173,0.002528,0.002528,1723485600
1723489200000,0.006673,0.006673,0.005141,0.005141,1723489200
1723492800000,0.008307,0.00836,0.006673,0.006673,1723492800
1723496400000,0.008088,0.008569,0.008037,0.008307,1723496400
1723500000000,0.007533,0.008088,0.007261,0.008088,1723500000
1723503600000,0.006152,0.007656,0.006143,0.007533,1723503600
1723507200000,0.003898,0.006152,0.003898,0.006152,1723507200
1723510800000,0.002497,0.003898,0.002497,0.003898,1723510800
1723514400000,0.00219,0.002582,0.002112,0.002497,1723514400
1723518000000,0.002217,0.002217,0.001966,0.00219,1723518000
1723521600000,0.001347,0.002282,0.001347,0.002217,1723521600
1723525200000,0.00099,0.001368,0.000977,0.001347,1723525200
1723528800000,0.001155,0.0014,0.000779,0.00099,1723528800
1723532400000,0.000511,0.001263,0.000511,0.001155,1723532400
1723536000000,0.000795,0.000813,0.000427,0.000511,1723536000
1723539600000,-0.000184,0.000898,-0.000184,0.000795,1723539600
1723543200000,0.000032,0.000032,-0.000728,-0.000184,1723543200
1723546800000,0.000239,0.000392,0.000032,0.000032,1723546800
1723550400000,0.000417,0.000424,0.000031,0.000239,1723550400
1723554000000,-0.000207,0.000471,-0.000207,0.000417,1723554000
1723557600000,-0.002299,-0.000207,-0.002299,-0.000207,1723557600
1723561200000,-0.003857,-0.002299,-0.003857,-0.002299,1723561200
1723564800000,-0.003673,-0.003673,-0.004394,-0.003857,1723564800
1723568400000,-0.004418,-0.003532,-0.004549,-0.003673,1723568400
1723572000000,-0.001203,-0.001203,-0.004432,-0.004418,1723572000
1723575600000,0.001711,0.001711,-0.001203,-0.001203,1723575600
1723579200000,0.002921,0.002944,0.001711,0.001711,1723579200
1723582800000,0.003435,0.00368,0.002921,0.002921,1723582800
1723586400000,0.002103,0.003551,0.002103,0.003435,1723586400
1723590000000,0.001152,0.002103,0.00114,0.002103,1723590000
1723593600000,-0.00051,0.001152,-0.00051,0.001152,1723593600
1723597200000,-0.002717,-0.00051,-0.002717,-0.00051,1723597200
1723600800000,-0.003946,-0.002717,-0.003946,-0.002717,1723600800
1723604400000,-0.004172,-0.003899,-0.004172,-0.003946,1723604400
1723608000000,-0.004001,-0.00384,-0.004199,-0.004172,1723608000
1723611600000,-0.003152,-0.003152,-0.004012,-0.004001,1723611600
1723615200000,-0.002667,-0.002667,-0.003404,-0.003152,1723615200
1723618800000,-0.001386,-0.001386,-0.00269,-0.002667,1723618800
1723622400000,-0.000725,-0.00068,-0.001386,-0.001386,1723622400
1723626000000,-0.001374,-0.000555,-0.001374,-0.000725,1723626000
1723629600000,-0.001688,-0.000939,-0.001688,-0.001374,1723629600
1723633200000,-0.001878,-0.001481,-0.001948,-0.001688,1723633200
1723636800000,-0.002636,-0.001399,-0.002636,-0.001878,1723636800
1723640400000,-0.004197,-0.002636,-0.00422,-0.002636,1723640400
1723644000000,-0.006169,-0.004171,-0.006169,-0.004197,1723644000
1723647600000,-0.007739,-0.006169,-0.007739,-0.006169,1723647600
1723651200000,-0.008799,-0.007739,-0.008845,-0.007739,1723651200
1723654800000,-0.009442,-0.008799,-0.009511,-0.008799,1723654800
1723658400000,-0.009925,-0.009368,-0.009977,-0.009442,1723658400
1723662000000,-0.010083,-0.009869,-0.010248,-0.009925,1723662000
1723665600000,-0.010052,-0.010052,-0.010335,-0.010083,1723665600
1723669200000,-0.009032,-0.00897,-0.010133,-0.010052,1723669200
1723672800000,-0.008449,-0.008449,-0.009032,-0.009032,1723672800
1723676400000,-0.008476,-0.008381,-0.008525,-0.008449,1723676400
1723680000000,-0.007788,-0.007761,-0.008501,-0.008476,1723680000
1723683600000,-0.00576,-0.005649,-0.007825,-0.007788,1723683600
1723687200000,-0.001129,-0.001129,-0.005835,-0.00576,1723687200
1723690800000,0.002854,0.002854,-0.001129,-0.001129,1723690800
1723694400000,0.005041,0.005041,0.002854,0.002854,1723694400
1723698000000,0.00644,0.006509,0.005041,0.005041,1723698000
1723701600000,0.00719,0.00719,0.00644,0.00644,1723701600
1723705200000,0.006417,0.007293,0.006417,0.00719,1723705200
1723708800000,0.004747,0.006417,0.004747,0.006417,1723708800
1723712400000,0.000983,0.004747,0.000983,0.004747,1723712400
1723716000000,-0.001976,0.000983,-0.001976,0.000983,1723716000
1723719600000,-0.003676,-0.001976,-0.003676,-0.001976,1723719600
1723723200000,-0.0047,-0.003676,-0.0047,-0.003676,1723723200
1723726800000,-0.004788,-0.004572,-0.004957,-0.0047,1723726800
1723730400000,-0.005801,-0.004722,-0.005801,-0.004788,1723730400
1723734000000,-0.006181,-0.005603,-0.006383,-0.005801,1723734000
1723737600000,-0.006766,-0.006019,-0.006766,-0.006181,1723737600
1723741200000,-0.006646,-0.006341,-0.006932,-0.006766,1723741200
1723744800000,-0.008665,-0.006646,-0.008712,-0.006646,1723744800
1723748400000,-0.011437,-0.008665,-0.011437,-0.008665,1723748400
1723752000000,-0.013444,-0.011437,-0.013444,-0.011437,1723752000
1723755600000,-0.013586,-0.012905,-0.013767,-0.013444,1723755600
1723759200000,-0.012794,-0.012794,-0.013858,-0.013586,1723759200
1723762800000,-0.011235,-0.011235,-0.012794,-0.012794,1723762800
1723766400000,-0.008927,-0.008927,-0.011235,-0.011235,1723766400
1723770000000,-0.00621,-0.00621,-0.008927,-0.008927,1723770000
1723773600000,-0.003741,-0.003741,-0.00621,-0.00621,1723773600
1723777200000,-0.004978,-0.003687,-0.005034,-0.003741,1723777200
1723780800000,-0.005063,-0.004723,-0.005181,-0.004978,1723780800
1723784400000,-0.005887,-0.004995,-0.005887,-0.005063,1723784400
1723788000000,-0.006582,-0.005887,-0.006582,-0.005887,1723788000
1723791600000,-0.00736,-0.006582,-0.007448,-0.006582,1723791600
1723795200000,-0.00842,-0.007355,-0.008431,-0.00736,1723795200
1723798800000,-0.005984,-0.005984,-0.008438,-0.00842,1723798800
1723802400000,-0.004096,-0.004096,-0.006075,-0.005984,1723802400
1723806000000,-0.002427,-0.002427,-0.004096,-0.004096,1723806000
1723809600000,-0.000577,-0.000577,-0.002427,-0.002427,1723809600
1723813200000,0.000652,0.0011,-0.000577,-0.000577,1723813200
1723816800000,-0.000053,0.000831,-0.000053,0.000652,1723816800
1723820400000,-0.000554,-0.000053,-0.000636,-0.000053,1723820400
1723824000000,-0.000668,-0.000355,-0.000736,-0.000554,1723824000
1723827600000,-0.00174,-0.000668,-0.001906,-0.000668,1723827600
1723831200000,-0.003856,-0.001641,-0.003856,-0.00174,1723831200
1723834800000,-0.005993,-0.003856,-0.005993,-0.003856,1723834800
1723838400000,-0.00411,-0.00411,-0.006093,-0.005993,1723838400
1723842000000,-0.002356,-0.002356,-0.00411,-0.00411,1723842000
1723845600000,-0.000417,-0.000417,-0.002356,-0.002356,1723845600
1723849200000,0.00189,0.001914,-0.000417,-0.000417,1723849200
1723852800000,0.004066,0.004109,0.00189,0.00189,1723852800
1723856400000,0.003761,0.004252,0.003761,0.004066,1723856400
1723860000000,0.003437,0.003833,0.003372,0.003761,1723860000
1723863600000,0.004305,0.00434,0.003437,0.003437,1723863600
1723867200000,0.003209,0.004305,0.003209,0.004305,1723867200
1723870800000,0.003646,0.003652,0.00307,0.003209,1723870800
1723874400000,0.002972,0.003737,0.002972,0.003646,1723874400
1723878000000,0.004113,0.004113,0.002761,0.002972,1723878000
1723881600000,0.00526,0.00526,0.004049,0.004113,1723881600
1723885200000,0.005479,0.006087,0.00526,0.00526,1723885200
1723888800000,0.0047,0.005524,0.0047,0.005479,1723888800
1723892400000,0.004399,0.004727,0.004303,0.0047,1723892400
1723896000000,0.004371,0.004477,0.004165,0.004399,1723896000
1723899600000,0.002857,0.004371,0.002857,0.004371,1723899600
1723903200000,0.001838,0.00298,0.001826,0.002857,1723903200
1723906800000,-0.000145,0.00184,-0.000145,0.001838,1723906800
1723910400000,-0.000786,-0.000106,-0.000786,-0.000145,1723910400
1723914000000,-0.002284,-0.000786,-0.002284,-0.000786,1723914000
1723917600000,-0.001708,-0.001708,-0.002363,-0.002284,1723917600
1723921200000,-0.00035,-0.00035,-0.001708,-0.001708,1723921200
1723924800000,0.000996,0.000996,-0.00035,-0.00035,1723924800
1723928400000,0.00261,0.002622,0.000996,0.000996,1723928400
1723932000000,0.002846,0.002915,0.00261,0.00261,1723932000
1723935600000,0.00394,0.00394,0.002842,0.002846,1723935600
1723939200000,0.00343,0.004047,0.00343,0.00394,1723939200
1723942800000,0.001402,0.00343,0.001402,0.00343,1723942800
1723946400000,0.002169,0.002169,0.001308,0.001402,1723946400
1723950000000,-0.000869,0.002352,-0.000869,0.002169,1723950000
1723953600000,-0.001977,-0.000836,-0.001992,-0.000869,1723953600
1723957200000,-0.002457,-0.001879,-0.002457,-0.001977,1723957200
1723960800000,-0.001879,-0.00186,-0.002538,-0.002457,1723960800
1723964400000,-0.001345,-0.001345,-0.001916,-0.001879,1723964400
1723968000000,-0.000985,-0.000818,-0.001345,-0.001345,1723968000
1723971600000,-0.000753,-0.000751,-0.001209,-0.000985,1723971600
1723975200000,-0.000431,-0.000163,-0.000774,-0.000753,1723975200
1723978800000,-0.001306,-0.000356,-0.001454,-0.000431,1723978800
1723982400000,-0.00163,-0.001126,-0.001687,-0.001306,1723982400
1723986000000,-0.002162,-0.001331,-0.002162,-0.00163,1723986000
1723989600000,-0.003328,-0.002162,-0.003534,-0.002162,1723989600
1723993200000,-0.003158,-0.002983,-0.003403,-0.003328,1723993200
1723996800000,-0.003027,-0.00267,-0.003366,-0.003158,1723996800
1724000400000,-0.002958,-0.002857,-0.003234,-0.003027,1724000400
1724004000000,-0.001904,-0.001904,-0.003073,-0.002958,1724004000
1724007600000,-0.002326,-0.001806,-0.002326,-0.001904,1724007600
1724011200000,-0.002425,-0.002326,-0.002797,-0.002326,1724011200
1724014800000,-0.002624,-0.002345,-0.002893,-0.002425,1724014800
1724018400000,-0.002533,-0.002504,-0.002822,-0.002624,1724018400
1724022000000,-0.003616,-0.002418,-0.003616,-0.002533,1724022000
1724025600000,-0.006064,-0.003616,-0.006064,-0.003616,1724025600
1724029200000,-0.008538,-0.006064,-0.008538,-0.006064,1724029200
1724032800000,-0.010509,-0.008538,-0.010637,-0.008538,1724032800
1724036400000,-0.011204,-0.010409,-0.011204,-0.010509,1724036400
1724040000000,-0.011071,-0.011071,-0.011656,-0.011204,1724040000
1724043600000,-0.009762,-0.009666,-0.011071,-0.011071,1724043600
1724047200000,-0.007838,-0.007807,-0.009762,-0.009762,1724047200
1724050800000,-0.006745,-0.006745,-0.007838,-0.007838,1724050800
1724054400000,-0.005498,-0.005498,-0.00675,-0.006745,1724054400
1724058000000,-0.004588,-0.004255,-0.005498,-0.005498,1724058000
1724061600000,-0.00336,-0.00336,-0.004594,-0.004588,1724061600
1724065200000,-0.003012,-0.003012,-0.00343,-0.00336,1724065200
1724068800000,-0.003554,-0.002968,-0.003554,-0.003012,1724068800
1724072400000,-0.00322,-0.003151,-0.003627,-0.003554,1724072400
1724076000000,-0.001588,-0.001588,-0.003231,-0.00322,1724076000
1724079600000,-0.001917,-0.001502,-0.001917,-0.001588,1724079600
1724083200000,-0.002538,-0.001917,-0.002573,-0.001917,1724083200
1724086800000,-0.002942,-0.002538,-0.002942,-0.002538,1724086800
1724090400000,-0.002438,-0.002418,-0.003124,-0.002942,1724090400
1724094000000,-0.002472,-0.00238,-0.002721,-0.002438,1724094000
1724097600000,-0.001944,-0.00178,-0.002503,-0.002472,1724097600
1724101200000,-0.001743,-0.001404,-0.002081,-0.001944,1724101200
1724104800000,-0.002282,-0.001642,-0.00248,-0.001743,1724104800
1724108400000,-0.00257,-0.002197,-0.002722,-0.002282,1724108400
1724112000000,-0.002136,-0.002055,-0.003614,-0.00257,1724112000
1724115600000,-0.001215,-0.001215,-0.002136,-0.002136,1724115600
1724119200000,-0.000408,-0.000408,-0.001298,-0.001215,1724119200
1724122800000,0.000129,0.000129,-0.000411,-0.000408,1724122800
1724126400000,0.00015,0.000267,-0.000022,0.000129,1724126400
1724130000000,0.000848,0.000848,0.000124,0.00015,1724130000
1724133600000,0.001639,0.001676,0.000821,0.000848,1724133600
1724137200000,0.001323,0.00167,0.001247,0.001639,1724137200
1724140800000,0.001025,0.001368,0.000881,0.001323,1724140800
1724144400000,0.000329,0.001124,0.000265,0.001025,1724144400
1724148000000,0.00016,0.000927,0.000016,0.000329,1724148000
1724151600000,0.000919,0.000958,0.00015,0.00016,1724151600
1724155200000,0.000544,0.001197,0.000535,0.000919,1724155200
1724158800000,0.001752,0.001752,0.00046,0.000544,1724158800
1724162400000,0.002277,0.002285,0.000674,0.001752,1724162400
1724166000000,0.001458,0.002363,0.001458,0.002277,1724166000
1724169600000,-0.001739,0.001458,-0.001739,0.001458,1724169600
1724173200000,-0.003199,-0.001739,-0.003199,-0.001739,1724173200
1724176800000,-0.005835,-0.003199,-0.005835,-0.003199,1724176800
1724180400000,-0.006538,-0.005835,-0.006538,-0.005835,1724180400
1724184000000,-0.007094,-0.006363,-0.007222,-0.006538,1724184000
1724187600000,-0.007156,-0.006746,-0.00729,-0.007094,1724187600
1724191200000,-0.007297,-0.007126,-0.007377,-0.007156,1724191200
1724194800000,-0.006784,-0.006781,-0.007478,-0.007297,1724194800
1724198400000,-0.00601,-0.00583,-0.006784,-0.006784,1724198400
1724202000000,-0.005522,-0.005473,-0.006022,-0.00601,1724202000
1724205600000,-0.006057,-0.005455,-0.006073,-0.005522,1724205600
1724209200000,-0.005471,-0.005471,-0.006098,-0.006057,1724209200
1724212800000,-0.004683,-0.004683,-0.005506,-0.005471,1724212800
1724216400000,-0.003042,-0.003042,-0.004703,-0.004683,1724216400
1724220000000,-0.001262,-0.001262,-0.003042,-0.003042,1724220000
1724223600000,-0.000603,-0.000603,-0.001262,-0.001262,1724223600
1724227200000,-0.000707,-0.000431,-0.001195,-0.000603,1724227200
1724230800000,-0.000745,-0.000676,-0.000961,-0.000707,1724230800
1724234400000,-0.000649,-0.000649,-0.001049,-0.000745,1724234400
1724238000000,-0.000887,-0.000649,-0.00139,-0.000649,1724238000
1724241600000,0.000281,0.000281,-0.000887,-0.000887,1724241600
1724245200000,0.001587,0.001587,0.000281,0.000281,1724245200
1724248800000,0.000916,0.00165,0.00087,0.001587,1724248800
1724252400000,0.000396,0.000926,0.000396,0.000916,1724252400
1724256000000,-0.000649,0.000396,-0.000649,0.000396,1724256000
1724259600000,0.000333,0.000377,-0.000649,-0.000649,1724259600
1724263200000,0.000109,0.000612,0.000109,0.000333,1724263200
1724266800000,-0.001037,0.000109,-0.001231,0.000109,1724266800
1724270400000,-0.001156,-0.000882,-0.001787,-0.001037,1724270400
1724274000000,-0.001394,-0.000521,-0.001394,-0.001156,1724274000
1724277600000,-0.00218,-0.001305,-0.002194,-0.001394,1724277600
1724281200000,-0.002217,-0.002159,-0.002706,-0.00218,1724281200
1724284800000,-0.00262,-0.002216,-0.002798,-0.002217,1724284800
1724288400000,-0.000681,-0.000681,-0.00262,-0.00262,1724288400
1724292000000,-0.000041,0.000221,-0.000681,-0.000681,1724292000
1724295600000,0.00035,0.000373,-0.000172,-0.000041,1724295600
1724299200000,-0.000788,0.00035,-0.000808,0.00035,1724299200
1724302800000,-0.000604,-0.000604,-0.00127,-0.000788,1724302800
1724306400000,0.001041,0.001041,-0.000604,-0.000604,1724306400
1724310000000,0.001417,0.001786,0.001041,0.001041,1724310000
1724313600000,-0.00121,0.001417,-0.00121,0.001417,1724313600
1724317200000,-0.002711,-0.00121,-0.002711,-0.00121,1724317200
1724320800000,-0.003516,-0.002643,-0.003523,-0.002711,1724320800
1724324400000,-0.004529,-0.003498,-0.004529,-0.003516,1724324400
1724328000000,-0.005829,-0.004456,-0.005868,-0.004529,1724328000
1724331600000,-0.007528,-0.005829,-0.007528,-0.005829,1724331600
1724335200000,-0.008067,-0.007528,-0.00839,-0.007528,1724335200
1724338800000,-0.007297,-0.007297,-0.008067,-0.008067,1724338800
1724342400000,-0.008087,-0.007261,-0.008087,-0.007297,1724342400
1724346000000,-0.007961,-0.007961,-0.008195,-0.008087,1724346000
1724349600000,-0.00638,-0.006366,-0.007961,-0.007961,1724349600
1724353200000,-0.005537,-0.005501,-0.006396,-0.00638,1724353200
1724356800000,-0.00473,-0.00473,-0.005562,-0.005537,1724356800
1724360400000,-0.005168,-0.00473,-0.005248,-0.00473,1724360400
1724364000000,-0.005,-0.005,-0.005497,-0.005168,1724364000
1724367600000,-0.003329,-0.003329,-0.005,-0.005,1724367600
1724371200000,-0.003029,-0.00264,-0.003329,-0.003329,1724371200
1724374800000,-0.003305,-0.003029,-0.003784,-0.003029,1724374800
1724378400000,-0.003177,-0.003123,-0.003387,-0.003305,1724378400
1724382000000,-0.002433,-0.002433,-0.003177,-0.003177,1724382000
1724385600000,-0.000932,-0.000932,-0.002433,-0.002433,1724385600
1724389200000,0.000548,0.000548,-0.000932,-0.000932,1724389200
1724392800000,0.001861,0.001861,0.000541,0.000548,1724392800
1724396400000,0.002367,0.002421,0.001861,0.001861,1724396400
1724400000000,0.003901,0.003901,0.002367,0.002367,1724400000
