start_time,longShortRatio,time
1718676000000,0.95,1718676000
1718679600000,0.96,1718679600
1718683200000,1.06,1718683200
1718686800000,0.91,1718686800
1718690400000,0.78,1718690400
1718694000000,1.13,1718694000
1718697600000,1.02,1718697600
1718701200000,0.68,1718701200
1718704800000,1.03,1718704800
1718708400000,1.06,1718708400
1718712000000,1.06,1718712000
1718715600000,0.93,1718715600
1718719200000,0.9,1718719200
1718722800000,0.93,1718722800
1718726400000,1.01,1718726400
1718730000000,1.02,1718730000
1718733600000,0.95,1718733600
1718737200000,0.86,1718737200
1718740800000,1.21,1718740800
1718744400000,1.09,1718744400
1718748000000,1.08,1718748000
1718751600000,0.83,1718751600
1718755200000,0.91,1718755200
1718758800000,1.06,1718758800
1718762400000,1.06,1718762400
1718766000000,1.17,1718766000
1718769600000,0.98,1718769600
1718773200000,0.81,1718773200
1718776800000,1.01,1718776800
1718780400000,0.62,1718780400
1718784000000,0.81,1718784000
1718787600000,1.06,1718787600
1718791200000,1.47,1718791200
1718794800000,0.72,1718794800
1718798400000,1.17,1718798400
1718802000000,1.01,1718802000
1718805600000,0.89,1718805600
1718809200000,0.8,1718809200
1718812800000,1.07,1718812800
1718816400000,1.42,1718816400
1718820000000,0.78,1718820000
1718823600000,0.89,1718823600
1718827200000,0.82,1718827200
1718830800000,1.34,1718830800
1718834400000,0.63,1718834400
1718838000000,1.55,1718838000
1718841600000,1.06,1718841600
1718845200000,1.19,1718845200
1718848800000,0.95,1718848800
1718852400000,1.07,1718852400
1718856000000,1.44,1718856000
1718859600000,1.13,1718859600
1718863200000,0.86,1718863200
1718866800000,1.22,1718866800
1718870400000,0.86,1718870400
1718874000000,0.99,1718874000
1718877600000,1.71,1718877600
1718881200000,0.95,1718881200
1718884800000,0.85,1718884800
1718888400000,0.86,1718888400
1718892000000,0.95,1718892000
1718895600000,1.03,1718895600
1718899200000,1.0,1718899200
1718902800000,1.16,1718902800
1718906400000,1.06,1718906400
1718910000000,0.84,1718910000
1718913600000,0.99,1718913600
1718917200000,0.75,1718917200
1718920800000,0.9,1718920800
1718924400000,0.85,1718924400
1718928000000,0.92,1718928000
1718931600000,1.14,1718931600
1718935200000,0.95,1718935200
1718938800000,0.6,1718938800
1718942400000,1.22,1718942400
1718946000000,1.08,1718946000
1718949600000,0.86,1718949600
1718953200000,0.66,1718953200
1718956800000,0.72,1718956800
1718960400000,1.18,1718960400
1718964000000,0.85,1718964000
1718967600000,0.94,1718967600
1718971200000,0.96,1718971200
1718974800000,0.94,1718974800
1718978400000,1.06,1718978400
1718982000000,0.85,1718982000
1718985600000,0.97,1718985600
1718989200000,1.08,1718989200
1718992800000,1.36,1718992800
1718996400000,0.94,1718996400
1719000000000,1.07,1719000000
1719003600000,0.54,1719003600
1719007200000,1.27,1719007200
1719010800000,1.01,1719010800
1719014400000,0.79,1719014400
1719018000000,1.52,1719018000
1719021600000,1.1,1719021600
1719025200000,0.86,1719025200
1719028800000,1.06,1719028800
1719032400000,1.08,1719032400
1719036000000,1.24,1719036000
1719039600000,1.13,1719039600
1719043200000,0.6,1719043200
1719046800000,0.97,1719046800
1719050400000,0.99,1719050400
1719054000000,0.76,1719054000
1719057600000,1.11,1719057600
1719061200000,1.14,1719061200
1719064800000,1.39,1719064800
1719068400000,0.94,1719068400
1719072000000,1.16,1719072000
1719075600000,0.68,1719075600
1719079200000,1.04,1719079200
1719082800000,0.84,1719082800
1719086400000,0.74,1719086400
1719090000000,0.81,1719090000
1719093600000,0.85,1719093600
1719097200000,0.72,1719097200
1719100800000,1.32,1719100800
1719104400000,0.69,1719104400
1719108000000,1.23,1719108000
1719111600000,0.67,1719111600
1719115200000,0.96,1719115200
1719118800000,0.86,1719118800
1719122400000,1.32,1719122400
1719126000000,1.4,1719126000
1719129600000,1.12,1719129600
1719133200000,1.13,1719133200
1719136800000,0.56,1719136800
1719140400000,0.96,1719140400
1719144000000,1.52,1719144000
1719147600000,0.88,1719147600
1719151200000,0.76,1719151200
1719154800000,0.92,1719154800
1719158400000,0.72,1719158400
1719162000000,1.36,1719162000
1719165600000,0.9,1719165600
1719169200000,1.34,1719169200
1719172800000,0.74,1719172800
1719176400000,1.02,1719176400
1719180000000,0.9,1719180000
1719183600000,0.6,1719183600
1719187200000,0.91,1719187200
1719190800000,1.21,1719190800
1719194400000,0.66,1719194400
1719198000000,1.06,1719198000
1719201600000,0.93,1719201600
1719205200000,0.75,1719205200
1719208800000,1.01,1719208800
1719212400000,1.05,1719212400
1719216000000,1.07,1719216000
1719219600000,0.76,1719219600
1719223200000,0.87,1719223200
1719226800000,0.97,1719226800
1719230400000,0.92,1719230400
1719234000000,1.05,1719234000
1719237600000,1.01,1719237600
1719241200000,0.74,1719241200
1719244800000,0.83,1719244800
1719248400000,0.95,1719248400
1719252000000,0.94,1719252000
1719255600000,0.72,1719255600
1719259200000,0.92,1719259200
1719262800000,1.14,1719262800
1719266400000,0.76,1719266400
1719270000000,1.24,1719270000
1719273600000,1.01,1719273600
1719277200000,0.84,1719277200
1719280800000,1.2,1719280800
1719284400000,1.14,1719284400
1719288000000,0.91,1719288000
1719291600000,0.65,1719291600
1719295200000,1.22,1719295200
1719298800000,0.79,1719298800
1719302400000,1.01,1719302400
1719306000000,1.54,1719306000
1719309600000,0.94,1719309600
1719313200000,0.88,1719313200
1719316800000,0.79,1719316800
1719320400000,1.06,1719320400
1719324000000,1.19,1719324000
1719327600000,0.83,1719327600
1719331200000,0.82,1719331200
1719334800000,0.88,1719334800
1719338400000,1.16,1719338400
1719342000000,1.02,1719342000
1719345600000,0.9,1719345600
1719349200000,1.03,1719349200
1719352800000,0.76,1719352800
1719356400000,1.04,1719356400
1719360000000,0.94,1719360000
1719363600000,1.4,1719363600
1719367200000,1.14,1719367200
1719370800000,0.92,1719370800
1719374400000,0.91,1719374400
1719378000000,0.86,1719378000
1719381600000,1.21,1719381600
1719385200000,1.26,1719385200
1719388800000,0.78,1719388800
1719392400000,0.87,1719392400
1719396000000,0.95,1719396000
1719399600000,1.26,1719399600
1719403200000,1.19,1719403200
1719406800000,1.27,1719406800
1719410400000,0.89,1719410400
1719414000000,0.86,1719414000
1719417600000,0.9,1719417600
1719421200000,0.85,1719421200
1719424800000,0.91,1719424800
1719428400000,1.13,1719428400
1719432000000,1.19,1719432000
1719435600000,1.01,1719435600
1719439200000,0.95,1719439200
1719442800000,1.01,1719442800
1719446400000,1.2,1719446400
1719450000000,1.18,1719450000
1719453600000,1.05,1719453600
1719457200000,1.1,1719457200
1719460800000,1.27,1719460800
1719464400000,0.66,1719464400
1719468000000,0.78,1719468000
1719471600000,1.28,1719471600
1719475200000,1.26,1719475200
1719478800000,1.61,1719478800
1719482400000,1.07,1719482400
1719486000000,1.11,1719486000
1719489600000,1.05,1719489600
1719493200000,1.1,1719493200
1719496800000,0.83,1719496800
1719500400000,1.02,1719500400
1719504000000,1.1,1719504000
1719507600000,1.16,1719507600
1719511200000,1.03,1719511200
1719514800000,0.72,1719514800
1719518400000,1.17,1719518400
1719522000000,1.19,1719522000
1719525600000,1.32,1719525600
1719529200000,0.81,1719529200
1719532800000,0.64,1719532800
1719536400000,1.24,1719536400
1719540000000,0.81,1719540000
1719543600000,0.91,1719543600
1719547200000,0.88,1719547200
1719550800000,0.78,1719550800
1719554400000,1.08,1719554400
1719558000000,0.85,1719558000
1719561600000,0.93,1719561600
1719565200000,1.44,1719565200
1719568800000,0.98,1719568800
1719572400000,1.32,1719572400
1719576000000,0.87,1719576000
1719579600000,1.04,1719579600
1719583200000,0.94,1719583200
1719586800000,1.17,1719586800
1719590400000,0.97,1719590400
1719594000000,0.89,1719594000
1719597600000,1.08,1719597600
1719601200000,0.74,1719601200
1719604800000,1.11,1719604800
1719608400000,1.23,1719608400
1719612000000,0.95,1719612000
1719615600000,1.08,1719615600
1719619200000,1.18,1719619200
1719622800000,1.27,1719622800
1719626400000,0.54,1719626400
1719630000000,0.91,1719630000
1719633600000,0.91,1719633600
1719637200000,0.98,1719637200
1719640800000,1.73,1719640800
1719644400000,1.05,1719644400
1719648000000,0.86,1719648000
1719651600000,0.93,1719651600
1719655200000,1.06,1719655200
1719658800000,1.16,1719658800
1719662400000,0.72,1719662400
1719666000000,1.04,1719666000
1719669600000,0.8,1719669600
1719673200000,1.35,1719673200
1719676800000,0.7,1719676800
1719680400000,0.97,1719680400
1719684000000,1.11,1719684000
1719687600000,0.86,1719687600
1719691200000,0.88,1719691200
1719694800000,1.42,1719694800
1719698400000,0.57,1719698400
1719702000000,0.94,1719702000
1719705600000,1.08,1719705600
1719709200000,0.88,1719709200
1719712800000,0.73,1719712800
1719716400000,1.36,1719716400
1719720000000,0.79,1719720000
1719723600000,0.97,1719723600
1719727200000,1.83,1719727200
1719730800000,1.23,1719730800
1719734400000,0.96,1719734400
1719738000000,0.99,1719738000
1719741600000,0.93,1719741600
1719745200000,0.94,1719745200
1719748800000,0.89,1719748800
1719752400000,1.14,1719752400
1719756000000,0.99,1719756000
1719759600000,1.23,1719759600
1719763200000,0.67,1719763200
1719766800000,0.93,1719766800
1719770400000,1.82,1719770400
1719774000000,1.03,1719774000
1719777600000,1.12,1719777600
1719781200000,0.98,1719781200
1719784800000,1.38,1719784800
1719788400000,0.93,1719788400
1719792000000,1.03,1719792000
1719795600000,1.37,1719795600
1719799200000,0.81,1719799200
1719802800000,1.06,1719802800
1719806400000,0.84,1719806400
1719810000000,1.29,1719810000
1719813600000,0.91,1719813600
1719817200000,1.11,1719817200
1719820800000,0.72,1719820800
1719824400000,1.04,1719824400
1719828000000,1.06,1719828000
1719831600000,0.83,1719831600
1719835200000,1.31,1719835200
1719838800000,1.09,1719838800
1719842400000,1.12,1719842400
1719846000000,1.18,1719846000
1719849600000,1.05,1719849600
1719853200000,1.43,1719853200
1719856800000,0.89,1719856800
1719860400000,0.86,1719860400
1719864000000,1.1,1719864000
1719867600000,0.71,1719867600
1719871200000,0.89,1719871200
1719874800000,1.04,1719874800
1719878400000,1.2,1719878400
1719882000000,1.1,1719882000
1719885600000,1.28,1719885600
1719889200000,1.36,1719889200
1719892800000,0.84,1719892800
1719896400000,0.84,1719896400
1719900000000,0.84,1719900000
1719903600000,0.87,1719903600
1719907200000,0.95,1719907200
1719910800000,1.19,1719910800
1719914400000,0.97,1719914400
1719918000000,1.21,1719918000
1719921600000,1.17,1719921600
1719925200000,0.83,1719925200
1719928800000,0.82,1719928800
1719932400000,0.93,1719932400
1719936000000,1.05,1719936000
1719939600000,1.35,1719939600
1719943200000,1.0,1719943200
1719946800000,0.74,1719946800
1719950400000,1.21,1719950400
1719954000000,0.84,1719954000
1719957600000,1.14,1719957600
1719961200000,0.9,1719961200
1719964800000,0.95,1719964800
1719968400000,0.69,1719968400
1719972000000,0.91,1719972000
1719975600000,0.78,1719975600
1719979200000,0.87,1719979200
1719982800000,1.61,1719982800
1719986400000,0.89,1719986400
1719990000000,1.0,1719990000
1719993600000,0.7,1719993600
1719997200000,1.12,1719997200
1720000800000,0.88,1720000800
1720004400000,0.99,1720004400
1720008000000,0.97,1720008000
1720011600000,1.09,1720011600
1720015200000,0.8,1720015200
1720018800000,0.89,1720018800
1720022400000,1.16,1720022400
1720026000000,0.79,1720026000
1720029600000,0.88,1720029600
1720033200000,0.78,1720033200
1720036800000,1.02,1720036800
1720040400000,1.23,1720040400
1720044000000,0.95,1720044000
1720047600000,0.72,1720047600
1720051200000,1.03,1720051200
1720054800000,0.7,1720054800
1720058400000,0.93,1720058400
1720062000000,0.96,1720062000
1720065600000,0.78,1720065600
1720069200000,0.91,1720069200
1720072800000,0.92,1720072800
1720076400000,0.84,1720076400
1720080000000,0.81,1720080000
1720083600000,1.0,1720083600
1720087200000,1.01,1720087200
1720090800000,0.97,1720090800
1720094400000,0.85,1720094400
1720098000000,1.04,1720098000
1720101600000,0.99,1720101600
1720105200000,1.31,1720105200
1720108800000,1.02,1720108800
1720112400000,1.01,1720112400
1720116000000,0.81,1720116000
1720119600000,1.15,1720119600
1720123200000,1.13,1720123200
1720126800000,1.06,1720126800
1720130400000,0.83,1720130400
1720134000000,0.77,1720134000
1720137600000,0.97,1720137600
1720141200000,0.92,1720141200
1720144800000,0.77,1720144800
1720148400000,0.94,1720148400
1720152000000,0.77,1720152000
1720155600000,1.22,1720155600
1720159200000,0.94,1720159200
1720162800000,1.03,1720162800
1720166400000,0.78,1720166400
1720170000000,1.11,1720170000
1720173600000,1.1,1720173600
1720177200000,1.12,1720177200
1720180800000,0.97,1720180800
1720184400000,1.11,1720184400
1720188000000,0.96,1720188000
1720191600000,1.22,1720191600
1720195200000,0.93,1720195200
1720198800000,0.91,1720198800
1720202400000,0.95,1720202400
1720206000000,0.9,1720206000
1720209600000,0.87,1720209600
1720213200000,1.22,1720213200
1720216800000,0.9,1720216800
1720220400000,0.98,1720220400
1720224000000,1.01,1720224000
1720227600000,0.76,1720227600
1720231200000,1.18,1720231200
1720234800000,0.94,1720234800
1720238400000,0.62,1720238400
1720242000000,1.35,1720242000
1720245600000,1.06,1720245600
1720249200000,1.25,1720249200
1720252800000,1.04,1720252800
1720256400000,1.34,1720256400
1720260000000,1.08,1720260000
1720263600000,0.88,1720263600
1720267200000,1.06,1720267200
1720270800000,1.25,1720270800
1720274400000,0.99,1720274400
1720278000000,1.06,1720278000
1720281600000,1.31,1720281600
1720285200000,1.14,1720285200
1720288800000,0.71,1720288800
1720292400000,1.32,1720292400
1720296000000,1.27,1720296000
1720299600000,0.96,1720299600
1720303200000,1.39,1720303200
1720306800000,1.22,1720306800
1720310400000,0.72,1720310400
1720314000000,1.35,1720314000
1720317600000,1.0,1720317600
1720321200000,0.88,1720321200
1720324800000,0.75,1720324800
1720328400000,1.07,1720328400
1720332000000,1.02,1720332000
1720335600000,0.76,1720335600
1720339200000,1.08,1720339200
1720342800000,1.08,1720342800
1720346400000,1.01,1720346400
1720350000000,1.01,1720350000
1720353600000,0.91,1720353600
1720357200000,0.9,1720357200
1720360800000,1.03,1720360800
1720364400000,1.1,1720364400
1720368000000,1.25,1720368000
1720371600000,1.17,1720371600
1720375200000,0.87,1720375200
1720378800000,0.82,1720378800
1720382400000,1.12,1720382400
1720386000000,0.73,1720386000
1720389600000,0.89,1720389600
1720393200000,0.8,1720393200
1720396800000,0.91,1720396800
1720400400000,0.95,1720400400
1720404000000,1.21,1720404000
1720407600000,0.93,1720407600
1720411200000,1.17,1720411200
1720414800000,1.04,1720414800
1720418400000,1.19,1720418400
1720422000000,1.03,1720422000
1720425600000,1.38,1720425600
1720429200000,0.9,1720429200
1720432800000,0.8,1720432800
1720436400000,1.28,1720436400
1720440000000,1.14,1720440000
1720443600000,0.99,1720443600
1720447200000,0.91,1720447200
1720450800000,0.93,1720450800
1720454400000,0.96,1720454400
1720458000000,1.2,1720458000
1720461600000,0.95,1720461600
1720465200000,0.94,1720465200
1720468800000,0.77,1720468800
1720472400000,1.12,1720472400
1720476000000,1.04,1720476000
1720479600000,0.91,1720479600
1720483200000,0.82,1720483200
1720486800000,1.05,1720486800
1720490400000,1.28,1720490400
1720494000000,1.03,1720494000
1720497600000,1.02,1720497600
1720501200000,1.03,1720501200
1720504800000,1.23,1720504800
1720508400000,0.66,1720508400
1720512000000,1.33,1720512000
1720515600000,0.91,1720515600
1720519200000,0.73,1720519200
1720522800000,0.91,1720522800
1720526400000,1.23,1720526400
1720530000000,0.83,1720530000
1720533600000,1.02,1720533600
1720537200000,1.04,1720537200
1720540800000,0.96,1720540800
1720544400000,0.87,1720544400
1720548000000,1.24,1720548000
1720551600000,1.11,1720551600
1720555200000,0.92,1720555200
1720558800000,0.75,1720558800
1720562400000,1.14,1720562400
1720566000000,1.13,1720566000
1720569600000,0.74,1720569600
1720573200000,1.19,1720573200
1720576800000,1.05,1720576800
1720580400000,1.25,1720580400
1720584000000,1.34,1720584000
1720587600000,0.85,1720587600
1720591200000,1.25,1720591200
1720594800000,0.89,1720594800
1720598400000,0.81,1720598400
1720602000000,0.79,1720602000
1720605600000,1.19,1720605600
1720609200000,0.77,1720609200
1720612800000,0.77,1720612800
1720616400000,0.84,1720616400
1720620000000,1.02,1720620000
1720623600000,1.0,1720623600
1720627200000,1.01,1720627200
1720630800000,0.93,1720630800
1720634400000,0.88,1720634400
1720638000000,0.82,1720638000
1720641600000,0.94,1720641600
1720645200000,1.16,1720645200
1720648800000,1.44,1720648800
1720652400000,1.16,1720652400
1720656000000,0.81,1720656000
1720659600000,1.48,1720659600
1720663200000,0.86,1720663200
1720666800000,0.87,1720666800
1720670400000,1.1,1720670400
1720674000000,1.23,1720674000
1720677600000,0.83,1720677600
1720681200000,1.12,1720681200
1720684800000,0.85,1720684800
1720688400000,0.99,1720688400
1720692000000,1.3,1720692000
1720695600000,1.36,1720695600
1720699200000,0.97,1720699200
1720702800000,0.86,1720702800
1720706400000,0.8,1720706400
1720710000000,0.86,1720710000
1720713600000,1.05,1720713600
1720717200000,1.05,1720717200
1720720800000,0.82,1720720800
1720724400000,0.75,1720724400
1720728000000,1.15,1720728000
1720731600000,1.02,1720731600
1720735200000,0.86,1720735200
1720738800000,1.09,1720738800
1720742400000,0.98,1720742400
1720746000000,0.87,1720746000
1720749600000,1.25,1720749600
1720753200000,0.76,1720753200
1720756800000,1.13,1720756800
1720760400000,0.95,1720760400
1720764000000,1.44,1720764000
1720767600000,0.77,1720767600
1720771200000,1.39,1720771200
1720774800000,0.67,1720774800
1720778400000,1.11,1720778400
1720782000000,0.76,1720782000
1720785600000,1.11,1720785600
1720789200000,1.13,1720789200
1720792800000,0.89,1720792800
1720796400000,1.15,1720796400
1720800000000,0.95,1720800000
1720803600000,0.95,1720803600
1720807200000,1.28,1720807200
1720810800000,0.65,1720810800
1720814400000,0.83,1720814400
1720818000000,1.06,1720818000
1720821600000,1.74,1720821600
1720825200000,1.02,1720825200
1720828800000,0.66,1720828800
1720832400000,1.35,1720832400
1720836000000,1.0,1720836000
1720839600000,0.86,1720839600
1720843200000,0.81,1720843200
1720846800000,1.62,1720846800
1720850400000,1.11,1720850400
1720854000000,1.14,1720854000
1720857600000,0.57,1720857600
1720861200000,1.78,1720861200
1720864800000,0.81,1720864800
1720868400000,1.25,1720868400
1720872000000,1.15,1720872000
1720875600000,0.85,1720875600
1720879200000,1.19,1720879200
1720882800000,0.98,1720882800
1720886400000,0.92,1720886400
1720890000000,1.16,1720890000
1720893600000,0.88,1720893600
1720897200000,1.02,1720897200
1720900800000,1.09,1720900800
1720904400000,1.45,1720904400
1720908000000,1.39,1720908000
1720911600000,0.97,1720911600
1720915200000,1.23,1720915200
1720918800000,0.83,1720918800
1720922400000,0.75,1720922400
1720926000000,1.22,1720926000
1720929600000,1.33,1720929600
1720933200000,1.05,1720933200
1720936800000,0.77,1720936800
1720940400000,1.52,1720940400
1720944000000,1.15,1720944000
1720947600000,0.92,1720947600
1720951200000,0.58,1720951200
1720954800000,1.6,1720954800
1720958400000,0.7,1720958400
1720962000000,1.27,1720962000
1720965600000,1.23,1720965600
1720969200000,0.89,1720969200
1720972800000,0.88,1720972800
1720976400000,1.06,1720976400
1720980000000,0.98,1720980000
1720983600000,0.61,1720983600
1720987200000,1.57,1720987200
1720990800000,1.5,1720990800
1720994400000,0.91,1720994400
1720998000000,0.97,1720998000
1721001600000,1.15,1721001600
1721005200000,1.18,1721005200
1721008800000,1.25,1721008800
1721012400000,1.0,1721012400
1721016000000,1.02,1721016000
1721019600000,1.07,1721019600
1721023200000,1.07,1721023200
1721026800000,1.12,1721026800
1721030400000,1.21,1721030400
1721034000000,0.82,1721034000
1721037600000,0.69,1721037600
1721041200000,0.93,1721041200
1721044800000,0.96,1721044800
1721048400000,1.08,1721048400
1721052000000,1.3,1721052000
1721055600000,0.98,1721055600
1721059200000,1.25,1721059200
1721062800000,1.08,1721062800
1721066400000,1.04,1721066400
1721070000000,0.85,1721070000
1721073600000,1.13,1721073600
1721077200000,0.96,1721077200
1721080800000,1.45,1721080800
1721084400000,1.21,1721084400
1721088000000,0.98,1721088000
1721091600000,1.01,1721091600
1721095200000,1.03,1721095200
1721098800000,0.77,1721098800
1721102400000,1.03,1721102400
1721106000000,0.75,1721106000
1721109600000,0.72,1721109600
1721113200000,1.09,1721113200
1721116800000,0.91,1721116800
1721120400000,1.24,1721120400
1721124000000,1.17,1721124000
1721127600000,1.17,1721127600
1721131200000,0.96,1721131200
1721134800000,0.92,1721134800
1721138400000,1.09,1721138400
1721142000000,1.26,1721142000
1721145600000,0.94,1721145600
1721149200000,0.95,1721149200
1721152800000,1.11,1721152800
1721156400000,0.98,1721156400
1721160000000,0.75,1721160000
1721163600000,0.99,1721163600
1721167200000,0.96,1721167200
1721170800000,1.16,1721170800
1721174400000,1.18,1721174400
1721178000000,1.14,1721178000
1721181600000,0.95,1721181600
1721185200000,1.09,1721185200
1721188800000,1.0,1721188800
1721192400000,0.9,1721192400
1721196000000,0.87,1721196000
1721199600000,0.84,1721199600
1721203200000,0.95,1721203200
1721206800000,1.16,1721206800
1721210400000,0.85,1721210400
1721214000000,0.76,1721214000
1721217600000,1.17,1721217600
1721221200000,1.14,1721221200
1721224800000,0.96,1721224800
1721228400000,0.89,1721228400
1721232000000,0.89,1721232000
1721235600000,0.95,1721235600
1721239200000,1.11,1721239200
1721242800000,0.96,1721242800
1721246400000,0.8,1721246400
1721250000000,0.88,1721250000
1721253600000,0.9,1721253600
1721257200000,0.85,1721257200
1721260800000,1.07,1721260800
1721264400000,1.28,1721264400
1721268000000,1.24,1721268000
1721271600000,1.31,1721271600
1721275200000,0.63,1721275200
1721278800000,0.94,1721278800
1721282400000,1.19,1721282400
1721286000000,0.63,1721286000
1721289600000,1.42,1721289600
1721293200000,0.9,1721293200
1721296800000,0.77,1721296800
1721300400000,1.05,1721300400
1721304000000,1.06,1721304000
1721307600000,0.92,1721307600
1721311200000,0.83,1721311200
1721314800000,0.94,1721314800
1721318400000,1.21,1721318400
1721322000000,0.7,1721322000
1721325600000,1.13,1721325600
1721329200000,1.02,1721329200
1721332800000,1.34,1721332800
1721336400000,1.09,1721336400
1721340000000,1.48,1721340000
1721343600000,0.86,1721343600
1721347200000,0.71,1721347200
1721350800000,1.13,1721350800
1721354400000,0.94,1721354400
1721358000000,1.41,1721358000
1721361600000,0.62,1721361600
1721365200000,0.87,1721365200
1721368800000,1.12,1721368800
1721372400000,0.67,1721372400
1721376000000,1.18,1721376000
1721379600000,0.86,1721379600
1721383200000,1.05,1721383200
1721386800000,0.93,1721386800
1721390400000,1.24,1721390400
1721394000000,1.15,1721394000
1721397600000,1.08,1721397600
1721401200000,0.96,1721401200
1721404800000,1.14,1721404800
1721408400000,1.27,1721408400
1721412000000,0.87,1721412000
1721415600000,1.11,1721415600
1721419200000,0.75,1721419200
1721422800000,0.97,1721422800
1721426400000,0.74,1721426400
1721430000000,1.16,1721430000
1721433600000,0.78,1721433600
1721437200000,0.89,1721437200
1721440800000,1.44,1721440800
1721444400000,1.21,1721444400
1721448000000,0.99,1721448000
1721451600000,0.66,1721451600
1721455200000,1.78,1721455200
1721458800000,1.03,1721458800
1721462400000,0.78,1721462400
1721466000000,1.42,1721466000
1721469600000,0.98,1721469600
1721473200000,1.07,1721473200
1721476800000,0.92,1721476800
1721480400000,0.99,1721480400
1721484000000,1.16,1721484000
1721487600000,1.41,1721487600
1721491200000,1.19,1721491200
1721494800000,1.3,1721494800
1721498400000,0.93,1721498400
1721502000000,0.71,1721502000
1721505600000,1.06,1721505600
1721509200000,0.72,1721509200
1721512800000,0.96,1721512800
1721516400000,0.89,1721516400
1721520000000,0.94,1721520000
1721523600000,1.21,1721523600
1721527200000,0.91,1721527200
1721530800000,0.76,1721530800
1721534400000,0.71,1721534400
1721538000000,0.89,1721538000
1721541600000,0.69,1721541600
1721545200000,1.09,1721545200
1721548800000,1.2,1721548800
1721552400000,1.26,1721552400
1721556000000,0.84,1721556000
1721559600000,1.08,1721559600
1721563200000,1.23,1721563200
1721566800000,0.77,1721566800
1721570400000,1.36,1721570400
1721574000000,0.97,1721574000
1721577600000,1.26,1721577600
1721581200000,0.88,1721581200
1721584800000,1.0,1721584800
1721588400000,1.26,1721588400
1721592000000,1.13,1721592000
1721595600000,1.34,1721595600
1721599200000,0.95,1721599200
1721602800000,1.07,1721602800
1721606400000,1.09,1721606400
1721610000000,0.77,1721610000
1721613600000,1.29,1721613600
1721617200000,0.77,1721617200
1721620800000,0.96,1721620800
1721624400000,0.74,1721624400
1721628000000,0.88,1721628000
1721631600000,0.92,1721631600
1721635200000,0.75,1721635200
1721638800000,1.2,1721638800
1721642400000,1.12,1721642400
1721646000000,1.21,1721646000
1721649600000,1.2,1721649600
1721653200000,0.83,1721653200
1721656800000,0.84,1721656800
1721660400000,1.31,1721660400
1721664000000,0.97,1721664000
1721667600000,1.12,1721667600
1721671200000,0.99,1721671200
1721674800000,1.25,1721674800
1721678400000,0.87,1721678400
1721682000000,0.79,1721682000
1721685600000,0.92,1721685600
1721689200000,0.92,1721689200
1721692800000,0.86,1721692800
1721696400000,0.82,1721696400
1721700000000,1.31,1721700000
1721703600000,0.71,1721703600
1721707200000,0.66,1721707200
1721710800000,0.93,1721710800
1721714400000,1.02,1721714400
1721718000000,0.94,1721718000
1721721600000,1.2,1721721600
1721725200000,1.0,1721725200
1721728800000,0.82,1721728800
1721732400000,0.85,1721732400
1721736000000,1.07,1721736000
1721739600000,0.83,1721739600
1721743200000,1.22,1721743200
1721746800000,0.82,1721746800
1721750400000,0.78,1721750400
1721754000000,1.15,1721754000
1721757600000,0.96,1721757600
1721761200000,0.84,1721761200
1721764800000,1.33,1721764800
1721768400000,0.95,1721768400
1721772000000,1.0,1721772000
1721775600000,1.01,1721775600
1721779200000,0.92,1721779200
1721782800000,0.82,1721782800
1721786400000,1.16,1721786400
1721790000000,1.09,1721790000
1721793600000,0.64,1721793600
1721797200000,0.85,1721797200
1721800800000,1.28,1721800800
1721804400000,1.26,1721804400
1721808000000,1.23,1721808000
1721811600000,0.77,1721811600
1721815200000,1.1,1721815200
1721818800000,0.75,1721818800
1721822400000,0.81,1721822400
1721826000000,1.13,1721826000
1721829600000,1.1,1721829600
1721833200000,0.92,1721833200
1721836800000,1.04,1721836800
1721840400000,1.04,1721840400
1721844000000,0.75,1721844000
1721847600000,1.03,1721847600
1721851200000,1.32,1721851200
1721854800000,0.75,1721854800
1721858400000,0.94,1721858400
1721862000000,1.17,1721862000
1721865600000,1.2,1721865600
1721869200000,0.82,1721869200
1721872800000,0.83,1721872800
1721876400000,0.82,1721876400
1721880000000,1.09,1721880000
1721883600000,1.01,1721883600
1721887200000,0.96,1721887200
1721890800000,0.76,1721890800
1721894400000,1.27,1721894400
1721898000000,0.91,1721898000
1721901600000,0.89,1721901600
1721905200000,0.83,1721905200
1721908800000,1.04,1721908800
1721912400000,0.89,1721912400
1721916000000,1.01,1721916000
1721919600000,1.01,1721919600
1721923200000,1.01,1721923200
1721926800000,1.09,1721926800
1721930400000,0.74,1721930400
1721934000000,1.15,1721934000
1721937600000,1.19,1721937600
1721941200000,1.29,1721941200
1721944800000,0.84,1721944800
1721948400000,1.43,1721948400
1721952000000,1.24,1721952000
1721955600000,1.0,1721955600
1721959200000,1.25,1721959200
1721962800000,0.99,1721962800
1721966400000,1.0,1721966400
1721970000000,0.87,1721970000
1721973600000,1.46,1721973600
1721977200000,0.83,1721977200
1721980800000,1.26,1721980800
1721984400000,1.11,1721984400
1721988000000,0.79,1721988000
1721991600000,0.9,1721991600
1721995200000,0.86,1721995200
1721998800000,1.28,1721998800
1722002400000,0.83,1722002400
1722006000000,1.04,1722006000
1722009600000,0.78,1722009600
1722013200000,1.1,1722013200
1722016800000,1.23,1722016800
1722020400000,1.19,1722020400
1722024000000,0.61,1722024000
1722027600000,1.33,1722027600
