start_time,datetime,netflow_total,is_shutdown,exchange_supply_ratio,flow_mean,flow_total,transactions_count_flow,reserve,reserve_usd,open_interest,inflow_mean,inflow_mean_ma7,inflow_top10,inflow_total,exchange_whale_ratio,funding_rates,outflow_mean,outflow_mean_ma7,outflow_top10,outflow_total,long_liquidations,long_liquidations_usd,short_liquidations,short_liquidations_usd,transactions_count_inflow,transactions_count_outflow,close,high,low,open,volume,taker_buy_ratio,taker_buy_sell_ratio,taker_buy_volume,taker_sell_ratio,taker_sell_volume
1700384400000,2023-11-19 09:00:00,-109.76203195,0,0.02999935,1.90218845,55.16346503,29,586388.04653214,21504521127.55609,3628443267.1213007,0.26309936,0.64903093,102.27419283,121.28880314,0.84322864,0.01,7.96727018,8.45513476,214.43936209,231.05083509,0.0,0.0,0.0,0.0,461,29,36627.88,36660.36,36578.85,36616.0,393.56454,0.45995238,0.85168857,49454926.9143,0.54004762,58066914.0613
1700388000000,2023-11-19 10:00:00,317.21919763000005,0,0.0300155,2.56029907,79.36927109,31,586705.26572977,21449132573.53994,3624589476.616,1.13471679,0.79740283,410.02394506,418.71049427,0.97925404,0.01,3.27391279,6.88520807,93.29263331,101.49129664,1.52605492,55549.50238,0.0,0.0,369,31,36530.53,36632.16,36530.52,36627.87,408.74878,0.38612773,0.62900337,46791576.1693,0.61387227,74390025.06513
1700391600000,2023-11-19 11:00:00,-443.92787401,0,0.02999274,0.52173555,19.82595094,38,586261.33785576,21379663463.684605,3586688551.7652,0.06908405,0.77033265,23.22177874,36.13095793,0.64271141,0.01,12.63312716,7.72444711,410.95759915,480.05883194,9.62844144,349568.57839,0.0,0.0,523,38,36453.62,36531.09,36384.02,36530.52,1211.85678,0.43784229,0.77886024,150066015.0671,0.56215771,192673868.03599
1700395200000,2023-11-19 12:00:00,-305.38216953999995,0,0.02997705,0.51699651,12.9249127,25,585955.95568622,21362326567.87854,3598213370.5033,0.05592438,0.54978934,10.97840075,18.56689419,0.59128902,0.01,12.95796255,7.78597425,298.03861639,323.94906373,0.098,3558.99449,0.041,1499.99544,332,25,36492.63,36494.0,36403.09,36453.63,673.79634,0.53151285,1.13453026,85293065.0349,0.46848715,75179189.4315
1700398800000,2023-11-19 13:00:00,-63.44088965,0,0.02997376,0.98669104,39.46764155,40,585892.51479657,21388621305.39144,3599086571.155,0.13269757,0.37761324,54.20863815,69.79892157,0.77664005,0.01,3.33099528,7.68774966,97.65729303,133.23981122,0.058,2110.04814,0.0,0.0,526,40,36487.04,36515.5,36461.17,36492.63,506.40884,0.53486357,1.14990684,57793244.3567,0.46513643,50259066.3846
1700402400000,2023-11-19 14:00:00,41.24947308,0,0.0299758,1.36885007,53.38515261,39,585933.76426965,21362499121.79199,3596092260.164,0.31539315,0.37497305,173.10500815,205.95172381,0.84051255,0.01,4.22313463,7.11362059,135.39353271,164.70225073,0.30516543,11065.22919,0.0,0.0,653,39,36457.99,36487.05,36385.7,36487.04,716.58695,0.45892198,0.84816231,91035485.8829,0.54107802,107332623.2446
1700406000000,2023-11-19 15:00:00,367.89901405,0,0.02999455,0.80639805,30.64312578,38,586301.6632837,21423036681.382908,3600747229.3505,0.64974682,0.3743803,454.97933689,473.66542871,0.96055002,0.01,2.7833267,6.73853276,84.57935949,105.76641466,0.021,762.31734,4.194,153871.59894,729,38,36568.27,36570.0,36406.53,36457.99,785.03923,0.54196069,1.18321872,118348335.15503,0.45803931,100022365.1025
1700409600000,2023-11-19 16:00:00,309.81695196,0,0.03001032,2.47416567,183.08825958,74,586611.48023566,21448277392.61393,3595384138.7183,0.51785365,0.41077377,286.66426432,401.33657664,0.71427396,0.01,1.23675168,5.77703011,79.54093912,91.51962468,0.005,181.86835,6.14227221,225758.67923,775,74,36557.98,36640.0,36511.11,36568.27,682.52814,0.50465864,1.0188098,93028770.85108,0.49534136,91311224.9979
1700413200000,2023-11-19 17:00:00,-202.11807344,0,0.02999993,1.1777895,38.86705359,33,586409.36216222,21442778836.10743,3598122679.3222003,0.02752883,0.25260406,5.32304841,16.73753083,0.31803069,0.01,6.63198801,6.25675514,202.29117713,218.85560427,0.0,0.0,0.114,4185.79272,608,33,36603.04,36603.04,36537.47,36557.98,401.44484,0.53830218,1.16591881,48577066.5608,0.46169782,41664193.0549
1700416800000,2023-11-19 18:00:00,-3.6236125500000185,0,0.02999969,0.39238638,14.12590979,36,586405.73854967,21641330369.84383,3684649437.3404,0.43381927,0.3047091,264.95101745,308.87932179,0.85778166,0.01,8.68063707,5.6921137,298.44085868,312.50293434,0.013,475.54786,12.96290921,478650.53601,712,36,36835.99,36900.0,36597.49,36603.04,2010.48085,0.62424507,1.66130909,376479970.26258,0.37575493,226616451.46874
1700420400000,2023-11-19 19:00:00,-264.25799048,0,0.02998612,1.03424771,42.40415614,41,586141.48055919,21624375571.85037,3722374345.6081,0.03782842,0.30212396,9.31717078,21.29739891,0.43747928,0.01,6.96476559,4.83594271,264.425894,285.55538939,0.0,0.0,17.30686889,642520.69835,563,41,36948.97,36986.44,36770.0,36835.99,1577.27033,0.55951602,1.27023013,195484138.29081,0.44048398,153896632.0802
1700424000000,2023-11-19 20:00:00,349.94854734,0,0.03000398,1.35543078,52.86180056,39,586491.42910653,21661265888.63195,3725201804.3648,0.93100033,0.41616721,427.22079006,469.22416706,0.91048335,0.01,3.05834922,4.79699327,108.24107787,119.27561972,2.8504357,104672.10329,10.20891508,379370.09899,504,39,36916.8,37027.9,36800.0,36948.97,1576.53374,0.51149711,1.04707078,187822923.18536,0.48850289,179379394.32634
1700427600000,2023-11-19 21:00:00,-133.03448216,0,0.02999708,1.37954777,74.49557952,54,586358.39462437,21683634318.182205,3736701727.0533,0.04276556,0.37722041,18.91042681,30.36354928,0.62280027,0.01,3.02588947,4.62595825,151.75043875,163.39803144,0.012,441.5826,2.21206529,82191.84329,710,54,36984.46,37084.22,36845.64,36916.81,1174.87068,0.53252885,1.13916944,152226839.78529,0.46747115,133629672.82445
1700431200000,2023-11-19 22:00:00,-312.42318122,0,0.02998106,1.13718652,39.80152827,35,586045.97144315,21667160320.926315,3735555978.411,0.04301259,0.29054409,8.8936245,19.57073001,0.45443499,0.01,9.48554032,5.58341734,315.1607363,331.99391123,0.153,5663.37142,0.21,7809.0495,455,35,36980.29,37033.98,36923.6,36984.47,574.58506,0.4656051,0.87127534,63240860.5861,0.5343949,72584242.3931
1700434800000,2023-11-19 23:00:00,-502.40745614,0,0.02995534,2.38427838,64.37551639,27,585543.56398701,21962789175.96903,3730545965.1631,0.0789683,0.22784619,15.77859476,22.58493299,0.69863368,0.01,19.44416256,8.18447603,508.56794355,524.99238913,1.843,68548.55916,49.98462804,1875421.20567,286,27,37359.86,37500.0,36980.29,36980.3,3818.57466,0.52987092,1.12707539,616544574.91691,0.47012908,547030465.32229
1700438400000,2023-11-20 00:00:00,345.76216207000004,0,0.02997298,3.42764623,116.53997166,34,585889.32614908,21828008923.718407,3721332274.475399,2.39837936,0.56653912,858.91720111,913.78253437,0.939958,0.01,16.70648154,9.6236894,522.0579485,568.0203723,8.71448433,323174.06308,0.096,3596.06751,381,34,37299.34,37382.68,37138.0,37359.85,1487.83312,0.46772424,0.87872543,208562417.5601,0.53227576,237346513.16067
1700442000000,2023-11-20 01:00:00,-142.82735423,0,0.02996565,2.31390453,85.61446749,37,585746.49879485,21864868820.326626,3730764163.0202,0.05043978,0.51177062,5.73361433,9.38179985,0.61114226,0.01,4.11376092,8.97127852,138.020959,152.20915408,0.0,0.0,9.23684438,346633.30354,186,37,37291.45,37358.58,37222.62,37299.34,871.32537,0.49479263,0.97938522,114345702.9207,0.50520737,116752531.01364
1700445600000,2023-11-20 02:00:00,73.06540516999996,0,0.0299693,2.90562559,142.37565389,49,585819.56420002,21849045670.42185,3730970110.1276,1.09025383,0.66211711,492.73599384,552.75869124,0.89141248,0.01,9.7896589,9.3748347,462.0001328,479.69328607,0.18,6677.66558,0.0,0.0,507,49,37303.92,37315.77,37193.28,37291.46,855.26467,0.48891691,0.956629,82351573.3263,0.51108309,86085173.06594
1700449200000,2023-11-20 03:00:00,-119.97507241000004,0,0.02996307,1.53605782,56.83413927,37,585699.58912761,21730857269.64325,3724372043.3564,1.05227053,0.67944142,391.68486328,432.48318677,0.90566495,0.01,14.9313043,11.07097114,494.02973523,552.45825918,2.95721619,109425.09649,0.0,0.0,411,37,37114.34,37315.77,37038.3,37303.93,1166.17185,0.40059793,0.66832923,152674024.1443,0.59940207,228441339.6225
1700452800000,2023-11-20 04:00:00,-105.33453213999996,0,0.02995756,2.93894984,182.2148899,62,585594.25459547,21793243388.32259,3724954897.669,1.28219257,0.85650242,618.46182715,685.97302756,0.9015833,0.01,12.76302516,12.46199053,764.35196914,791.3075597,0.756,27937.64868,0.033,1232.89216,535,62,37207.26,37215.23,37078.73,37114.34,542.97103,0.54686952,1.20686984,93952542.478,0.45313048,77848115.0854
1700456400000,2023-11-20 05:00:00,-206.19324175,0,0.02994697,1.04706897,35.60034488,34,585388.06135372,21750431793.536697,3708694850.6794,0.15330502,0.87225848,38.8832709,53.50345185,0.72674322,0.01,7.63813805,12.19807592,230.54129966,259.6966936,0.339,12518.54132,0.0,0.0,349,34,37132.88,37215.41,37040.17,37207.27,668.56919,0.46138466,0.85661254,99382991.7424,0.53861534,116018604.3837
1700460000000,2023-11-20 06:00:00,224.61215374999995,0,0.02995835,3.7305262,253.6757817,68,585612.67350747,21783872557.29888,3726327547.2682,1.06597393,1.01325929,448.1256822,618.26487957,0.7248118,0.01,5.78901067,10.24733993,365.32185406,393.65272582,0.0,0.0,0.46526132,17378.28851,580,68,37182.62,37200.0,37060.4,37132.88,622.22305,0.52392538,1.10051104,88224449.2458,0.47607462,80166800.5408
1700463600000,2023-11-20 07:00:00,-196.48093783,0,0.02994824,0.53855894,15.07965037,28,585416.19256964,21786126851.336403,3740450070.8354,0.06431798,0.67982195,16.28765779,28.62150049,0.56907072,0.01,8.0393728,9.00918154,210.39113351,225.10243832,0.018,666.85734,6.065,226876.74006,445,28,37244.47,37257.08,37096.23,37182.62,679.40791,0.54459947,1.1958692,95953409.48014,0.45540053,80237378.5949
1700467200000,2023-11-20 08:00:00,111.35586186,0,0.02995386,1.06724415,34.15181268,32,585527.5484315,21722832048.464264,3734779369.5015,1.16792733,0.83946303,710.06449317,753.31312783,0.94258877,0.01,20.06116456,11.28738206,595.41740002,641.95726597,1.17302707,43338.98303,1.092,40813.29172,645,32,37123.95,37251.1,37061.1,37244.47,1162.49437,0.46229645,0.85976084,125101969.2908,0.53770355,145507870.1618
1700470800000,2023-11-20 09:00:00,-305.81314908,0,0.02993816,2.56843898,110.44287614,43,585221.73528242,21781740801.710938,3739395223.64,0.09675568,0.69753472,44.17224178,63.08470582,0.70020524,0.01,8.57901988,11.11443363,301.81778242,368.8978549,0.0,0.0,0.68,25388.56803,652,43,37190.15,37249.1,37076.06,37123.94,1187.25138,0.51025726,1.04188837,123748483.4348,0.48974274,118773264.534
1700474400000,2023-11-20 10:00:00,-231.7796067,0,0.02992625,4.23912614,165.32591955,39,584989.95567572,21811328736.33371,3758287772.8636,0.1545507,0.56928903,51.03758833,101.23070978,0.504171,0.01,8.53872606,10.20120817,259.98628449,333.01031648,0.017,631.74678,6.66003931,249749.73483,655,39,37290.0,37375.92,37147.59,37190.16,1140.01089,0.54601486,1.20271529,176401684.61171,0.45398514,146669528.36454
1700478000000,2023-11-20 11:00:00,-201.75671804,0,0.02991589,0.74629423,18.65735577,25,584788.19895768,21787078574.61175,3719492656.518,0.2155381,0.41690982,94.00571941,113.3730414,0.82917172,0.01,12.60519038,10.17866034,292.20501937,315.12975944,3.13302499,116097.89969,1.66803784,62610.69785,526,25,37147.5,37420.0,37083.52,37290.0,1711.94964,0.45616372,0.8387887,248266328.43685,0.54383628,295981966.66596
1700481600000,2023-11-20 12:00:00,271.34101667000004,0,0.02992968,2.92179811,119.79372261,41,585059.53997435,21712255998.98656,3742556708.1359,0.98846417,0.53621827,676.39887393,753.20969604,0.898022,0.01,11.75289462,10.76648271,417.24079009,481.86867937,0.205,7578.99091,0.008,298.19376,762,41,37143.1,37158.41,37081.1,37147.51,914.91176,0.47927581,0.92040244,108076940.6543,0.52072419,117423570.1435
1700485200000,2023-11-20 13:00:00,-691.95135408,0,0.02989421,4.66225674,181.82801271,39,584367.58862027,21686667518.54141,3725832943.5442,0.16704528,0.40779989,116.50093108,143.32484791,0.81284531,0.01,21.41733851,12.99910097,648.42545149,835.27620199,1.31195257,48439.59607,0.42702674,15959.80045,858,39,37093.3,37239.99,37055.5,37143.11,1205.55097,0.49151643,0.96663187,203531920.30464,0.50848357,210557842.1697
1700488800000,2023-11-20 14:00:00,-106.59894175999996,0,0.02988871,4.13623822,252.31053128,61,584260.98967851,21771075837.33821,3786286542.5665,0.63591686,0.48945687,366.85459984,434.96713011,0.84340764,0.01,8.87813233,13.11892376,481.59684411,541.56607187,1.90055375,70078.46248,23.0603046,864306.15171,684,61,37411.11,37489.39,36677.0,37093.3,3612.56299,0.50137914,1.00553181,693568093.51033,0.49862086,689752513.67675
1700492400000,2023-11-20 15:00:00,250.04716547,0,0.02990142,2.04132319,77.57028107,38,584511.03684398,21868381125.32603,3818046305.384501,1.04774368,0.47228778,888.90790718,994.30875005,0.89399586,0.01,19.58583117,13.05101899,656.55642318,744.26158458,1.408,52294.46149,5.40385091,203276.86124,949,38,37461.61,37493.2,37219.53,37411.11,2724.55322,0.45361569,0.83021359,338199582.38123,0.54638431,407364544.49132
1700496000000,2023-11-20 16:00:00,-819.41235493,0,0.02985949,1.41900075,53.92202857,38,583691.62448905,21759672338.48839,3780655060.2519,0.05788537,0.46673488,12.51453622,23.96454149,0.52221054,0.01,22.19412885,14.99603456,790.66445,843.37689642,9.20064207,342348.31446,10.5886086,400096.20022,414,38,37234.83,37628.0,37233.6,37461.62,2810.62547,0.4870915,0.94966548,433570791.02,0.5129085,456551069.7722
1700499600000,2023-11-20 17:00:00,666.95341332,0,0.02989355,2.40935535,91.55550314,38,584358.57790237,21829716898.9548,3829745042.8024993,1.24953372,0.62316103,955.03146045,1043.36065554,0.91534165,0.01,9.90545374,15.19128137,351.90713415,376.40724222,21.70571254,802647.37762,33.01598375,1244401.22292,835,38,37576.66,37750.0,36812.13,37234.83,4849.0723,0.49250743,0.97047218,892597452.38245,0.50749257,919755838.22752
1700503200000,2023-11-20 18:00:00,-536.6046974299999,0,0.02986602,14.86186004,698.50742187,47,583821.97320494,21919368436.49301,3838007434.9362006,0.6692042,0.68797047,627.88130938,784.30731817,0.80055521,0.01,28.10451097,17.40547003,1148.99956416,1320.9120156,6.90505547,257443.57123,3.433,129477.3535,1172,47,37527.26,37690.0,37302.02,37576.65,2382.84133,0.4632893,0.86320115,384512377.97907,0.5367107,445449336.43187
1700506800000,2023-11-20 19:00:00,13.43458297999996,0,0.02986664,2.30562988,122.19838344,53,583835.40778792,21958844429.56553,3843706392.546699,0.563658,0.62728387,465.2212971,534.34778434,0.8706339,0.01,9.82855097,17.13056379,487.7723767,520.91320136,1.191,44537.86267,7.38926685,279763.55341,948,53,37569.23,37746.0,37450.0,37527.26,1463.56511,0.51058177,1.04324225,254968261.03823,0.48941823,244399861.13386
1700510400000,2023-11-20 20:00:00,137.71392979999996,0,0.02987357,3.24564512,243.42338379,75,583973.12171772,21875998041.10742,3833369205.536101,0.9810451,0.74356956,797.98888798,965.34837562,0.82663307,0.01,11.03512594,15.64739057,723.20890779,827.63444582,6.09605359,227628.12632,0.137,5166.51012,984,75,37548.69,37597.62,37412.21,37569.23,1036.14601,0.52978179,1.1266722,138164747.63331,0.47021821,122630830.69104
1700514000000,2023-11-20 21:00:00,-147.71299229,0,0.02986597,1.34314289,44.32371541,33,583825.40872543,21837175990.263622,3822420821.3756,0.16195143,0.67586021,84.15898983,109.15526452,0.77100257,0.01,7.78388657,15.49106974,220.96106943,256.86825681,12.15947884,452576.60822,2.001,75216.66345,674,33,37415.99,37566.0,37271.1,37548.68,1077.34423,0.48799984,0.9531244,165688104.5559,0.51200016,173836809.33594
1700517600000,2023-11-20 22:00:00,-101.73325188,0,0.02986072,1.42220664,42.66619905,30,583723.67547355,21839111297.78709,3812358354.234199,0.67350613,0.62239771,337.535771,398.04212375,0.84799008,0.01,16.65917919,15.0729766,479.82657854,499.77537563,1.01210741,37694.37118,3.401,128193.72807,591,30,37425.78,37570.72,37346.15,37416.0,948.85312,0.49814922,0.99262417,131332189.96555,0.50185078,132308071.48224
1700521200000,2023-11-20 23:00:00,-467.80817479,0,0.02983672,3.03410401,109.22774439,36,583255.86729876,21878282667.60946,3821627297.8727,0.13682718,0.63367511,47.39962515,71.97109667,0.65859251,0.01,14.99386865,14.044368,469.91356859,539.77927146,0.36,13438.63384,2.08605303,78722.27749,526,36,37448.78,37605.76,37425.78,37425.78,901.20393,0.49944346,0.99777633,158161973.79658,0.50055654,158514457.68904
1700524800000,2023-11-21 00:00:00,511.86908597,0,0.02986284,2.69852909,232.07350186,86,583767.73638473,21680394542.74377,3808099854.7375,1.47684082,0.66614755,572.12982737,655.71732389,0.87252511,0.01,1.67265393,12.86825375,120.1413708,143.84823792,7.773852,289257.57381,0.01,376.7901,444,86,37394.17,37516.48,37304.72,37448.79,807.25113,0.49848705,0.99396646,138939184.9869,0.50151295,139782569.16735
1700528400000,2023-11-21 01:00:00,-136.10755411,0,0.02985583,0.81599335,22.03182046,27,583631.62883062,21522592377.77935,3847270922.0785,0.24559158,0.60563146,40.61926565,52.06541488,0.7801583,0.01,6.96936922,9.84894778,179.09619592,188.17296899,0.0,0.0,3.114,117373.65214,212,27,37600.61,37630.6,37350.13,37394.16,931.86557,0.56191827,1.28267909,133104558.35479,0.43808173,103770740.2967
1700532000000,2023-11-21 02:00:00,-362.07654039,0,0.02983725,1.52004246,59.28165584,39,583269.55229023,21850082151.998985,3860242119.4692,0.21043552,0.55517111,57.7692384,87.96204649,0.65675187,0.01,11.53945095,10.09336206,417.40007647,450.03858688,2.412,90082.34632,0.14823235,5588.01128,418,39,37452.34,37649.44,37419.57,37600.61,1203.93489,0.47986232,0.92256787,163003552.28977,0.52013768,176684618.14555
1700535600000,2023-11-21 03:00:00,248.86014501,0,0.02984993,3.87868432,131.87526678,34,583518.41243524,21877557811.363026,3870284785.004,1.83707894,0.67746166,556.26551405,615.42144477,0.90387737,0.01,10.7812147,10.05708903,321.84015751,366.56129976,0.031,1158.94306,0.043,1618.98244,335,34,37464.86,37555.99,37399.99,37452.33,827.17777,0.54044031,1.17599591,92941770.46291,0.45955969,79032392.8563
1700539200000,2023-11-21 04:00:00,-265.59726851,0,0.02983627,4.54944357,263.8677271,58,583252.81516673,21852845620.29663,3859326144.118,0.06488224,0.66359463,10.93759117,25.95289758,0.42144008,0.01,5.026727,9.66320909,275.5695866,291.55016609,0.046,1714.7735,0.0,0.0,400,58,37389.98,37480.17,37388.0,37464.86,439.33359,0.48719815,0.95007095,66015453.327,0.51280185,69484761.44884
1700542800000,2023-11-21 05:00:00,1903.42391884,0,0.02993356,1.47898504,32.53767093,22,585156.23908557,21895148088.76919,3833825951.6755,6.68708247,1.52267696,1928.38049711,2093.0568128,0.92132258,0.01,8.619677,8.51470878,181.12525172,189.63289396,2.15975247,80384.48843,0.053,1989.10325,313,22,37355.89,37398.81,37316.0,37389.99,676.29647,0.48615853,0.94612554,103298682.2846,0.51384147,109180735.15027
1700546400000,2023-11-21 06:00:00,121.35675514000002,0,0.02993969,20.99551273,1280.72627626,61,585277.59584071,21890662168.138206,3820981562.0499,0.74152784,1.60906277,427.08486537,486.44226155,0.87797648,0.01,5.9850083,7.22772873,280.56515362,365.08550641,0.0,0.0,0.0,0.0,656,61,37369.98,37411.1,37322.0,37355.9,544.79359,0.52396916,1.10070423,95182899.475,0.47603084,86474547.0549
1700550000000,2023-11-21 07:00:00,-128.67265436,0,0.02993306,0.44406348,14.21003146,32,585148.92318635,21894517816.054165,3818271891.7979,0.06695399,1.40765037,21.84852833,33.20918085,0.65790627,0.01,5.05880735,7.71146493,134.08701479,161.88183521,11.5103816,427390.64261,0.0,0.0,496,32,37279.91,37369.99,37241.25,37369.98,857.67782,0.43953911,0.7842458,119504200.5071,0.56046089,152381051.80939
1700553600000,2023-11-21 08:00:00,-258.58953222,0,0.02991981,1.93804121,60.07927736,31,584890.33365413,21811679048.14268,3849564104.6847,0.05589667,1.3805511,9.26071941,19.28435105,0.4802194,0.01,8.96367365,7.99636556,244.19621767,277.87388327,0.0,0.0,1.164,43722.2721,345,31,37407.62,37418.0,37270.25,37279.91,635.28673,0.6006288,1.50393621,110184103.92885,0.3993712,73263814.5389
1700557200000,2023-11-21 09:00:00,112.39687004,0,0.0299255,2.98529266,167.17638891,56,585002.73052417,21780652096.663746,3838245567.754,0.58480213,1.43403204,430.25709893,519.30429256,0.82852598,0.01,7.26620397,7.38590171,349.42465641,406.90742252,0.0,0.0,0.0,0.0,888,56,37314.01,37407.63,37312.0,37407.63,557.75322,0.39532141,0.65377114,44811098.6166,0.60467859,68542485.2577
1700560800000,2023-11-21 10:00:00,-131.40989244000002,0,0.02991874,3.81587502,156.45087593,41,584871.32063173,21881313522.670425,3853937728.5376,0.10615175,1.18675673,35.26327861,52.33281386,0.6738273,0.01,4.48152942,6.48594667,167.2858015,183.7427063,0.003,111.68169,0.01,374.96,493,41,37345.62,37406.91,37312.28,37314.01,647.08581,0.54834431,1.21407594,65741758.2736,0.45165569,54149626.2068
1700564400000,2023-11-21 11:00:00,68.61578258999998,0,0.02992222,0.97690842,49.82232943,51,584939.93641432,21771714039.16803,3831324208.9038,0.41360399,1.23657412,339.8175685,373.0707971,0.91086617,0.01,5.96970617,6.62065798,217.39545595,304.45501451,4.39252311,162756.38453,0.022,824.75624,902,51,37174.97,37356.87,37150.0,37345.63,1039.60561,0.42367148,0.73512148,165768546.2274,0.57632852,225498167.7428
1700568000000,2023-11-21 12:00:00,282.4978591600001,0,0.02993665,7.49113994,374.55699711,50,585222.43427348,21614901313.62536,3855161040.9032,0.9894947,0.42263301,418.74334763,649.10852623,0.6451053,0.01,7.33221334,6.4367346,355.11177667,366.61066707,1.45054066,53682.53429,0.087,3249.33342,656,50,37184.0,37229.97,37112.19,37174.97,1005.12665,0.49243733,0.97020005,164073572.1813,0.50756267,169113135.9399
1700571600000,2023-11-21 13:00:00,-366.71583991,0,0.0299178,1.47392251,64.8525904,44,584855.71843357,21684262069.65169,3852598911.169599,0.17167667,0.3412257,110.70064892,157.77086385,0.70165458,0.01,11.92015236,7.28461232,426.7353652,524.48670376,5.06548937,187049.52801,0.0,0.0,919,44,37011.88,37199.93,37000.0,37184.0,1600.1425,0.463411,0.86362375,210309308.6016,0.536589,243519598.33608
1700575200000,2023-11-21 14:00:00,1294.91464988,0,0.02998398,7.59854581,296.34328642,39,586150.63308345,21584722896.3979,3842028252.932,1.65168381,0.56761567,1378.70661968,1483.21205956,0.92954113,0.01,4.82813871,7.25165966,162.88724824,188.29740968,112.49411572,4095217.88276,0.449,16511.33569,898,39,36635.97,37015.93,36450.0,37011.88,4850.9775,0.42892961,0.75109761,788854858.84743,0.57107039,1050269426.39307
1700578800000,2023-11-21 15:00:00,-560.1585570999999,0,0.02995528,1.47141882,57.38533404,39,585590.47452635,21701904536.28212,3773448110.7897,0.10710626,0.57493133,39.27769466,74.545957,0.52689235,0.01,16.27447472,8.29605981,446.10352275,634.7045141,57.23539966,2070717.15617,35.37259592,1311441.39964,696,39,36975.04,37190.67,36250.0,36635.97,8106.67553,0.488826,0.95628104,1587837282.89974,0.511174,1660429528.16277
1700582400000,2023-11-21 16:00:00,305.05243339000003,0,0.0299708,25.06675309,1378.67141978,55,585895.52695974,21739506732.953117,3773933094.1176,1.205775,0.66364174,1036.86152073,1436.07802277,0.72200918,0.01,20.56410163,10.19575948,858.98226948,1131.02558938,13.17043603,483692.26561,22.66316215,845544.43544,1191,55,37194.8,37267.0,36755.0,36975.03,3048.92805,0.4937655,0.97536911,643686749.49957,0.5062345,659941701.32091
1700586000000,2023-11-21 17:00:00,-1126.1517403,0,0.02991314,33.36329466,1067.6254292,32,584769.37521944,21609289473.04293,3702555300.8017,0.12141134,0.66582168,56.85159747,93.36531892,0.60891558,0.01,38.1099081,14.99981358,924.90997067,1219.51705922,28.08043258,1035897.767,23.19629471,868881.86985,769,32,36901.99,37500.0,36580.0,37194.8,4608.72299,0.49309792,0.97276762,931793132.31222,0.50690208,957878444.53789
1700589600000,2023-11-21 18:00:00,-1117.58560906,0,0.02985588,5.95249669,315.48232462,53,583651.78961038,21472714236.116142,3699791406.5065,0.89923472,0.7351975,740.75397267,936.10334736,0.79131644,0.01,38.74884823,19.68254816,1434.81761521,2053.68895642,7.89069429,288933.08443,4.196,155476.26601,1041,53,36883.25,36974.41,36700.0,36901.99,2374.91675,0.51493169,1.0615653,338798154.26703,0.48506831,319149612.98444
1700593200000,2023-11-21 19:00:00,-890.2419242100001,0,0.02981032,4.38244408,140.23821056,32,582761.54768617,21528526398.49815,3707684990.992901,0.06320093,0.60286982,14.23473342,37.35175033,0.3810995,0.01,28.98730233,22.7761323,601.34659609,927.59367454,0.47460326,17435.09244,12.8117791,476343.79042,591,32,36980.0,37115.99,36752.52,36883.25,1514.28001,0.49034128,0.96209732,249873211.53895,0.50965872,259717189.32245
1700596800000,2023-11-21 20:00:00,-670.50295788,0,0.02977594,7.01239209,308.54525198,44,582091.04472829,21495672521.60085,3692145073.1132,0.31107799,0.62278429,248.14641623,295.2130155,0.84056733,0.01,21.9480903,24.20869486,568.74699867,965.71597338,10.365,380910.33227,13.73363554,511582.97183,949,44,36935.9,37170.0,36835.01,36979.99,1773.88187,0.50206059,1.00827647,286730589.47145,0.49793941,284376951.67635
1700600400000,2023-11-21 21:00:00,-798.76888829,0,0.02973497,6.23241547,317.85318891,51,581292.27584,21374617592.21905,3668757287.3978,0.10048163,0.40118398,52.69252096,86.81613168,0.60694389,0.01,17.36441216,25.99959107,680.38843853,885.58501997,12.13089573,445069.36774,0.141,5232.49953,864,51,36833.92,37023.01,36719.88,36935.89,1570.82351,0.48713485,0.94983029,205764687.89594,0.51286515,216633108.81276
1700604000000,2023-11-21 22:00:00,-590.88057941,0,0.02970469,5.05851244,288.33520912,57,580701.39526059,21173877060.51543,3608070491.69,0.15159321,0.40753926,65.47003871,87.77246955,0.74590631,0.01,11.90619384,25.37555094,470.23191009,678.65304896,51.11483768,1858949.55823,3.212,117946.22109,579,57,36377.58,36890.39,36287.0,36833.91,2930.05245,0.4234937,0.73458643,353216406.62816,0.5765063,480837096.3307699
1700607600000,2023-11-21 23:00:00,-76.43606804000001,0,0.02970069,6.22794257,205.52210474,33,580624.95919255,20827635161.288925,3520790729.4598,1.34474735,0.42739245,700.95232642,923.84142848,0.75873662,0.01,30.31143929,26.76802775,654.09978776,1000.27749652,49.81862521,1784563.71231,2.371,86406.5705,687,33,35741.65,36422.44,35735.0,36377.58,5093.95803,0.43971534,0.78480702,682354386.80565,0.56028466,869454998.23683
1700611200000,2023-11-22 00:00:00,78.63932752999995,0,0.02970462,12.99369942,571.72277466,44,580703.59852008,20956349160.991703,3505873264.9556,1.85592352,0.67517991,1231.1633179,1417.92557012,0.86828487,0.01,30.4383237,25.67208712,799.88937763,1339.28624259,5.57051544,198107.19366,15.91702759,574968.65941,764,44,36108.17,36147.19,35632.01,35741.65,3501.60111,0.51510901,1.06231922,501975177.75746,0.48489099,472527625.6069901
