start_time,c,h,l,o,t,buy,sell,time,longAccount,longShortRatio,shortAccount
1700866800000,80036.65,80203.57,79969.39,80085.78,1700866800,3180.709,3125.79,1700866800,43.43,0.77,56.57
1700870400000,79850.48,80140.04,79833.1,80036.65,1700870400,2267.67,2257.168,1700870400,43.72,0.78,56.28
1700874000000,79757.29,79878.25,79728.14,79850.48,1700874000,2117.022,1499.964,1700874000,43.89,0.78,56.11
1700877600000,79596.45,79842.56,79536.54,79757.29,1700877600,1826.185,1982.897,1700877600,44.04,0.79,55.96
1700881200000,79367.47,79602.97,79336.52,79596.45,1700881200,2102.0,2551.474,1700881200,44.14,0.79,55.86
1700884800000,79397.71,79495.32,79367.47,79367.47,1700884800,986.269,1125.345,1700884800,44.12,0.79,55.88
1700888400000,78968.67,79456.08,78968.23,79397.71,1700888400,1943.314,1373.134,1700888400,44.0,0.79,56.0
1700892000000,78782.38,78970.28,78755.15,78968.67,1700892000,1099.853,983.42,1700892000,44.13,0.79,55.87
1700895600000,78842.85,78858.16,78746.08,78782.38,1700895600,1414.718,1403.946,1700895600,44.09,0.79,55.91
1700899200000,78994.9,79009.32,78839.93,78842.85,1700899200,1160.094,1336.384,1700899200,44.22,0.79,55.78
1700902800000,79231.76,79307.41,78978.58,78994.9,1700902800,2250.464,2451.542,1700902800,44.41,0.8,55.59
1700906400000,78945.54,79283.77,78912.34,79231.76,1700906400,2389.563,2779.951,1700906400,44.27,0.79,55.73
1700910000000,79405.05,79434.96,78864.96,78945.54,1700910000,3179.864,3562.784,1700910000,44.38,0.8,55.62
1700913600000,79330.05,79480.14,79330.05,79405.05,1700913600,1959.104,1329.752,1700913600,44.63,0.81,55.37
1700917200000,79475.02,79493.44,79290.66,79330.05,1700917200,1529.434,1796.399,1700917200,45.26,0.83,54.74
1700920800000,79488.91,79549.22,79454.38,79475.02,1700920800,1207.052,1317.979,1700920800,45.25,0.83,54.75
1700924400000,79402.07,79488.91,79391.17,79488.91,1700924400,1578.616,1662.64,1700924400,45.13,0.82,54.87
1700928000000,79262.43,79407.79,79179.18,79402.07,1700928000,1966.896,1328.165,1700928000,45.3,0.83,54.7
1700931600000,79075.27,79267.83,79032.34,79262.43,1700931600,1771.357,1595.494,1700931600,45.1,0.82,54.9
1700935200000,79040.95,79167.31,79027.02,79075.27,1700935200,1385.076,1342.798,1700935200,45.27,0.83,54.73
1700938800000,78919.84,79042.34,78917.97,79040.95,1700938800,953.909,1222.95,1700938800,45.17,0.82,54.83
1700942400000,79391.92,79395.56,78658.15,78919.84,1700942400,2929.854,3679.168,1700942400,44.9,0.82,55.1
1700946000000,79409.48,79463.15,79378.84,79391.92,1700946000,708.708,846.578,1700946000,44.86,0.81,55.14
1700949600000,79608.8,79767.32,79380.6,79409.48,1700949600,1041.333,1582.112,1700949600,44.82,0.81,55.18
1700953200000,79570.56,79646.42,79566.94,79608.8,1700953200,1036.057,772.873,1700953200,44.82,0.81,55.18
1700956800000,79598.12,79643.49,79487.95,79570.56,1700956800,704.244,1204.602,1700956800,44.94,0.82,55.06
1700960400000,79450.23,79601.81,79450.23,79598.12,1700960400,1205.612,1463.385,1700960400,44.91,0.82,55.09
1700964000000,79214.43,79450.23,79212.82,79450.23,1700964000,1406.799,1038.364,1700964000,44.77,0.81,55.23
1700967600000,79197.89,79219.97,79197.89,79214.43,1700967600,411.85,500.419,1700967600,45.01,0.82,54.99
1700971200000,79199.15,79375.26,79189.82,79197.89,1700971200,1064.876,914.67,1700971200,44.93,0.82,55.07
1700974800000,79126.76,79199.15,79097.12,79199.15,1700974800,743.083,722.399,1700974800,45.0,0.82,55.0
1700978400000,79106.63,79126.76,79061.08,79126.76,1700978400,1168.08,1145.783,1700978400,45.13,0.82,54.87
1700982000000,78967.77,79106.63,78963.48,79106.63,1700982000,946.858,1153.457,1700982000,45.14,0.82,54.86
1700985600000,78860.03,78999.65,78860.03,78967.77,1700985600,1272.111,1392.865,1700985600,45.24,0.83,54.76
1700989200000,78849.58,78877.16,78768.25,78860.03,1700989200,873.629,824.459,1700989200,45.32,0.83,54.68
1700992800000,79371.08,79371.08,78848.58,78849.58,1700992800,965.875,1562.034,1700992800,45.32,0.83,54.68
1700996400000,79801.64,79833.55,79283.69,79371.08,1700996400,2054.974,2578.531,1700996400,45.36,0.83,54.64
1701000000000,81742.09,81766.48,79801.64,79801.64,1701000000,10632.964,14241.94,1701000000,45.96,0.85,54.04
1701003600000,82083.52,82204.38,81716.41,81742.09,1701003600,5917.751,6516.909,1701003600,47.13,0.89,52.87
1701007200000,82137.2,82383.57,81907.38,82083.52,1701007200,6014.091,7148.694,1701007200,47.5,0.91,52.5
1701010800000,81839.74,82253.86,81839.74,82137.2,1701010800,5125.024,4463.226,1701010800,47.99,0.92,52.01
1701014400000,81425.66,81841.13,81047.37,81839.74,1701014400,9879.933,10966.01,1701014400,48.55,0.94,51.45
1701018000000,81468.54,81641.9,81405.04,81425.66,1701018000,3856.32,3460.15,1701018000,48.69,0.95,51.31
1701021600000,81334.15,81659.21,81334.15,81468.54,1701021600,3708.513,3600.604,1701021600,49.34,0.97,50.66
1701025200000,81275.14,81474.47,81260.67,81334.15,1701025200,2761.522,2133.856,1701025200,49.75,0.99,50.25
1701028800000,80526.15,81275.14,80481.42,81275.14,1701028800,7203.52,5607.221,1701028800,50.1,1.0,49.9
1701032400000,80165.68,80573.95,80165.68,80526.15,1701032400,3597.926,3753.749,1701032400,49.91,1.0,50.09
1701036000000,79056.71,80165.68,78994.13,80165.68,1701036000,4803.534,5552.118,1701036000,49.66,0.99,50.34
1701039600000,79126.76,79418.39,78791.63,79056.71,1701039600,7331.773,8159.172,1701039600,48.96,0.96,51.04
1701043200000,79422.9,79484.44,79126.76,79126.76,1701043200,3500.544,3514.102,1701043200,49.35,0.97,50.65
1701046800000,79393.87,79472.05,79374.2,79422.9,1701046800,1749.267,2294.075,1701046800,49.29,0.97,50.71
1701050400000,79778.93,79961.85,79150.28,79393.87,1701050400,4880.192,6176.39,1701050400,49.11,0.97,50.89
1701054000000,79799.44,80025.28,79686.32,79778.93,1701054000,2966.748,3493.832,1701054000,49.1,0.97,50.9
1701057600000,79796.87,79926.49,79759.69,79799.44,1701057600,2414.088,1926.808,1701057600,49.66,0.99,50.34
1701061200000,79713.63,79810.17,79700.89,79796.87,1701061200,1353.323,1799.428,1701061200,50.24,1.01,49.76
1701064800000,79622.89,79713.63,79604.85,79713.63,1701064800,2405.521,2526.585,1701064800,50.13,1.01,49.87
1701068400000,78990.01,79987.89,78973.78,79622.89,1701068400,6822.561,8538.659,1701068400,50.21,1.01,49.79
1701072000000,79034.88,79060.12,78663.16,78990.01,1701072000,3411.576,3338.193,1701072000,50.11,1.0,49.89
1701075600000,79275.59,79350.53,79034.88,79034.88,1701075600,3980.656,3463.584,1701075600,49.91,1.0,50.09
1701079200000,79472.56,79626.44,79187.27,79275.59,1701079200,9521.401,12227.422,1701079200,49.52,0.98,50.48
1701082800000,79578.33,79772.63,79366.01,79472.56,1701082800,9972.22,10052.529,1701082800,51.04,1.04,48.96
1701086400000,79733.92,79795.68,79531.06,79578.33,1701086400,5710.628,6147.655,1701086400,52.29,1.1,47.71
1701090000000,79414.5,79827.75,79097.24,79733.92,1701090000,11050.843,11763.413,1701090000,52.86,1.12,47.14
1701093600000,79359.35,79927.64,79208.53,79414.5,1701093600,8965.744,8971.839,1701093600,53.22,1.14,46.78
1701097200000,79516.15,80056.59,79340.33,79359.35,1701097200,9326.116,8841.647,1701097200,53.75,1.16,46.25
1701100800000,80507.64,80528.17,79196.33,79516.15,1701100800,9793.513,8997.407,1701100800,54.33,1.19,45.67
1701104400000,80283.46,81386.54,80176.82,80507.64,1701104400,6990.08,8419.035,1701104400,54.41,1.19,45.59
1701108000000,79969.77,80346.48,79969.77,80283.46,1701108000,3458.657,4059.816,1701108000,53.73,1.16,46.27
1701111600000,79801.86,80099.52,79801.86,79969.77,1701111600,5089.317,6157.218,1701111600,54.13,1.18,45.87
1701115200000,79813.6,79813.6,79639.24,79801.86,1701115200,2979.921,3145.379,1701115200,54.62,1.2,45.38
1701118800000,79209.03,79880.17,79185.72,79813.6,1701118800,3933.012,3337.266,1701118800,54.68,1.21,45.32
1701122400000,79016.76,79209.03,78933.19,79209.03,1701122400,1721.617,1657.507,1701122400,54.61,1.2,45.39
1701126000000,79262.9,79369.99,78743.2,79016.76,1701126000,7507.482,5757.257,1701126000,54.73,1.21,45.27
1701129600000,79223.15,79414.2,79085.87,79262.9,1701129600,4738.042,4684.8,1701129600,54.64,1.21,45.36
1701133200000,79468.48,79469.34,79200.4,79223.15,1701133200,2277.043,2633.357,1701133200,54.23,1.19,45.77
1701136800000,78895.84,79497.08,78890.04,79468.48,1701136800,2105.194,2747.228,1701136800,53.57,1.15,46.43
1701140400000,78932.82,79011.43,78788.24,78895.84,1701140400,1701.655,1822.711,1701140400,53.53,1.15,46.47
1701144000000,79002.99,79044.4,78870.34,78932.82,1701144000,3084.049,3841.884,1701144000,53.2,1.14,46.8
1701147600000,78916.6,79011.86,78734.9,79002.99,1701147600,4369.405,4566.055,1701147600,53.19,1.14,46.81
1701151200000,78746.91,79008.85,78746.91,78916.6,1701151200,4183.132,3261.843,1701151200,53.37,1.15,46.63
1701154800000,78642.66,78746.91,78511.91,78746.91,1701154800,3454.621,4126.134,1701154800,53.71,1.16,46.29
1701158400000,78877.62,78877.62,78642.66,78642.66,1701158400,2477.369,3045.535,1701158400,53.42,1.15,46.58
1701162000000,78990.58,79052.92,78877.62,78877.62,1701162000,3230.593,2549.133,1701162000,53.35,1.14,46.65
1701165600000,79193.74,79263.69,78990.58,78990.58,1701165600,2319.629,2312.67,1701165600,53.19,1.14,46.81
1701169200000,79281.92,79391.83,79193.74,79193.74,1701169200,6201.316,4319.916,1701169200,53.22,1.14,46.78
1701172800000,79642.54,79642.54,79251.71,79281.92,1701172800,4463.346,4844.423,1701172800,53.33,1.14,46.67
1701176400000,80547.54,80547.54,79552.51,79642.54,1701176400,8268.179,6736.006,1701176400,52.15,1.09,47.85
1701180000000,80337.88,80716.2,80329.21,80547.54,1701180000,5182.221,5544.616,1701180000,51.67,1.07,48.33
1701183600000,79938.04,80341.82,79394.91,80337.88,1701183600,9499.347,9362.782,1701183600,50.76,1.03,49.24
1701187200000,81185.23,81185.23,79938.04,79938.04,1701187200,20805.495,17040.136,1701187200,50.31,1.01,49.69
1701190800000,84504.05,84599.9,81185.23,81185.23,1701190800,23765.092,21358.979,1701190800,47.37,0.9,52.63
1701194400000,83920.56,84925.91,83904.57,84504.05,1701194400,11234.7,14760.522,1701194400,43.5,0.77,56.5
1701198000000,83842.81,84584.43,83842.81,83920.56,1701198000,16534.567,15098.728,1701198000,41.35,0.71,58.65
1701201600000,83238.82,83842.81,83238.82,83842.81,1701201600,5827.483,6084.298,1701201600,41.35,0.71,58.65
1701205200000,82370.68,83305.84,82370.68,83238.82,1701205200,4757.374,5693.512,1701205200,41.28,0.7,58.72
1701208800000,81685.01,82370.68,81605.65,82370.68,1701208800,4267.104,4682.874,1701208800,40.64,0.69,59.36
1701212400000,81109.41,81854.53,81109.41,81685.01,1701212400,6436.193,6123.987,1701212400,40.4,0.68,59.6
1701216000000,80973.6,81377.88,80955.23,81109.41,1701216000,5116.985,4080.192,1701216000,40.45,0.68,59.55
1701219600000,80787.95,80983.58,80714.58,80973.6,1701219600,5272.862,5279.066,1701219600,41.3,0.7,58.7
1701223200000,80572.71,80870.93,80539.76,80787.95,1701223200,3123.803,3359.797,1701223200,40.82,0.69,59.18
1701226800000,80803.83,80837.99,80572.71,80572.71,1701226800,2291.218,2185.438,1701226800,40.8,0.69,59.2
1701230400000,81018.23,81027.07,80803.83,80803.83,1701230400,1470.544,1454.062,1701230400,40.91,0.69,59.09
1701234000000,81096.62,81096.62,80979.46,81018.23,1701234000,2595.91,1848.799,1701234000,40.87,0.69,59.13
1701237600000,81724.43,81750.43,81036.25,81096.62,1701237600,6630.684,5029.77,1701237600,41.05,0.7,58.95
1701241200000,82320.66,82325.9,81724.43,81724.43,1701241200,3321.184,3754.064,1701241200,41.11,0.7,58.89
1701244800000,83377.59,83377.59,82320.66,82320.66,1701244800,7249.572,5557.459,1701244800,40.76,0.69,59.24
1701248400000,84429.9,84429.9,83323.87,83377.59,1701248400,13136.263,13016.95,1701248400,40.48,0.68,59.52
1701252000000,85237.14,85268.4,84429.9,84429.9,1701252000,7760.437,10554.613,1701252000,39.55,0.65,60.45
1701255600000,85204.38,85297.1,85123.4,85237.14,1701255600,6258.405,4912.961,1701255600,39.21,0.65,60.79
1701259200000,85482.48,85613.31,85157.28,85204.38,1701259200,5424.083,5564.477,1701259200,39.75,0.66,60.25
1701262800000,85809.6,85809.6,85417.6,85482.48,1701262800,4089.629,4408.633,1701262800,39.27,0.65,60.73
1701266400000,85612.82,86337.15,85612.82,85809.6,1701266400,10154.755,11799.196,1701266400,39.0,0.64,61.0
1701270000000,83569.78,85723.95,83386.83,85612.82,1701270000,16742.777,16465.308,1701270000,40.28,0.67,59.72
1701273600000,83679.42,83932.78,83569.78,83569.78,1701273600,7504.187,7078.086,1701273600,43.03,0.76,56.97
1701277200000,83725.58,83887.94,83653.07,83679.42,1701277200,3644.078,3406.494,1701277200,43.58,0.77,56.42
1701280800000,83611.56,83725.58,83500.44,83725.58,1701280800,3744.079,3491.77,1701280800,44.14,0.79,55.86
1701284400000,83305.71,83611.56,83305.71,83611.56,1701284400,3031.253,3243.46,1701284400,44.29,0.8,55.71
1701288000000,82906.42,83339.49,82663.18,83305.71,1701288000,4696.579,5484.638,1701288000,44.26,0.79,55.74
1701291600000,82629.0,83149.87,82509.59,82906.42,1701291600,3988.327,4248.129,1701291600,44.4,0.8,55.6
1701295200000,82208.45,82629.0,82199.22,82629.0,1701295200,1376.457,1633.219,1701295200,44.62,0.81,55.38
1701298800000,82651.7,82837.99,82196.02,82208.45,1701298800,2573.782,2545.735,1701298800,44.79,0.81,55.21
1701302400000,82818.14,82922.19,82651.7,82651.7,1701302400,2396.312,2812.414,1701302400,44.68,0.81,55.32
1701306000000,82864.23,82864.23,82667.59,82818.14,1701306000,1685.981,2101.083,1701306000,44.59,0.81,55.41
1701309600000,82907.85,82977.76,82700.24,82864.23,1701309600,3668.525,2452.168,1701309600,44.7,0.81,55.3
1701313200000,82590.47,82938.54,82590.47,82907.85,1701313200,4221.358,3319.551,1701313200,44.57,0.8,55.43
1701316800000,82383.28,82590.47,82070.57,82590.47,1701316800,4727.986,5376.091,1701316800,44.56,0.8,55.44
1701320400000,82417.48,82435.49,82213.55,82383.28,1701320400,2922.932,3282.228,1701320400,43.81,0.78,56.19
1701324000000,82722.83,82798.3,82417.48,82417.48,1701324000,3957.021,3399.994,1701324000,44.11,0.79,55.89
1701327600000,83111.68,83185.53,82722.83,82722.83,1701327600,2567.93,2988.49,1701327600,44.2,0.79,55.8
1701331200000,83677.27,83769.52,83094.48,83111.68,1701331200,6694.331,7410.006,1701331200,44.49,0.8,55.51
1701334800000,83807.36,83808.3,83662.49,83677.27,1701334800,3332.104,2684.899,1701334800,46.99,0.89,53.01
1701338400000,83866.63,83918.2,83732.87,83807.36,1701338400,2133.567,2309.316,1701338400,47.79,0.92,52.21
1701342000000,83941.3,84349.51,83846.82,83866.63,1701342000,5674.296,3909.931,1701342000,48.01,0.92,51.99
1701345600000,83939.91,83941.3,83654.05,83941.3,1701345600,3951.13,4837.21,1701345600,47.67,0.91,52.33
1701349200000,83735.01,84040.23,83666.72,83939.91,1701349200,8236.293,10150.841,1701349200,46.5,0.87,53.5
1701352800000,83892.72,84103.14,82996.83,83735.01,1701352800,13863.074,14952.145,1701352800,47.02,0.89,52.98
1701356400000,84198.52,84388.21,83892.72,83892.72,1701356400,6373.167,6103.211,1701356400,47.79,0.92,52.21
1701360000000,83874.14,84351.7,83846.2,84198.52,1701360000,4306.618,4070.71,1701360000,48.88,0.96,51.12
1701363600000,83823.75,83943.41,83757.7,83874.14,1701363600,2002.95,2100.856,1701363600,49.01,0.96,50.99
1701367200000,83473.48,83823.75,83361.65,83823.75,1701367200,3060.437,2895.908,1701367200,48.85,0.96,51.15
1701370800000,83128.51,83473.48,83126.57,83473.48,1701370800,1806.798,1844.998,1701370800,48.14,0.93,51.86
1701374400000,83208.53,83287.69,83128.51,83128.51,1701374400,1498.617,1599.856,1701374400,47.94,0.92,52.06
1701378000000,82933.52,83208.53,82933.52,83208.53,1701378000,1204.39,1094.695,1701378000,47.81,0.92,52.19
1701381600000,82628.49,82933.52,82615.43,82933.52,1701381600,1481.679,1918.024,1701381600,47.77,0.92,52.23
1701385200000,82619.48,82822.38,82609.9,82628.49,1701385200,2847.427,2959.323,1701385200,47.73,0.91,52.27
1701388800000,82209.15,82627.48,82206.43,82619.48,1701388800,2517.091,3617.079,1701388800,48.2,0.93,51.8
1701392400000,82032.75,82254.51,81656.72,82209.15,1701392400,8598.481,7033.676,1701392400,48.52,0.94,51.48
1701396000000,81651.31,82051.65,81471.19,82032.75,1701396000,5580.261,5329.602,1701396000,47.06,0.89,52.94
1701399600000,81557.91,82000.17,81521.96,81651.31,1701399600,4317.829,4217.551,1701399600,46.23,0.86,53.77
1701403200000,82381.62,82381.62,81555.84,81557.91,1701403200,8948.83,7706.229,1701403200,45.54,0.84,54.46
1701406800000,82494.87,82496.97,82381.62,82381.62,1701406800,2751.135,3810.369,1701406800,44.18,0.79,55.82
1701410400000,82646.85,82694.77,82471.1,82494.87,1701410400,3309.905,3313.136,1701410400,43.18,0.76,56.82
1701414000000,84505.73,84579.49,82606.79,82646.85,1701414000,8900.971,9497.16,1701414000,42.65,0.74,57.35
1701417600000,85642.86,85642.86,84505.73,84505.73,1701417600,5572.301,5626.109,1701417600,40.86,0.69,59.14
1701421200000,90042.16,90042.16,85642.86,85642.86,1701421200,26169.071,19780.416,1701421200,40.24,0.67,59.76
1701424800000,90204.65,90271.04,89708.02,90042.16,1701424800,12010.004,11340.233,1701424800,38.79,0.63,61.21
1701428400000,90294.62,90294.68,90160.91,90204.65,1701428400,4244.965,4258.61,1701428400,37.82,0.61,62.18
1701432000000,90577.86,90739.14,90167.99,90294.62,1701432000,8768.063,12130.846,1701432000,37.81,0.61,62.19
1701435600000,90687.57,90713.24,90458.54,90577.86,1701435600,5716.438,4784.972,1701435600,37.67,0.6,62.33
1701439200000,89797.98,90701.97,89777.13,90687.57,1701439200,6765.1,6767.49,1701439200,38.42,0.62,61.58
1701442800000,89560.59,89797.98,89560.59,89797.98,1701442800,4885.666,4433.017,1701442800,39.19,0.64,60.81
1701446400000,89524.55,89826.03,88761.66,89560.59,1701446400,26853.643,21846.868,1701446400,40.01,0.67,59.99
1701450000000,90331.56,90368.28,89524.55,89524.55,1701450000,6861.084,7335.057,1701450000,38.61,0.63,61.39
1701453600000,90373.77,90499.13,90229.34,90331.56,1701453600,5290.345,5636.359,1701453600,38.0,0.61,62.0
1701457200000,89757.73,90373.77,89717.21,90373.77,1701457200,4546.03,4351.929,1701457200,37.78,0.61,62.22
1701460800000,89631.29,89860.55,89603.6,89757.73,1701460800,3020.179,2931.221,1701460800,37.72,0.61,62.28
1701464400000,89711.16,89929.25,89631.29,89631.29,1701464400,2934.675,3251.332,1701464400,37.6,0.6,62.4
1701468000000,89329.78,89751.5,89329.78,89711.16,1701468000,2009.928,3008.466,1701468000,37.39,0.6,62.61
1701471600000,89045.2,89531.2,89040.64,89329.78,1701471600,2419.602,3079.412,1701471600,37.21,0.59,62.79
1701475200000,88451.02,89045.2,88451.02,89045.2,1701475200,2411.136,2623.689,1701475200,37.22,0.59,62.78
1701478800000,88080.68,88451.02,88030.96,88451.02,1701478800,2463.884,2327.305,1701478800,37.61,0.6,62.39
1701482400000,88192.1,88192.1,88034.2,88080.68,1701482400,1355.177,2019.263,1701482400,37.86,0.61,62.14
1701486000000,88103.97,88192.1,88036.75,88192.1,1701486000,1407.418,1009.443,1701486000,37.88,0.61,62.12
1701489600000,88297.74,88297.74,88091.93,88103.97,1701489600,2365.765,2054.716,1701489600,38.03,0.61,61.97
1701493200000,88212.37,88368.83,88178.81,88297.74,1701493200,1298.054,2016.047,1701493200,38.03,0.61,61.97
1701496800000,88195.43,88284.05,88185.4,88212.37,1701496800,1692.87,1498.59,1701496800,38.01,0.61,61.99
1701500400000,88509.95,88693.08,88155.43,88195.43,1701500400,2608.629,2658.06,1701500400,38.1,0.62,61.9
1701504000000,88197.46,88542.15,88132.39,88509.95,1701504000,1968.858,2651.234,1701504000,38.32,0.62,61.68
1701507600000,88200.54,88200.54,88013.44,88197.46,1701507600,1699.661,1612.772,1701507600,38.72,0.63,61.28
1701511200000,88269.03,88269.03,88131.82,88200.54,1701511200,1030.274,1249.402,1701511200,38.87,0.64,61.13
1701514800000,88425.99,88447.58,88269.03,88269.03,1701514800,1395.967,1286.143,1701514800,38.6,0.63,61.4
1701518400000,88321.17,88440.41,88282.06,88425.99,1701518400,1843.227,1436.272,1701518400,38.83,0.64,61.17
1701522000000,88724.94,88732.26,88235.41,88321.17,1701522000,3499.764,2822.737,1701522000,38.89,0.64,61.11
1701525600000,88666.54,88867.94,88642.97,88724.94,1701525600,2255.928,2767.182,1701525600,38.94,0.64,61.06
1701529200000,88416.75,88687.96,88337.8,88666.54,1701529200,3343.326,3520.076,1701529200,38.85,0.64,61.15
1701532800000,88177.33,88448.43,88153.74,88416.75,1701532800,1830.722,2344.463,1701532800,38.73,0.63,61.27
1701536400000,88085.85,88178.58,88085.85,88177.33,1701536400,1232.432,931.26,1701536400,39.04,0.64,60.96
1701540000000,87500.19,88090.21,87278.86,88085.85,1701540000,8129.087,7000.9,1701540000,39.05,0.64,60.95
1701543600000,81677.01,87635.63,81612.93,87500.19,1701543600,42978.064,34162.346,1701543600,39.02,0.64,60.98
1701547200000,81954.77,81954.77,81613.1,81677.01,1701547200,7824.688,7161.623,1701547200,40.48,0.68,59.52
1701550800000,81593.47,81954.77,81586.21,81954.77,1701550800,8131.584,7771.962,1701550800,40.43,0.68,59.57
1701554400000,81476.46,81712.23,81450.36,81593.47,1701554400,5560.409,6555.092,1701554400,39.96,0.67,60.04
1701558000000,81673.03,81909.17,81436.67,81476.46,1701558000,2920.43,2482.38,1701558000,39.66,0.66,60.34
1701561600000,81618.91,81753.26,81612.57,81673.03,1701561600,2840.073,2566.977,1701561600,39.85,0.66,60.15
1701565200000,81615.99,81767.91,81499.51,81618.91,1701565200,1954.947,2509.786,1701565200,39.88,0.66,60.12
1701568800000,81047.57,81615.99,81047.57,81615.99,1701568800,2558.201,3610.131,1701568800,39.87,0.66,60.13
1701572400000,80812.21,81047.57,80579.77,81047.57,1701572400,3741.583,3059.437,1701572400,39.69,0.66,60.31
1701576000000,80718.44,81021.92,80686.49,80812.21,1701576000,1898.008,2287.312,1701576000,39.99,0.67,60.01
1701579600000,80788.14,80843.79,80702.59,80718.44,1701579600,1799.23,1481.152,1701579600,39.94,0.67,60.06
1701583200000,80844.23,80849.78,80788.14,80788.14,1701583200,1253.255,1405.564,1701583200,40.17,0.67,59.83
1701586800000,80879.4,80952.3,80813.28,80844.23,1701586800,2299.783,1517.391,1701586800,40.17,0.67,59.83
1701590400000,80932.03,80958.29,80872.45,80879.4,1701590400,1035.4,1622.716,1701590400,40.42,0.68,59.58
1701594000000,81068.73,81076.28,80856.98,80932.03,1701594000,1500.237,1594.942,1701594000,40.38,0.68,59.62
1701597600000,81216.18,81221.32,80973.03,81068.73,1701597600,2787.452,1987.467,1701597600,40.8,0.69,59.2
1701601200000,81304.98,81304.98,81087.67,81216.18,1701601200,2150.278,2834.143,1701601200,41.12,0.7,58.88
1701604800000,81425.53,81430.02,81265.09,81304.98,1701604800,2314.557,2932.486,1701604800,41.05,0.7,58.95
1701608400000,82523.95,82523.95,81172.85,81425.53,1701608400,12939.967,10361.582,1701608400,40.89,0.69,59.11
1701612000000,83051.66,83215.18,82523.95,82523.95,1701612000,6913.323,8394.022,1701612000,40.83,0.69,59.17
1701615600000,83515.79,83520.18,83014.49,83051.66,1701615600,7047.343,5828.817,1701615600,40.85,0.69,59.15
1701619200000,83572.18,83686.33,83260.51,83515.79,1701619200,6436.869,6617.717,1701619200,40.54,0.68,59.46
1701622800000,83438.33,83668.39,83346.79,83572.18,1701622800,4827.359,5715.616,1701622800,40.71,0.69,59.29
1701626400000,83507.24,83523.97,83421.56,83438.33,1701626400,1901.808,1620.579,1701626400,41.36,0.71,58.64
1701630000000,83330.74,83530.79,83330.74,83507.24,1701630000,2145.957,2364.582,1701630000,41.78,0.72,58.22
1701633600000,83176.76,83330.74,83085.44,83330.74,1701633600,1841.354,1775.616,1701633600,41.73,0.72,58.27
1701637200000,82895.78,83269.85,82893.63,83176.76,1701637200,2821.31,2430.361,1701637200,41.82,0.72,58.18
1701640800000,80621.96,82920.05,80175.38,82895.78,1701640800,26262.756,20894.248,1701640800,41.96,0.72,58.04
1701644400000,79999.12,81027.65,79898.66,80621.96,1701644400,11844.635,13389.576,1701644400,41.28,0.7,58.72
1701648000000,82122.24,82122.24,79999.12,79999.12,1701648000,9799.383,7361.917,1701648000,41.18,0.7,58.82
1701651600000,81519.12,82512.39,80991.74,82122.24,1701651600,29270.104,25213.606,1701651600,40.81,0.69,59.19
1701655200000,82710.78,82710.78,81519.12,81519.12,1701655200,8073.901,7703.394,1701655200,41.3,0.7,58.7
1701658800000,83281.29,83342.22,82705.25,82710.78,1701658800,7055.08,6193.854,1701658800,41.5,0.71,58.5
1701662400000,83387.18,83555.04,83206.97,83281.29,1701662400,7754.666,7156.655,1701662400,40.95,0.69,59.05
1701666000000,83270.25,83696.33,82048.68,83387.18,1701666000,30135.328,25215.684,1701666000,41.13,0.7,58.87
1701669600000,82827.0,83761.13,82658.52,83270.25,1701669600,19806.682,19827.142,1701669600,42.37,0.74,57.63
1701673200000,83525.29,83525.29,82827.0,82827.0,1701673200,7966.377,7731.396,1701673200,42.42,0.74,57.58
1701676800000,84185.23,84414.96,83497.61,83525.29,1701676800,8724.85,7475.473,1701676800,42.28,0.73,57.72
1701680400000,84768.73,85242.59,84014.76,84185.23,1701680400,10213.319,11540.344,1701680400,42.41,0.74,57.59
1701684000000,85850.44,85896.91,84768.73,84768.73,1701684000,19500.628,16112.841,1701684000,41.73,0.72,58.27
1701687600000,84567.51,85972.72,83137.92,85850.44,1701687600,30632.487,32848.819,1701687600,41.09,0.7,58.91
1701691200000,83858.12,84717.38,83613.24,84567.51,1701691200,13210.475,12848.493,1701691200,40.17,0.67,59.83
1701694800000,84465.09,84541.45,83718.62,83858.12,1701694800,7416.236,9080.347,1701694800,40.3,0.68,59.7
1701698400000,84402.18,84881.77,84321.43,84465.09,1701698400,10152.67,10335.191,1701698400,39.54,0.65,60.46
1701702000000,82370.78,84685.4,81950.39,84402.18,1701702000,16427.621,18862.71,1701702000,39.65,0.66,60.35
1701705600000,83498.19,83626.64,82370.78,82370.78,1701705600,10808.139,8725.51,1701705600,39.14,0.64,60.86
1701709200000,84478.7,84478.7,83245.17,83498.19,1701709200,8608.758,8291.657,1701709200,40.38,0.68,59.62
1701712800000,84220.47,84526.84,84186.5,84478.7,1701712800,5778.193,5221.833,1701712800,39.76,0.66,60.24
1701716400000,84033.87,84564.88,83839.81,84220.47,1701716400,12152.78,11046.342,1701716400,39.59,0.66,60.41
1701720000000,83640.8,84165.38,83637.52,84033.87,1701720000,6293.364,7039.031,1701720000,39.56,0.66,60.44
1701723600000,84060.84,84060.84,83640.8,83640.8,1701723600,5446.295,3859.555,1701723600,39.41,0.65,60.59
1701727200000,82936.77,84060.84,82728.69,84060.84,1701727200,18759.313,18095.839,1701727200,39.9,0.66,60.1
