start_time,close,datetime,high,low,open,volume
1723197600000,60600.01,2024-08-09 10:00:00,60847.99,60170.16,60760.0,1726.08072
1723201200000,60655.24,2024-08-09 11:00:00,60797.75,60362.29,60600.01,763.4406
1723204800000,60551.99,2024-08-09 12:00:00,60800.0,60236.0,60655.25,922.51907
1723208400000,60450.01,2024-08-09 13:00:00,60757.83,59800.0,60551.99,2863.87359
1723212000000,60341.07,2024-08-09 14:00:00,61115.11,59535.0,60450.02,3519.45144
1723215600000,59810.23,2024-08-09 15:00:00,60587.24,59800.0,60346.98,1450.52956
1723219200000,60432.65,2024-08-09 16:00:00,60450.0,59700.0,59810.24,1358.31729
1723222800000,60197.5,2024-08-09 17:00:00,60747.53,60153.01,60432.65,1038.11949
1723226400000,60314.23,2024-08-09 18:00:00,60368.42,59835.38,60197.5,780.72783
1723230000000,60681.42,2024-08-09 19:00:00,60750.0,60116.0,60314.23,617.44285
1723233600000,60745.96,2024-08-09 20:00:00,60986.03,60526.66,60681.79,669.7114
1723237200000,60732.01,2024-08-09 21:00:00,60866.65,59909.16,60745.96,1565.30947
1723240800000,60763.58,2024-08-09 22:00:00,60985.0,60289.53,60732.0,1477.45761
1723244400000,60837.99,2024-08-09 23:00:00,60927.95,60348.74,60763.59,621.47044
1723248000000,60541.92,2024-08-10 00:00:00,61470.58,60495.56,60837.99,1556.31119
1723251600000,60464.0,2024-08-10 01:00:00,60963.0,60459.0,60541.91,563.14449
1723255200000,60536.25,2024-08-10 02:00:00,60723.18,60287.51,60464.01,368.11379
1723258800000,60437.84,2024-08-10 03:00:00,60536.25,60266.03,60536.25,378.50579
1723262400000,60413.49,2024-08-10 04:00:00,60440.01,60242.0,60437.85,280.85729
1723266000000,60355.46,2024-08-10 05:00:00,60469.5,60330.32,60413.5,206.02393
1723269600000,60458.0,2024-08-10 06:00:00,60510.54,60330.0,60355.46,233.86317
1723273200000,60842.0,2024-08-10 07:00:00,60851.91,60458.01,60458.01,431.7444
1723276800000,60733.58,2024-08-10 08:00:00,60900.43,60601.96,60842.01,418.89183
1723280400000,60896.5,2024-08-10 09:00:00,61116.65,60733.58,60733.59,553.67133
1723284000000,60788.01,2024-08-10 10:00:00,61010.52,60646.0,60896.5,359.54332
1723287600000,60920.88,2024-08-10 11:00:00,61008.0,60757.62,60788.01,286.13876
1723291200000,60722.81,2024-08-10 12:00:00,60949.99,60717.03,60920.88,269.9928
1723294800000,60431.56,2024-08-10 13:00:00,60744.0,60425.0,60722.82,497.16695
1723298400000,60585.38,2024-08-10 14:00:00,60676.55,60400.0,60431.57,273.35051
1723302000000,60515.89,2024-08-10 15:00:00,60750.0,60504.11,60585.39,488.96677
1723305600000,60672.59,2024-08-10 16:00:00,60709.99,60400.0,60515.9,446.95026
1723309200000,60767.8,2024-08-10 17:00:00,60860.92,60549.31,60672.59,313.4303
1723312800000,60953.38,2024-08-10 18:00:00,61196.63,60735.28,60767.81,775.52259
1723316400000,61016.45,2024-08-10 19:00:00,61140.0,60840.57,60954.0,253.5453
1723320000000,60986.19,2024-08-10 20:00:00,61108.74,60902.07,61016.44,309.43002
1723323600000,61075.99,2024-08-10 21:00:00,61160.0,60966.0,60986.19,298.59789
1723327200000,60930.27,2024-08-10 22:00:00,61076.0,60884.89,61076.0,189.99957
1723330800000,60923.51,2024-08-10 23:00:00,60940.72,60757.39,60930.27,241.44396
1723334400000,61095.15,2024-08-11 00:00:00,61243.99,60892.0,60923.51,435.48691
1723338000000,61112.1,2024-08-11 01:00:00,61160.91,60949.27,61095.16,181.78631
1723341600000,61026.78,2024-08-11 02:00:00,61133.72,60977.95,61112.11,181.28199
1723345200000,61085.01,2024-08-11 03:00:00,61382.73,61023.99,61026.77,598.83815
1723348800000,60895.99,2024-08-11 04:00:00,61145.82,60881.36,61085.01,365.86583
1723352400000,61114.29,2024-08-11 05:00:00,61150.0,60882.04,60895.99,215.58465
1723356000000,61120.01,2024-08-11 06:00:00,61163.9,61013.49,61114.29,214.18786
1723359600000,61257.0,2024-08-11 07:00:00,61271.43,61092.85,61120.01,418.10258
1723363200000,61260.42,2024-08-11 08:00:00,61426.97,61158.0,61257.0,456.03453
1723366800000,61110.0,2024-08-11 09:00:00,61858.0,61001.01,61260.43,1468.80283
1723370400000,61037.63,2024-08-11 10:00:00,61263.14,60946.11,61110.0,453.80554
1723374000000,60669.15,2024-08-11 11:00:00,61063.02,60425.0,61037.64,1157.15861
1723377600000,60492.09,2024-08-11 12:00:00,60700.0,60228.21,60669.14,749.0849
1723381200000,60457.54,2024-08-11 13:00:00,60640.94,60167.22,60492.1,848.62677
1723384800000,60350.0,2024-08-11 14:00:00,60761.09,60200.0,60457.54,1217.30715
1723388400000,60127.29,2024-08-11 15:00:00,60431.58,59941.0,60350.0,1191.69278
1723392000000,60182.2,2024-08-11 16:00:00,60288.01,59986.0,60127.29,520.32464
1723395600000,60265.07,2024-08-11 17:00:00,60350.0,60015.38,60182.2,578.88609
1723399200000,60263.11,2024-08-11 18:00:00,60345.88,60117.06,60265.07,309.49821
1723402800000,59621.11,2024-08-11 19:00:00,60274.94,59542.57,60263.11,1189.87128
1723406400000,58504.92,2024-08-11 20:00:00,59674.38,58286.73,59621.11,3007.44807
1723410000000,59009.8,2024-08-11 21:00:00,59087.0,58317.0,58504.91,1293.05151
1723413600000,58996.0,2024-08-11 22:00:00,59349.04,58525.08,59009.79,1493.92484
1723417200000,58712.59,2024-08-11 23:00:00,59021.66,58700.01,58996.01,643.19309
1723420800000,58450.0,2024-08-12 00:00:00,59088.33,58100.06,58712.59,1616.54316
1723424400000,58584.01,2024-08-12 01:00:00,58798.69,58278.46,58450.01,1026.68937
1723428000000,58717.25,2024-08-12 02:00:00,58760.45,58310.0,58584.02,814.94993
1723431600000,58509.5,2024-08-12 03:00:00,58818.78,58443.76,58717.24,637.80901
1723435200000,58523.83,2024-08-12 04:00:00,58680.0,58363.08,58509.5,506.0435
1723438800000,58571.57,2024-08-12 05:00:00,58693.02,58400.0,58523.83,563.38187
1723442400000,58403.76,2024-08-12 06:00:00,58638.0,58124.15,58571.57,885.13655
1723446000000,58674.61,2024-08-12 07:00:00,58984.85,57642.21,58403.76,2546.67432
1723449600000,58317.43,2024-08-12 08:00:00,59025.66,58240.51,58674.62,1398.97397
1723453200000,58296.67,2024-08-12 09:00:00,58636.36,58163.01,58317.43,1062.50945
1723456800000,58969.6,2024-08-12 10:00:00,58994.98,58125.75,58296.68,1221.94893
1723460400000,59851.7,2024-08-12 11:00:00,59990.0,58881.01,58969.6,2920.53333
1723464000000,59728.23,2024-08-12 12:00:00,59942.69,59518.26,59851.71,1246.54844
1723467600000,58157.55,2024-08-12 13:00:00,59876.9,58000.0,59728.24,2828.61707
1723471200000,60299.98,2024-08-12 14:00:00,60711.09,57800.0,58157.55,5156.24546
1723474800000,60207.37,2024-08-12 15:00:00,60510.2,59230.0,60299.99,2847.64813
1723478400000,59608.06,2024-08-12 16:00:00,60420.34,59555.56,60207.38,1522.45273
1723482000000,59296.11,2024-08-12 17:00:00,59919.69,59255.83,59608.07,1335.6951
1723485600000,58526.78,2024-08-12 18:00:00,59490.0,58440.54,59296.12,1497.27827
1723489200000,59043.98,2024-08-12 19:00:00,59300.88,58527.91,58527.91,1285.57015
1723492800000,58841.96,2024-08-12 20:00:00,59389.48,58723.58,59043.99,1387.47948
1723496400000,58969.44,2024-08-12 21:00:00,59223.47,58555.26,58841.96,1063.92021
1723500000000,59051.68,2024-08-12 22:00:00,59258.73,58849.44,58969.45,624.69274
1723503600000,59346.64,2024-08-12 23:00:00,59745.99,59024.01,59051.67,1012.57626
1723507200000,59798.17,2024-08-13 00:00:00,59890.62,59275.86,59346.64,1038.08536
1723510800000,59740.0,2024-08-13 01:00:00,59923.28,59466.34,59798.18,684.04808
1723514400000,59481.99,2024-08-13 02:00:00,59782.71,59269.85,59740.0,891.59566
1723518000000,59040.0,2024-08-13 03:00:00,59520.0,58846.95,59482.0,1691.63708
1723521600000,59219.99,2024-08-13 04:00:00,59250.0,58830.23,59040.0,623.38342
1723525200000,59211.99,2024-08-13 05:00:00,59359.99,59104.61,59219.99,355.46625
1723528800000,59368.0,2024-08-13 06:00:00,59476.0,58947.75,59212.0,709.8036
1723532400000,59238.05,2024-08-13 07:00:00,59457.34,59059.82,59367.99,892.07753
1723536000000,59099.98,2024-08-13 08:00:00,59331.99,58919.86,59238.05,830.40486
1723539600000,58946.01,2024-08-13 09:00:00,59103.99,58700.75,59099.99,1036.08791
1723543200000,58672.1,2024-08-13 10:00:00,58969.44,58392.88,58946.01,1000.16405
1723546800000,58830.0,2024-08-13 11:00:00,58904.0,58563.99,58672.09,509.25128
1723550400000,59124.0,2024-08-13 12:00:00,59190.0,58709.57,58830.01,1412.37442
1723554000000,59395.25,2024-08-13 13:00:00,59427.74,58819.3,59124.0,1623.46914
1723557600000,59643.63,2024-08-13 14:00:00,59776.7,58996.81,59395.25,1801.20013
1723561200000,59472.26,2024-08-13 15:00:00,59729.84,59352.36,59643.63,849.07557
1723564800000,61157.59,2024-08-13 16:00:00,61171.86,59446.22,59472.25,3358.11036
1723568400000,61167.58,2024-08-13 17:00:00,61578.1,60904.84,61157.6,2978.69513
1723572000000,60795.41,2024-08-13 18:00:00,61214.95,60761.91,61167.58,1316.92837
1723575600000,60820.15,2024-08-13 19:00:00,60969.39,60243.77,60795.4,1688.73237
1723579200000,60569.14,2024-08-13 20:00:00,60975.0,60566.37,60820.16,649.17304
1723582800000,61030.03,2024-08-13 21:00:00,61138.87,60505.98,60569.15,693.1371
1723586400000,60585.14,2024-08-13 22:00:00,61065.46,60455.0,61030.04,829.87139
1723590000000,60587.15,2024-08-13 23:00:00,60611.94,60389.75,60585.14,396.18641
1723593600000,60786.85,2024-08-14 00:00:00,60855.27,60425.01,60587.16,538.59458
1723597200000,60520.4,2024-08-14 01:00:00,60826.24,60520.4,60786.85,532.10853
1723600800000,60805.49,2024-08-14 02:00:00,60842.0,60487.89,60520.41,456.59945
1723604400000,60952.83,2024-08-14 03:00:00,61302.88,60805.49,60805.5,844.47854
1723608000000,60943.51,2024-08-14 04:00:00,61162.2,60895.02,60952.83,595.37832
1723611600000,60834.64,2024-08-14 05:00:00,61087.98,60796.0,60943.52,370.78279
1723615200000,60861.5,2024-08-14 06:00:00,60913.68,60637.3,60834.64,580.3976
1723618800000,60914.02,2024-08-14 07:00:00,60940.0,60700.0,60861.5,273.53209
1723622400000,60896.0,2024-08-14 08:00:00,60931.46,60640.4,60914.02,633.08007
1723626000000,60857.21,2024-08-14 09:00:00,60980.01,60818.99,60896.0,726.23432
1723629600000,61100.0,2024-08-14 10:00:00,61325.32,60839.0,60856.85,1109.7324
1723633200000,61296.87,2024-08-14 11:00:00,61453.0,60891.56,61100.0,1006.62214
1723636800000,61064.53,2024-08-14 12:00:00,61800.0,60846.53,61296.88,3076.76024
1723640400000,59611.92,2024-08-14 13:00:00,61171.14,59473.36,61064.52,3404.21123
1723644000000,59502.67,2024-08-14 14:00:00,59621.94,58823.52,59611.93,4124.81255
1723647600000,59435.69,2024-08-14 15:00:00,59841.73,58903.01,59502.67,2893.2163
1723651200000,59131.99,2024-08-14 16:00:00,59451.53,58615.06,59435.69,2045.95643
1723654800000,59168.36,2024-08-14 17:00:00,59379.51,59039.47,59131.99,1043.58426
1723658400000,58990.05,2024-08-14 18:00:00,59462.61,58809.0,59168.37,1024.74483
1723662000000,58891.13,2024-08-14 19:00:00,59120.09,58710.02,58990.04,810.39795
1723665600000,59149.16,2024-08-14 20:00:00,59183.99,58880.51,58891.13,513.16696
1723669200000,58913.56,2024-08-14 21:00:00,59156.0,58869.74,59149.15,404.08382
1723672800000,58986.0,2024-08-14 22:00:00,59011.49,58433.18,58913.57,948.67809
1723676400000,58683.39,2024-08-14 23:00:00,59022.5,58673.81,58985.99,465.60977
1723680000000,58993.99,2024-08-15 00:00:00,59040.89,58678.0,58683.39,652.16711
1723683600000,58204.93,2024-08-15 01:00:00,59044.44,58135.2,58994.0,1384.77004
1723687200000,58412.25,2024-08-15 02:00:00,58562.61,58010.0,58204.93,2459.79333
1723690800000,58442.98,2024-08-15 03:00:00,58494.74,58350.0,58412.75,503.562
1723694400000,58388.71,2024-08-15 04:00:00,58471.0,58160.0,58442.99,687.66513
1723698000000,58315.01,2024-08-15 05:00:00,58639.0,58188.29,58388.72,747.54161
1723701600000,58101.44,2024-08-15 06:00:00,58390.0,57847.32,58315.01,1550.94234
1723705200000,58060.37,2024-08-15 07:00:00,58149.0,57713.88,58101.44,1156.56805
1723708800000,58378.3,2024-08-15 08:00:00,58390.21,57964.85,58060.36,1024.07628
1723712400000,58412.64,2024-08-15 09:00:00,58551.87,58305.14,58378.3,864.04001
1723716000000,58361.9,2024-08-15 10:00:00,58543.25,58298.6,58412.64,620.7443
1723719600000,58745.36,2024-08-15 11:00:00,58872.85,58354.53,58361.9,836.78188
1723723200000,58800.26,2024-08-15 12:00:00,59387.11,58607.86,58745.36,2158.3608
1723726800000,59451.34,2024-08-15 13:00:00,59477.0,58532.42,58800.26,1905.33986
1723730400000,59416.35,2024-08-15 14:00:00,59743.13,59210.48,59451.33,2073.10429
1723734000000,59682.84,2024-08-15 15:00:00,59787.37,59261.61,59416.36,1586.27247
1723737600000,59538.01,2024-08-15 16:00:00,59849.38,59428.57,59682.85,1358.43935
1723741200000,58875.1,2024-08-15 17:00:00,59547.96,58782.9,59538.01,1484.03158
1723744800000,57872.82,2024-08-15 18:00:00,58878.15,57524.56,58875.1,3577.73998
1723748400000,57047.46,2024-08-15 19:00:00,57963.04,56680.0,57872.82,4014.49421
1723752000000,56671.06,2024-08-15 20:00:00,57133.02,56078.54,57046.34,2541.61631
1723755600000,57622.21,2024-08-15 21:00:00,57632.34,56606.12,56671.06,1722.38505
1723759200000,57617.36,2024-08-15 22:00:00,57885.0,57382.9,57622.21,1824.12623
1723762800000,57541.06,2024-08-15 23:00:00,57824.46,57484.54,57617.35,951.61401
1723766400000,57469.99,2024-08-16 00:00:00,57673.8,57355.0,57541.05,1048.25626
1723770000000,57540.96,2024-08-16 01:00:00,57616.0,57098.62,57469.99,646.17641
1723773600000,58199.99,2024-08-16 02:00:00,58517.47,57336.0,57540.97,1557.25516
1723777200000,57890.0,2024-08-16 03:00:00,58237.31,57801.0,58199.98,894.93645
1723780800000,58309.99,2024-08-16 04:00:00,58313.16,57800.47,57890.0,894.61517
1723784400000,58196.01,2024-08-16 05:00:00,58350.45,58122.95,58310.0,402.70872
1723788000000,58527.59,2024-08-16 06:00:00,58666.77,58059.73,58196.01,1113.53338
1723791600000,58456.99,2024-08-16 07:00:00,58562.97,58325.1,58528.7,833.49962
1723795200000,58360.0,2024-08-16 08:00:00,58600.0,58327.99,58456.99,495.81746
1723798800000,58672.51,2024-08-16 09:00:00,58683.47,58258.52,58360.01,789.20778
1723802400000,58433.95,2024-08-16 10:00:00,58672.76,58300.0,58672.51,502.53949
1723806000000,58400.0,2024-08-16 11:00:00,58625.56,58218.71,58433.95,663.19096
1723809600000,57868.13,2024-08-16 12:00:00,58509.95,57526.31,58400.0,1989.47459
1723813200000,58343.66,2024-08-16 13:00:00,58915.18,57750.0,57868.8,3043.10126
1723816800000,58018.86,2024-08-16 14:00:00,58472.87,57861.99,58343.65,2012.59046
1723820400000,58071.06,2024-08-16 15:00:00,58223.04,57647.05,58018.85,1203.27113
1723824000000,58563.18,2024-08-16 16:00:00,58728.39,58000.0,58071.07,1350.36722
1723827600000,59215.85,2024-08-16 17:00:00,59360.23,58385.13,58563.18,1703.01485
1723831200000,59467.0,2024-08-16 18:00:00,59570.01,59081.42,59215.85,2045.24539
1723834800000,59683.39,2024-08-16 19:00:00,59817.76,59410.25,59467.01,1865.31626
1723838400000,59257.06,2024-08-16 20:00:00,59715.69,59184.72,59683.39,936.40681
1723842000000,59023.98,2024-08-16 21:00:00,59314.91,58950.0,59256.89,560.59915
1723845600000,58966.56,2024-08-16 22:00:00,59178.21,58966.55,59023.97,422.90519
1723849200000,58874.6,2024-08-16 23:00:00,59047.21,58703.99,58966.56,636.81427
1723852800000,59187.25,2024-08-17 00:00:00,59259.9,58785.05,58874.59,629.17488
1723856400000,59248.49,2024-08-17 01:00:00,59389.18,59120.08,59187.26,520.90864
1723860000000,59146.36,2024-08-17 02:00:00,59339.72,59110.79,59248.5,300.25744
1723863600000,59158.37,2024-08-17 03:00:00,59178.0,59000.0,59146.36,319.61718
1723867200000,59216.74,2024-08-17 04:00:00,59263.47,59083.9,59158.36,332.94374
1723870800000,59163.17,2024-08-17 05:00:00,59247.03,59150.18,59216.74,231.1869
1723874400000,59158.18,2024-08-17 06:00:00,59220.2,59141.96,59163.16,194.9654
1723878000000,59248.0,2024-08-17 07:00:00,59261.21,59051.98,59158.18,347.74849
1723881600000,59279.08,2024-08-17 08:00:00,59287.85,59163.16,59248.0,292.68992
1723885200000,59326.34,2024-08-17 09:00:00,59477.16,59223.17,59279.09,441.96549
1723888800000,59106.4,2024-08-17 10:00:00,59346.33,59083.58,59326.35,332.297
1723892400000,59137.12,2024-08-17 11:00:00,59189.43,59060.0,59106.41,260.05895
1723896000000,59230.07,2024-08-17 12:00:00,59267.79,59100.28,59137.12,216.65392
1723899600000,59324.28,2024-08-17 13:00:00,59442.89,59190.0,59230.07,459.60377
1723903200000,59535.37,2024-08-17 14:00:00,59571.99,59254.11,59324.29,355.43806
1723906800000,59388.11,2024-08-17 15:00:00,59654.9,59363.64,59535.37,459.16837
1723910400000,59610.1,2024-08-17 16:00:00,59700.0,59388.11,59388.11,355.94605
1723914000000,59428.57,2024-08-17 17:00:00,59669.95,59428.57,59610.09,381.31489
1723917600000,59417.67,2024-08-17 18:00:00,59471.18,59294.31,59428.57,245.57509
1723921200000,59473.19,2024-08-17 19:00:00,59541.93,59385.71,59417.68,174.17452
1723924800000,59397.12,2024-08-17 20:00:00,59500.0,59330.0,59473.19,179.64912
1723928400000,59303.8,2024-08-17 21:00:00,59429.79,59113.68,59397.13,293.07022
1723932000000,59314.19,2024-08-17 22:00:00,59348.38,59246.43,59303.8,164.32824
1723935600000,59491.99,2024-08-17 23:00:00,59492.0,59300.95,59314.19,232.99303
1723939200000,59678.93,2024-08-18 00:00:00,59747.77,59424.16,59491.99,421.67863
1723942800000,59435.95,2024-08-18 01:00:00,59690.99,59410.21,59678.93,230.1719
1723946400000,60126.0,2024-08-18 02:00:00,60259.01,59393.1,59435.95,1194.84789
1723950000000,59337.42,2024-08-18 03:00:00,60254.77,59300.0,60125.99,1003.95868
1723953600000,59456.0,2024-08-18 04:00:00,59499.99,59256.56,59337.41,496.05122
1723957200000,59490.0,2024-08-18 05:00:00,59698.0,59406.02,59456.0,429.44826
1723960800000,59595.99,2024-08-18 06:00:00,59623.97,59480.0,59490.0,227.12593
1723964400000,59573.39,2024-08-18 07:00:00,59678.4,59516.0,59596.0,368.75995
1723968000000,59706.02,2024-08-18 08:00:00,59717.89,59436.0,59573.39,341.48521
1723971600000,59880.0,2024-08-18 09:00:00,60125.99,59651.68,59706.01,625.30681
