start_time,buy,sell,time
1721350800000,4551.071,3741.513,1721350800
1721354400000,2202.94,2327.686,1721354400
1721358000000,5782.791,4664.319,1721358000
1721361600000,1736.127,2981.305,1721361600
1721365200000,1789.447,1889.958,1721365200
1721368800000,3564.169,3174.693,1721368800
1721372400000,5561.165,7491.995,1721372400
1721376000000,7140.01,5999.156,1721376000
1721379600000,4803.566,5030.003,1721379600
1721383200000,4228.963,3724.449,1721383200
1721386800000,2054.497,2414.362,1721386800
1721390400000,5348.631,4124.405,1721390400
1721394000000,16255.8,14887.634,1721394000
1721397600000,18070.815,15851.319,1721397600
1721401200000,9758.951,9677.092,1721401200
1721404800000,19662.743,17530.159,1721404800
1721408400000,11043.626,8920.068,1721408400
1721412000000,4887.329,5388.716,1721412000
1721415600000,15454.013,13683.925,1721415600
1721419200000,4260.552,5350.832,1721419200
1721422800000,3913.186,3934.029,1721422800
1721426400000,2230.971,2925.519,1721426400
1721430000000,2227.147,2117.151,1721430000
1721433600000,4308.77,5645.592,1721433600
1721437200000,2708.34,3017.981,1721437200
1721440800000,1891.156,1371.812,1721440800
1721444400000,1941.068,1489.577,1721444400
1721448000000,1423.374,1432.221,1721448000
1721451600000,1089.222,1516.798,1721451600
1721455200000,1392.528,764.956,1721455200
1721458800000,1887.039,1800.899,1721458800
1721462400000,1496.346,1673.895,1721462400
1721466000000,1858.881,1298.97,1721466000
1721469600000,1431.161,1408.802,1721469600
1721473200000,1058.964,895.758,1721473200
1721476800000,943.521,1125.99,1721476800
1721480400000,3174.961,3706.503,1721480400
1721484000000,1992.452,1643.849,1721484000
1721487600000,2983.368,2057.364,1721487600
1721491200000,4833.774,3858.373,1721491200
1721494800000,11985.104,9323.705,1721494800
1721498400000,2875.063,3176.715,1721498400
1721502000000,2245.44,2940.317,1721502000
1721505600000,1424.209,1338.584,1721505600
1721509200000,3630.805,5382.006,1721509200
1721512800000,2714.508,3156.98,1721512800
1721516400000,972.497,1274.208,1721516400
1721520000000,1962.694,2160.387,1721520000
1721523600000,2351.196,1859.52,1721523600
1721527200000,955.776,1174.197,1721527200
1721530800000,1207.66,1437.525,1721530800
1721534400000,1227.514,1742.078,1721534400
1721538000000,1792.104,2020.072,1721538000
1721541600000,3319.119,4395.66,1721541600
1721545200000,2054.687,1836.095,1721545200
1721548800000,1814.851,1536.337,1721548800
1721552400000,1843.906,1395.884,1721552400
1721556000000,1272.676,1585.556,1721556000
1721559600000,1090.134,1023.411,1721559600
1721563200000,1210.458,1174.531,1721563200
1721566800000,2513.183,2980.124,1721566800
1721570400000,6736.91,5477.815,1721570400
1721574000000,5664.926,5519.651,1721574000
1721577600000,6328.016,5569.082,1721577600
1721581200000,9837.871,10989.568,1721581200
1721584800000,21756.744,21990.122,1721584800
1721588400000,7361.551,5930.21,1721588400
1721592000000,11248.478,9611.988,1721592000
1721595600000,5599.547,4430.737,1721595600
1721599200000,3350.398,3627.88,1721599200
1721602800000,2729.458,2530.085,1721602800
1721606400000,4706.456,4375.485,1721606400
1721610000000,4044.491,5102.719,1721610000
1721613600000,3031.108,2555.958,1721613600
1721617200000,2405.089,3135.739,1721617200
1721620800000,1914.173,2061.657,1721620800
1721624400000,2774.61,3735.526,1721624400
1721628000000,5092.377,5416.986,1721628000
1721631600000,2715.559,3096.738,1721631600
1721635200000,2999.864,3687.489,1721635200
1721638800000,3233.52,2466.535,1721638800
1721642400000,2537.424,2474.742,1721642400
1721646000000,1746.596,1692.134,1721646000
1721649600000,3041.521,2433.706,1721649600
1721653200000,9239.34,11028.426,1721653200
1721656800000,9216.111,10486.747,1721656800
1721660400000,6142.631,4515.949,1721660400
1721664000000,3779.459,3907.691,1721664000
1721667600000,2881.882,2689.185,1721667600
1721671200000,3741.725,3913.331,1721671200
1721674800000,7503.424,6104.686,1721674800
1721678400000,3569.035,3819.814,1721678400
1721682000000,2443.634,2859.054,1721682000
1721685600000,2619.364,2902.38,1721685600
1721689200000,3593.948,3555.318,1721689200
1721692800000,2456.24,3135.461,1721692800
1721696400000,2611.46,3000.05,1721696400
1721700000000,3055.975,2709.855,1721700000
1721703600000,1274.194,1892.127,1721703600
1721707200000,3658.777,5286.829,1721707200
1721710800000,9064.153,9182.561,1721710800
1721714400000,5258.351,5680.366,1721714400
1721718000000,3642.202,3985.612,1721718000
1721721600000,6438.506,5955.781,1721721600
1721725200000,3674.757,4064.952,1721725200
1721728800000,2122.781,2304.329,1721728800
1721732400000,4832.56,5282.964,1721732400
1721736000000,4307.779,3669.413,1721736000
1721739600000,12067.952,13233.406,1721739600
1721743200000,15221.569,13272.295,1721743200
1721746800000,11370.274,13045.949,1721746800
1721750400000,8693.467,10165.637,1721750400
1721754000000,9211.15,7632.514,1721754000
1721757600000,4354.436,4086.509,1721757600
1721761200000,6408.927,7205.583,1721761200
1721764800000,6290.207,5119.117,1721764800
1721768400000,2107.215,2059.325,1721768400
1721772000000,2762.055,2717.827,1721772000
1721775600000,2493.139,2363.682,1721775600
1721779200000,2327.105,2504.044,1721779200
1721782800000,3242.653,3638.926,1721782800
1721786400000,3496.698,2882.291,1721786400
1721790000000,2455.662,2682.491,1721790000
1721793600000,1709.357,2487.365,1721793600
1721797200000,2365.565,2604.512,1721797200
1721800800000,1980.546,1724.719,1721800800
1721804400000,2049.964,1604.978,1721804400
1721808000000,6280.566,5209.569,1721808000
1721811600000,2107.982,2719.355,1721811600
1721815200000,3552.466,3586.14,1721815200
1721818800000,2218.493,2690.037,1721818800
1721822400000,3603.888,3631.124,1721822400
1721826000000,9288.731,8570.05,1721826000
1721829600000,10253.102,9278.8,1721829600
1721833200000,9638.233,9749.896,1721833200
1721836800000,5476.705,5499.232,1721836800
1721840400000,3395.46,3555.685,1721840400
1721844000000,6819.51,8367.413,1721844000
1721847600000,6772.839,6400.102,1721847600
1721851200000,3089.869,2361.842,1721851200
1721854800000,7452.605,10215.9,1721854800
1721858400000,3715.191,3744.757,1721858400
1721862000000,3333.271,2743.729,1721862000
1721865600000,3208.645,2950.656,1721865600
1721869200000,20166.664,25600.209,1721869200
1721872800000,8604.561,11301.081,1721872800
1721876400000,6602.39,7794.73,1721876400
1721880000000,5711.884,5704.346,1721880000
1721883600000,2633.299,2897.852,1721883600
1721887200000,3058.194,2874.052,1721887200
1721890800000,2888.298,3366.64,1721890800
1721894400000,7797.879,6463.82,1721894400
1721898000000,2929.304,2987.126,1721898000
1721901600000,3653.232,3697.14,1721901600
1721905200000,2148.987,2554.543,1721905200
1721908800000,6461.722,5365.45,1721908800
1721912400000,7212.83,8711.236,1721912400
1721916000000,21187.228,21528.882,1721916000
1721919600000,7582.081,7818.933,1721919600
1721923200000,6488.423,6046.863,1721923200
1721926800000,3992.809,3910.148,1721926800
1721930400000,5661.983,7595.82,1721930400
1721934000000,5179.202,4373.678,1721934000
1721937600000,5323.737,4964.272,1721937600
1721941200000,10606.97,8242.034,1721941200
1721944800000,4354.492,4728.212,1721944800
1721948400000,2883.495,1869.387,1721948400
1721952000000,5932.776,5084.725,1721952000
1721955600000,4595.377,4758.331,1721955600
1721959200000,8985.433,8333.554,1721959200
1721962800000,8064.657,8567.19,1721962800
1721966400000,4472.037,4581.721,1721966400
1721970000000,2205.706,2695.304,1721970000
1721973600000,3210.061,2337.641,1721973600
1721977200000,3732.355,4146.248,1721977200
1721980800000,2567.578,2020.089,1721980800
1721984400000,4700.339,4447.398,1721984400
1721988000000,3020.346,3605.388,1721988000
1721991600000,2205.764,2466.495,1721991600
1721995200000,3326.126,3915.668,1721995200
1721998800000,12549.143,10275.24,1721998800
1722002400000,12999.554,14557.995,1722002400
1722006000000,6184.842,5624.608,1722006000
1722009600000,2491.692,3519.662,1722009600
1722013200000,3177.379,2981.233,1722013200
1722016800000,2878.978,2288.009,1722016800
1722020400000,6769.709,6051.043,1722020400
1722024000000,3881.311,6371.096,1722024000
1722027600000,6388.825,4670.569,1722027600
1722031200000,2382.961,2309.87,1722031200
1722034800000,1755.406,1293.76,1722034800
1722038400000,1549.34,1977.682,1722038400
1722042000000,1178.477,2175.195,1722042000
1722045600000,2550.623,1525.245,1722045600
1722049200000,1966.207,2259.673,1722049200
1722052800000,1053.169,819.814,1722052800
1722056400000,1208.303,1473.907,1722056400
1722060000000,1862.635,1181.036,1722060000
1722063600000,5507.005,4608.54,1722063600
1722067200000,2101.07,2147.856,1722067200
1722070800000,1794.182,1634.773,1722070800
1722074400000,1525.07,2100.794,1722074400
1722078000000,1582.85,1665.636,1722078000
1722081600000,4850.383,4608.282,1722081600
1722085200000,16626.336,13040.898,1722085200
1722088800000,7594.819,8915.433,1722088800
1722092400000,6688.705,6805.42,1722092400
1722096000000,4844.464,4193.874,1722096000
1722099600000,5131.529,5140.26,1722099600
1722103200000,5558.245,6149.267,1722103200
1722106800000,14096.83,16283.249,1722106800
1722110400000,50922.151,50400.638,1722110400
1722114000000,19034.297,14525.317,1722114000
1722117600000,3300.52,3481.711,1722117600
1722121200000,4825.836,6515.088,1722121200
1722124800000,6474.906,6077.442,1722124800
1722128400000,2490.155,2056.249,1722128400
1722132000000,1276.935,1645.755,1722132000
1722135600000,880.687,1351.052,1722135600
1722139200000,2718.233,4250.095,1722139200
1722142800000,5566.569,4849.152,1722142800
1722146400000,2282.35,2077.023,1722146400
1722150000000,1905.625,1500.737,1722150000
1722153600000,1584.825,1801.937,1722153600
1722157200000,1976.423,1721.341,1722157200
1722160800000,2215.029,2235.353,1722160800
1722164400000,4090.221,3365.687,1722164400
1722168000000,3236,3070.303,1722168000
1722171600000,1673.069,2305.242,1722171600
1722175200000,3393.975,4202.252,1722175200
1722178800000,1687.905,2128.447,1722178800
1722182400000,1321.23,1100.858,1722182400
1722186000000,2036.722,1517.901,1722186000
1722189600000,3457.721,3157.074,1722189600
1722193200000,1368.971,1581.582,1722193200
1722196800000,1039.058,1296.752,1722196800
1722200400000,1405.039,1921.548,1722200400
1722204000000,2326.872,2258.134,1722204000
1722207600000,1488.692,1544.807,1722207600
1722211200000,9100.653,8258.887,1722211200
1722214800000,4055.499,4447.661,1722214800
1722218400000,14261.126,10790.84,1722218400
1722222000000,6870.79,6671.015,1722222000
1722225600000,2870.766,2491.228,1722225600
1722229200000,5111.527,3447.085,1722229200
1722232800000,4382.732,4672.43,1722232800
1722236400000,2508.611,2956.182,1722236400
1722240000000,2891.582,3184.829,1722240000
1722243600000,2010.921,1857.347,1722243600
1722247200000,3622.982,2580.154,1722247200
1722250800000,3682.222,3444.347,1722250800
1722254400000,8100.785,7278.644,1722254400
1722258000000,17144.388,17702.186,1722258000
1722261600000,17741.383,23395.863,1722261600
1722265200000,15725.755,15157.167,1722265200
1722268800000,18671.868,24837.476,1722268800
1722272400000,15837.328,17799.412,1722272400
1722276000000,10782.694,8130.356,1722276000
1722279600000,3218.524,3606.131,1722279600
1722283200000,2210.167,2340.557,1722283200
1722286800000,3120.137,3228.086,1722286800
1722290400000,2274.078,2429.477,1722290400
1722294000000,6875.805,8757.962,1722294000
1722297600000,11234.164,13121.311,1722297600
1722301200000,6648.189,6573.793,1722301200
1722304800000,5572.774,5094.321,1722304800
1722308400000,3056.323,2687.403,1722308400
1722312000000,2321.744,1996.06,1722312000
1722315600000,3453.558,4356.966,1722315600
1722319200000,2478.032,1687.156,1722319200
1722322800000,3875.493,3584.388,1722322800
1722326400000,2713.485,3319.09,1722326400
1722330000000,3099.206,3994.077,1722330000
1722333600000,3469.054,3459.512,1722333600
1722337200000,1617.58,1775.89,1722337200
1722340800000,5749.22,5861.308,1722340800
1722344400000,5044.674,5573.156,1722344400
1722348000000,10784.362,12797.048,1722348000
1722351600000,10634.909,9583.861,1722351600
1722355200000,3781.745,4315.847,1722355200
1722358800000,7774.255,8175.797,1722358800
1722362400000,6420.544,6484.028,1722362400
1722366000000,5552.022,5244.571,1722366000
1722369600000,9153.221,11194.291,1722369600
1722373200000,2162.951,2246.119,1722373200
1722376800000,1859.634,2237.361,1722376800
1722380400000,1145.394,1585.157,1722380400
1722384000000,3725.649,3560.095,1722384000
1722387600000,1824.368,2530.672,1722387600
1722391200000,2324.745,2234.645,1722391200
1722394800000,2153.816,1624.569,1722394800
1722398400000,5633.613,6495.299,1722398400
1722402000000,5266.169,4277.23,1722402000
1722405600000,7045.611,6224.179,1722405600
1722409200000,2715.874,3228.007,1722409200
1722412800000,3343.701,2804.788,1722412800
1722416400000,1942.694,1525.788,1722416400
1722420000000,2414.266,3928.56,1722420000
1722423600000,1753.525,1440.653,1722423600
1722427200000,3467.644,2738.923,1722427200
1722430800000,7942.4,8186.454,1722430800
1722434400000,9183.29,9181.068,1722434400
1722438000000,2600.544,2970.631,1722438000
1722441600000,4889.271,4392.98,1722441600
1722445200000,4966.573,4844.785,1722445200
1722448800000,8437.886,9445.863,1722448800
1722452400000,15270.617,18825.939,1722452400
1722456000000,11454.58,12462.674,1722456000
1722459600000,7273.086,7203.371,1722459600
1722463200000,2827.751,2824.48,1722463200
1722466800000,2312.582,2665.942,1722466800
1722470400000,5438.935,6327.879,1722470400
1722474000000,6054.813,7222.148,1722474000
1722477600000,7616.509,9677.447,1722477600
1722481200000,4896.139,5841.026,1722481200
1722484800000,5127.628,6843.699,1722484800
1722488400000,9537.172,8187.166,1722488400
1722492000000,3667.38,4285.049,1722492000
1722495600000,2923.449,2690.262,1722495600
1722499200000,2633.198,2128.455,1722499200
1722502800000,2823.997,3021.796,1722502800
1722506400000,2686.854,2620.32,1722506400
1722510000000,2151.604,2448.024,1722510000
1722513600000,4882.682,4753.866,1722513600
1722517200000,4984.297,5215.824,1722517200
1722520800000,8903.723,12637.056,1722520800
1722524400000,27800.519,31998.653,1722524400
1722528000000,10134.826,9084.707,1722528000
1722531600000,15459.916,16149.105,1722531600
1722535200000,9198.051,12299.511,1722535200
1722538800000,5012.653,4449.718,1722538800
1722542400000,14725.606,11194.902,1722542400
1722546000000,9598.278,9328.657,1722546000
1722549600000,8059.704,9322.358,1722549600
1722553200000,5190.31,5414.825,1722553200
1722556800000,4417.781,5884.006,1722556800
1722560400000,5388.604,6393.482,1722560400
1722564000000,10346.622,11804.153,1722564000
1722567600000,4385.663,4007.66,1722567600
1722571200000,2246.407,3059.39,1722571200
1722574800000,4005.758,4676.398,1722574800
1722578400000,7043.755,5962.632,1722578400
1722582000000,3657.736,4499.686,1722582000
1722585600000,5440.358,3930.755,1722585600
1722589200000,2391.027,2371.058,1722589200
1722592800000,4448.789,3652.889,1722592800
1722596400000,5249.062,5641.714,1722596400
1722600000000,14116.084,13731.979,1722600000
1722603600000,13038.072,11941.287,1722603600
1722607200000,23811.794,28556.914,1722607200
1722610800000,28266.839,28553.914,1722610800
1722614400000,9817.337,9863.501,1722614400
1722618000000,4746.319,4603.634,1722618000
1722621600000,5649.842,5802.993,1722621600
1722625200000,7481.473,9281.11,1722625200
1722628800000,12784.98,14611.657,1722628800
1722632400000,12357.065,15267.994,1722632400
1722636000000,6342.069,7917.481,1722636000
1722639600000,6318.511,5859.651,1722639600
1722643200000,7076.836,8247.574,1722643200
1722646800000,13782.558,14697.895,1722646800
1722650400000,4886.714,4827.573,1722650400
1722654000000,6694.057,5512.138,1722654000
1722657600000,3158.415,4276.753,1722657600
1722661200000,1946.124,1724.815,1722661200
1722664800000,2072.953,1640.883,1722664800
1722668400000,2198.748,2207.86,1722668400
1722672000000,2270.184,3319.931,1722672000
1722675600000,2360.961,2284.474,1722675600
1722679200000,2552.865,1854.482,1722679200
1722682800000,2457.015,2653.458,1722682800
1722686400000,4373.741,4412.461,1722686400
1722690000000,2626.289,2876.405,1722690000
1722693600000,2448.852,2864.485,1722693600
1722697200000,9529.804,13617.992,1722697200
1722700800000,22865.966,22981.315,1722700800
1722704400000,7669.144,7414.945,1722704400
1722708000000,8175.442,9643.186,1722708000
1722711600000,10230.801,11581.781,1722711600
1722715200000,5603.594,5042.411,1722715200
1722718800000,8721.229,8395.491,1722718800
1722722400000,3134.082,3237.964,1722722400
1722726000000,4221.125,4096.185,1722726000
1722729600000,1950.804,1955.556,1722729600
1722733200000,2704.751,2939.052,1722733200
1722736800000,4498.532,4009.64,1722736800
1722740400000,2450.408,2531.499,1722740400
1722744000000,1802.969,2073.616,1722744000
1722747600000,2241.297,1772.041,1722747600
1722751200000,1153.06,968.525,1722751200
1722754800000,3862.989,4374.029,1722754800
1722758400000,4373.044,4173.06,1722758400
1722762000000,2085.802,1727.412,1722762000
1722765600000,3183.435,2695.247,1722765600
1722769200000,4279.933,3316.025,1722769200
1722772800000,3181.007,2674.714,1722772800
1722776400000,1528.479,2445.84,1722776400
1722780000000,18808.707,24550.059,1722780000
1722783600000,12844.742,14997.86,1722783600
1722787200000,12418.226,13697.912,1722787200
1722790800000,28214.122,34756.548,1722790800
1722794400000,14807.206,13793.458,1722794400
1722798000000,12797.433,10545.909,1722798000
1722801600000,6255.007,6675.782,1722801600
1722805200000,4825.924,6058.264,1722805200
1722808800000,7308.174,7069.068,1722808800
1722812400000,5484.989,6650.256,1722812400
1722816000000,33169.383,38786.194,1722816000
1722819600000,71018.594,77938.935,1722819600
1722823200000,23674.192,23783.925,1722823200
1722826800000,13282.722,14297.399,1722826800
1722830400000,13144.381,14062.606,1722830400
1722834000000,33755.549,33703.511,1722834000
1722837600000,65770.733,73715.512,1722837600
1722841200000,25835.22,25591.626,1722841200
1722844800000,17780.784,18343.545,1722844800
1722848400000,12914.611,13869.823,1722848400
1722852000000,28239.477,29344.213,1722852000
1722855600000,25271.074,24466.013,1722855600
1722859200000,34736.017,37179.376,1722859200
1722862800000,50218.318,48512.3,1722862800
1722866400000,48577.228,45910.199,1722866400
1722870000000,23789.696,24783.899,1722870000
1722873600000,22895.948,23169.63,1722873600
1722877200000,15404.853,15659.959,1722877200
1722880800000,12958.709,14820.758,1722880800
1722884400000,19089.945,17719.761,1722884400
1722888000000,13147.853,11621.511,1722888000
1722891600000,8927.362,9632.655,1722891600
1722895200000,6897.906,8012.199,1722895200
1722898800000,7548.058,9007.498,1722898800
1722902400000,18443.986,15869.148,1722902400
1722906000000,10520.123,10962.901,1722906000
1722909600000,5289.5,5565.798,1722909600
1722913200000,3997.835,4441.324,1722913200
1722916800000,5156.511,5374.186,1722916800
1722920400000,6289.162,5218.748,1722920400
1722924000000,5938.51,6564.011,1722924000
1722927600000,5860.045,5974.084,1722927600
1722931200000,12474.285,14988.422,1722931200
1722934800000,9648.905,9237.213,1722934800
1722938400000,5965.074,6045.202,1722938400
1722942000000,5885.019,5523.408,1722942000
1722945600000,7172.957,8885.357,1722945600
1722949200000,17315.891,17193.071,1722949200
1722952800000,29203.642,25929.407,1722952800
1722956400000,10781.144,10069.028,1722956400
1722960000000,12425.708,11138.857,1722960000
1722963600000,7286.59,7730.376,1722963600
1722967200000,9441.109,8782.384,1722967200
1722970800000,5783.946,5692.247,1722970800
1722974400000,6433.365,7181.215,1722974400
1722978000000,3392.13,3510.394,1722978000
1722981600000,9731.542,10058.478,1722981600
1722985200000,4696.578,4787.16,1722985200
1722988800000,8210.103,8506.539,1722988800
1722992400000,10103.11,8877.313,1722992400
1722996000000,12162.125,10785.6,1722996000
1722999600000,3574.036,3435.828,1722999600
1723003200000,5032.488,5462.287,1723003200
1723006800000,5286.793,5335.3,1723006800
1723010400000,2951.213,3314.153,1723010400
1723014000000,4300.67,4651.867,1723014000
1723017600000,9062.896,5902.163,1723017600
1723021200000,10104.012,8981.095,1723021200
1723024800000,5054.739,4542.87,1723024800
1723028400000,6811.504,7496.415,1723028400
1723032000000,7045.43,7345.751,1723032000
1723035600000,9564.104,10281.064,1723035600
1723039200000,19744.159,21156.233,1723039200
1723042800000,8393.122,9168.161,1723042800
1723046400000,6194.572,6690.307,1723046400
1723050000000,8725.107,10170.586,1723050000
1723053600000,12823.554,13433.952,1723053600
1723057200000,7852.722,6302.869,1723057200
1723060800000,9642.353,9042.36,1723060800
1723064400000,5193.953,5679.394,1723064400
1723068000000,6451.717,9149.169,1723068000
1723071600000,3600.76,3788.788,1723071600
1723075200000,5261.038,4990.233,1723075200
1723078800000,21253.374,15902.539,1723078800
1723082400000,10194.159,9469.573,1723082400
1723086000000,4805.627,6290.592,1723086000
1723089600000,5872.232,5454.325,1723089600
1723093200000,3094.382,2369.284,1723093200
1723096800000,4930.143,3876.975,1723096800
1723100400000,3885.34,4733.752,1723100400
1723104000000,2544.771,2863.36,1723104000
1723107600000,4937.73,4214.78,1723107600
1723111200000,3761.622,3878.397,1723111200
1723114800000,4338.819,4642.652,1723114800
1723118400000,22403.297,19397.829,1723118400
1723122000000,17044.349,18671.855,1723122000
1723125600000,24014.826,21055.293,1723125600
1723129200000,20358.439,18087.582,1723129200
1723132800000,15447.006,14642.867,1723132800
1723136400000,6859.109,6540.106,1723136400
1723140000000,3992.736,3898.408,1723140000
1723143600000,5136.713,5227.554,1723143600
1723147200000,3330.151,2448.817,1723147200
1723150800000,15614.275,9400.521,1723150800
1723154400000,24809.343,18430,1723154400
1723158000000,14617.112,15119.045,1723158000
1723161600000,9273.9,8635.063,1723161600
1723165200000,7152.44,8656.38,1723165200
1723168800000,2569.619,3226.596,1723168800
1723172400000,2941.449,2912.629,1723172400
1723176000000,4101.824,5137.02,1723176000
1723179600000,3729.457,4042.829,1723179600
1723183200000,4273.564,3787.853,1723183200
1723186800000,4153.365,3647.233,1723186800
1723190400000,4263.321,3643.71,1723190400
1723194000000,3793.397,4699.201,1723194000
1723197600000,9380.463,10506.288,1723197600
1723201200000,3843.685,3923.091,1723201200
1723204800000,4559.581,4678.805,1723204800
1723208400000,13116.257,13113.513,1723208400
1723212000000,21099.772,22330.842,1723212000
1723215600000,7759.555,9031.495,1723215600
1723219200000,9668.821,7198.825,1723219200
1723222800000,5823.758,4969.754,1723222800
1723226400000,4806.727,4503.87,1723226400
1723230000000,3518.962,3995.439,1723230000
1723233600000,3679.597,3891.534,1723233600
1723237200000,8965.216,7556.862,1723237200
1723240800000,7410.191,6749.744,1723240800
1723244400000,3994.659,3604.933,1723244400
1723248000000,8568.354,8472.221,1723248000
1723251600000,2953.161,3352.127,1723251600
1723255200000,2253.046,2372.236,1723255200
1723258800000,2680.111,2141.273,1723258800
1723262400000,1364.236,1664.809,1723262400
1723266000000,1389.337,1216.957,1723266000
1723269600000,1209.694,1274.796,1723269600
1723273200000,2945.666,2156.686,1723273200
1723276800000,1937.832,2616.776,1723276800
1723280400000,3327.603,3579.69,1723280400
1723284000000,2509.17,3446.938,1723284000
1723287600000,1716.902,1290.057,1723287600
1723291200000,1201.516,2004.088,1723291200
1723294800000,3208.431,4004.949,1723294800
1723298400000,2198.568,1731.395,1723298400
1723302000000,1697.055,1816.335,1723302000
1723305600000,2364.961,2381.486,1723305600
1723309200000,1599.841,1460.654,1723309200
1723312800000,5947.433,4473.227,1723312800
1723316400000,1622.229,1728.776,1723316400
1723320000000,1211.554,1244.048,1723320000
1723323600000,1099.382,1137.569,1723323600
1723327200000,920.953,1212.708,1723327200
1723330800000,1396.808,1489.71,1723330800
1723334400000,2847.128,2443.972,1723334400
1723338000000,1041.107,1182.988,1723338000
1723341600000,738.207,900.245,1723341600
1723345200000,3601.683,3294.184,1723345200
1723348800000,2566.118,3527.236,1723348800
1723352400000,1496.325,932.551,1723352400
1723356000000,1145.72,1253.792,1723356000
1723359600000,1577.895,1923.119,1723359600
1723363200000,3075.62,2595.663,1723363200
1723366800000,8021.383,8440.355,1723366800
1723370400000,2744.513,2811.964,1723370400
1723374000000,6404.079,8238.331,1723374000
1723377600000,4822.126,4838.473,1723377600
1723381200000,4892.54,4312.385,1723381200
1723384800000,4743.523,4655.78,1723384800
1723388400000,5311.853,6124.446,1723388400
1723392000000,3311.057,2876.511,1723392000
1723395600000,2244.964,2008.166,1723395600
1723399200000,1364.55,1314.719,1723399200
1723402800000,5414.935,6201.844,1723402800
1723406400000,13745.103,16870.401,1723406400
1723410000000,7051.36,5853.234,1723410000
1723413600000,7873.989,8577.273,1723413600
1723417200000,2494.175,2831.475,1723417200
1723420800000,7934.093,8013.743,1723420800
1723424400000,4441.327,4051.838,1723424400
1723428000000,2862.554,2731.819,1723428000
1723431600000,2007.171,2233.279,1723431600
1723435200000,1843.941,1627.75,1723435200
1723438800000,1921.334,1950.98,1723438800
1723442400000,3307.178,3810.117,1723442400
1723446000000,12639.817,13421.511,1723446000
1723449600000,5671.178,6680.894,1723449600
1723453200000,4696.507,4212.24,1723453200
1723456800000,6208.485,5987.946,1723456800
1723460400000,15143.549,13060.497,1723460400
1723464000000,6634.546,7082.129,1723464000
1723467600000,15511.943,18666.099,1723467600
1723471200000,32527.396,29801.025,1723471200
1723474800000,16643.344,17116.95,1723474800
1723478400000,8480.689,8751.833,1723478400
1723482000000,4907.444,4954.228,1723482000
1723485600000,6665.614,7468.213,1723485600
1723489200000,6615.156,5991.898,1723489200
1723492800000,5071.363,5645.811,1723492800
1723496400000,3893.322,3811.025,1723496400
1723500000000,2291.953,2222.048,1723500000
1723503600000,5334.323,4576.767,1723503600
1723507200000,4921.246,4739.589,1723507200
1723510800000,3032.704,3931.499,1723510800
1723514400000,2584.376,2992.089,1723514400
1723518000000,5613.573,6068.464,1723518000
1723521600000,2772.628,2159.632,1723521600
1723525200000,1798.418,1601.741,1723525200
1723528800000,2772.472,2780.885,1723528800
1723532400000,2149.075,2633.669,1723532400
1723536000000,2568.378,2960.353,1723536000
1723539600000,3810.008,3677.405,1723539600
1723543200000,4368.436,4852.645,1723543200
1723546800000,2541.157,2442.103,1723546800
1723550400000,7573.608,6857.697,1723550400
1723554000000,7672.486,8318.209,1723554000
1723557600000,10025.439,10566.745,1723557600
1723561200000,3312.546,3974.42,1723561200
1723564800000,19350.525,14330.819,1723564800
1723568400000,14118.275,15460.278,1723568400
1723572000000,6767.198,6205.093,1723572000
1723575600000,8950.787,8463.864,1723575600
1723579200000,2791.217,2841.011,1723579200
1723582800000,3371.552,2784.684,1723582800
1723586400000,3968.762,4875.375,1723586400
1723590000000,1953.562,1613.341,1723590000
1723593600000,2548.69,2476.975,1723593600
1723597200000,1693.174,2194.251,1723597200
1723600800000,2243.416,2040.293,1723600800
1723604400000,4158.868,4215.287,1723604400
1723608000000,2116.795,2271.743,1723608000
1723611600000,1493.539,1859.315,1723611600
1723615200000,3763.713,3734.139,1723615200
1723618800000,1590.207,1435.74,1723618800
1723622400000,2556.923,2635.603,1723622400
1723626000000,1589.381,1568.2,1723626000
1723629600000,5067.474,4598.614,1723629600
1723633200000,5763.001,5478.203,1723633200
1723636800000,17314.669,18421.213,1723636800
1723640400000,20384.049,24225.291,1723640400
1723644000000,22802.129,22301.297,1723644000
1723647600000,16064.323,16105.141,1723647600
1723651200000,10374.806,11873.23,1723651200
1723654800000,3939.919,4451.717,1723654800
1723658400000,4312.708,5457.771,1723658400
1723662000000,3214.624,4111.789,1723662000
1723665600000,2141.164,1872.927,1723665600
1723669200000,1308.168,1801.803,1723669200
1723672800000,4705.315,5185.718,1723672800
1723676400000,1830.31,2369.183,1723676400
1723680000000,3000.203,2431.918,1723680000
1723683600000,4421.707,6370.122,1723683600
1723687200000,8646.613,7356.611,1723687200
1723690800000,1634.535,1260.258,1723690800
1723694400000,2860.676,2424.464,1723694400
1723698000000,3152.814,3179.24,1723698000
1723701600000,5219.411,6045.998,1723701600
1723705200000,4919.466,5771.39,1723705200
1723708800000,3899.921,3570.879,1723708800
1723712400000,3837.264,3864.049,1723712400
1723716000000,2207.109,2662.443,1723716000
1723719600000,5698.753,5227.151,1723719600
1723723200000,13758.995,13690.772,1723723200
1723726800000,10858.598,10706.538,1723726800
1723730400000,9600.295,10392.032,1723730400
1723734000000,6079.439,6684.474,1723734000
1723737600000,5908.043,6458.758,1723737600
1723741200000,6556.46,8383.731,1723741200
1723744800000,21367.484,24203.38,1723744800
