start_time,active_address,exchange_inflow,exchange_outflow,price,transaction_count
1719662400000,82,3.40321793,2.66029933,61045.43,118
1719666000000,624,0.28686598,1.05819925,61102.98,244
1719669600000,81,5.1020958,7.69407083,61018.01,134
1719673200000,52,0.01081497,1.5657106,61106.0,71
1719676800000,80,0.81500432,1.68177614,61009.91,116
1719680400000,120,1.61437706,0.74997791,61040.77,166
1719684000000,61,1.05809659,0.26260457,61059.04,92
1719687600000,86,0.00712767,4.70259156,61057.39,109
1719691200000,49,5.34967688,3.89798965,61050.0,90
1719694800000,78,0.27433869,3.48355789,61044.99,118
1719698400000,44,7.32099214,7.06467774,60970.0,83
1719702000000,59,0.48011399,4.86309682,60986.68,97
1719705600000,48,4.82349174,2.61547292,61024.55,83
1719709200000,31,0.57731375,4.6698048,60961.99,60
1719712800000,726,13.35952736,0.46002214,60834.27,214
1719716400000,146,0.03241736,10.43454845,60898.32,78
1719720000000,240,5.08211799,1.37642488,60777.55,103
1719723600000,71,0.74594323,3.49096617,60789.26,60
1719727200000,30,8.96719273,2.86346315,61040.18,75
1719730800000,14,0.04473142,8.39622824,61528.01,21
1719734400000,106,2.15961283,2.77062632,61556.01,142
1719738000000,56,0.90598593,5.29804175,61529.7,95
1719741600000,82,8.6296793,7.6567945,61540.0,97
1719745200000,66,0.03805393,2.84910431,61560.0,103
1719748800000,37,0.37291294,7.23714836,61496.0,54
1719752400000,66,5.55717587,5.23259696,61719.61,107
1719756000000,751,3.23956062,1.65570072,61587.11,306
1719759600000,68,1.14259702,2.54696258,61717.9,96
1719763200000,50,6.37877542,2.58274213,61603.54,77
1719766800000,111,0.05744057,2.20552326,61707.99,141
1719770400000,74,4.01825876,3.10201796,62055.31,115
1719774000000,49,0.80150627,2.80575177,62026.83,84
1719777600000,0,0.0,0.0,61990.01,0
1719781200000,117,1.16405261,6.58080589,61940.01,192
1719784800000,45,1.43314119,1.53751139,62901.01,62
1719788400000,86,4.04840382,5.01521684,62772.01,143
1719792000000,52,7.9754788,10.29247654,62931.99,90
1719795600000,57,0.5866162,10.53875943,63640.82,90
1719799200000,65,8.69749361,22.04544685,63435.86,94
1719802800000,142,2.95134074,13.73567208,63437.69,83
1719806400000,901,22.03683365,0.87146845,63279.79,245
1719810000000,39,0.31695226,11.92844053,63432.94,65
1719813600000,129,0.04952969,10.69147975,63404.0,74
1719817200000,26,0.73826777,4.77032385,63277.84,54
1719820800000,102,1.7820178,7.85033321,62923.91,118
1719824400000,70,0.236739,9.53852666,62938.97,99
1719828000000,134,7.5171823,5.0455988,62852.24,174
1719831600000,81,6.51392288,10.41247914,62662.09,122
1719835200000,123,7.3291844,4.12544518,62882.0,133
1719838800000,118,0.35575973,11.26768422,62685.27,137
1719842400000,73,0.59948567,21.90115744,62826.02,72
1719846000000,151,0.0380224,14.59983013,63132.9,196
1719849600000,1037,8.72212421,0.39847064,63119.33,317
1719853200000,147,5.9860288,14.50093454,63697.66,181
1719856800000,112,0.51819781,14.99924529,63649.99,156
1719860400000,81,0.21285758,11.67359085,63226.78,108
1719864000000,89,0.55560821,8.3726384,63292.53,124
1719867600000,87,34.17807724,0.41532963,63130.01,118
1719871200000,90,1.55382302,1.56243517,62975.1,125
1719874800000,69,0.04507821,0.52023506,62899.99,69
1719878400000,120,1.62082266,2.78749659,62926.65,163
1719882000000,46,0.02251348,4.85148221,62926.0,63
1719885600000,86,0.29983327,4.85552698,62999.56,102
1719889200000,141,0.04394103,4.27035296,63138.67,99
1719892800000,72,8.08385919,5.29651883,63038.01,114
1719896400000,83,1.27499312,9.53656308,63024.0,71
1719900000000,1128,6.42526457,2.19779212,62866.0,259
1719903600000,67,1.36731259,3.63110854,62629.99,102
1719907200000,240,0.96313643,8.148237,62670.01,134
1719910800000,77,2.10929274,7.39111081,62650.01,84
1719914400000,125,15.10216086,4.52629357,62715.98,146
1719918000000,64,9.62472117,15.40379902,62832.01,92
1719921600000,123,0.12351691,3.9651281,62878.45,131
1719925200000,132,3.02177484,12.61865727,62626.92,152
1719928800000,137,9.07106113,8.54287921,62035.43,159
1719932400000,330,0.19945283,6.47728044,61948.08,230
1719936000000,79,15.88921481,7.26513193,61920.89,128
1719939600000,112,0.03650746,9.34503537,62147.98,118
1719943200000,100,10.16790022,6.97231228,62330.01,129
1719946800000,70,0.47417861,4.19996073,61939.1,104
1719950400000,71,5.8856504,2.2657699,62012.01,106
1719954000000,71,0.06460473,1.89104974,61958.02,102
1719957600000,106,1.58810435,5.37262857,62090.01,141
1719961200000,40,0.7132076,3.85015777,62135.47,68
1719964800000,90,3.6862315,5.0457082,62094.02,144
1719968400000,54,0.03234884,5.83350601,61617.91,79
1719972000000,75,3.1178448,6.14360803,61362.0,89
1719975600000,173,0.34364402,14.71173211,60987.99,79
1719979200000,65,3.97789117,7.02858133,60883.9,124
1719982800000,78,2.07226257,2.45343579,61121.52,80
1719986400000,55,7.94948681,6.48919126,61014.0,96
1719990000000,91,0.08423833,10.26351145,60870.01,90
1719993600000,67,9.35753334,24.09147722,60497.59,107
1719997200000,82,14.33875671,26.19753664,60606.01,113
1720000800000,51,14.70391945,9.31348213,60383.99,79
1720004400000,81,1.07912316,9.075656,60386.01,117
1720008000000,2047,6.31391897,1.02553007,60028.01,336
1720011600000,127,0.36752491,4.21142372,60589.99,135
1720015200000,147,1.73263145,6.13264673,60281.15,132
1720018800000,132,0.53220513,6.59668356,60186.25,163
1720022400000,82,7.28200023,5.57108592,60495.98,130
1720026000000,121,0.25932494,12.56466161,60371.34,134
1720029600000,116,3.64556118,3.901415,60248.01,163
1720033200000,93,0.35410533,3.76301386,59671.1,134
1720036800000,89,5.52987107,3.07075607,59609.26,140
1720040400000,111,0.14900979,6.92213902,60247.59,108
1720044000000,61,7.49005514,5.96265462,60316.01,95
1720047600000,86,0.42666358,3.37713867,60208.58,118
1720051200000,1179,5.4531353,0.38478882,60430.01,308
1720054800000,59,0.63842307,11.46543152,58561.1,89
1720058400000,83,3.94683538,30.75750349,58972.13,111
1720062000000,160,1.00364007,8.69216204,59102.0,107
1720065600000,47,38.30092647,7.22058217,58968.36,94
1720069200000,82,0.02572656,17.34991132,58902.0,75
1720072800000,79,6.48741393,19.03388877,58795.99,124
1720076400000,111,1.3909854,12.66841084,58219.99,90
1720080000000,43,40.6111729,8.35519609,57688.46,81
1720083600000,90,0.6132337,20.91897617,57748.0,127
1720087200000,43,4.24160638,13.52146988,57946.43,67
1720090800000,47,10.62877446,10.07989729,57761.94,84
1720094400000,113,10.81644705,15.71125178,57247.98,115
1720098000000,241,0.08654371,15.47729193,57420.02,263
1720101600000,1137,9.98010986,0.90727117,57450.25,406
1720105200000,114,1.55357638,23.62516318,58140.0,151
1720108800000,68,10.93888411,4.12750355,58304.59,104
1720112400000,161,1.09723661,7.69310798,58240.0,188
1720116000000,90,7.7441639,3.40522696,58168.0,125
1720119600000,76,0.40154421,13.40912119,58283.62,112
1720123200000,59,7.37537101,6.08044806,58358.99,91
1720126800000,61,0.08262594,5.291103,58494.01,87
1720130400000,96,5.66622015,3.43845331,58038.84,147
1720134000000,46,0.69712358,6.16824714,57050.01,81
1720137600000,133,0.43592231,9.35561211,57375.99,120
1720141200000,81,1.62533796,13.21545847,57172.01,116
1720144800000,160,2.58428377,3.60545275,55766.32,57
1720148400000,254,2.22968132,28.06690306,55227.99,232
1720152000000,1210,2.54714966,3.81014959,53941.1,247
1720155600000,121,7.53238619,27.39717104,54806.02,175
1720159200000,169,23.77353608,31.10962505,54283.99,154
1720162800000,104,1.64127479,11.02242564,54415.05,145
1720166400000,52,2.38647331,9.86036454,54088.0,68
1720170000000,108,14.01955587,21.42316444,54528.0,138
1720173600000,182,3.79519069,11.39008941,54987.99,153
1720177200000,118,8.42312057,32.24577913,55486.5,160
1720180800000,134,9.07813502,33.46339697,55052.81,136
1720184400000,65,0.96838849,16.3745361,55829.99,90
1720188000000,81,1.54942167,22.28024437,55753.98,122
1720191600000,1130,2.93799603,5.46816722,56662.0,364
1720195200000,220,12.8854291,30.5391566,56448.15,287
1720198800000,27,4.48016531,44.14787799,56453.18,35
1720202400000,201,3.30928057,24.80296056,56546.16,262
1720206000000,102,0.27083596,9.13239177,56465.42,130
1720209600000,57,3.97378634,4.71317951,56351.1,91
1720213200000,56,0.02193387,6.60736143,56517.61,86
1720216800000,91,1.43359635,2.37269719,56621.09,132
1720220400000,90,7.5444879,6.634461,56628.79,128
1720224000000,53,8.55757276,17.57288977,56601.1,90
1720227600000,43,0.49015163,6.52127592,56219.64,62
1720231200000,63,17.30830784,7.68480397,56440.0,105
1720234800000,119,1.97043993,9.0706282,56410.0,64
1720238400000,1048,3.44314013,0.70949911,56059.49,253
1720242000000,46,1.16053184,11.08730755,56362.54,88
1720245600000,70,8.97531624,2.59711194,56417.35,92
1720249200000,60,0.90295545,6.01189148,56606.0,86
1720252800000,75,6.36970695,4.41317283,56557.81,90
1720256400000,101,0.65634629,6.48067927,56766.0,113
1720260000000,128,4.93678728,13.75252347,56780.0,107
1720263600000,37,0.01535862,10.10879976,56731.42,45
1720267200000,115,1.89159977,4.03405405,56755.47,163
1720270800000,701,0.52103893,1.6939501,56991.1,268
1720274400000,55,0.85391878,11.21719395,57058.91,84
1720278000000,57,10.81686425,16.19469761,57317.98,94
1720281600000,70,2.62331509,6.68111274,57852.62,115
1720285200000,108,0.18505906,38.72083878,57965.19,133
1720288800000,122,0.02896316,0.99077126,57786.98,149
1720292400000,64,4.77054403,4.39196292,57857.99,113
1720296000000,60,7.32016371,13.75822516,57971.99,96
1720299600000,66,0.08301061,6.98908764,57868.01,95
1720303200000,57,11.03425785,2.47247696,58106.46,84
1720306800000,103,1.16862453,2.8943045,58230.13,191
1720310400000,87,0.0844144,42.94495963,57931.79,125
1720314000000,50,0.40573391,4.17695757,58114.0,78
1720317600000,841,28.56522233,1.95754383,58359.99,255
1720321200000,128,0.27744814,11.90672617,57963.45,75
1720324800000,79,12.80360217,2.59583106,57598.0,76
1720328400000,42,0.03035423,6.89469637,57648.0,49
1720332000000,61,5.41429592,3.62968465,57646.15,117
1720335600000,39,0.02074516,6.79796415,57369.99,69
1720339200000,65,5.42886408,6.65276683,57650.45,123
1720342800000,77,0.07541888,3.04114621,57733.4,72
1720346400000,35,0.45333892,1.36449646,57510.2,64
1720350000000,50,4.62886237,2.13304751,57460.0,91
1720353600000,100,3.86105146,5.5638843,57341.09,129
1720357200000,69,0.52035914,3.48231374,56872.0,100
1720360800000,376,0.64746916,0.23550025,56771.51,119
1720364400000,85,0.35527625,6.17876623,56825.42,138
1720368000000,58,5.53046814,7.09968799,57122.0,98
1720371600000,95,0.84329061,9.45204194,57231.1,125
1720375200000,50,6.43629082,16.53101601,57172.01,93
1720378800000,57,0.14562704,7.50021997,57151.1,95
1720382400000,61,8.83982674,2.16176696,57274.18,105
1720386000000,58,0.63480752,11.04000791,56596.0,85
1720389600000,37,0.01371434,4.09657187,56395.54,67
1720393200000,33,0.04265632,6.89254739,55857.81,61
1720396800000,64,10.02522411,7.60286108,55094.0,114
1720400400000,50,0.05864621,9.70138703,54958.19,81
1720404000000,434,7.28979221,5.07509567,55384.79,179
1720407600000,117,1.04894262,8.46598176,55160.01,67
1720411200000,754,10.10945763,5.66326198,55496.0,194
1720414800000,52,0.43080835,7.46648649,55478.7,79
1720418400000,56,6.75968713,13.25996119,55633.98,95
1720422000000,47,0.31728261,9.51232116,55852.01,74
1720425600000,70,21.07523711,7.72670576,57792.0,113
1720429200000,88,0.25018998,15.92065425,57512.14,107
1720432800000,94,17.3997196,15.24835012,56815.98,125
1720436400000,75,1.02642246,16.64681564,57154.01,99
1720440000000,110,4.70867427,3.89773804,57151.11,114
1720443600000,98,3.24189498,14.57267099,57236.01,142
1720447200000,131,9.97104787,9.00612183,56185.24,132
1720450800000,74,0.06922053,8.8181849,55761.52,103
1720454400000,617,0.33538864,2.92316068,55812.0,192
1720458000000,132,7.66514075,7.02705422,56287.38,172
1720461600000,491,5.26249435,0.88969595,56280.32,216
1720465200000,77,1.93589409,4.76971343,56477.31,113
1720468800000,95,7.68193451,16.49298905,56259.9,129
1720472400000,64,0.01682444,2.60731383,56642.47,94
1720476000000,21,0.02788964,3.45160168,56684.48,39
1720479600000,75,6.22029668,1.24126197,56714.62,131
1720483200000,45,6.68137646,3.05968779,56531.05,88
1720486800000,48,0.01787968,1.82856369,56560.39,70
1720490400000,661,3.13038216,0.78907639,57261.9,266
1720494000000,132,0.06301868,8.87217113,57168.36,67
1720497600000,42,6.62824598,5.07478103,57286.0,86
1720501200000,35,2.4479315,17.5063649,57291.49,67
1720504800000,43,3.7208643,7.12922952,57475.99,55
1720508400000,146,0.75030365,4.73505149,57116.84,110
1720512000000,67,5.40300607,9.91621119,57615.54,115
1720515600000,101,0.03904467,10.20307143,57588.01,109
1720519200000,82,16.87194123,6.39806104,57426.46,94
1720522800000,110,5.49519551,6.9614846,57428.01,145
1720526400000,812,23.42938356,4.06988579,57338.01,262
1720530000000,64,0.27703002,10.12695839,57325.27,92
1720533600000,88,7.90556802,10.21112063,57060.0,136
1720537200000,84,2.54837909,17.64618127,57477.01,122
1720540800000,45,0.33275411,3.50656801,57690.01,66
1720544400000,111,6.62968997,14.8073424,57523.01,154
1720548000000,88,8.55792864,9.53185752,57907.5,142
1720551600000,45,0.00713208,6.31479441,57862.01,78
1720555200000,57,6.93746447,17.31617429,57929.25,96
1720558800000,37,0.6820107,1.38183361,57800.01,72
1720562400000,81,4.50289681,5.04346852,57936.0,107
1720566000000,64,0.62609436,4.40998998,58050.0,111
1720569600000,55,5.41422173,2.59134616,57486.37,99
1720573200000,6089,0.4688079,2.63489701,57798.89,169
1720576800000,1414,0.49842916,0.59224723,57882.55,211
1720580400000,158,4.9688061,17.5490455,58180.01,130
1720584000000,253,4.67224632,5.28910414,59347.44,119
1720587600000,1091,0.57278399,5.69927221,58975.01,74
1720591200000,17,3.78455403,12.11794265,59238.47,40
1720594800000,120,3.89370565,3.07187927,58977.99,147
1720598400000,44,2.10750025,6.29164427,58756.01,58
1720602000000,97,3.41384567,10.33409071,58490.0,143
1720605600000,47,19.74796522,6.29860072,58656.01,89
1720609200000,80,0.38408984,13.40703331,58492.0,129
1720612800000,80,14.50809663,21.99732956,58150.44,90
1720616400000,39,0.96726387,32.81438195,57760.0,65
1720620000000,100,8.85051791,4.49693302,57713.03,118
1720623600000,62,0.03006909,2.89582273,57699.69,74
1720627200000,905,2.40618641,1.89491344,57696.73,386
1720630800000,94,0.2892342,4.64127669,57627.81,112
1720634400000,207,8.01956339,1.96012269,57630.16,159
1720638000000,59,0.49865723,3.1886722,57392.03,86
1720641600000,93,3.64185504,2.4670633,57409.23,136
1720645200000,83,2.02118544,6.74374909,57434.41,123
1720648800000,44,0.01410696,3.77786845,57710.73,69
1720652400000,1081,1.94197436,1.00966025,57725.85,113
1720656000000,57,5.46031793,5.52711467,57628.89,109
1720659600000,66,0.07463499,6.12755967,58280.35,95
1720663200000,2943,15.03479854,1.45002088,57869.99,281
1720666800000,95,0.93758243,14.50849288,57568.0,61
1720670400000,2301,0.03041571,3.33866545,57779.99,89
1720674000000,62,20.21051707,2.03811784,57994.01,71
1720677600000,2606,8.20663862,1.64034758,57996.0,157
1720681200000,148,2.08941459,5.63102,58191.5,121
1720684800000,42,3.23295059,9.86382722,58159.09,74
1720688400000,75,1.4832616,3.05348844,58290.13,109
1720692000000,117,4.88464774,3.50827267,58462.29,111
1720695600000,56,11.43286637,5.49810633,58777.99,104
1720699200000,75,2.86846317,12.90548167,58816.35,111
1720702800000,96,9.936531,9.23803878,58566.16,149
1720706400000,878,4.00632867,2.13154583,57790.01,276
1720710000000,109,4.92015462,6.4915619,57402.01,160
1720713600000,79,1.68934757,9.18722477,57640.84,113
1720717200000,120,5.49449928,14.6919378,57797.32,152
1720720800000,84,2.68952671,5.48374513,57841.27,125
1720724400000,73,0.70208326,2.65188435,57378.01,112
1720728000000,75,7.16359652,1.18541308,57554.0,117
1720731600000,60,0.30716897,8.28884851,57460.02,85
1720735200000,76,1.43109977,4.60346709,57338.58,131
1720738800000,55,1.86143919,3.02929447,57339.89,102
1720742400000,50,2.40767054,1.07631936,57178.0,82
1720746000000,9409,1.55915604,1.01323226,56950.01,307
1720749600000,1384,1.00751876,0.62448332,57332.88,300
1720753200000,162,4.21915213,8.85171279,56914.01,72
1720756800000,190,12.34398514,2.07000975,57018.0,133
1720760400000,20,1.72520433,1.23819184,57026.0,44
1720764000000,102,3.92522546,3.91293071,57210.0,105
1720767600000,284,0.03581006,2.91076559,57106.94,203
1720771200000,84,4.54266138,2.17423616,57323.02,154
1720774800000,78,0.55883244,12.15770391,56949.99,104
1720778400000,48,14.31764347,22.2438282,57172.84,80
1720782000000,80,0.22651167,8.29372805,57203.54,116
1720785600000,93,5.77256685,22.30240238,57382.3,107
1720789200000,74,0.26489318,8.86285805,57850.2,102
1720792800000,618,6.47372728,7.00172908,57820.01,177
1720796400000,55,0.72410276,6.55141084,58214.0,92
1720800000000,65,0.3490725,7.28956543,58116.01,59
1720803600000,79,3.71224096,17.45984838,58161.82,125
1720807200000,167,2.17726443,10.88613933,58296.9,231
1720810800000,60,0.55457231,3.25583708,57576.01,84
1720814400000,820,5.52744071,2.00737611,57542.01,287
1720818000000,46,7.55679633,2.76122566,57597.03,77
1720821600000,286,3.88673025,2.27401645,57792.01,170
1720825200000,51,0.36397885,8.73668325,57889.1,86
1720828800000,44,8.56287651,3.6221817,57835.58,88
1720832400000,31,0.00489081,10.72471516,57880.0,56
1720836000000,32,4.78080827,4.32818382,57946.43,62
1720839600000,120,1.15053933,1.50234501,57814.0,67
1720843200000,66,3.84054151,3.03800148,57775.86,81
1720846800000,15,0.08337016,6.13220382,58076.02,47
1720850400000,84,2.89406425,8.12316702,58038.55,95
1720854000000,72,0.45793968,3.6764073,58170.32,64
1720857600000,58,0.2569944,4.2082609,57949.93,90
1720861200000,38,3.89762883,5.26105564,58678.02,74
1720864800000,99,7.68653449,4.25616238,58436.67,99
1720868400000,59,0.0184597,2.5965026,58534.0,92
1720872000000,87,10.47941039,4.74629905,58768.01,96
1720875600000,102,0.08466507,3.81632938,58617.72,142
1720879200000,300,0.87379956,1.83640587,58800.0,155
1720882800000,641,5.374273,1.08511419,58830.63,314
1720886400000,80,15.93894362,5.36689182,58621.99,124
1720890000000,78,0.74017473,5.46754293,58708.0,105
1720893600000,51,6.56090132,0.51271176,58643.8,92
1720897200000,63,0.10027047,0.65844472,58624.38,96
1720900800000,72,1.40406629,0.73160249,58596.01,113
1720904400000,65,0.00938533,0.6776138,58686.0,100
1720908000000,63,0.7679822,7.14335741,59464.53,112
1720911600000,54,0.03694511,7.07291801,59204.02,85
1720915200000,32,12.04701569,3.48755857,59753.99,63
1720918800000,48,0.0249202,11.13759649,59705.99,83
1720922400000,402,0.95948352,0.87166652,59356.0,135
1720926000000,122,7.04492303,6.32350303,59466.15,80
1720929600000,602,5.55811201,0.67414058,59950.0,191
1720933200000,79,2.11258829,10.88929291,60265.38,77
1720936800000,48,6.99245077,14.29974124,59875.99,94
1720940400000,28,0.78901966,12.73509682,60062.01,45
1720944000000,91,4.2290508,8.22910874,60202.0,114
1720947600000,94,1.06796615,5.51689095,60186.01,104
1720951200000,24,20.93236545,14.9451135,59920.51,52
1720954800000,76,0.10165575,2.95855448,60099.1,116
1720958400000,86,3.94516511,17.50358673,59583.86,105
1720962000000,40,0.70582145,4.70804732,59701.93,70
1720965600000,2995,4.97281484,0.44284783,60012.0,401
1720969200000,101,0.20345288,3.10137118,60084.0,142
1720972800000,69,2.2194036,5.71838036,60107.33,93
1720976400000,81,0.16905593,9.66491833,60005.56,98
1720980000000,84,3.93811442,0.86101507,60020.11,131
1720983600000,130,0.40983219,4.69141028,59915.99,174
1720987200000,77,1.93936696,5.01589789,60084.0,156
1720990800000,97,0.02176868,8.78906589,61276.36,133
1720994400000,81,7.43556554,15.19323146,60861.4,117
1720998000000,61,0.19339629,1.84038686,60797.91,101
1721001600000,42,8.55395149,4.69629598,61211.99,73
1721005200000,63,0.45057765,7.86909176,61390.0,94
1721008800000,67,6.16419522,21.31684298,62482.0,97
1721012400000,140,0.02602605,23.15912609,62647.87,107
1721016000000,281,2.0739976,2.42302567,62610.0,133
1721019600000,40,11.38734556,7.17134655,62799.99,69
1721023200000,171,4.66552531,9.37766001,62870.02,134
1721026800000,228,0.26965949,13.06567272,62840.12,123
1721030400000,622,10.68677072,5.09345221,62879.54,151
1721034000000,101,9.42106796,7.97674095,62637.64,168
1721037600000,57,12.34182998,1.77711544,62535.96,86
1721041200000,104,2.87410051,17.73322315,62454.0,111
1721044800000,118,3.90687458,5.7390957,62616.0,124
1721048400000,87,0.28924905,20.87916172,62908.01,109
1721052000000,105,5.2802459,41.0979191,63218.06,153
1721055600000,33,2.7346063,22.86411968,63026.0,54
1721059200000,174,5.67621274,17.59735052,63411.77,237
1721062800000,143,1.31948752,26.49888365,63081.97,164
1721066400000,1022,7.75449593,3.65855884,63499.0,274
1721070000000,92,0.03233251,32.98779191,63342.0,130
1721073600000,65,0.53742621,11.94531428,63731.36,72
1721077200000,252,1.93100599,6.80140858,63532.44,202
1721080800000,60,9.65602663,19.08465474,64343.6,100
1721084400000,68,0.34226777,15.02722861,64724.14,103
1721088000000,50,6.57176901,12.41597405,64611.44,77
1721091600000,60,7.79930178,7.35813345,64848.08,119
1721095200000,66,8.11620677,9.66158968,64819.91,91
1721098800000,153,0.18400623,3.31333886,64752.14,99
1721102400000,46,3.45379505,4.67107308,64487.01,82
1721106000000,78,0.09245904,12.47576688,63654.92,84
1721109600000,128,7.50670878,17.12931342,62899.64,135
1721113200000,107,2.63779135,20.1491045,62895.01,98
1721116800000,929,5.28972614,3.68080347,62820.67,307
1721120400000,88,0.02810963,6.0597801,63187.54,109
1721124000000,114,6.27631392,8.18666209,63443.54,137
1721127600000,76,0.21497568,11.65473387,63746.11,82
1721131200000,120,5.32328216,24.62380929,63743.31,159
1721134800000,117,1.13023399,12.02527219,63419.99,160
1721138400000,72,7.3837419,17.54828633,63836.09,79
1721142000000,693,6.74100671,0.90966134,64878.24,216
1721145600000,162,3.28645464,23.5950461,64500.0,223
1721149200000,87,6.59642506,13.05469866,64547.52,95
1721152800000,102,0.52138869,19.33923388,64795.44,131
1721156400000,105,4.220869,12.04791433,65165.43,151
1721160000000,120,11.69124494,26.69190219,64651.82,134
1721163600000,87,0.52365531,7.25003941,64500.01,121
1721167200000,62,8.19677485,9.63855802,64616.92,104
1721170800000,52,0.27990394,5.75756039,65043.99,80
1721174400000,78,6.86602279,14.84349218,65505.41,136
1721178000000,53,0.13673324,13.27696784,65670.19,85
1721181600000,74,14.4409379,4.15791698,65612.86,99
1721185200000,145,0.57686295,10.14225762,65701.66,91
1721188800000,995,0.00760467,0.72132304,65830.0,236
1721192400000,70,14.55501226,2.93323179,65624.01,68
1721196000000,98,5.15875667,5.15482177,65575.87,100
1721199600000,81,8.79656929,1.85711621,65258.0,62
1721203200000,108,8.00985721,7.05517464,65179.63,127
1721206800000,66,0.67143628,26.58248055,65331.98,84
1721210400000,65,4.55087251,13.63783955,65120.02,105
1721214000000,183,0.20949289,9.12995184,64723.73,157
1721217600000,86,13.98030942,20.37576091,64730.72,129
1721221200000,71,0.06370998,15.18549044,65141.95,100
1721224800000,49,2.09649561,9.74979843,65032.09,87
1721228400000,62,7.30274027,6.88007069,64724.01,95
1721232000000,177,6.77622926,8.90875768,64242.0,217
1721235600000,110,0.29580801,8.28309954,64278.83,134
1721239200000,982,0.9970392,2.56828531,64504.0,265
1721242800000,73,8.1139852,7.80981646,64585.78,120
1721246400000,180,2.5505306,5.13632205,64510.31,157
1721250000000,72,8.81274434,7.71136958,64318.0,116
1721253600000,74,1.01285605,9.18630502,64269.2,101
1721257200000,59,1.81480948,4.23701429,64087.99,104
1721260800000,38,4.22175493,8.11047103,64443.54,76
1721264400000,62,1.05387195,11.2352646,64678.99,93
1721268000000,38,0.03193175,2.98352345,64701.35,65
1721271600000,160,2.77647709,4.13717724,64865.08,118
1721275200000,43,5.26107561,2.68389197,64574.0,97
1721278800000,30,2.11783027,3.55454451,64756.77,63
1721282400000,95,4.16132966,23.95831974,65000.01,84
1721286000000,89,2.46847563,5.65658986,64668.0,105
1721289600000,747,7.4878844,2.80483951,64936.9,261
1721293200000,39,1.40255714,9.64443716,64865.99,50
1721296800000,142,4.6041553,4.24539276,64609.99,157
1721300400000,59,0.05292629,14.07594594,64758.0,82
1721304000000,96,7.57018083,26.07156429,64850.66,127
1721307600000,80,8.6874007,11.04121278,64594.2,114
1721311200000,315,3.89650048,9.83801909,63995.4,211
1721314800000,314,3.68207427,2.55922472,63538.12,172
1721318400000,97,6.64342034,9.67398667,63904.0,153
1721322000000,92,0.17638669,11.11885795,63555.52,103
1721325600000,62,17.5409295,2.52087348,63520.01,114
1721329200000,67,0.01683989,1.1063854,63555.0,96
1721332800000,58,3.97976588,21.9131279,63826.01,95
1721336400000,64,0.39769766,2.88250564,63850.0,95
1721340000000,85,5.3271144,6.95744968,64032.0,131
1721343600000,52,0.61627985,7.72713493,63987.92,75
1721347200000,88,3.12052429,6.48052246,63600.0,102
1721350800000,52,5.39738811,14.88240101,63816.0,85
1721354400000,58,9.55081412,7.9862864,63828.0,63
1721358000000,142,3.66017336,6.45888761,64325.0,90
1721361600000,828,7.89882917,0.37972961,64141.92,254
1721365200000,79,0.11272007,4.64195353,64164.0,72
1721368800000,185,2.75488248,5.57778251,64210.01,112
1721372400000,210,2.70372632,5.58244455,63694.01,120
1721376000000,293,10.44363078,2.87473061,63809.0,185
1721379600000,29,0.05839648,9.25244344,63700.0,69
1721383200000,95,1.03824881,2.24509202,63994.01,127
1721386800000,97,0.58685551,8.86602769,64116.0,134
1721390400000,31,1.86208964,6.50460733,64414.0,51
1721394000000,145,6.22756551,34.00066884,65135.9,174
1721397600000,119,8.23545942,39.42903275,65747.04,171
1721401200000,28,0.00862943,19.43050757,65836.77,39
1721404800000,136,3.59973072,35.68230681,66419.43,189
1721408400000,101,1.30301905,16.90216222,66755.42,138
1721412000000,114,0.43441722,39.7647512,66787.99,135
1721415600000,92,12.52578938,42.87932744,67157.26,160
1721419200000,65,0.24679991,29.5239789,66931.8,105
1721422800000,106,5.21929766,21.10610805,66892.28,152
1721426400000,1088,14.27652107,1.20856723,66721.19,294
1721430000000,72,2.16941846,10.91372028,66660.0,108
1721433600000,68,2.84163411,7.25223482,66419.88,166
1721437200000,51,0.52138232,14.23429471,66361.99,60
1721440800000,71,8.27167679,3.76887289,66570.57,102
1721444400000,105,0.65565274,12.54492082,66602.01,80
1721448000000,28,8.22126199,2.66852997,66660.84,63
1721451600000,94,3.34049896,12.96296977,66537.32,92
1721455200000,66,6.28161401,4.514185,66625.77,111
1721458800000,52,0.08610722,7.41496766,66562.28,73
1721462400000,111,1.52587002,2.54712607,66510.71,134
1721466000000,55,0.79634345,1.7562975,66582.79,85
1721469600000,77,3.99973884,2.72430148,66524.99,90
1721473200000,55,0.52482923,0.95486341,66483.69,102
1721476800000,856,4.07235649,0.33124443,66476.28,303
1721480400000,89,0.02375591,28.30689666,66539.89,55
1721484000000,149,2.21066796,2.28518855,66590.0,153
1721487600000,82,0.31217945,11.95994579,66825.0,113
1721491200000,88,8.32683755,4.35086505,66804.91,131
1721494800000,97,0.08744423,17.46969469,67403.01,127
1721498400000,69,4.08143898,1.41909245,67467.99,110
1721502000000,55,1.71745882,10.39486714,67224.0,92
1721505600000,85,4.67269628,4.73505932,67339.28,133
1721509200000,46,0.25945155,11.87019656,67092.41,72
1721512800000,75,2.93476626,6.74330292,67114.0,125
1721516400000,47,0.00701497,0.54275911,67139.96,76
1721520000000,41,2.30296135,2.48202161,67066.02,75
