start_time,open_interest,high open interest,low open interest,open value of open interest,funding_rate,high funding rate,low funding rate,open funding rate,long_short_ratio,longShortRatio,shortAccount,active_address,exchange_inflow_x,exchange_outflow_x,price_x,transaction_count_x,active_addresses,exchange_inflow_y,exchange_outflow_y,price_y,transaction_count_y
1720260000000.0,81994.77,82066.1,81874.36,82003.23,0.003442,0.004135,0.003386,0.004135,69.65,2.3,30.35,128,4.93678728,13.75252347,56780.0,107,42971,0.5535197043966305,1.3891000888222222,56751.03205402958,47237
1720350000000.0,81348.98,81414.87,81178.53,81383.89,0.01,0.01,0.01,0.01,66.98,2.03,33.02,50,4.62886237,2.13304751,57460.0,91,31455,0.321057011017094,0.2977859071100917,57378.057239114896,15768
1720350000000.0,81489.81,81490.29,81316.85,81348.98,0.01,0.01,0.01,0.01,66.98,2.03,33.02,50,4.62886237,2.13304751,57460.0,91,31455,0.321057011017094,0.2977859071100917,57378.057239114896,15768
1720350000000.0,81448.99,81505.15,81270.78,81489.81,0.01,0.01,0.01,0.01,67.08,2.04,32.92,50,4.62886237,2.13304751,57460.0,91,31455,0.321057011017094,0.2977859071100917,57378.057239114896,15768
1720440000000.0,81284.58,81294.6,80383.71,80985.2,0.01,0.01,0.01,0.01,67.79,2.11,32.21,110,4.70867427,3.89773804,57151.11,114,38542,0.6039949715792837,0.583492057381132,57402.5516545295,10174
1720440000000.0,80718.89,81576.97,80698.44,81284.58,0.01,0.01,0.01,0.01,67.79,2.11,32.21,110,4.70867427,3.89773804,57151.11,114,38542,0.6039949715792837,0.583492057381132,57402.5516545295,10174
1720440000000.0,81087.24,81106.86,80718.89,80718.89,0.01,0.01,0.01,0.01,69.27,2.25,30.73,110,4.70867427,3.89773804,57151.11,114,38542,0.6039949715792837,0.583492057381132,57402.5516545295,10174
1720530000000.0,79993.69,79993.69,78484.2,78490.33,0.01,0.01,0.01,0.01,65.78,1.92,34.22,64,0.27703002,10.12695839,57325.27,92,39544,0.5981282842916957,0.6994351400765549,57063.07090982434,16555
1720530000000.0,80383.88,80789.47,79993.69,79993.69,0.01,0.01,0.01,0.01,65.45,1.89,34.55,64,0.27703002,10.12695839,57325.27,92,39544,0.5981282842916957,0.6994351400765549,57063.07090982434,16555
1720530000000.0,80546.5,80546.5,79757.76,80383.88,0.01,0.01,0.01,0.01,65.45,1.89,34.55,64,0.27703002,10.12695839,57325.27,92,39544,0.5981282842916957,0.6994351400765549,57063.07090982434,16555
1720620000000.0,82709.36,82892.85,80431.49,80552.93,0.01,0.01,0.01,0.01,62.94,1.7,37.06,100,8.85051791,4.49693302,57713.03,118,33765,0.8327836425060681,1.116171025569782,57681.6211731706,19555
1720620000000.0,82702.0,82747.27,82547.54,82709.36,0.00925,0.01,0.009247,0.01,64.95,1.85,35.05,100,8.85051791,4.49693302,57713.03,118,33765,0.8327836425060681,1.116171025569782,57681.6211731706,19555
1720620000000.0,83624.61,83624.61,82642.77,82702.0,0.005625,0.00925,0.005625,0.00925,65.49,1.9,34.51,100,8.85051791,4.49693302,57713.03,118,33765,0.8327836425060681,1.116171025569782,57681.6211731706,19555
1720710000000.0,85041.05,85041.05,84002.91,85037.79,0.01,0.01,0.01,0.01,63.53,1.74,36.47,109,4.92015462,6.4915619,57402.01,160,48034,0.8462901053613809,0.8649778049967167,57338.13954359729,16584
1720710000000.0,85123.38,85414.85,84911.54,85041.05,0.01,0.01,0.01,0.01,65.47,1.9,34.53,109,4.92015462,6.4915619,57402.01,160,48034,0.8462901053613809,0.8649778049967167,57338.13954359729,16584
1720710000000.0,85097.26,85360.5,85021.77,85123.38,0.009513,0.01,0.009513,0.01,65.47,1.9,34.53,109,4.92015462,6.4915619,57402.01,160,48034,0.8462901053613809,0.8649778049967167,57338.13954359729,16584
1720800000000.0,85596.05,85826.33,85479.13,85504.86,0.004037,0.005349,0.004037,0.005349,65.73,1.92,34.27,65,0.3490725,7.28956543,58116.01,59,24392,0.1727835645108696,1.918541886737864,58061.85532599827,6556
1720800000000.0,85633.99,85897.25,85596.05,85596.05,0.003776,0.004049,0.003643,0.004037,64.55,1.82,35.45,65,0.3490725,7.28956543,58116.01,59,24392,0.1727835645108696,1.918541886737864,58061.85532599827,6556
1720800000000.0,86012.45,86058.24,85633.99,85633.99,0.003485,0.003848,0.00345,0.003776,64.55,1.82,35.45,65,0.3490725,7.28956543,58116.01,59,24392,0.1727835645108696,1.918541886737864,58061.85532599827,6556
1720890000000.0,83593.29,83895.48,83553.06,83663.37,0.009943,0.01,0.009943,0.01,60.43,1.53,39.57,78,0.74017473,5.46754293,58708.0,105,36059,0.1441413714667685,0.2016375686495926,58688.67046313557,15448
1720890000000.0,83572.59,83634.74,83519.93,83593.29,0.009679,0.009958,0.009426,0.009943,60.43,1.53,39.57,78,0.74017473,5.46754293,58708.0,105,36059,0.1441413714667685,0.2016375686495926,58688.67046313557,15448
1720890000000.0,83602.96,83616.86,83469.4,83572.59,0.009257,0.009975,0.009179,0.009679,60.05,1.5,39.95,78,0.74017473,5.46754293,58708.0,105,36059,0.1441413714667685,0.2016375686495926,58688.67046313557,15448
1720980000000.0,87741.05,87772.07,87579.48,87758.88,0.007414,0.008051,0.00739,0.008038,55.51,1.25,44.49,84,3.93811442,0.86101507,60020.11,131,50525,0.159735141034877,0.3530683088221436,60035.7875648751,27240
1720980000000.0,87750.53,87762.33,87694.34,87741.05,0.007642,0.007652,0.007414,0.007414,55.51,1.25,44.49,84,3.93811442,0.86101507,60020.11,131,50525,0.159735141034877,0.3530683088221436,60035.7875648751,27240
1720980000000.0,87689.85,87758.88,87665.12,87750.53,0.007773,0.007825,0.007642,0.007642,54.97,1.22,45.03,84,3.93811442,0.86101507,60020.11,131,50525,0.159735141034877,0.3530683088221436,60035.7875648751,27240
1721070000000.0,84965.06,84989.16,83930.44,84146.51,-0.008187,-0.00637,-0.008187,-0.006383,51.78,1.07,48.22,92,0.03233251,32.98779191,63342.0,130,56483,0.6934625349854227,1.5533945648523206,63382.41715450219,42656
1721070000000.0,83898.62,84965.06,83898.62,84965.06,-0.008912,-0.008187,-0.008964,-0.008187,51.58,1.07,48.42,92,0.03233251,32.98779191,63342.0,130,56483,0.6934625349854227,1.5533945648523206,63382.41715450219,42656
1721070000000.0,83987.06,84008.45,83650.72,83898.62,-0.00845,-0.00845,-0.009088,-0.008912,51.58,1.07,48.42,92,0.03233251,32.98779191,63342.0,130,56483,0.6934625349854227,1.5533945648523206,63382.41715450219,42656
1721160000000.0,82706.68,83114.26,82507.66,82611.88,-0.003165,-0.001778,-0.003165,-0.001778,53.26,1.14,46.74,120,11.69124494,26.69190219,64651.82,134,58277,2.2963394008229745,3.069108233624917,64834.19024229523,17011
1721160000000.0,83111.39,83263.42,82706.68,82706.68,-0.004704,-0.003129,-0.004776,-0.003165,53.26,1.14,46.74,120,11.69124494,26.69190219,64651.82,134,58277,2.2963394008229745,3.069108233624917,64834.19024229523,17011
1721160000000.0,82862.79,83112.45,82693.38,83111.39,-0.003636,-0.003616,-0.004737,-0.004704,52.06,1.09,47.94,120,11.69124494,26.69190219,64651.82,134,58277,2.2963394008229745,3.069108233624917,64834.19024229523,17011
1721250000000.0,79507.35,79731.94,79507.35,79633.09,0.002052,0.003078,0.002052,0.003078,54.87,1.22,45.13,72,8.81274434,7.71136958,64318.0,116,36509,0.2332979505086136,1.088025164208633,64352.78933760892,8496
1721250000000.0,79226.58,79567.57,79200.79,79507.35,0.001664,0.002245,0.001664,0.002052,54.87,1.22,45.13,72,8.81274434,7.71136958,64318.0,116,36509,0.2332979505086136,1.088025164208633,64352.78933760892,8496
1721250000000.0,79311.1,79384.73,79226.58,79226.58,0.001083,0.001664,0.001032,0.001664,54.43,1.19,45.57,72,8.81274434,7.71136958,64318.0,116,36509,0.2332979505086136,1.088025164208633,64352.78933760892,8496
1721340000000.0,78825.12,78985.09,78722.38,78945.59,0.004876,0.004951,0.004408,0.004479,57.77,1.37,42.23,85,5.3271144,6.95744968,64032.0,131,59361,0.2133358871841492,0.3465085953770738,64003.77752943476,19502
1721340000000.0,78597.51,78876.56,78529.82,78825.12,0.004697,0.005091,0.004697,0.004876,57.77,1.37,42.23,85,5.3271144,6.95744968,64032.0,131,59361,0.2133358871841492,0.3465085953770738,64003.77752943476,19502
1721340000000.0,78585.8,78609.19,78531.52,78597.51,0.004033,0.004709,0.004014,0.004697,58.05,1.38,41.95,85,5.3271144,6.95744968,64032.0,131,59361,0.2133358871841492,0.3465085953770738,64003.77752943476,19502
1721430000000.0,84513.32,84679.69,84369.59,84369.59,-0.005969,-0.005969,-0.008392,-0.008392,48.38,0.94,51.62,72,2.16941846,10.91372028,66660.0,108,52887,0.2853926813146418,0.5387562759246954,66707.06780882782,21479
1721430000000.0,84274.85,84513.32,84274.85,84513.32,-0.003144,-0.003144,-0.005969,-0.005969,46.99,0.89,53.01,72,2.16941846,10.91372028,66660.0,108,52887,0.2853926813146418,0.5387562759246954,66707.06780882782,21479
1721430000000.0,83346.47,84327.95,83340.6,84274.85,-0.001729,-0.001707,-0.003144,-0.003144,46.99,0.89,53.01,72,2.16941846,10.91372028,66660.0,108,52887,0.2853926813146418,0.5387562759246954,66707.06780882782,21479
1721520000000.0,82807.22,82807.22,82575.39,82638.07,-0.005313,-0.004095,-0.005313,-0.004095,49.47,0.98,50.53,41,2.30296135,2.48202161,67066.02,75,30112,0.1103162883508772,0.2109025262988826,67065.04637718516,55153
1721520000000.0,83084.31,83084.31,82807.22,82807.22,-0.006897,-0.005313,-0.006897,-0.005313,49.36,0.98,50.64,41,2.30296135,2.48202161,67066.02,75,30112,0.1103162883508772,0.2109025262988826,67065.04637718516,55153
1721520000000.0,83105.14,83203.51,83006.9,83084.31,-0.006282,-0.006282,-0.007084,-0.006897,49.36,0.98,50.64,41,2.30296135,2.48202161,67066.02,75,30112,0.1103162883508772,0.2109025262988826,67065.04637718516,55153
1721610000000.0,80893.57,81005.11,80647.97,80649.8,0.009041,0.009205,0.008609,0.009105,50.41,1.02,49.59,37,2.42875782,4.35248148,67850.01,72,19477,0.5891361081201044,0.4089323617208181,67863.35906864898,22882
1721610000000.0,80834.22,81046.12,80706.6,80893.57,0.007613,0.009057,0.007613,0.009041,50.05,1.0,49.95,37,2.42875782,4.35248148,67850.01,72,19477,0.5891361081201044,0.4089323617208181,67863.35906864898,22882
1721610000000.0,81382.49,81410.1,80825.32,80834.22,0.005304,0.007613,0.005304,0.007613,50.05,1.0,49.95,37,2.42875782,4.35248148,67850.01,72,19477,0.5891361081201044,0.4089323617208181,67863.35906864898,22882
1721700000000.0,80291.17,80550.03,80253.71,80550.03,0.00317,0.003902,0.003021,0.003902,51.44,1.06,48.56,45,12.38664573,14.05734613,67647.65,74,37139,5.194582623786504,3.984824210378549,67588.34274855054,31944
1721700000000.0,80284.39,80393.98,80227.22,80291.17,0.002865,0.00342,0.002709,0.00317,51.44,1.06,48.56,45,12.38664573,14.05734613,67647.65,74,37139,5.194582623786504,3.984824210378549,67588.34274855054,31944
1721700000000.0,80500.88,80587.97,80278.33,80284.39,0.002889,0.003121,0.002865,0.002865,51.38,1.06,48.62,45,12.38664573,14.05734613,67647.65,74,37139,5.194582623786504,3.984824210378549,67588.34274855054,31944
1721790000000.0,82174.12,82291.88,82094.77,82102.28,0.01,0.01,0.01,0.01,57.84,1.37,42.16,235,0.71779026,0.41460038,66052.71,148,41771,0.3879548566260473,3.803679499534883,66049.43256098995,49338
1721790000000.0,82381.24,82394.05,82135.37,82174.12,0.01,0.01,0.01,0.01,57.84,1.37,42.16,235,0.71779026,0.41460038,66052.71,148,41771,0.3879548566260473,3.803679499534883,66049.43256098995,49338
1721790000000.0,82663.88,82686.38,82381.24,82381.24,0.01,0.01,0.01,0.01,58.13,1.39,41.87,235,0.71779026,0.41460038,66052.71,148,41771,0.3879548566260473,3.803679499534883,66049.43256098995,49338
1721880000000.0,80757.25,81329.36,80720.48,81154.47,0.01,0.01,0.01,0.01,60.62,1.54,39.38,271,68.11964539,3.88881156,64220.0,111,28436,1.6811571345675411,0.64696440253886,64213.78735079254,23824
1721880000000.0,81297.33,81542.28,80757.25,80757.25,0.01,0.01,0.01,0.01,61.8,1.62,38.2,271,68.11964539,3.88881156,64220.0,111,28436,1.6811571345675411,0.64696440253886,64213.78735079254,23824
1721880000000.0,81622.54,81638.23,81278.33,81297.33,0.01,0.01,0.01,0.01,61.8,1.62,38.2,271,68.11964539,3.88881156,64220.0,111,28436,1.6811571345675411,0.64696440253886,64213.78735079254,23824
1721970000000.0,84489.2,84489.55,84261.39,84261.39,0.009256,0.009421,0.009094,0.009404,54.4,1.19,45.6,74,0.66423028,4.92282883,66924.0,68,36218,0.6748403115523465,0.4926269531704094,66905.73493884718,47417
1721970000000.0,84633.77,84700.17,84461.28,84489.2,0.009066,0.009319,0.008875,0.009256,54.4,1.19,45.6,74,0.66423028,4.92282883,66924.0,68,36218,0.6748403115523465,0.4926269531704094,66905.73493884718,47417
1721970000000.0,86367.85,86367.85,84593.85,84633.77,0.009184,0.009184,0.008811,0.009066,53.21,1.14,46.79,74,0.66423028,4.92282883,66924.0,68,36218,0.6748403115523465,0.4926269531704094,66905.73493884718,47417
1722060000000.0,85182.29,85396.32,85175.52,85360.85,0.00874,0.009224,0.008714,0.008899,47.34,0.9,52.66,68,2.84883731,24.32166015,68092.89,73,25262,0.3581763985059172,2.55732209979798,68082.60276689506,11323
1722060000000.0,85311.11,85421.24,85133.99,85182.29,0.009644,0.009668,0.008721,0.00874,47.34,0.9,52.66,68,2.84883731,24.32166015,68092.89,73,25262,0.3581763985059172,2.55732209979798,68082.60276689506,11323
1722060000000.0,85650.54,85661.7,85250.4,85311.11,0.008036,0.009644,0.008036,0.009644,47.18,0.89,52.82,68,2.84883731,24.32166015,68092.89,73,25262,0.3581763985059172,2.55732209979798,68082.60276689506,11323
1722150000000.0,85388.02,85505.02,85216.74,85495.19,0.009453,0.009494,0.008834,0.008834,48.81,0.95,51.19,48,0.03076239,3.523164,67560.86,99,40744,0.2199990920515097,0.3390453204756242,67474.37904464598,22141
1722150000000.0,85539.76,85596.03,85362.94,85388.02,0.009214,0.00973,0.009214,0.009453,50.82,1.03,49.18,48,0.03076239,3.523164,67560.86,99,40744,0.2199990920515097,0.3390453204756242,67474.37904464598,22141
1722150000000.0,85692.83,85694.79,85539.76,85539.76,0.009067,0.009214,0.008622,0.009214,50.82,1.03,49.18,48,0.03076239,3.523164,67560.86,99,40744,0.2199990920515097,0.3390453204756242,67474.37904464598,22141
1722240000000.0,90147.71,90207.37,90009.31,90149.51,0.005555,0.005555,0.004714,0.004806,45.17,0.82,54.83,121,6.87607399,16.45986185,69457.5,166,39576,0.9258812630896016,1.3790810172619157,69481.62781730991,55838
1722240000000.0,90425.84,90590.06,90113.15,90147.71,0.006387,0.006387,0.005555,0.005555,44.98,0.82,55.02,121,6.87607399,16.45986185,69457.5,166,39576,0.9258812630896016,1.3790810172619157,69481.62781730991,55838
1722240000000.0,90708.61,90756.86,90419.46,90425.84,0.006943,0.006943,0.006387,0.006387,44.98,0.82,55.02,121,6.87607399,16.45986185,69457.5,166,39576,0.9258812630896016,1.3790810172619157,69481.62781730991,55838
1722330000000.0,83726.47,83726.47,83385.4,83397.14,0.002875,0.003629,0.002621,0.003629,61.93,1.63,38.07,71,0.03881823,17.63212298,66608.01,117,35725,0.3870110285234375,0.869415500127021,66495.51876457216,14756
1722330000000.0,83740.56,83816.24,83644.08,83726.47,0.003715,0.003715,0.002875,0.002875,62.2,1.65,37.8,71,0.03881823,17.63212298,66608.01,117,35725,0.3870110285234375,0.869415500127021,66495.51876457216,14756
1722330000000.0,84469.93,84556.66,83740.56,83740.56,0.003078,0.003881,0.003078,0.003715,62.2,1.65,37.8,71,0.03881823,17.63212298,66608.01,117,35725,0.3870110285234375,0.869415500127021,66495.51876457216,14756
1722420000000.0,82768.8,82773.3,82541.13,82597.05,0.007884,0.007884,0.007413,0.007707,64.89,1.85,35.11,79,8.02920497,4.29884218,65992.0,128,46880,0.4107010507495538,0.3840258615613383,66030.75281868635,39720
1722420000000.0,82289.99,82776.36,82273.85,82768.8,0.007425,0.007884,0.007216,0.007884,64.89,1.85,35.11,79,8.02920497,4.29884218,65992.0,128,46880,0.4107010507495538,0.3840258615613383,66030.75281868635,39720
1722420000000.0,82423.1,82426.66,82275.64,82289.99,0.007201,0.007751,0.007151,0.007425,64.97,1.86,35.03,79,8.02920497,4.29884218,65992.0,128,46880,0.4107010507495538,0.3840258615613383,66030.75281868635,39720
1722510000000.0,85015.14,85057.84,84751.52,85029.1,0.00809,0.008202,0.007851,0.008008,69.98,2.33,30.02,110,1.50675123,8.50010164,64674.25,146,43573,0.1871504879196877,0.4932121427299184,64616.95228407517,18993
1722510000000.0,85366.54,85366.54,84993.74,85015.14,0.007385,0.008102,0.007265,0.00809,69.87,2.32,30.13,110,1.50675123,8.50010164,64674.25,146,43573,0.1871504879196877,0.4932121427299184,64616.95228407517,18993
1722510000000.0,85501.11,85578.02,85256.22,85366.54,0.006523,0.007385,0.006406,0.007385,69.87,2.32,30.13,110,1.50675123,8.50010164,64674.25,146,43573,0.1871504879196877,0.4932121427299184,64616.95228407517,18993
1722600000000.0,88913.4,88981.52,88170.02,88383.0,0.01,0.01,0.01,0.01,66.13,1.95,33.87,79,3.30019694,15.51147917,64846.0,111,43708,0.2132379938816645,2.848000423900204,64713.68502284172,15065
1722600000000.0,89634.77,89757.35,88535.39,88913.4,0.01,0.01,0.01,0.01,65.9,1.93,34.1,79,3.30019694,15.51147917,64846.0,111,43708,0.2132379938816645,2.848000423900204,64713.68502284172,15065
1722600000000.0,89658.54,90097.92,89459.24,89634.77,0.01,0.01,0.01,0.01,65.19,1.87,34.81,79,3.30019694,15.51147917,64846.0,111,43708,0.2132379938816645,2.848000423900204,64713.68502284172,15065
1722690000000.0,87105.72,87275.75,86961.01,87008.76,0.006147,0.008164,0.006147,0.008164,70.98,2.45,29.02,86,0.02035554,8.87770121,62007.99,122,42399,0.1774937092236599,0.4108707343131603,61929.92170725402,14444
1722690000000.0,86946.83,87122.78,86895.05,87105.72,0.00566,0.006147,0.005656,0.006147,71.32,2.49,28.68,86,0.02035554,8.87770121,62007.99,122,42399,0.1774937092236599,0.4108707343131603,61929.92170725402,14444
1722690000000.0,87224.09,87224.09,86889.61,86946.83,0.004277,0.005829,0.004277,0.00566,70.6,2.4,29.4,86,0.02035554,8.87770121,62007.99,122,42399,0.1774937092236599,0.4108707343131603,61929.92170725402,14444
1722780000000.0,89121.95,89147.7,89049.21,89091.27,0.01,0.01,0.01,0.01,69.86,2.32,30.14,460,6.7466492,3.50031108,59586.7,200,27098,0.480451538712,0.8633402782950821,59550.48315141039,19143
1722780000000.0,88868.16,89692.77,88454.58,89121.95,0.01,0.01,0.01,0.01,69.2,2.25,30.8,460,6.7466492,3.50031108,59586.7,200,27098,0.480451538712,0.8633402782950821,59550.48315141039,19143
1722780000000.0,90511.24,90717.12,88868.16,88868.16,0.01,0.01,0.01,0.01,70.24,2.36,29.76,460,6.7466492,3.50031108,59586.7,200,27098,0.480451538712,0.8633402782950821,59550.48315141039,19143
1722870000000.0,76506.27,77687.98,75266.74,77687.98,0.007982,0.009629,0.007982,0.008338,70.62,2.4,29.38,130,3.53667318,38.0849231,54321.09,167,53628,1.8360415397255576,2.021915656343669,54332.12018174021,15088
1722870000000.0,75954.69,76751.31,75896.96,76506.27,0.005972,0.008009,0.005972,0.007982,69.54,2.28,30.46,130,3.53667318,38.0849231,54321.09,167,53628,1.8360415397255576,2.021915656343669,54332.12018174021,15088
1722870000000.0,76084.93,76720.82,75719.39,75954.69,0.002524,0.006059,0.002524,0.005972,67.71,2.1,32.29,130,3.53667318,38.0849231,54321.09,167,53628,1.8360415397255576,2.021915656343669,54332.12018174021,15088
1722960000000.0,76836.76,76836.76,76302.24,76302.24,0.004485,0.005213,0.004485,0.005213,63.12,1.71,36.88,87,3.59733561,19.40131193,56775.52,141,56826,0.6628271380170212,2.02273896134375,56830.83378226946,25738
1722960000000.0,77567.17,77871.91,76836.76,76836.76,0.001794,0.004485,0.001794,0.004485,62.91,1.7,37.09,87,3.59733561,19.40131193,56775.52,141,56826,0.6628271380170212,2.02273896134375,56830.83378226946,25738
1722960000000.0,77511.24,77871.59,77511.24,77567.17,-0.001861,0.001794,-0.001861,0.001794,62.51,1.67,37.49,87,3.59733561,19.40131193,56775.52,141,56826,0.6628271380170212,2.02273896134375,56830.83378226946,25738
1723050000000.0,78748.35,78847.59,78238.11,78245.35,0.004066,0.004135,0.003207,0.003207,59.22,1.45,40.78,108,10.96250567,10.50157303,55570.59,134,63930,0.8079302214864318,1.3147686353233832,55575.67076422335,32726
1723050000000.0,78112.42,79002.64,78111.0,78748.35,0.004588,0.004595,0.003635,0.004066,59.38,1.46,40.62,108,10.96250567,10.50157303,55570.59,134,63930,0.8079302214864318,1.3147686353233832,55575.67076422335,32726
1723050000000.0,77388.35,78420.43,77388.35,78112.42,0.006982,0.006982,0.004588,0.004588,58.84,1.43,41.16,108,10.96250567,10.50157303,55570.59,134,63930,0.8079302214864318,1.3147686353233832,55575.67076422335,32726
1723140000000.0,78287.47,78808.49,78232.14,78789.13,-0.000221,2e-06,-0.000784,-0.000468,53.07,1.13,46.93,100,9.95733203,14.49187515,59328.09,158,59409,0.9212655042328248,1.3316860951129266,59402.48601182829,22442
1723140000000.0,78506.14,78598.5,77922.59,78287.47,-0.001005,-0.0002,-0.001078,-0.000221,50.68,1.03,49.32,100,9.95733203,14.49187515,59328.09,158,59409,0.9212655042328248,1.3316860951129266,59402.48601182829,22442
1723140000000.0,78388.05,78668.18,78347.33,78506.14,-0.001806,-0.00082,-0.001806,-0.001005,50.68,1.03,49.32,100,9.95733203,14.49187515,59328.09,158,59409,0.9212655042328248,1.3316860951129266,59402.48601182829,22442
1723230000000.0,74415.28,74756.03,74205.98,74756.03,0.008432,0.008432,0.006794,0.006794,57.05,1.33,42.95,78,0.71253504,4.45636581,60681.42,118,45427,0.1442712879610791,0.7444149614388491,60703.35452434262,14408
1723230000000.0,74304.05,74521.25,74292.62,74415.28,0.008238,0.009168,0.008238,0.008432,57.55,1.36,42.45,78,0.71253504,4.45636581,60681.42,118,45427,0.1442712879610791,0.7444149614388491,60703.35452434262,14408
1723230000000.0,74111.8,74373.94,74108.03,74304.05,0.005007,0.008238,0.005007,0.008238,57.22,1.34,42.78,78,0.71253504,4.45636581,60681.42,118,45427,0.1442712879610791,0.7444149614388491,60703.35452434262,14408
1723320000000.0,71241.93,71265.14,71070.36,71202.2,0.00296,0.003043,0.002202,0.002202,57.6,1.36,42.4,65,5.61391986,5.91436905,60986.19,113,36663,0.271012902228654,0.4895837152125279,61042.79975786134,14177
1723320000000.0,71075.57,71246.37,71044.75,71241.93,0.003248,0.003411,0.00296,0.00296,57.27,1.34,42.73,65,5.61391986,5.91436905,60986.19,113,36663,0.271012902228654,0.4895837152125279,61042.79975786134,14177
1723320000000.0,71104.35,71171.28,71068.93,71075.57,0.003835,0.003873,0.003248,0.003248,57.27,1.34,42.73,65,5.61391986,5.91436905,60986.19,113,36663,0.271012902228654,0.4895837152125279,61042.79975786134,14177
1723410000000.0,70859.47,72877.34,70822.63,72801.52,0.004288,0.004597,0.004288,0.0044,58.1,1.39,41.9,58,0.40001412,3.84441288,59009.8,92,37051,0.3378015858003652,0.4769214547597462,59012.62110071473,19287
1723410000000.0,70778.2,71098.45,70755.57,70859.47,0.003536,0.004681,0.003536,0.004288,58.47,1.41,41.53,58,0.40001412,3.84441288,59009.8,92,37051,0.3378015858003652,0.4769214547597462,59012.62110071473,19287
1723410000000.0,70028.51,70966.64,69969.25,70778.2,0.002024,0.003536,0.002024,0.003536,58.47,1.41,41.53,58,0.40001412,3.84441288,59009.8,92,37051,0.3378015858003652,0.4769214547597462,59012.62110071473,19287
1723500000000.0,68869.59,69020.49,68771.43,68972.59,0.008088,0.008569,0.008037,0.008307,62.75,1.69,37.25,47,0.74760358,7.32555243,59051.68,64,22999,0.2657466636184211,0.3369668231752576,59083.74726352521,5055
1723500000000.0,68769.55,69013.47,68757.74,68869.59,0.007533,0.008088,0.007261,0.008088,62.75,1.69,37.25,47,0.74760358,7.32555243,59051.68,64,22999,0.2657466636184211,0.3369668231752576,59083.74726352521,5055
1723500000000.0,68489.17,68769.55,68271.0,68769.55,0.006152,0.007656,0.006143,0.007533,63.26,1.72,36.74,47,0.74760358,7.32555243,59051.68,64,22999,0.2657466636184211,0.3369668231752576,59083.74726352521,5055
1723590000000.0,72191.42,72479.66,70967.63,70967.63,0.002103,0.003551,0.002103,0.003435,56.62,1.31,43.38,55,0.63287407,4.32180864,60587.15,79,40905,0.3196441333743705,0.4884938379215269,60595.34819049493,30403
1723590000000.0,72128.26,72270.32,72116.31,72191.42,0.001152,0.002103,0.00114,0.002103,57.59,1.36,42.41,55,0.63287407,4.32180864,60587.15,79,40905,0.3196441333743705,0.4884938379215269,60595.34819049493,30403
1723590000000.0,72148.2,72156.37,72080.24,72128.26,-0.00051,0.001152,-0.00051,0.001152,57.59,1.36,42.41,55,0.63287407,4.32180864,60587.15,79,40905,0.3196441333743705,0.4884938379215269,60595.34819049493,30403
1723680000000.0,78048.23,78147.87,77988.51,78037.96,-0.008476,-0.008381,-0.008525,-0.008449,67.8,2.11,32.2,58,10.67600719,7.47410751,58993.99,103,45283,0.3830590092069893,0.8893380065750529,59020.20611149674,42829
1723680000000.0,78255.56,78348.13,78048.23,78048.23,-0.007788,-0.007761,-0.008501,-0.008476,68.0,2.13,32.0,58,10.67600719,7.47410751,58993.99,103,45283,0.3830590092069893,0.8893380065750529,59020.20611149674,42829
1723680000000.0,78077.41,78340.19,77987.37,78255.56,-0.00576,-0.005649,-0.007825,-0.007788,68.0,2.13,32.0,58,10.67600719,7.47410751,58993.99,103,45283,0.3830590092069893,0.8893380065750529,59020.20611149674,42829
1723770000000.0,83789.88,83961.26,83764.23,83845.67,-0.008927,-0.008927,-0.011235,-0.011235,70.14,2.35,29.86,35,0.28462287,9.50230279,57540.96,48,20465,0.0746563391916167,0.3239108287437187,57297.11495114143,21128
1723770000000.0,83592.38,84198.73,83592.38,83789.88,-0.00621,-0.00621,-0.008927,-0.008927,70.14,2.35,29.86,35,0.28462287,9.50230279,57540.96,48,20465,0.0746563391916167,0.3239108287437187,57297.11495114143,21128
1723770000000.0,81182.68,83661.66,80997.98,83592.38,-0.003741,-0.003741,-0.00621,-0.00621,69.62,2.29,30.38,35,0.28462287,9.50230279,57540.96,48,20465,0.0746563391916167,0.3239108287437187,57297.11495114143,21128
1723860000000.0,82445.56,82507.77,82283.01,82296.15,0.003761,0.004252,0.003761,0.004066,60.19,1.51,39.81,911,7.68973509,0.3793361,59146.36,233,32627,0.1075397010238907,0.1494064946173469,59159.54100725116,21953
1723860000000.0,82423.58,82580.12,82399.58,82445.56,0.003437,0.003833,0.003372,0.003761,60.32,1.52,39.68,911,7.68973509,0.3793361,59146.36,233,32627,0.1075397010238907,0.1494064946173469,59159.54100725116,21953
1723860000000.0,82345.8,82423.58,82249.5,82423.58,0.004305,0.00434,0.003437,0.003437,60.32,1.52,39.68,911,7.68973509,0.3793361,59146.36,233,32627,0.1075397010238907,0.1494064946173469,59159.54100725116,21953
1723950000000.0,82929.69,83469.97,82640.79,82640.79,0.002169,0.002169,0.001308,0.001402,58.24,1.4,41.76,105,0.42349554,7.61673667,59337.42,63,32949,0.5438332253793775,0.7590067669333335,59471.64562099877,29678
1723950000000.0,82566.55,82929.69,82322.97,82929.69,-0.000869,0.002352,-0.000869,0.002169,58.24,1.4,41.76,105,0.42349554,7.61673667,59337.42,63,32949,0.5438332253793775,0.7590067669333335,59471.64562099877,29678
