start_time,active_addresses,exchange_inflow,exchange_outflow,price,transaction_count
1727172000000,44171,0.2834806573130062,1.169365768860029,63572.107058895606,27178
1727175600000,34547,0.4292081304345493,0.6640021154173354,63492.55531589973,12509
1727179200000,57682,0.4913886880950731,0.4896491336679754,63433.3917167691,18466
1727182800000,51525,0.5515078013825857,0.9574283090745852,63761.63514248925,21799
1727186400000,32397,0.2662689535615322,2.209249800891304,63138.16173269343,10432
1727190000000,46586,0.7020400912527964,0.6393467956414662,63249.45714386903,13004
1727193600000,66958,0.4712727258183495,0.9579007681314669,63306.179711105615,14356
1727197200000,70864,1.3243548968036238,2.3655240785483005,63910.35139610377,24097
1727200800000,47824,0.2933606402072109,1.4388549696444728,63749.54125082577,41824
1727204400000,44733,1.6541866244358974,0.5515497673466476,64222.23460208818,14325
1727208000000,33133,1.263601075213836,2.685150187429172,64281.09342414708,18044
1727211600000,56442,1.0824924415338983,1.8573846142002304,64097.29332252732,32923
1727215200000,24694,1.7920654919532326,0.984939989888,64388.37796468981,6041
1727218800000,50238,0.3746916513569843,0.637579570039139,64338.71249997447,16659
1727222400000,33307,0.4707735179301533,0.8953158728758831,64082.10392472455,11371
1727226000000,38841,0.4013265113891362,0.5818460120685113,64484.1428725432,15282
1727229600000,28331,0.4644105400606059,1.665154656540084,64451.63546635289,22816
1727233200000,42017,0.3967885595496246,0.6416611407858244,64408.12655532444,30600
1727236800000,32700,0.724903011795113,1.0031592109801135,64289.00424030003,47509
1727240400000,18253,0.3984003882086167,0.7193566298148147,64169.07469545904,28912
1727244000000,48245,0.4813294810197869,0.7725026583348256,63951.93109491788,27958
1727247600000,29570,0.3861544153020741,1.2561835594430382,63819.96730063476,15017
1727251200000,23277,0.2455310512405063,0.3439114744611528,63854.77398410646,9922
1727254800000,49798,0.2721373795242164,0.3736838058168029,63703.33088658525,16941
1727258400000,37903,0.2140777739590857,0.2704028344638404,63607.36022102022,12710
1727262000000,49072,0.2236211848286727,0.724852184427284,63787.07600687442,18718
1727265600000,44322,0.1281075351431601,0.9870322673877848,63648.00253245141,22609
1727269200000,31767,0.1603748300101936,1.2442181995986228,63652.41939528712,9692
1727272800000,33824,1.2793836432357857,1.3989991453767563,63789.77980173346,10168
1727276400000,83017,1.0402293822872493,1.644683705916561,63606.40044790152,23112
1727280000000,53772,0.4563976717053207,0.640756060203578,63571.15173912851,15083
1727283600000,43609,1.6685982661869443,0.9123847924599706,63107.74662998527,16580
1727287200000,46410,0.4253426480010577,2.146660252024193,63362.16147976557,13092
1727290800000,62330,0.2290432815415162,1.8754154799748115,63296.88274248006,16317
1727294400000,35112,0.4493592620681264,0.9255346466922232,63436.62236916026,9424
1727298000000,49337,0.1969478089665472,1.2209438776499388,63525.78876657893,43534
1727301600000,44874,0.3081372298744349,0.2076101374867724,63300.416803068736,19080
1727305200000,38021,0.4555800506689151,0.659768089161017,63078.05080154701,46869
1727308800000,35655,0.2110142267300079,0.6885655209778359,62910.20180160081,12516
1727312400000,30705,0.356018253599386,0.5370271552059498,63108.91105680894,25965
1727316000000,35505,0.249282166651719,0.4554962754240907,63294.64705598471,14565
1727319600000,27161,0.7232736249693253,1.0074317490726816,63493.76208962053,13128
1727323200000,45305,0.9170296980045524,2.4285041545207258,63337.28614529485,24246
1727326800000,29735,0.2393852611479592,0.5102500473704416,63689.25700686069,31084
1727330400000,42055,0.3038975829490931,0.5662652857789856,63726.6895216753,10866
1727334000000,27805,0.3019201486859903,0.6941801936565418,63842.34785465896,8989
1727337600000,47887,1.0912239808122068,1.260311997974105,63769.42917508222,37613
1727341200000,39718,0.4246415210456383,2.7945070218416204,63766.11443555274,15954
1727344800000,47889,0.400579787397349,1.002850774686061,64301.74518442269,21481
1727348400000,31008,0.3186622008574277,1.0945957269630642,64438.23041580884,12001
1727352000000,48903,0.2775009746164574,0.7045821257286431,64587.074228115525,30615
1727355600000,54314,0.8938280843506496,1.815944644863388,64270.322161813536,17552
1727359200000,27723,0.7756731765495207,0.682860531,64831.55786802305,18986
1727362800000,67176,0.6857429597364609,1.7944525264815592,65225.92812314962,25403
1727366400000,28446,3.314305691144529,0.8851779494298248,65380.806060871015,13468
1727370000000,23518,1.6282629337522443,0.8525826719024395,65214.03600914273,7478
1727373600000,65682,0.8449159295830739,1.9927169295256093,65125.86723486275,29767
1727377200000,36873,0.9556190095674116,0.6920474082572116,64945.000257467465,10730
1727380800000,35698,0.9066776885458304,1.1523153628000002,64718.60041383335,16669
1727384400000,46048,0.4754389240234552,1.3204891742975735,65002.95794224087,14127
1727388000000,79714,0.3579454485468521,0.319556918725,65068.5976288437,34371
1727391600000,42966,0.2296776983618581,0.3581999419904762,65134.20923808443,27062
1727395200000,35072,0.3395222678656126,0.823983668622147,65270.65627441296,24711
1727398800000,30981,0.382566595140187,0.680541038891844,65083.56697877828,25790
1727402400000,42193,0.2844238703679369,0.7510057638683497,64938.97243432821,16464
1727406000000,49683,0.7722031430540377,0.7700837412471132,65377.231482139614,13146
1727409600000,33133,0.7580189740531915,0.9616049265658484,65372.707809673855,18082
1727413200000,31038,0.157358786940171,0.6294622184776119,65258.73216556292,18637
1727416800000,39283,0.4534158223579921,1.4451923823719166,65356.36709414712,12347
1727420400000,50711,0.5089340776995763,1.1079962553630136,65495.58060937528,35228
1727424000000,46807,0.7374883290301003,1.6480887866767824,65692.7584655688,34431
1727427600000,19909,1.0079443806954889,0.7418027606683169,65791.66146639081,13696
1727431200000,38866,0.3021254832823153,0.4952089478833598,65541.25805833198,17010
1727434800000,23053,0.4180893812151394,1.7613541972627744,65453.66027246389,5572
1727438400000,63805,0.5741316749929872,1.300451693711615,65854.71908597637,18629
1727442000000,67974,0.5127623623690775,0.7656268995238096,65533.42924471176,26358
1727445600000,42189,0.5064592070708099,1.2896652279640717,66293.26103099862,12905
1727449200000,38663,0.4951266103513825,2.3029832296596853,66103.32727570647,29835
1727452800000,11029,3.3104554682926848,0.410580705936508,66272.29624724439,4447
1727456400000,68555,0.4928156493739425,1.1701723939502766,65870.57783618766,20639
1727460000000,86306,0.3158311235982142,0.6043029146250507,65795.6432419049,24153
