start_time,datetime,reserve,reserve_usd
1717797600000,2024-06-07 22:00:00,581250.49082061,40318731518.76922
1717801200000,2024-06-07 23:00:00,581093.2625368,40287450447.11097
1717804800000,2024-06-08 00:00:00,584100.08165862,40519362802.374
1717808400000,2024-06-08 01:00:00,583981.34967187,40548715349.078026
1717812000000,2024-06-08 02:00:00,584119.08727191,40539022034.39485
1717815600000,2024-06-08 03:00:00,584038.72645839,40597424260.21484
1717819200000,2024-06-08 04:00:00,584307.87020199,40485902524.896996
1717822800000,2024-06-08 05:00:00,584085.65594772,40455937149.36615
1717826400000,2024-06-08 06:00:00,584713.79740358,40547086579.09146
1717830000000,2024-06-08 07:00:00,584698.78405907,40644216199.88858
1717833600000,2024-06-08 08:00:00,585014.50736067,40601608118.41359
1717837200000,2024-06-08 09:00:00,584921.489322,40615107816.12346
1717840800000,2024-06-08 10:00:00,588287.62663485,40842727673.52083
1717844400000,2024-06-08 11:00:00,588248.88841774,40850539739.667465
1717848000000,2024-06-08 12:00:00,588241.73693571,40819362599.797386
1717851600000,2024-06-08 13:00:00,588169.75615224,40803597436.96469
1717855200000,2024-06-08 14:00:00,588361.48217234,40857516138.03483
1717858800000,2024-06-08 15:00:00,588307.2005446,40859616726.716606
1717862400000,2024-06-08 16:00:00,588513.78457286,40828257328.32145
1717866000000,2024-06-08 17:00:00,588337.05196397,40867351863.03588
1717869600000,2024-06-08 18:00:00,588562.57732685,40873842267.02734
1717873200000,2024-06-08 19:00:00,588503.28294739,40884684872.468025
1717876800000,2024-06-08 20:00:00,588454.25530115,40818552678.963295
1717880400000,2024-06-08 21:00:00,588282.38362217,40815210887.33151
1717884000000,2024-06-08 22:00:00,588219.84072221,40769595374.96627
1717887600000,2024-06-08 23:00:00,588336.57180349,40772382013.63353
1717891200000,2024-06-09 00:00:00,588261.63852025,40753994150.50263
1717894800000,2024-06-09 01:00:00,588295.02191935,40754249967.461
1717898400000,2024-06-09 02:00:00,588150.03400868,40717714230.66046
1717902000000,2024-06-09 03:00:00,587855.97642869,40709011821.24355
1717905600000,2024-06-09 04:00:00,588208.03476145,40751208985.35753
1717909200000,2024-06-09 05:00:00,588208.03476145,40751208985.35753
1717912800000,2024-06-09 06:00:00,588407.66093806,40819765254.28774
1717916400000,2024-06-09 07:00:00,588524.56911571,40776669832.8225
1717920000000,2024-06-09 08:00:00,588493.10258495,40812922507.93268
1717923600000,2024-06-09 09:00:00,588584.72333375,40830743135.86923
1717927200000,2024-06-09 10:00:00,588536.44200872,40817463265.472824
1717930800000,2024-06-09 11:00:00,588636.5086821,40828413669.31162
1717934400000,2024-06-09 12:00:00,588637.71985997,40840133158.98043
1717938000000,2024-06-09 13:00:00,588879.71909489,40892564147.02421
1717941600000,2024-06-09 14:00:00,589106.35986199,40923334731.85846
1717945200000,2024-06-09 15:00:00,589082.31653841,40960935446.656494
1717948800000,2024-06-09 16:00:00,589242.42709165,41013792590.80752
1717952400000,2024-06-09 17:00:00,589135.78114559,41002855718.7887
1717956000000,2024-06-09 18:00:00,589229.07243863,41096680922.34453
1717959600000,2024-06-09 19:00:00,589224.79623819,41052801203.10606
1717963200000,2024-06-09 20:00:00,589498.49646867,41072930903.91585
1717966800000,2024-06-09 21:00:00,589510.33428155,41137372571.42827
1717970400000,2024-06-09 22:00:00,589642.88162512,41049436317.89205
1717974000000,2024-06-09 23:00:00,589650.06133937,41063595653.552635
1717977600000,2024-06-10 00:00:00,589636.32289304,40969993850.01529
1717981200000,2024-06-10 01:00:00,589543.66094577,41055757171.26459
1717984800000,2024-06-10 02:00:00,589699.38605229,41105300881.70223
1717988400000,2024-06-10 03:00:00,589624.05970157,41062513852.46056
1717992000000,2024-06-10 04:00:00,589778.68039976,41084807047.978195
1717995600000,2024-06-10 05:00:00,589745.8908367,41007306263.165504
1717999200000,2024-06-10 06:00:00,590035.40178744,40968902071.80344
1718002800000,2024-06-10 07:00:00,589711.38029364,40884647332.08575
1718006400000,2024-06-10 08:00:00,589696.98843104,40954378256.34659
1718010000000,2024-06-10 09:00:00,589645.35295574,40871111541.013214
1718013600000,2024-06-10 10:00:00,590080.68435595,40931612468.95498
1718017200000,2024-06-10 11:00:00,589983.21157971,40989935887.91095
1718020800000,2024-06-10 12:00:00,589967.64640927,40893205434.96905
1718024400000,2024-06-10 13:00:00,590227.3289044,40951311184.86691
1718028000000,2024-06-10 14:00:00,590184.93236285,41099680442.68478
1718031600000,2024-06-10 15:00:00,590406.61423566,41361661848.91686
1718035200000,2024-06-10 16:00:00,590623.63361594,41338497983.78445
1718038800000,2024-06-10 17:00:00,590667.14682805,41265550372.98942
1718042400000,2024-06-10 18:00:00,590615.47747213,41272201755.778206
1718046000000,2024-06-10 19:00:00,590238.60224162,41153009940.17045
1718049600000,2024-06-10 20:00:00,590201.87299645,41092239235.668526
1718053200000,2024-06-10 21:00:00,590696.85303225,41101239622.38984
1718056800000,2024-06-10 22:00:00,590840.52110191,41022368867.9728
1718060400000,2024-06-10 23:00:00,590847.32177504,41044622683.08006
1718064000000,2024-06-11 00:00:00,590879.65306167,41013800656.82567
1718067600000,2024-06-11 01:00:00,590725.73388414,40727962875.208405
1718071200000,2024-06-11 02:00:00,591150.13148769,40281334559.986465
1718074800000,2024-06-11 03:00:00,590913.1103156,40389532255.99463
1718078400000,2024-06-11 04:00:00,590850.91661801,40001418502.361305
1718082000000,2024-06-11 05:00:00,591100.97665546,40114853392.6604
1718085600000,2024-06-11 06:00:00,590918.58084776,39842665425.64537
1718089200000,2024-06-11 07:00:00,590830.64984976,39955987836.0023
1718092800000,2024-06-11 08:00:00,591693.61120275,39928144431.5287
1718096400000,2024-06-11 09:00:00,591313.52375855,39674083224.5456
1718100000000,2024-06-11 10:00:00,591700.92059731,39571198799.672485
1718103600000,2024-06-11 11:00:00,591356.7282576,39510029046.152794
1718107200000,2024-06-11 12:00:00,591062.57466218,39654371912.03639
1718110800000,2024-06-11 13:00:00,590783.78623086,39528428599.94376
1718114400000,2024-06-11 14:00:00,590975.92882782,39506071367.26836
1718118000000,2024-06-11 15:00:00,592720.73546742,39281062098.95733
1718121600000,2024-06-11 16:00:00,593120.2039391,39533574248.7952
1718125200000,2024-06-11 17:00:00,592995.43402402,39398993655.56924
1718128800000,2024-06-11 18:00:00,592648.9811371,39757856190.49563
1718132400000,2024-06-11 19:00:00,592192.08564488,39824299204.44962
1718136000000,2024-06-11 20:00:00,592166.12458815,39935929500.69177
1718139600000,2024-06-11 21:00:00,592335.09934449,39879023485.33062
1718143200000,2024-06-11 22:00:00,593138.69408565,39963804339.58459
1718146800000,2024-06-11 23:00:00,593052.85207737,39926850031.61839
1718150400000,2024-06-12 00:00:00,592935.58964934,39883096215.163185
1718154000000,2024-06-12 01:00:00,592943.59004129,39775904366.285934
1718157600000,2024-06-12 02:00:00,593026.3409081,39952459432.75166
1718161200000,2024-06-12 03:00:00,592895.31771265,39967594313.075485
1718164800000,2024-06-12 04:00:00,593267.95364243,40049842205.137245
1718168400000,2024-06-12 05:00:00,593174.47939374,39917512928.93275
1718172000000,2024-06-12 06:00:00,592604.09299865,39879854320.69724
1718175600000,2024-06-12 07:00:00,592465.78110439,39953679003.38008
1718179200000,2024-06-12 08:00:00,593333.25653532,39980196973.98924
1718182800000,2024-06-12 09:00:00,593117.78844335,40189042309.546326
1718186400000,2024-06-12 10:00:00,593322.6842061,40275247102.04006
1718190000000,2024-06-12 11:00:00,593041.54074228,40241463391.298096
1718193600000,2024-06-12 12:00:00,592617.25383708,41046232968.80201
1718197200000,2024-06-12 13:00:00,592251.42711317,41065679378.530205
1718200800000,2024-06-12 14:00:00,591988.98250516,41322766877.77615
1718204400000,2024-06-12 15:00:00,591556.83751734,41191834237.29636
1718208000000,2024-06-12 16:00:00,591329.30818301,41016388354.14628
1718211600000,2024-06-12 17:00:00,593340.61805755,41290947169.33986
1718215200000,2024-06-12 18:00:00,593309.67586004,40867412907.564995
1718218800000,2024-06-12 19:00:00,593289.15740651,39989259884.177795
1718222400000,2024-06-12 20:00:00,593177.04573054,40394303277.594246
1718226000000,2024-06-12 21:00:00,593161.63743797,40644109950.39165
1718229600000,2024-06-12 22:00:00,593192.21188902,40534186023.91972
1718233200000,2024-06-12 23:00:00,593165.51994151,40489723773.645874
1718236800000,2024-06-13 00:00:00,593157.88296264,40426905466.667015
1718240400000,2024-06-13 01:00:00,593507.70256964,40394057714.036446
1718244000000,2024-06-13 02:00:00,593351.33475302,40208803603.08607
1718247600000,2024-06-13 03:00:00,593127.29074494,39957190840.907074
1718251200000,2024-06-13 04:00:00,593341.93879048,40028930784.52705
1718254800000,2024-06-13 05:00:00,593102.04631977,40080887765.54967
1718258400000,2024-06-13 06:00:00,592358.76531298,39936653986.73195
1718262000000,2024-06-13 07:00:00,591216.08726083,40016878925.360794
1718265600000,2024-06-13 08:00:00,591094.12254556,39939997077.9623
1718269200000,2024-06-13 09:00:00,590643.61776998,39777238926.34083
1718272800000,2024-06-13 10:00:00,591718.72882931,40137260329.97489
1718276400000,2024-06-13 11:00:00,590854.95556081,40086515602.42928
1718280000000,2024-06-13 12:00:00,591243.490347,39943442944.67352
1718283600000,2024-06-13 13:00:00,590862.64140361,40172410493.20795
1718287200000,2024-06-13 14:00:00,590745.1095293,39906045246.51588
1718290800000,2024-06-13 15:00:00,590535.26689209,39249843794.37141
1718294400000,2024-06-13 16:00:00,590582.64520342,39439707016.17786
1718298000000,2024-06-13 17:00:00,590077.50349183,39449363416.04185
1718301600000,2024-06-13 18:00:00,591920.67250369,39588453988.35471
1718305200000,2024-06-13 19:00:00,591660.17845031,39424790828.74342
1718308800000,2024-06-13 20:00:00,592219.39559092,39446009302.38593
1718312400000,2024-06-13 21:00:00,592219.39559092,39446009302.38593
1718316000000,2024-06-13 22:00:00,591913.67962834,39604809926.33912
1718319600000,2024-06-13 23:00:00,592097.63482335,39531602020.785034
1718323200000,2024-06-14 00:00:00,592596.67122301,39486358247.44779
1718326800000,2024-06-14 01:00:00,592535.0170197,39551465278.97667
1718330400000,2024-06-14 02:00:00,592458.46316207,39579618937.653725
1718334000000,2024-06-14 03:00:00,592379.02862618,39501304515.15695
1718337600000,2024-06-14 04:00:00,592521.83047816,39514989139.645325
1718341200000,2024-06-14 05:00:00,593195.41995991,39804430778.408485
1718344800000,2024-06-14 06:00:00,592887.2875463,39657195966.40983
1718348400000,2024-06-14 07:00:00,592799.54908981,39686174071.05993
1718352000000,2024-06-14 08:00:00,593197.93415526,39813356560.26117
1718355600000,2024-06-14 09:00:00,593053.99685248,39677256016.51538
1718359200000,2024-06-14 10:00:00,593511.11357148,39688639969.659966
1718362800000,2024-06-14 11:00:00,592933.26241821,39771025211.03234
1718366400000,2024-06-14 12:00:00,593433.63871632,39784922894.95202
1718370000000,2024-06-14 13:00:00,593162.51431685,39856406979.403915
1718373600000,2024-06-14 14:00:00,593441.13010342,39653178466.86072
1718377200000,2024-06-14 15:00:00,593776.97800663,39514903675.88332
1718380800000,2024-06-14 16:00:00,593523.60450239,38753544316.17189
1718384400000,2024-06-14 17:00:00,593409.46232759,38874272225.18825
1718388000000,2024-06-14 18:00:00,595000.45773656,38890187037.90283
1718391600000,2024-06-14 19:00:00,594790.28097793,38906190316.37003
1718395200000,2024-06-14 20:00:00,595256.85752572,39164370314.31001
1718398800000,2024-06-14 21:00:00,594962.31446021,39355158824.321205
1718402400000,2024-06-14 22:00:00,595194.86343575,39268927305.64377
1718406000000,2024-06-14 23:00:00,595087.12362594,39282063955.95153
1718409600000,2024-06-15 00:00:00,595699.15891577,39438286726.965805
1718413200000,2024-06-15 01:00:00,595518.55774665,39364001611.474434
1718416800000,2024-06-15 02:00:00,595820.04491233,39425891620.17866
1718420400000,2024-06-15 03:00:00,595766.35858022,39439291421.91904
1718424000000,2024-06-15 04:00:00,596021.00165761,39498922741.29204
1718427600000,2024-06-15 05:00:00,595890.30436814,39465260226.75694
1718431200000,2024-06-15 06:00:00,596090.62894754,39431709390.68939
1718434800000,2024-06-15 07:00:00,595842.52515325,39338687213.20474
1718438400000,2024-06-15 08:00:00,596306.96988238,39462347789.25982
1718442000000,2024-06-15 09:00:00,596228.1111736,39481731953.44594
1718445600000,2024-06-15 10:00:00,596470.53531636,39515772181.089325
1718449200000,2024-06-15 11:00:00,596423.56134624,39529608606.505936
1718452800000,2024-06-15 12:00:00,596416.95529317,39502173487.018745
1718456400000,2024-06-15 13:00:00,596449.81519949,39507100214.96926
1718460000000,2024-06-15 14:00:00,596449.81519949,39507100214.96926
1718463600000,2024-06-15 15:00:00,596235.67819927,39512428497.14883
1718467200000,2024-06-15 16:00:00,596675.75833432,39489976978.22044
1718470800000,2024-06-15 17:00:00,596662.9414311,39534323276.3652
1718474400000,2024-06-15 18:00:00,596651.44550198,39454317541.27818
1718478000000,2024-06-15 19:00:00,596634.73933951,39487415658.815315
1718481600000,2024-06-15 20:00:00,596653.27881942,39406303803.99744
1718485200000,2024-06-15 21:00:00,596643.36117245,39441673756.75771
1718488800000,2024-06-15 22:00:00,596863.3561725,39485276123.1079
1718492400000,2024-06-15 23:00:00,596847.93071987,39519560745.81561
1718496000000,2024-06-16 00:00:00,596724.63896789,39465033165.083885
1718499600000,2024-06-16 01:00:00,596677.62221247,39455676950.37505
1718503200000,2024-06-16 02:00:00,596555.65138157,39459266066.90214
1718506800000,2024-06-16 03:00:00,596474.0892526,39420736849.24517
1718510400000,2024-06-16 04:00:00,596802.74976895,39491102841.17306
1718514000000,2024-06-16 05:00:00,596771.7101978,39497116914.409966
1718517600000,2024-06-16 06:00:00,596939.88437412,39507754073.59229
1718521200000,2024-06-16 07:00:00,596829.76467307,39543145643.81213
1718524800000,2024-06-16 08:00:00,596613.01427445,39517981255.75081
1718528400000,2024-06-16 09:00:00,596853.21951645,39530027019.21317
1718532000000,2024-06-16 10:00:00,596947.51964559,39792810777.47786
1718535600000,2024-06-16 11:00:00,596925.97217025,39681819327.28108
1718539200000,2024-06-16 12:00:00,597199.4500434,39718234037.12233
1718542800000,2024-06-16 13:00:00,597147.33043444,39788900914.10462
1718546400000,2024-06-16 14:00:00,596928.68058613,39731694163.50408
1718550000000,2024-06-16 15:00:00,596802.7591877,39766556120.25791
1718553600000,2024-06-16 16:00:00,597108.35879339,39729975973.279785
1718557200000,2024-06-16 17:00:00,597015.98359926,39748569287.79916
1718560800000,2024-06-16 18:00:00,597108.56514784,39733517781.98565
1718564400000,2024-06-16 19:00:00,597128.54220763,39706292734.755745
1718568000000,2024-06-16 20:00:00,597234.29724235,39708903645.97316
1718571600000,2024-06-16 21:00:00,597172.79759373,39703022787.845726
1718575200000,2024-06-16 22:00:00,596908.94711136,39811292802.00085
1718578800000,2024-06-16 23:00:00,596808.69581253,39761614513.1633
1718582400000,2024-06-17 00:00:00,597486.96599209,39803950700.42758
1718586000000,2024-06-17 01:00:00,597440.16219004,39631834787.40365
1718589600000,2024-06-17 02:00:00,597306.11711152,39603924659.71158
1718593200000,2024-06-17 03:00:00,597101.89606972,39527329882.8768
1718596800000,2024-06-17 04:00:00,597530.68761942,39628555842.64923
1718600400000,2024-06-17 05:00:00,597440.59015811,39745830121.21298
1718604000000,2024-06-17 06:00:00,597310.29063452,39565112619.26485
1718607600000,2024-06-17 07:00:00,596585.86191677,39510671045.40131
1718611200000,2024-06-17 08:00:00,596541.50083185,39508633360.984566
1718614800000,2024-06-17 09:00:00,597661.8974236,39236058336.12872
1718618400000,2024-06-17 10:00:00,598507.06852268,39425176059.64224
1718622000000,2024-06-17 11:00:00,598308.61222521,39365412789.60061
1718625600000,2024-06-17 12:00:00,598161.71388342,39198749032.47727
1718629200000,2024-06-17 13:00:00,597877.71731649,39026243755.07297
1718632800000,2024-06-17 14:00:00,598929.56792,39340520435.75042
1718636400000,2024-06-17 15:00:00,598415.61269417,39144125294.91298
1718640000000,2024-06-17 16:00:00,598839.83476496,39394015198.25387
1718643600000,2024-06-17 17:00:00,598445.40650898,39693067659.622185
1718647200000,2024-06-17 18:00:00,598601.37490795,40111339717.27409
1718650800000,2024-06-17 19:00:00,598111.5657111,39825444643.119545
1718654400000,2024-06-17 20:00:00,597725.01626899,39797382262.354225
1718658000000,2024-06-17 21:00:00,597896.26780208,39807867251.176865
1718661600000,2024-06-17 22:00:00,598191.52003484,39870050519.56511
1718665200000,2024-06-17 23:00:00,598106.17561576,39743107728.187935
1718668800000,2024-06-18 00:00:00,598152.55750055,39244088309.64904
1718672400000,2024-06-18 01:00:00,597853.70727032,38919768217.50765
1718676000000,2024-06-18 02:00:00,598185.17864306,39181119784.86022
1718679600000,2024-06-18 03:00:00,598139.54150554,39211229689.290436
1718683200000,2024-06-18 04:00:00,598534.05584522,39266446478.150856
1718686800000,2024-06-18 05:00:00,598393.31268704,39280661047.2382
1718690400000,2024-06-18 06:00:00,597927.35549311,39119091579.97329
1718694000000,2024-06-18 07:00:00,597644.64438066,39240074244.508125
1718697600000,2024-06-18 08:00:00,598495.90689351,39336311201.61455
1718701200000,2024-06-18 09:00:00,598164.33475104,39226223830.64444
1718704800000,2024-06-18 10:00:00,598288.20657806,39149735405.73363
1718708400000,2024-06-18 11:00:00,597746.9561365,39114836502.88558
1718712000000,2024-06-18 12:00:00,597996.24716916,38940308300.879814
1718715600000,2024-06-18 13:00:00,597725.11127685,38739530899.15007
1718719200000,2024-06-18 14:00:00,598076.27384078,38980087699.76891
1718722800000,2024-06-18 15:00:00,597806.00588789,38634538039.9571
1718726400000,2024-06-18 16:00:00,598558.79586842,38595204940.50252
1718730000000,2024-06-18 17:00:00,598007.2126477,38650472717.31052
1718733600000,2024-06-18 18:00:00,597622.19953998,38683906356.74249
1718737200000,2024-06-18 19:00:00,598072.34758822,38526561744.549515
1718740800000,2024-06-18 20:00:00,597854.17655725,38527587059.65693
1718744400000,2024-06-18 21:00:00,597956.83043853,38974648681.405174
1718748000000,2024-06-18 22:00:00,598803.29103127,39052473648.01749
1718751600000,2024-06-18 23:00:00,598476.32067777,39005730498.384926
1718755200000,2024-06-19 00:00:00,598817.82332297,38969007216.13229
1718758800000,2024-06-19 01:00:00,598582.36028023,38918783891.72998
1718762400000,2024-06-19 02:00:00,599432.07420822,39061255243.793045
1718766000000,2024-06-19 03:00:00,599215.81877919,39201909185.788475
1718769600000,2024-06-19 04:00:00,599364.1458197,39244058225.55342
1718773200000,2024-06-19 05:00:00,599180.65268723,39251403441.71878
1718776800000,2024-06-19 06:00:00,599422.2752213,39291824907.866486
1718780400000,2024-06-19 07:00:00,598969.63157082,39142144884.138435
1718784000000,2024-06-19 08:00:00,599497.61408102,39086697790.271675
1718787600000,2024-06-19 09:00:00,598663.31962497,39053080499.42855
1718791200000,2024-06-19 10:00:00,598325.41261304,39041833982.95459
1718794800000,2024-06-19 11:00:00,598143.0145795,38997200793.41088
1718798400000,2024-06-19 12:00:00,598793.37393406,39041156633.74086
1718802000000,2024-06-19 13:00:00,598684.28318733,38962569546.63001
1718805600000,2024-06-19 14:00:00,598376.17884455,38831449607.389366
1718809200000,2024-06-19 15:00:00,598469.17491206,38828349691.53759
1718812800000,2024-06-19 16:00:00,598517.45444162,38949438985.54443
1718816400000,2024-06-19 17:00:00,594734.08121584,38682053737.393845
1718820000000,2024-06-19 18:00:00,594905.20803095,38637334066.176186
1718823600000,2024-06-19 19:00:00,594789.35459497,38553306825.71567
1718827200000,2024-06-19 20:00:00,594480.61321192,38488728105.77502
1718830800000,2024-06-19 21:00:00,594359.46985328,38650671982.649376
1718834400000,2024-06-19 22:00:00,594339.53155332,38594264191.20436
1718838000000,2024-06-19 23:00:00,594871.69848979,38614155052.84755
1718841600000,2024-06-20 00:00:00,594808.77379832,38645993806.62887
1718845200000,2024-06-20 01:00:00,594660.66453776,38761001823.211624
1718848800000,2024-06-20 02:00:00,594668.71450944,38707272155.093216
1718852400000,2024-06-20 03:00:00,594785.68839686,38764413991.71011
1718856000000,2024-06-20 04:00:00,595006.51130646,38802717830.9472
1718859600000,2024-06-20 05:00:00,594943.04709701,39007083188.579445
1718863200000,2024-06-20 06:00:00,594920.65983511,38953025628.665474
1718866800000,2024-06-20 07:00:00,594373.84932019,39104526523.97804
1718870400000,2024-06-20 08:00:00,594885.8271065,39067642815.44475
1718874000000,2024-06-20 09:00:00,595025.0150101,39074490447.18779
1718877600000,2024-06-20 10:00:00,595204.44247584,39160796140.195274
1718881200000,2024-06-20 11:00:00,594874.69524645,39446397856.77674
1718884800000,2024-06-20 12:00:00,594980.94623043,39337756129.75392
1718888400000,2024-06-20 13:00:00,594984.28549953,38759954448.79884
1718892000000,2024-06-20 14:00:00,594713.5581464,38605580288.06888
1718895600000,2024-06-20 15:00:00,594401.55124579,38539787360.88161
1718899200000,2024-06-20 16:00:00,594310.04111874,38581865072.812584
1718902800000,2024-06-20 17:00:00,594120.80299237,38589101891.026184
1718906400000,2024-06-20 18:00:00,593990.20357663,38674668210.46667
1718910000000,2024-06-20 19:00:00,595046.73882633,38674481564.61951
1718913600000,2024-06-20 20:00:00,594916.66229864,38690726937.32243
1718917200000,2024-06-20 21:00:00,595336.78375008,38715223702.56583
1718920800000,2024-06-20 22:00:00,595414.34206128,38696551717.11007
1718924400000,2024-06-20 23:00:00,595555.57805739,38640678006.861305
1718928000000,2024-06-21 00:00:00,596467.00056972,38660287330.32443
1718931600000,2024-06-21 01:00:00,596261.86038361,38698741811.9323
1718935200000,2024-06-21 02:00:00,596244.56054499,38627802122.92719
1718938800000,2024-06-21 03:00:00,595818.15078415,38405653257.94631
1718942400000,2024-06-21 04:00:00,595965.65632563,38563761121.10791
1718946000000,2024-06-21 05:00:00,595861.05629509,38504341059.84802
1718949600000,2024-06-21 06:00:00,595988.96190788,38487309157.89322
1718953200000,2024-06-21 07:00:00,595624.3910173,38326550652.468544
1718956800000,2024-06-21 08:00:00,595439.68317257,38269890217.08795
1718960400000,2024-06-21 09:00:00,595623.61306245,38248792123.35962
1718964000000,2024-06-21 10:00:00,595899.72088155,38057769152.294334
1718967600000,2024-06-21 11:00:00,595697.48508895,37944515776.90236
1718971200000,2024-06-21 12:00:00,595653.94940782,37998380734.65774
1718974800000,2024-06-21 13:00:00,595461.81103595,37858488183.6613
1718978400000,2024-06-21 14:00:00,595305.7181517,38167082598.60644
1718982000000,2024-06-21 15:00:00,594718.5669329,37868239309.15424
1718985600000,2024-06-21 16:00:00,594600.09966352,37822864399.09279
1718989200000,2024-06-21 17:00:00,594568.33871058,37740693242.571526
1718992800000,2024-06-21 18:00:00,595474.24986436,38030482979.62451
1718996400000,2024-06-21 19:00:00,596034.51544982,38269659153.836235
1719000000000,2024-06-21 20:00:00,596611.72121115,38244333456.82614
1719003600000,2024-06-21 21:00:00,596590.97505012,38112020967.835304
1719007200000,2024-06-21 22:00:00,596548.97094364,38239517874.753975
1719010800000,2024-06-21 23:00:00,596502.34442014,38222519931.4975
1719014400000,2024-06-22 00:00:00,597481.863375,38220939257.40342
1719018000000,2024-06-22 01:00:00,597416.74894231,38364545187.887825
1719021600000,2024-06-22 02:00:00,597429.09516786,38420844804.87871
1719025200000,2024-06-22 03:00:00,597055.61360775,38397231284.6731
1719028800000,2024-06-22 04:00:00,596985.51346547,38373431115.26649
1719032400000,2024-06-22 05:00:00,596758.52022828,38386255526.264824
1719036000000,2024-06-22 06:00:00,596361.57575409,38418831971.30818
1719039600000,2024-06-22 07:00:00,596456.45671473,38462638115.14183
1719043200000,2024-06-22 08:00:00,596760.23056778,38373897034.80927
1719046800000,2024-06-22 09:00:00,596676.45731514,38365532791.978195
1719050400000,2024-06-22 10:00:00,597205.84641989,38438577631.00235
1719054000000,2024-06-22 11:00:00,596879.84592338,38360984476.53063
1719057600000,2024-06-22 12:00:00,596883.89594535,38360201046.2932
1719061200000,2024-06-22 13:00:00,596769.81702226,38376271156.51843
1719064800000,2024-06-22 14:00:00,596933.40472457,38370842900.367714
1719068400000,2024-06-22 15:00:00,596711.76000611,38337931634.50202
1719072000000,2024-06-22 16:00:00,596894.93798686,38406794591.53767
1719075600000,2024-06-22 17:00:00,596892.33405295,38370546304.744865
1719079200000,2024-06-22 18:00:00,596807.9450677,38374128308.301704
1719082800000,2024-06-22 19:00:00,596808.33677903,38387842953.865585
1719086400000,2024-06-22 20:00:00,596942.87892051,38361006172.70905
1719090000000,2024-06-22 21:00:00,596929.53931377,38363743669.88466
1719093600000,2024-06-22 22:00:00,596914.35676989,38372071861.13718
1719097200000,2024-06-22 23:00:00,596907.19548804,38368324878.07164
1719100800000,2024-06-23 00:00:00,596896.74983418,38458726932.277145
1719104400000,2024-06-23 01:00:00,596887.06083063,38476649188.30069
1719108000000,2024-06-23 02:00:00,596939.56277942,38472141632.67895
1719111600000,2024-06-23 03:00:00,596865.39411806,38463449573.21657
1719115200000,2024-06-23 04:00:00,597052.96584923,38438592285.9112
1719118800000,2024-06-23 05:00:00,596864.8885549,38427554692.89147
1719122400000,2024-06-23 06:00:00,596903.6651061,38412864765.03938
1719126000000,2024-06-23 07:00:00,596787.01993418,38423009382.33877
1719129600000,2024-06-23 08:00:00,596924.26348251,38456543311.50656
1719133200000,2024-06-23 09:00:00,596702.51074752,38415250533.945206
1719136800000,2024-06-23 10:00:00,596925.46207765,38389950052.51583
1719140400000,2024-06-23 11:00:00,596945.95056783,38351279819.4019
1719144000000,2024-06-23 12:00:00,596829.50880747,38397451938.64357
1719147600000,2024-06-23 13:00:00,596715.44008458,38344197604.98901
1719151200000,2024-06-23 14:00:00,596667.21045019,38322979738.93171
1719154800000,2024-06-23 15:00:00,596864.00013159,38274744225.07642
1719158400000,2024-06-23 16:00:00,596697.8485571,38241281779.41267
1719162000000,2024-06-23 17:00:00,597016.73269169,38257771574.33011
1719165600000,2024-06-23 18:00:00,597056.39649141,38262203802.1454
1719169200000,2024-06-23 19:00:00,597129.63023361,38310489505.59132
1719172800000,2024-06-23 20:00:00,596980.47959637,38087171325.07999
1719176400000,2024-06-23 21:00:00,596702.98774878,38053449170.68582
1719180000000,2024-06-23 22:00:00,597127.57334746,38037863078.86828
1719183600000,2024-06-23 23:00:00,596981.44117208,37710754690.881256
1719187200000,2024-06-24 00:00:00,597243.67977891,37739885907.27127
1719190800000,2024-06-24 01:00:00,597130.99078368,37739478858.52956
1719194400000,2024-06-24 02:00:00,597227.82954321,37638773361.86171
1719198000000,2024-06-24 03:00:00,597215.04348879,37548567660.822945
1719201600000,2024-06-24 04:00:00,597370.2725473,37537682861.423
1719205200000,2024-06-24 05:00:00,597366.28858394,37371780069.2059
1719208800000,2024-06-24 06:00:00,597690.49916509,37212395135.95659
1719212400000,2024-06-24 07:00:00,597566.22428837,37305163008.89861
1719216000000,2024-06-24 08:00:00,597360.88206661,37411389465.339874
1719219600000,2024-06-24 09:00:00,596966.94688405,36521503086.60078
1719223200000,2024-06-24 10:00:00,597752.868557,36549819825.92129
1719226800000,2024-06-24 11:00:00,597597.9918809,36485252240.24134
1719230400000,2024-06-24 12:00:00,598358.14956437,36578694375.619606
1719234000000,2024-06-24 13:00:00,598317.84922862,36808164232.20694
1719237600000,2024-06-24 14:00:00,599365.7425296,36642867472.43981
1719241200000,2024-06-24 15:00:00,599115.43429922,36667444516.24355
1719244800000,2024-06-24 16:00:00,599068.35015323,36032336191.89972
1719248400000,2024-06-24 17:00:00,598730.52598525,36080041951.11085
1719252000000,2024-06-24 18:00:00,601597.11398577,36244956372.66641
1719255600000,2024-06-24 19:00:00,601759.54472958,35908481599.2684
1719259200000,2024-06-24 20:00:00,602209.61707723,35745237656.54767
1719262800000,2024-06-24 21:00:00,601979.97176348,36098322174.095085
1719266400000,2024-06-24 22:00:00,602013.10266733,36184747897.810036
1719270000000,2024-06-24 23:00:00,602658.98887918,36347716218.37533
1719273600000,2024-06-25 00:00:00,602736.85167101,36421069063.79944
