start_time,datetime,taker_buy_ratio,taker_buy_sell_ratio,taker_buy_volume,taker_sell_ratio,taker_sell_volume
1715925600000,2024-05-17 06:00:00,0.54605346,1.20290258,386328273.6128,0.45394654,321163392.7621
1715929200000,2024-05-17 07:00:00,0.50911829,1.03715064,667415997.0338,0.49088171,643509216.8257
1715932800000,2024-05-17 08:00:00,0.4972574,0.98908943,261914823.9545,0.5027426,264803985.9948
1715936400000,2024-05-17 09:00:00,0.51787968,1.07417103,173454050.7859,0.48212032,161477125.2875
1715940000000,2024-05-17 10:00:00,0.51692816,1.07008549,217267793.042,0.48307184,203037790.2857
1715943600000,2024-05-17 11:00:00,0.43510521,0.77024114,195425609.9909,0.56489479,253720037.1961
1715947200000,2024-05-17 12:00:00,0.49761716,0.99051384,290498524.55,0.50238284,293280632.3167
1715950800000,2024-05-17 13:00:00,0.47601977,0.90846893,502334213.7905,0.52398023,552945946.1202999
1715954400000,2024-05-17 14:00:00,0.54569544,1.20116657,591504917.1188,0.45430456,492442040.0789
1715958000000,2024-05-17 15:00:00,0.53411766,1.14646473,1255288752.6698,0.46588234,1094921389.6047
1715961600000,2024-05-17 16:00:00,0.47931209,0.92053622,306025994.1236,0.52068791,332443184.8896
1715965200000,2024-05-17 17:00:00,0.48482962,0.94110538,265886707.3828,0.51517038,282525965.7756
1715968800000,2024-05-17 18:00:00,0.50440006,1.01775648,536411417.2096,0.49559994,527052811.9448
1715972400000,2024-05-17 19:00:00,0.49111674,0.96508725,266135398.7358,0.50888326,275763045.1956
1715976000000,2024-05-17 20:00:00,0.44321953,0.79604,112320878.0717,0.55678047,141099540.4606
1715979600000,2024-05-17 21:00:00,0.43261652,0.76247641,57074325.0613,0.56738348,74853889.6981
1715983200000,2024-05-17 22:00:00,0.46925231,0.88413444,72104935.7491,0.53074769,81554266.6389
1715986800000,2024-05-17 23:00:00,0.57380357,1.34633592,145203900.7984,0.42619643,107851167.5827
1715990400000,2024-05-18 00:00:00,0.46334937,0.86340973,174286928.15,0.53665063,201858887.4048
1715994000000,2024-05-18 01:00:00,0.53774791,1.16332175,120449999.2272,0.46225209,103539712.0018
1715997600000,2024-05-18 02:00:00,0.47755449,0.91407522,111633197.4522,0.52244551,122126927.1835
1716001200000,2024-05-18 03:00:00,0.55509883,1.24769019,84762928.6598,0.44490117,67935878.0307
1716004800000,2024-05-18 04:00:00,0.44036342,0.78687391,68834945.2587,0.55963658,87479003.1462
1716008400000,2024-05-18 05:00:00,0.44489461,0.80145971,50588727.7497,0.55510539,63120737.3339
1716012000000,2024-05-18 06:00:00,0.51579238,1.0652298,100785149.6534,0.48420762,94613528.1604
1716015600000,2024-05-18 07:00:00,0.50341521,1.0137548,290743267.6692,0.49658479,286798413.057
1716019200000,2024-05-18 08:00:00,0.5659789,1.30403544,109650451.5551,0.4340211,84085484.4237
1716022800000,2024-05-18 09:00:00,0.51743675,1.07226722,112581062.6008,0.48256325,104993475.8622
1716026400000,2024-05-18 10:00:00,0.50667847,1.02707551,258078293.8347,0.49332153,251274897.3281
1716030000000,2024-05-18 11:00:00,0.44692123,0.80806074,168139756.1959,0.55307877,208078116.6674
1716033600000,2024-05-18 12:00:00,0.39935389,0.66487384,129568764.1038,0.60064611,194877218.7669
1716037200000,2024-05-18 13:00:00,0.44093616,0.78870449,207954276.8823,0.55906384,263665642.3094
1716040800000,2024-05-18 14:00:00,0.43596732,0.77294691,276657166.6262,0.56403268,357925186.3681
1716044400000,2024-05-18 15:00:00,0.52741293,1.11601218,208905196.1662,0.47258707,187188992.3795
1716048000000,2024-05-18 16:00:00,0.56473714,1.29746226,179898492.5682,0.43526286,138654123.2938
1716051600000,2024-05-18 17:00:00,0.40834227,0.69016636,77977022.8834,0.59165773,112982937.5658
1716055200000,2024-05-18 18:00:00,0.55348691,1.23957598,56133568.4827,0.44651309,45284492.0487
1716058800000,2024-05-18 19:00:00,0.57590953,1.35798745,50074944.7114,0.42409047,36874379.6638
1716062400000,2024-05-18 20:00:00,0.56932992,1.32196303,75615275.1358,0.43067008,57199236.0166
1716066000000,2024-05-18 21:00:00,0.42820439,0.74887666,45575718.5923,0.57179561,60858778.6236
1716069600000,2024-05-18 22:00:00,0.49683485,0.98741905,57128898.0661,0.50316515,57856791.2972
1716073200000,2024-05-18 23:00:00,0.54298725,1.18812274,99809722.8188,0.45701275,84006239.1455
1716076800000,2024-05-19 00:00:00,0.49063139,0.96321479,56483646.512,0.50936861,58640758.9011
1716080400000,2024-05-19 01:00:00,0.57596289,1.35828414,45404624.5631,0.42403711,33427928.0346
1716084000000,2024-05-19 02:00:00,0.58396523,1.40364527,166710257.2993,0.41603477,118769507.0538
1716087600000,2024-05-19 03:00:00,0.5226372,1.09484273,184335695.9478,0.4773628,168367283.1721
1716091200000,2024-05-19 04:00:00,0.4298054,0.75378721,73928669.7955,0.5701946,98076311.8502
1716094800000,2024-05-19 05:00:00,0.44117636,0.78947332,48119210.5479,0.55882364,60951028.497
1716098400000,2024-05-19 06:00:00,0.40136395,0.67046405,77116937.0371,0.59863605,115020241.675
1716102000000,2024-05-19 07:00:00,0.56603215,1.30431818,244198619.0515,0.43396785,187223195.9739
1716105600000,2024-05-19 08:00:00,0.41666944,0.71429386,99831296.7842,0.58333056,139762221.8142
1716109200000,2024-05-19 09:00:00,0.44227521,0.79299903,136427736.0165,0.55772479,172040231.1816
1716112800000,2024-05-19 10:00:00,0.53717799,1.16065781,727776119.2127,0.46282201,627037627.2408
1716116400000,2024-05-19 11:00:00,0.49304115,0.97254669,427216036.2617,0.50695885,439275607.4715
1716120000000,2024-05-19 12:00:00,0.41451615,0.70798905,284286847.1796,0.58548385,401541303.9887
1716123600000,2024-05-19 13:00:00,0.53846248,1.16667109,356760351.4411,0.46153752,305793426.7526
1716127200000,2024-05-19 14:00:00,0.45499191,0.83483514,137806443.0418,0.54500809,165070246.7049
1716130800000,2024-05-19 15:00:00,0.4711895,0.89103657,142870916.7672,0.5288105,160342372.2346
1716134400000,2024-05-19 16:00:00,0.46898871,0.88319911,248274166.2862,0.53101129,281107807.1173
1716138000000,2024-05-19 17:00:00,0.52671744,1.1129027,187093756.6019,0.47328256,168113310.6333
1716141600000,2024-05-19 18:00:00,0.45774756,0.84415952,115974858.2833,0.54225244,137385003.0884
1716145200000,2024-05-19 19:00:00,0.43547587,0.77140348,538325033.2507,0.56452413,697851444.7569
1716148800000,2024-05-19 20:00:00,0.56140583,1.28001208,151989250.5075,0.43859417,118740481.0737
1716152400000,2024-05-19 21:00:00,0.54757802,1.21032586,120914566.591,0.45242198,99902489.7771
1716156000000,2024-05-19 22:00:00,0.52249438,1.09421621,132533019.1505,0.47750562,121121418.6727
1716159600000,2024-05-19 23:00:00,0.51042131,1.04257258,90580816.5602,0.48957869,86882024.9003
1716163200000,2024-05-20 00:00:00,0.55283445,1.23630823,166082997.5576,0.44716555,134337856.5094
1716166800000,2024-05-20 01:00:00,0.50810041,1.03293521,261628475.1303,0.49189959,253286432.2029
1716170400000,2024-05-20 02:00:00,0.55309535,1.23761378,207701631.128,0.44690465,167824271.6031
1716174000000,2024-05-20 03:00:00,0.48257511,0.93264764,116958544.1267,0.51742489,125404857.1386
1716177600000,2024-05-20 04:00:00,0.54871504,1.21589481,390015673.6997,0.45128496,320764321.05469996
1716181200000,2024-05-20 05:00:00,0.47125001,0.89125298,239788718.3065,0.52874999,269046749.5355
1716184800000,2024-05-20 06:00:00,0.38938052,0.63768112,314323689.1441,0.61061948,492916725.8458
1716188400000,2024-05-20 07:00:00,0.57210122,1.3370013,405784409.6129,0.42789878,303503377.3369
1716192000000,2024-05-20 08:00:00,0.49470243,0.97903187,204782923.0244,0.50529757,209168801.777
1716195600000,2024-05-20 09:00:00,0.53896839,1.16904866,112354407.2223,0.46103161,96107553.6795
1716199200000,2024-05-20 10:00:00,0.49017389,0.96145311,405305624.3089,0.50982611,421555269.1524
1716202800000,2024-05-20 11:00:00,0.43863081,0.7813589,199054923.5063,0.56136919,254754792.6387
1716206400000,2024-05-20 12:00:00,0.49850494,0.9940376,217028169.972,0.50149506,218329940.3619
1716210000000,2024-05-20 13:00:00,0.48893533,0.95669952,335510686.4658,0.51106467,350695991.6575
1716213600000,2024-05-20 14:00:00,0.48388346,0.93754691,255690962.9541,0.51611654,272723380.9627
1716217200000,2024-05-20 15:00:00,0.54969497,1.22071692,572397182.3708,0.45030503,468902474.1999
1716220800000,2024-05-20 16:00:00,0.54545976,1.20002524,1345961488.4239,0.45454024,1121610980.3412
1716224400000,2024-05-20 17:00:00,0.52484671,1.10458397,791671131.0561,0.47515329,716714302.003
1716228000000,2024-05-20 18:00:00,0.53096394,1.13203225,480415110.215,0.46903606,424382884.8077
1716231600000,2024-05-20 19:00:00,0.5631816,1.28928084,2219374255.959,0.4368184,1721404828.9404
1716235200000,2024-05-20 20:00:00,0.5099316,1.04053149,1127996917.4114,0.4900684,1084058418.5151
1716238800000,2024-05-20 21:00:00,0.51865687,1.07752003,595814430.4992,0.48134313,552949750.9089
1716242400000,2024-05-20 22:00:00,0.50420298,1.01695445,384732743.9611,0.49579702,378318560.1937
1716246000000,2024-05-20 23:00:00,0.53039266,1.12943862,1583709372.3205,0.46960734,1402209336.8935
1716249600000,2024-05-21 00:00:00,0.49160429,0.96697174,935370833.0053,0.50839571,967319715.6717
1716253200000,2024-05-21 01:00:00,0.48756305,0.95145957,615147540.825,0.51243695,646530402.8493
1716256800000,2024-05-21 02:00:00,0.49320226,0.97317377,410153682.1376,0.50679774,421459860.1986
1716260400000,2024-05-21 03:00:00,0.47903231,0.91950483,222565172.6819,0.52096769,242048944.1756
1716264000000,2024-05-21 04:00:00,0.46995431,0.88662982,215064837.5869,0.53004569,242564408.2296
1716267600000,2024-05-21 05:00:00,0.55835968,1.26428601,254719063.2693,0.44164032,201472657.8594
1716271200000,2024-05-21 06:00:00,0.50584098,1.0236401,234843790.1659,0.49415902,229420271.6465
1716274800000,2024-05-21 07:00:00,0.41963053,0.72304034,173005506.199,0.58036947,239275040.1341
1716278400000,2024-05-21 08:00:00,0.54020257,1.17487078,218389563.1732,0.45979743,185883900.5176
1716282000000,2024-05-21 09:00:00,0.53127081,1.13342805,174403548.0859,0.46872919,153872624.2682
1716285600000,2024-05-21 10:00:00,0.51830095,1.07598498,266338487.2527,0.48169905,247529930.0381
1716289200000,2024-05-21 11:00:00,0.49606708,0.98439112,426588722.5436,0.50393292,433352877.0078
1716292800000,2024-05-21 12:00:00,0.48529161,0.94284768,472110932.2521,0.51470839,500728739.0512
1716296400000,2024-05-21 13:00:00,0.43087979,0.75709803,727073729.89,0.56912021,960342910.0669
1716300000000,2024-05-21 14:00:00,0.45973747,0.85095198,636129829.6491,0.54026253,747550793.4246
1716303600000,2024-05-21 15:00:00,0.50222734,1.00894923,596774828.9175,0.49777266,591481526.3966
1716307200000,2024-05-21 16:00:00,0.52288696,1.09593936,544035331.6205,0.47711304,496410066.5687
1716310800000,2024-05-21 17:00:00,0.51629577,1.06737908,376914640.4189,0.48370423,353121629.8654
1716314400000,2024-05-21 18:00:00,0.50343686,1.01384261,232624396.9877,0.49656314,229448234.7826
1716318000000,2024-05-21 19:00:00,0.42200202,0.73010984,392897634.4942,0.57799798,538134965.6429
1716321600000,2024-05-21 20:00:00,0.49712054,0.98854811,181504166.6881,0.50287946,183606811.3103
1716325200000,2024-05-21 21:00:00,0.44924618,0.81569325,114655219.9302,0.55075382,140561687.3849
1716328800000,2024-05-21 22:00:00,0.52166333,1.09057775,307850680.6977,0.47833667,282282195.2585
1716332400000,2024-05-21 23:00:00,0.44520923,0.80248133,165183426.8843,0.55479077,205840834.1014
1716336000000,2024-05-22 00:00:00,0.51525992,1.06296124,189589019.6867,0.48474008,178359297.7124
1716339600000,2024-05-22 01:00:00,0.47437583,0.90250005,95355710.689,0.52562417,105657291.7443
1716343200000,2024-05-22 02:00:00,0.48660938,0.94783457,230528592.61,0.51339062,243216062.0
1716346800000,2024-05-22 03:00:00,0.48323975,0.93513337,150951210.9871,0.51676025,161422119.9242
1716350400000,2024-05-22 04:00:00,0.48078141,0.92597111,414346949.2299,0.51921859,447472868.9935
1716354000000,2024-05-22 05:00:00,0.5457911,1.20163011,255182313.6815,0.4542089,212363448.0004
1716357600000,2024-05-22 06:00:00,0.54784266,1.21161954,184663381.4294,0.45215734,152410368.619
1716361200000,2024-05-22 07:00:00,0.46541127,0.87059687,186900649.2079,0.53458873,214681049.5447
1716364800000,2024-05-22 08:00:00,0.56773167,1.31337789,280191632.3932,0.43226833,213336644.2783
1716368400000,2024-05-22 09:00:00,0.43806635,0.77956952,126096363.4519,0.56193365,161751274.3996
1716372000000,2024-05-22 10:00:00,0.53467639,1.14904206,163950035.2886,0.46532361,142684103.1203
1716375600000,2024-05-22 11:00:00,0.4218455,0.72964148,178523647.1939,0.5781545,244673106.2814
1716379200000,2024-05-22 12:00:00,0.52891512,1.12275971,390889041.6665,0.47108488,348150220.0805
1716382800000,2024-05-22 13:00:00,0.5070961,1.02879303,421205389.2025,0.4929039,409417033.8769
1716386400000,2024-05-22 14:00:00,0.53463077,1.14883137,602661921.103,0.46536923,524586931.4415
1716390000000,2024-05-22 15:00:00,0.52924455,1.12424518,524007512.3067,0.47075545,466097184.931
1716393600000,2024-05-22 16:00:00,0.45087353,0.8210741,279197654.2775,0.54912647,340039534.7366
1716397200000,2024-05-22 17:00:00,0.49918199,0.99673332,384910160.9621,0.50081801,386171660.8938
1716400800000,2024-05-22 18:00:00,0.45894446,0.8482391,507871187.2262,0.54105554,598735882.2367
1716404400000,2024-05-22 19:00:00,0.50770995,1.0313228,194181861.7043,0.49229005,188284270.489
1716408000000,2024-05-22 20:00:00,0.47246093,0.89559421,233756313.4902,0.52753907,261006948.9038
1716411600000,2024-05-22 21:00:00,0.47846541,0.91741835,383544975.0149,0.52153459,418069874.2018001
1716415200000,2024-05-22 22:00:00,0.46326736,0.86312499,189613159.6092,0.53673264,219682158.147
1716418800000,2024-05-22 23:00:00,0.5825578,1.39554124,143885734.9804,0.4174422,103103893.5379
1716422400000,2024-05-23 00:00:00,0.49000364,0.96079831,204099603.8546,0.50999636,212427106.439
1716426000000,2024-05-23 01:00:00,0.43987092,0.78530277,113013298.3735,0.56012908,143910479.6763
1716429600000,2024-05-23 02:00:00,0.45168497,0.82376907,86124074.1879,0.54831503,104548807.8406
1716433200000,2024-05-23 03:00:00,0.46623085,0.87346907,115637065.1446,0.53376915,132388277.4589
1716436800000,2024-05-23 04:00:00,0.48469577,0.9406012,88809650.6524,0.51530423,94417964.2847
1716440400000,2024-05-23 05:00:00,0.46415192,0.86620058,100765481.8694,0.53584808,116330425.7434
1716444000000,2024-05-23 06:00:00,0.52755419,1.11664488,151294200.38,0.47244581,135489987.4134
1716447600000,2024-05-23 07:00:00,0.51367351,1.0562318,226074113.6571,0.48632649,214038351.2057
1716451200000,2024-05-23 08:00:00,0.42026071,0.72491327,141914269.5556,0.57973929,195767238.3203
1716454800000,2024-05-23 09:00:00,0.49379663,0.9754906,171571391.8528,0.50620337,175882157.5192
1716458400000,2024-05-23 10:00:00,0.48259457,0.93272033,124231970.0732,0.51740543,133193162.0682
1716462000000,2024-05-23 11:00:00,0.54320163,1.18914966,371306427.6682,0.45679837,312245331.0074
1716465600000,2024-05-23 12:00:00,0.4837461,0.93703136,520474754.7737,0.5162539,555450731.0701001
1716469200000,2024-05-23 13:00:00,0.45861308,0.84710781,1530370073.2773,0.54138692,1806582413.1829
1716472800000,2024-05-23 14:00:00,0.52481734,1.1044539,1201991740.1927,0.47518266,1088313183.3595
1716476400000,2024-05-23 15:00:00,0.57415892,1.3482939,553967542.3756,0.42584108,410865571.2777
1716480000000,2024-05-23 16:00:00,0.47741293,0.91355671,248243636.0434,0.52258707,271733143.998
1716483600000,2024-05-23 17:00:00,0.45425003,0.83234093,249306016.3684,0.54574997,299523918.4716
1716487200000,2024-05-23 18:00:00,0.4954148,0.98182587,945474232.3452,0.5045852,962975469.6041
1716490800000,2024-05-23 19:00:00,0.4663879,0.87402047,305073745.4619,0.5336121,349046454.7749
1716494400000,2024-05-23 20:00:00,0.49587833,0.98364812,979797070.8683,0.50412167,996084933.9124
1716498000000,2024-05-23 21:00:00,0.48829335,0.95424467,1000910284.0529,0.51170665,1048903196.2711
1716501600000,2024-05-23 22:00:00,0.51032148,1.04215616,227594468.3742,0.48967852,218388066.9695
1716505200000,2024-05-23 23:00:00,0.53447345,1.14810521,227489904.4934,0.46552655,198143778.6038
1716508800000,2024-05-24 00:00:00,0.41222229,0.70132343,171392901.5102,0.58777771,244384962.7259
1716512400000,2024-05-24 01:00:00,0.52073876,1.08654472,101127454.9147,0.47926124,93072519.9267
1716516000000,2024-05-24 02:00:00,0.54274808,1.18697822,143299011.2562,0.45725192,120725897.751
1716519600000,2024-05-24 03:00:00,0.46002239,0.85192864,163391433.0102,0.53997761,191790045.497
1716523200000,2024-05-24 04:00:00,0.48215588,0.93108303,173929204.5443,0.51784412,186803107.9883
1716526800000,2024-05-24 05:00:00,0.43227757,0.76142416,320194294.6358,0.56772243,420520270.1167
1716530400000,2024-05-24 06:00:00,0.44885689,0.81441077,352639096.814,0.55114311,432999061.1232
1716534000000,2024-05-24 07:00:00,0.56203725,1.2832992,322255227.8556,0.43796275,251114648.712
1716537600000,2024-05-24 08:00:00,0.50955436,1.03896194,359781059.9728,0.49044564,346288968.6236
1716541200000,2024-05-24 09:00:00,0.58709709,1.42187683,273807996.1505,0.41290291,192568012.6759
1716544800000,2024-05-24 10:00:00,0.42177077,0.72941794,127137745.0948,0.57822923,174300272.0712
1716548400000,2024-05-24 11:00:00,0.47545837,0.90642638,114409131.9632,0.52454163,126219994.1119
1716552000000,2024-05-24 12:00:00,0.59084474,1.44405997,182794098.9793,0.40915526,126583454.4766
1716555600000,2024-05-24 13:00:00,0.43963682,0.78455694,252805000.8234,0.56036318,322226454.4314
1716559200000,2024-05-24 14:00:00,0.54798573,1.21231955,645737428.5375,0.45201427,532646220.2634
1716562800000,2024-05-24 15:00:00,0.49860141,0.99442125,572090939.0825,0.50139859,575300398.7249
1716566400000,2024-05-24 16:00:00,0.44952232,0.81660409,293045823.2863,0.55047768,358859117.0348
1716570000000,2024-05-24 17:00:00,0.57513546,1.35369135,473272359.557,0.42486454,349616151.9768
1716573600000,2024-05-24 18:00:00,0.49237242,0.96994813,460828016.2626,0.50762758,475105835.4181
1716577200000,2024-05-24 19:00:00,0.47563111,0.90705441,238666905.2757,0.52436889,263123031.8763
1716580800000,2024-05-24 20:00:00,0.44508545,0.80207926,161649907.5307,0.55491455,201538571.6319
1716584400000,2024-05-24 21:00:00,0.47653079,0.91033205,88934421.5381,0.52346921,97694486.017
1716588000000,2024-05-24 22:00:00,0.48934722,0.9582778,95829115.6881,0.51065278,100001393.6823
1716591600000,2024-05-24 23:00:00,0.40038629,0.6677404,106790999.5922,0.59961371,159928918.1937
1716595200000,2024-05-25 00:00:00,0.54271987,1.18684331,112833890.1615,0.45728013,95070587.4012
1716598800000,2024-05-25 01:00:00,0.55479077,1.24613495,110438177.6759,0.44520923,88624573.03
1716602400000,2024-05-25 02:00:00,0.56345968,1.29073916,133998853.2751,0.43654032,103815594.6243
1716606000000,2024-05-25 03:00:00,0.45857778,0.84698738,111171985.6885,0.54142222,131255775.9879
1716609600000,2024-05-25 04:00:00,0.57115426,1.33184081,86371506.2351,0.42884574,64851223.8407
1716613200000,2024-05-25 05:00:00,0.52965347,1.12609199,59333095.8706,0.47034653,52689386.2072
1716616800000,2024-05-25 06:00:00,0.50127783,1.00512444,71988731.7337,0.49872217,71621710.8412
1716620400000,2024-05-25 07:00:00,0.6161047,1.60487687,82786859.4066,0.3838953,51584555.0446
1716624000000,2024-05-25 08:00:00,0.55348247,1.23955373,164165077.2075,0.44651753,132438854.9246
1716627600000,2024-05-25 09:00:00,0.60497863,1.53150863,169655831.7508,0.39502137,110776934.9924
1716631200000,2024-05-25 10:00:00,0.57708626,1.36454837,251208104.7593,0.42291374,184096153.0805
1716634800000,2024-05-25 11:00:00,0.4501456,0.81866327,318069618.0727,0.5498544,388523132.6707
1716638400000,2024-05-25 12:00:00,0.51053829,1.04306075,221403269.4997,0.48946171,212263063.1403
1716642000000,2024-05-25 13:00:00,0.43565403,0.77196268,199835353.3189,0.56434597,258866598.9513
1716645600000,2024-05-25 14:00:00,0.49472671,0.97912698,121449271.3461,0.50527329,124038325.8208
1716649200000,2024-05-25 15:00:00,0.46217709,0.8593481,147266965.6755,0.53782291,171370560.7734
1716652800000,2024-05-25 16:00:00,0.50857401,1.03489439,149937943.2717,0.49142599,144882361.0849
1716656400000,2024-05-25 17:00:00,0.65243179,1.87713313,74969131.873,0.34756821,39938100.7146
1716660000000,2024-05-25 18:00:00,0.52557745,1.10782561,96710938.8379,0.47442255,87297980.9111
1716663600000,2024-05-25 19:00:00,0.48635544,0.94687161,46000914.4401,0.51364456,48581997.9504
1716667200000,2024-05-25 20:00:00,0.51163238,1.04763779,42290137.7693,0.48836762,40367136.7145
1716670800000,2024-05-25 21:00:00,0.52530189,1.10660201,44935237.7523,0.47469811,40606502.9222
1716674400000,2024-05-25 22:00:00,0.50346174,1.01394352,40817395.1165,0.49653826,40256083.7264
1716678000000,2024-05-25 23:00:00,0.48637407,0.94694221,118070765.9528,0.51362593,124686348.6789
1716681600000,2024-05-26 00:00:00,0.37904833,0.6104313,40756086.155,0.62095167,66766049.5589
1716685200000,2024-05-26 01:00:00,0.53679386,1.15886602,46045168.4188,0.46320614,39732952.4551
1716688800000,2024-05-26 02:00:00,0.43376672,0.76605658,143155077.763,0.56623328,186872722.265
1716692400000,2024-05-26 03:00:00,0.5828655,1.39730831,95313308.3056,0.4171345,68212081.5561
1716696000000,2024-05-26 04:00:00,0.45481001,0.83422295,38153436.6291,0.54518999,45735299.4625
1716699600000,2024-05-26 05:00:00,0.59985372,1.49908611,78313737.6634,0.40014628,52240986.6816
1716703200000,2024-05-26 06:00:00,0.4586958,0.84739005,58530881.4441,0.5413042,69071947.7243
1716706800000,2024-05-26 07:00:00,0.59421879,1.46438223,198862190.6331,0.40578121,135799374.4439
1716710400000,2024-05-26 08:00:00,0.44191032,0.79182673,206765400.9745,0.55808968,261124553.0653
1716714000000,2024-05-26 09:00:00,0.44832505,0.81266159,119976582.3798,0.55167495,147634124.2959
1716717600000,2024-05-26 10:00:00,0.60048745,1.50305028,98868725.9308,0.39951255,65778721.5324
1716721200000,2024-05-26 11:00:00,0.45486807,0.83441833,89205685.5754,0.54513193,106907629.6315
1716724800000,2024-05-26 12:00:00,0.41273495,0.70280865,99878982.5325,0.58726505,142114048.1161
1716728400000,2024-05-26 13:00:00,0.6130718,1.58445881,128419712.4057,0.3869282,81049574.6805
1716732000000,2024-05-26 14:00:00,0.51457365,1.06004476,145640304.6478,0.48542635,137390712.818
1716735600000,2024-05-26 15:00:00,0.41480979,0.70884608,307917768.7006,0.58519021,434392993.4493
1716739200000,2024-05-26 16:00:00,0.50822022,1.03343048,215742699.3202,0.49177978,208763631.6548
1716742800000,2024-05-26 17:00:00,0.41988292,0.72378995,54700685.5902,0.58011708,75575359.0725
1716746400000,2024-05-26 18:00:00,0.53256693,1.13934373,55554182.9017,0.46743307,48759809.3073
1716750000000,2024-05-26 19:00:00,0.56159915,1.28101748,52772782.5333,0.43840085,41195989.3051
1716753600000,2024-05-26 20:00:00,0.37611189,0.60285151,41723057.3801,0.62388811,69209509.1352
1716757200000,2024-05-26 21:00:00,0.43023597,0.75511255,208182526.941,0.56976403,275697349.0334
1716760800000,2024-05-26 22:00:00,0.5114635,1.04692997,95490773.714,0.4885365,91210277.8639
1716764400000,2024-05-26 23:00:00,0.48706844,0.94957783,112188350.5756,0.51293156,118145503.3166
1716768000000,2024-05-27 00:00:00,0.60743894,1.54737443,133597544.2658,0.39256106,86338214.0133
1716771600000,2024-05-27 01:00:00,0.57283611,1.34102183,279557412.8627,0.42716389,208465966.9019
1716775200000,2024-05-27 02:00:00,0.49114656,0.96520241,165038224.5439,0.50885344,170988202.6669
1716778800000,2024-05-27 03:00:00,0.38917989,0.63714323,102992452.6343,0.61082011,161647253.3022
1716782400000,2024-05-27 04:00:00,0.42932447,0.75230925,113299873.4633,0.57067553,150602792.3844
1716786000000,2024-05-27 05:00:00,0.44141176,0.79022746,209235214.646,0.55858824,264778465.1839
1716789600000,2024-05-27 06:00:00,0.4573578,0.84283493,105242859.4937,0.5426422,124867700.9417
1716793200000,2024-05-27 07:00:00,0.58278306,1.39683462,183671252.9195,0.41721694,131491051.7313
1716796800000,2024-05-27 08:00:00,0.53820629,1.16546908,250770954.1215,0.46179371,215167402.9127
1716800400000,2024-05-27 09:00:00,0.54748577,1.20987525,171146693.6144,0.45251423,141458133.0724
1716804000000,2024-05-27 10:00:00,0.44837303,0.81281927,90371117.0879,0.55162697,111182301.7085
1716807600000,2024-05-27 11:00:00,0.48274384,0.9332781,162533889.4881,0.51725616,174153759.7221
1716811200000,2024-05-27 12:00:00,0.51711718,1.0708958,149061099.7028,0.48288282,139192906.8629
1716814800000,2024-05-27 13:00:00,0.51501288,1.06191044,346346620.7312,0.48498712,326154265.8994
1716818400000,2024-05-27 14:00:00,0.53891343,1.16879012,456171902.4359,0.46108657,390294112.1431
1716822000000,2024-05-27 15:00:00,0.54367374,1.19141455,1089569223.2344,0.45632626,914517307.2726
1716825600000,2024-05-27 16:00:00,0.47499825,0.90475555,465761995.9958,0.52500175,514793190.227
1716829200000,2024-05-27 17:00:00,0.54844578,1.2145735,223803612.7959,0.45155422,184265186.5784
1716832800000,2024-05-27 18:00:00,0.49887643,0.9955158,175499603.3669,0.50112357,176290123.4462
1716836400000,2024-05-27 19:00:00,0.43543285,0.77126849,446378283.6615,0.56456715,578758612.4218
1716840000000,2024-05-27 20:00:00,0.54230412,1.18485688,257402500.0678,0.45769588,217243537.9628
1716843600000,2024-05-27 21:00:00,0.58197773,1.39221706,116274363.1202,0.41802227,83517410.0262
1716847200000,2024-05-27 22:00:00,0.45360281,0.83017046,93437975.8555,0.54639719,112552759.1771
1716850800000,2024-05-27 23:00:00,0.49650345,0.98611093,168417393.4449,0.50349655,170789501.1011
1716854400000,2024-05-28 00:00:00,0.45253968,0.8266164,219986633.6524,0.54746032,266129047.0408
1716858000000,2024-05-28 01:00:00,0.39423685,0.65081021,419986098.7609,0.60576315,645328073.2468001
1716861600000,2024-05-28 02:00:00,0.48781507,0.95241979,402243166.2908,0.51218493,422338102.8918
1716865200000,2024-05-28 03:00:00,0.42079867,0.72651538,554660498.2432,0.57920133,763453211.2145
1716868800000,2024-05-28 04:00:00,0.46508586,0.86945891,368478782.3439,0.53491414,423802413.0981
1716872400000,2024-05-28 05:00:00,0.54363616,1.19123407,256919927.9885,0.45636384,215675436.4361
1716876000000,2024-05-28 06:00:00,0.51624712,1.06717116,166499912.4572,0.48375288,156019876.7812
1716879600000,2024-05-28 07:00:00,0.46471816,0.86817471,184321550.4277,0.53528184,212309282.2981
1716883200000,2024-05-28 08:00:00,0.54699102,1.20746177,342068781.3115,0.45300898,283295744.1816
1716886800000,2024-05-28 09:00:00,0.55910419,1.26810954,359053913.1311,0.44089581,283141087.3146
1716890400000,2024-05-28 10:00:00,0.50390812,1.01575563,435464209.0422,0.49609188,428709618.4163
1716894000000,2024-05-28 11:00:00,0.40691491,0.6860987,233699122.9721,0.59308509,340620268.5712
1716897600000,2024-05-28 12:00:00,0.51780342,1.07384301,242564440.4636,0.48219658,225884452.2474
1716901200000,2024-05-28 13:00:00,0.4603246,0.85296571,441881854.5097,0.5396754,518053481.9047
1716904800000,2024-05-28 14:00:00,0.49190306,0.96812837,531356232.6067,0.50809694,548848943.7113
