start_time,datetime,long_liquidations,long_liquidations_usd,short_liquidations,short_liquidations_usd
1717905600000,2024-06-09 04:00:00,0.0,0.0,0.0,0.0
1717909200000,2024-06-09 05:00:00,0.136,9385.35376,0.045,3130.7229
1717912800000,2024-06-09 06:00:00,0.089,6159.43445,0.013,905.00699
1717916400000,2024-06-09 07:00:00,0.0,0.0,0.027,1882.57845
1717920000000,2024-06-09 08:00:00,0.0,0.0,0.007,487.69749
1717923600000,2024-06-09 09:00:00,0.027,1865.98512,0.125,8705.44875
1717927200000,2024-06-09 10:00:00,0.0,0.0,0.0,0.0
1717930800000,2024-06-09 11:00:00,0.036,2490.83832,0.157,10920.97809
1717934400000,2024-06-09 12:00:00,0.009,622.23972,11.18401232,782307.60791
1717938000000,2024-06-09 13:00:00,2.683,185483.76088,0.13301427,9321.6594
1717941600000,2024-06-09 14:00:00,0.098,6765.1072,0.003,209.39316
1717945200000,2024-06-09 15:00:00,0.105,7285.7199,0.384,26812.05782
1717948800000,2024-06-09 16:00:00,0.002,138.70208,0.619,43277.26311
1717952400000,2024-06-09 17:00:00,0.009,624.59676,0.533,37281.79756
1717956000000,2024-06-09 18:00:00,0.0,0.0,1.24025212,86886.57769
1717959600000,2024-06-09 19:00:00,0.0,0.0,0.1720713,12064.64706
1717963200000,2024-06-09 20:00:00,0.618,42865.35551,0.0,0.0
1717966800000,2024-06-09 21:00:00,0.017,1179.08226,1.023,71730.85559
1717970400000,2024-06-09 22:00:00,0.0,0.0,0.0,0.0
1717974000000,2024-06-09 23:00:00,0.0,0.0,0.0,0.0
1717977600000,2024-06-10 00:00:00,2.42191037,167711.84702,0.084,5865.33696
1717981200000,2024-06-10 01:00:00,0.004,277.36238,0.0,0.0
1717984800000,2024-06-10 02:00:00,0.0,0.0,0.69237112,48504.35334
1717988400000,2024-06-10 03:00:00,4.411,305831.59805,0.046,3220.80546
1717992000000,2024-06-10 04:00:00,0.368,25507.38608,0.0,0.0
1717995600000,2024-06-10 05:00:00,0.803,55693.95465,0.085,5940.7992
1717999200000,2024-06-10 06:00:00,6.24772388,432578.59199,0.307,21434.07844
1718002800000,2024-06-10 07:00:00,8.63502898,596792.4719,0.105,7318.57454
1718006400000,2024-06-10 08:00:00,0.013,899.5481,0.064,4465.87953
1718010000000,2024-06-10 09:00:00,0.21805803,15039.87585,0.0,0.0
1718013600000,2024-06-10 10:00:00,0.119,8231.61382,0.004,279.08992
1718017200000,2024-06-10 11:00:00,0.003,207.46306,0.235,16414.48956
1718020800000,2024-06-10 12:00:00,0.036,2494.48219,0.0,0.0
1718024400000,2024-06-10 13:00:00,0.321,22158.34927,0.392,27283.89564
1718028000000,2024-06-10 14:00:00,0.007,484.41036,0.964,67378.28512
1718031600000,2024-06-10 15:00:00,0.001,70.06352,17.02511837,1197778.58909
1718035200000,2024-06-10 16:00:00,1.291,89850.96091,0.648,45546.81807
1718038800000,2024-06-10 17:00:00,0.011,764.52508,0.417,29337.23873
1718042400000,2024-06-10 18:00:00,0.837,58220.37036,0.473,33297.51263
1718046000000,2024-06-10 19:00:00,8.6559029,599653.12937,0.001,69.7708
1718049600000,2024-06-10 20:00:00,2.70727344,187132.60954,1.359,95029.86345
1718053200000,2024-06-10 21:00:00,0.667,46243.66358,0.427,29881.72047
1718056800000,2024-06-10 22:00:00,0.698,48326.07388,0.024,1676.51076
1718060400000,2024-06-10 23:00:00,0.556,38462.59981,0.008,556.58398
1718064000000,2024-06-11 00:00:00,0.00030384,21.0,0.002,139.66162
1718067600000,2024-06-11 01:00:00,7.44460196,511235.10311,0.423,29439.42453
1718071200000,2024-06-11 02:00:00,4.82385948,327804.60831,1.89800506,130580.92339
1718074800000,2024-06-11 03:00:00,0.0,0.0,0.34843669,23936.92682
1718078400000,2024-06-11 04:00:00,13.77942554,933449.4493,1.073,73337.6904
1718082000000,2024-06-11 05:00:00,2.86205931,193042.52008,0.0,0.0
1718085600000,2024-06-11 06:00:00,6.30579657,424461.64312,0.696,47474.20815
1718089200000,2024-06-11 07:00:00,0.591,39776.02305,0.108,7351.1882
1718092800000,2024-06-11 08:00:00,3.13634107,210520.52051,0.188,12761.94144
1718096400000,2024-06-11 09:00:00,15.10180081,1008061.13797,0.297,20176.36492
1718100000000,2024-06-11 10:00:00,4.21442033,280912.50271,1.658,111867.15962
1718103600000,2024-06-11 11:00:00,1.45215039,96692.80751,0.07077242,4768.82555
1718107200000,2024-06-11 12:00:00,1.38912023,92505.21977,1.191,80286.89617
1718110800000,2024-06-11 13:00:00,5.93863803,395930.43869,0.598,40312.42143
1718114400000,2024-06-11 14:00:00,0.162,10813.59339,2.05228221,138131.95587
1718118000000,2024-06-11 15:00:00,9.60225182,637163.77561,0.661,44215.70832
1718121600000,2024-06-11 16:00:00,0.321,21261.41829,4.92331501,329448.36975
1718125200000,2024-06-11 17:00:00,1.49798435,99030.38346,3.32731386,222656.64958
1718128800000,2024-06-11 18:00:00,0.146,9778.69031,12.71991559,856551.55489
1718132400000,2024-06-11 19:00:00,0.154,10310.57295,10.24949737,693685.96971
1718136000000,2024-06-11 20:00:00,1.75102986,117364.56661,0.031,2098.02513
1718139600000,2024-06-11 21:00:00,0.014,938.91854,0.018,1215.48096
1718143200000,2024-06-11 22:00:00,0.0,0.0,1.129,76463.43815
1718146800000,2024-06-11 23:00:00,0.065,4361.78456,1.603,108616.41971
1718150400000,2024-06-12 00:00:00,1.546,103511.58291,0.0,0.0
1718154000000,2024-06-12 01:00:00,10.82937884,722364.9959,0.844,56839.27836
1718157600000,2024-06-12 02:00:00,0.002,134.61476,8.58480234,581479.79281
1718161200000,2024-06-12 03:00:00,0.021,1408.33833,0.0,0.0
1718164800000,2024-06-12 04:00:00,0.558,37513.86283,2.318,157246.51721
1718168400000,2024-06-12 05:00:00,0.975,65309.45324,0.005,338.54555
1718172000000,2024-06-12 06:00:00,0.002,134.48994,0.003,202.8771
1718175600000,2024-06-12 07:00:00,0.008,537.49499,0.045,3046.94798
1718179200000,2024-06-12 08:00:00,0.0,0.0,0.085,5759.90687
1718182800000,2024-06-12 09:00:00,0.0,0.0,3.90507361,265641.61873
1718186400000,2024-06-12 10:00:00,0.002,135.27356,7.18980828,490846.21086
1718190000000,2024-06-12 11:00:00,1.529,103229.37463,0.743,50615.58841
1718193600000,2024-06-12 12:00:00,0.94582578,65071.29654,22.56780741,1566687.33435
1718197200000,2024-06-12 13:00:00,13.562,933691.5643,8.67626368,605773.63716
1718200800000,2024-06-12 14:00:00,0.211,14665.38687,7.28295702,510416.49398
1718204400000,2024-06-12 15:00:00,1.47575,102360.30095,0.486,34118.76727
1718208000000,2024-06-12 16:00:00,2.80388055,193924.92999,0.234,16348.97701
1718211600000,2024-06-12 17:00:00,0.0,0.0,4.42997012,310559.01501
1718215200000,2024-06-12 18:00:00,61.52307186,4203243.32749,5.76823437,402028.61723
1718218800000,2024-06-12 19:00:00,23.54390634,1587512.40468,6.63747563,459086.79875
1718222400000,2024-06-12 20:00:00,0.06,4079.28799,12.65701463,863986.1139
1718226000000,2024-06-12 21:00:00,0.08,5433.06834,2.85323532,195829.19539
1718229600000,2024-06-12 22:00:00,0.194,13198.36105,0.039,2677.20087
1718233200000,2024-06-12 23:00:00,0.495,33615.78374,0.001,68.50845
1718236800000,2024-06-13 00:00:00,1.1812842,80097.27946,1.545,106006.76659
1718240400000,2024-06-13 01:00:00,1.106,74955.83422,0.0,0.0
1718244000000,2024-06-13 02:00:00,18.9556894,1280467.50264,0.145,9880.03786
1718247600000,2024-06-13 03:00:00,234.34404595,15691411.79623,1.193,80684.56737
1718251200000,2024-06-13 04:00:00,1.573,105560.45365,0.318,21586.40521
1718254800000,2024-06-13 05:00:00,0.214,14407.40312,0.271,18399.43028
1718258400000,2024-06-13 06:00:00,0.805,54042.94111,2.62,177842.38234
1718262000000,2024-06-13 07:00:00,0.069,4645.62327,0.857,58232.52402
1718265600000,2024-06-13 08:00:00,1.102,74163.08446,0.05,3398.52477
1718269200000,2024-06-13 09:00:00,6.20699999,416175.42233,0.007,473.99429
1718272800000,2024-06-13 10:00:00,0.018,1209.61498,7.48764772,509124.49893
1718276400000,2024-06-13 11:00:00,0.64717798,43628.5552,0.0,0.0
1718280000000,2024-06-13 12:00:00,11.77344567,793825.165,4.20842552,288506.19528
1718283600000,2024-06-13 13:00:00,12.85415046,865168.74702,7.62713162,521213.57373
1718287200000,2024-06-13 14:00:00,10.37035543,695833.98587,3.402,231097.45533
1718290800000,2024-06-13 15:00:00,35.63227344,2371444.17696,0.002,134.30478
1718294400000,2024-06-13 16:00:00,2.16510553,143023.69762,5.1919394,348882.53556
1718298000000,2024-06-13 17:00:00,1.78,118335.70488,0.345,23226.20183
1718301600000,2024-06-13 18:00:00,0.014,930.16154,0.004,268.9028
1718305200000,2024-06-13 19:00:00,1.68,111523.77717,0.0,0.0
1718308800000,2024-06-13 20:00:00,0.61110565,40524.18635,0.0,0.0
1718312400000,2024-06-13 21:00:00,0.271,18030.69898,1.235,82954.23816
1718316000000,2024-06-13 22:00:00,0.005,333.36875,0.013,874.27016
1718319600000,2024-06-13 23:00:00,1.666,110686.29196,0.009,603.73462
1718323200000,2024-06-14 00:00:00,3.198,212293.85291,0.01,670.0104
1718326800000,2024-06-14 01:00:00,1.66519863,110403.10471,0.379,25419.40466
1718330400000,2024-06-14 02:00:00,0.0,0.0,2.3219857,156116.15828
1718334000000,2024-06-14 03:00:00,0.605,40208.61032,0.027,1813.58919
1718337600000,2024-06-14 04:00:00,0.0,0.0,0.12,8046.3528
1718341200000,2024-06-14 05:00:00,0.008,534.1428,11.59143108,780147.64272
1718344800000,2024-06-14 06:00:00,0.0,0.0,0.0,0.0
1718348400000,2024-06-14 07:00:00,0.0,0.0,0.0,0.0
1718352000000,2024-06-14 08:00:00,0.0,0.0,2.967e-05,2.0
1718355600000,2024-06-14 09:00:00,0.0,0.0,0.0,0.0
1718359200000,2024-06-14 10:00:00,0.0,0.0,0.0,0.0
1718362800000,2024-06-14 11:00:00,0.00716107,476.0,0.0,0.0
1718366400000,2024-06-14 12:00:00,0.00047976,32.0,0.00044452,30.0
1718370000000,2024-06-14 13:00:00,0.0,0.0,0.00269514,182.0
1718373600000,2024-06-14 14:00:00,0.0210184,1399.0,0.0,0.0
1718377200000,2024-06-14 15:00:00,0.01475722,978.0,0.0,0.0
1718380800000,2024-06-14 16:00:00,0.28535302,18631.0,0.0,0.0
1718384400000,2024-06-14 17:00:00,0.16350334,10594.0,0.00976699,643.0
1718388000000,2024-06-14 18:00:00,0.00083239,54.0,0.0,0.0
1718391600000,2024-06-14 19:00:00,0.0,0.0,0.00045574,30.0
1718395200000,2024-06-14 20:00:00,0.0,0.0,0.00071094,47.0
1718398800000,2024-06-14 21:00:00,0.00047079,31.0,0.00586993,390.0
1718402400000,2024-06-14 22:00:00,0.00051727,34.0,0.0,0.0
1718406000000,2024-06-14 23:00:00,0.0,0.0,0.0,0.0
1718409600000,2024-06-15 00:00:00,0.0,0.0,0.0,0.0
1718413200000,2024-06-15 01:00:00,0.0,0.0,0.0,0.0
1718416800000,2024-06-15 02:00:00,0.0,0.0,0.0,0.0
1718420400000,2024-06-15 03:00:00,0.0,0.0,0.0,0.0
1718424000000,2024-06-15 04:00:00,0.0,0.0,3.006e-05,2.0
1718427600000,2024-06-15 05:00:00,0.0,0.0,0.0,0.0
1718431200000,2024-06-15 06:00:00,0.0,0.0,0.00265727,177.0
1718434800000,2024-06-15 07:00:00,0.0001216,8.0,0.0,0.0
1718438400000,2024-06-15 08:00:00,0.0,0.0,0.0,0.0
1718442000000,2024-06-15 09:00:00,0.0,0.0,0.0,0.0
1718445600000,2024-06-15 10:00:00,0.0,0.0,0.0,0.0
1718449200000,2024-06-15 11:00:00,0.0,0.0,0.0,0.0
1718452800000,2024-06-15 12:00:00,0.0,0.0,0.0,0.0
1718456400000,2024-06-15 13:00:00,0.0,0.0,0.0,0.0
1718460000000,2024-06-15 14:00:00,0.0,0.0,0.0,0.0
1718463600000,2024-06-15 15:00:00,0.0,0.0,4.499e-05,3.0
1718467200000,2024-06-15 16:00:00,3.035e-05,2.0,0.0,0.0
1718470800000,2024-06-15 17:00:00,0.0,0.0,0.0,0.0
1718474400000,2024-06-15 18:00:00,0.0,0.0,0.0,0.0
1718478000000,2024-06-15 19:00:00,0.0,0.0,0.0,0.0
1718481600000,2024-06-15 20:00:00,0.00120372,79.0,0.0,0.0
1718485200000,2024-06-15 21:00:00,0.0,0.0,0.0,0.0
1718488800000,2024-06-15 22:00:00,0.0,0.0,6.026e-05,4.0
1718492400000,2024-06-15 23:00:00,0.0,0.0,0.0,0.0
1718496000000,2024-06-16 00:00:00,0.0,0.0,0.0,0.0
1718499600000,2024-06-16 01:00:00,0.0,0.0,0.0,0.0
1718503200000,2024-06-16 02:00:00,0.0,0.0,0.0,0.0
1718506800000,2024-06-16 03:00:00,0.0,0.0,0.0,0.0
1718510400000,2024-06-16 04:00:00,0.0,0.0,0.0,0.0
1718514000000,2024-06-16 05:00:00,0.0,0.0,0.0,0.0
1718517600000,2024-06-16 06:00:00,0.0,0.0,0.0,0.0
1718521200000,2024-06-16 07:00:00,0.0,0.0,0.0,0.0
1718524800000,2024-06-16 08:00:00,0.0,0.0,0.0,0.0
1718528400000,2024-06-16 09:00:00,0.0,0.0,0.0,0.0
1718532000000,2024-06-16 10:00:00,0.0,0.0,0.00307967,206.0
1718535600000,2024-06-16 11:00:00,0.00161798,107.0,0.0,0.0
1718539200000,2024-06-16 12:00:00,0.0,0.0,0.0,0.0
1718542800000,2024-06-16 13:00:00,0.0,0.0,0.0,0.0
1718546400000,2024-06-16 14:00:00,0.0,0.0,0.00010448,7.0
1718550000000,2024-06-16 15:00:00,0.0,0.0,0.0,0.0
1718553600000,2024-06-16 16:00:00,0.0,0.0,0.0,0.0
1718557200000,2024-06-16 17:00:00,0.0,0.0,0.0,0.0
1718560800000,2024-06-16 18:00:00,0.0,0.0,0.0,0.0
1718564400000,2024-06-16 19:00:00,0.0,0.0,0.0,0.0
1718568000000,2024-06-16 20:00:00,0.05040513,3335.0,0.0,0.0
1718571600000,2024-06-16 21:00:00,0.00208624,138.0,0.0,0.0
1718575200000,2024-06-16 22:00:00,0.0,0.0,0.00384656,258.0
1718578800000,2024-06-16 23:00:00,0.0,0.0,0.0,0.0
1718582400000,2024-06-17 00:00:00,0.0,0.0,0.0,0.0
1718586000000,2024-06-17 01:00:00,0.00298022,197.0,0.0,0.0
1718589600000,2024-06-17 02:00:00,0.00083398,55.0,0.0,0.0
1718593200000,2024-06-17 03:00:00,0.00051639,34.0,0.0,0.0
1718596800000,2024-06-17 04:00:00,0.0,0.0,0.0,0.0
1718600400000,2024-06-17 05:00:00,0.0,0.0,0.0,0.0
1718604000000,2024-06-17 06:00:00,0.00077509,51.0,0.0,0.0
1718607600000,2024-06-17 07:00:00,0.00344027,226.0,0.0,0.0
1718611200000,2024-06-17 08:00:00,0.0,0.0,0.00067681,45.0
1718614800000,2024-06-17 09:00:00,0.01750207,1148.0,0.0,0.0
1718618400000,2024-06-17 10:00:00,0.02522609,1648.0,0.0,0.0
1718622000000,2024-06-17 11:00:00,0.0,0.0,0.00267275,177.0
1718625600000,2024-06-17 12:00:00,0.01341913,875.0,0.0,0.0
1718629200000,2024-06-17 13:00:00,0.03549716,2309.0,0.0,0.0
1718632800000,2024-06-17 14:00:00,0.0004781,31.0,0.00075984,50.0
1718636400000,2024-06-17 15:00:00,0.00290712,189.0,0.00126135,83.0
1718640000000,2024-06-17 16:00:00,0.00117093,76.0,0.00569247,376.0
1718643600000,2024-06-17 17:00:00,0.0,0.0,0.00069185,46.0
1718647200000,2024-06-17 18:00:00,0.00120312,80.0,0.04977269,3335.0
1718650800000,2024-06-17 19:00:00,0.00214001,142.0,0.0,0.0
1718654400000,2024-06-17 20:00:00,0.00018173,12.0,0.0,0.0
1718658000000,2024-06-17 21:00:00,0.0,0.0,0.0,0.0
1718661600000,2024-06-17 22:00:00,0.0,0.0,0.0,0.0
1718665200000,2024-06-17 23:00:00,0.00052958,35.0,0.0,0.0
1718668800000,2024-06-18 00:00:00,0.03060548,2002.0,0.0,0.0
1718672400000,2024-06-18 01:00:00,0.02049723,1323.0,0.00050524,33.0
1718676000000,2024-06-18 02:00:00,0.01103278,709.0,0.00100547,66.0
1718679600000,2024-06-18 03:00:00,0.0,0.0,0.0,0.0
1718683200000,2024-06-18 04:00:00,0.0,0.0,7.589e-05,5.0
1718686800000,2024-06-18 05:00:00,0.0,0.0,0.00019686,13.0
1718690400000,2024-06-18 06:00:00,0.0,0.0,0.0,0.0
1718694000000,2024-06-18 07:00:00,0.0,0.0,7.576e-05,5.0
1718697600000,2024-06-18 08:00:00,0.0,0.0,0.0,0.0
1718701200000,2024-06-18 09:00:00,9.201e-05,6.0,0.0,0.0
1718704800000,2024-06-18 10:00:00,6.139e-05,4.0,0.0,0.0
1718708400000,2024-06-18 11:00:00,0.01390765,902.0,0.0,0.0
1718712000000,2024-06-18 12:00:00,0.00557176,361.0,0.0,0.0
1718715600000,2024-06-18 13:00:00,0.03663642,2368.0,0.00046054,30.0
1718719200000,2024-06-18 14:00:00,0.01292064,831.0,0.01258495,822.0
1718722800000,2024-06-18 15:00:00,0.00499403,320.0,0.00780161,507.0
1718726400000,2024-06-18 16:00:00,0.00208759,134.0,4.623e-05,3.0
1718730000000,2024-06-18 17:00:00,0.00035806,23.0,0.00280011,182.0
1718733600000,2024-06-18 18:00:00,1.562e-05,1.0,0.0033985,221.0
1718737200000,2024-06-18 19:00:00,0.01291351,824.0,0.00032535,21.0
1718740800000,2024-06-18 20:00:00,0.00159179,102.0,0.0019489,127.0
1718744400000,2024-06-18 21:00:00,0.0,0.0,0.00119298,78.0
1718748000000,2024-06-18 22:00:00,0.0,0.0,0.0,0.0
1718751600000,2024-06-18 23:00:00,0.0,0.0,0.0,0.0
1718755200000,2024-06-19 00:00:00,0.00027876,18.0,0.0,0.0
1718758800000,2024-06-19 01:00:00,0.00131438,85.0,0.00156943,103.0
1718762400000,2024-06-19 02:00:00,0.0,0.0,0.0,0.0
1718766000000,2024-06-19 03:00:00,0.0,0.0,0.00073049,48.0
1718769600000,2024-06-19 04:00:00,0.0,0.0,0.01239,816.0
1718773200000,2024-06-19 05:00:00,0.0,0.0,0.0,0.0
1718776800000,2024-06-19 06:00:00,0.0,0.0,0.0,0.0
1718780400000,2024-06-19 07:00:00,0.00053875,35.0,0.0,0.0
1718784000000,2024-06-19 08:00:00,0.0,0.0,0.0,0.0
1718787600000,2024-06-19 09:00:00,0.0,0.0,0.0,0.0
1718791200000,2024-06-19 10:00:00,0.0,0.0,0.00216166,142.0
1718794800000,2024-06-19 11:00:00,0.0,0.0,0.0,0.0
1718798400000,2024-06-19 12:00:00,0.0,0.0,0.0,0.0
1718802000000,2024-06-19 13:00:00,0.0,0.0,0.0,0.0
1718805600000,2024-06-19 14:00:00,0.00337194,218.0,0.0,0.0
1718809200000,2024-06-19 15:00:00,0.00243474,157.0,0.0,0.0
1718812800000,2024-06-19 16:00:00,0.0,0.0,0.0,0.0
1718816400000,2024-06-19 17:00:00,0.0,0.0,0.00016807,11.0
1718820000000,2024-06-19 18:00:00,0.0,0.0,0.0,0.0
1718823600000,2024-06-19 19:00:00,0.00980886,633.0,0.0,0.0
1718827200000,2024-06-19 20:00:00,0.00021731,14.0,0.0,0.0
1718830800000,2024-06-19 21:00:00,0.0,0.0,0.0,0.0
1718834400000,2024-06-19 22:00:00,4.65e-05,3.0,0.0,0.0
1718838000000,2024-06-19 23:00:00,0.0,0.0,0.0,0.0
1718841600000,2024-06-20 00:00:00,0.0,0.0,0.0,0.0
1718845200000,2024-06-20 01:00:00,0.0,0.0,0.00784483,514.0
1718848800000,2024-06-20 02:00:00,0.0,0.0,0.0,0.0
1718852400000,2024-06-20 03:00:00,0.0,0.0,0.0,0.0
1718856000000,2024-06-20 04:00:00,0.0,0.0,0.0,0.0
1718859600000,2024-06-20 05:00:00,0.0,0.0,0.00421738,277.0
1718863200000,2024-06-20 06:00:00,0.0,0.0,0.00312856,206.0
1718866800000,2024-06-20 07:00:00,0.0,0.0,0.00199822,132.0
1718870400000,2024-06-20 08:00:00,0.0,0.0,0.0,0.0
1718874000000,2024-06-20 09:00:00,0.00139381,91.0,0.0,0.0
1718877600000,2024-06-20 10:00:00,0.0,0.0,0.01952325,1297.0
1718881200000,2024-06-20 11:00:00,0.00053101,35.0,0.00078071,52.0
1718884800000,2024-06-20 12:00:00,0.00179664,118.0,0.0,0.0
1718888400000,2024-06-20 13:00:00,0.01676458,1092.0,0.0,0.0
1718892000000,2024-06-20 14:00:00,0.03912058,2527.0,0.0009646,63.0
1718895600000,2024-06-20 15:00:00,0.0,0.0,0.0,0.0
1718899200000,2024-06-20 16:00:00,0.00980057,631.0,0.00101364,66.0
1718902800000,2024-06-20 17:00:00,0.0,0.0,0.0,0.0
1718906400000,2024-06-20 18:00:00,0.0,0.0,0.00082795,54.0
1718910000000,2024-06-20 19:00:00,4.647e-05,3.0,0.0,0.0
1718913600000,2024-06-20 20:00:00,0.0,0.0,0.0,0.0
1718917200000,2024-06-20 21:00:00,0.0,0.0,0.0,0.0
1718920800000,2024-06-20 22:00:00,0.0,0.0,0.0,0.0
1718924400000,2024-06-20 23:00:00,0.00051117,33.0,0.0,0.0
1718928000000,2024-06-21 00:00:00,0.0020474,132.0,0.0,0.0
1718931600000,2024-06-21 01:00:00,0.0,0.0,0.00029167,19.0
1718935200000,2024-06-21 02:00:00,0.03402137,2192.0,0.0,0.0
1718938800000,2024-06-21 03:00:00,0.00414777,266.0,0.0,0.0
1718942400000,2024-06-21 04:00:00,7.807e-05,5.0,0.0,0.0
1718946000000,2024-06-21 05:00:00,0.0,0.0,0.0,0.0
1718949600000,2024-06-21 06:00:00,0.0,0.0,0.0,0.0
1718953200000,2024-06-21 07:00:00,0.00944005,604.0,0.0,0.0
1718956800000,2024-06-21 08:00:00,0.02087068,1323.0,0.0,0.0
1718960400000,2024-06-21 09:00:00,0.0,0.0,0.00051499,33.0
1718964000000,2024-06-21 10:00:00,0.01451635,922.0,0.0,0.0
1718967600000,2024-06-21 11:00:00,0.01087381,690.0,0.0,0.0
1718971200000,2024-06-21 12:00:00,0.02409468,1525.0,0.0,0.0
1718974800000,2024-06-21 13:00:00,0.00162972,103.0,0.0,0.0
1718978400000,2024-06-21 14:00:00,0.0,0.0,0.00305216,196.0
1718982000000,2024-06-21 15:00:00,0.00788573,500.0,0.0,0.0
1718985600000,2024-06-21 16:00:00,0.0,0.0,0.0,0.0
1718989200000,2024-06-21 17:00:00,0.0,0.0,0.00032796,21.0
1718992800000,2024-06-21 18:00:00,0.0,0.0,0.00155346,100.0
1718996400000,2024-06-21 19:00:00,0.0,0.0,0.00038796,25.0
1719000000000,2024-06-21 20:00:00,3.132e-05,2.0,0.00250811,162.0
1719003600000,2024-06-21 21:00:00,0.00759766,483.0,0.0,0.0
1719007200000,2024-06-21 22:00:00,0.0,0.0,0.0,0.0
1719010800000,2024-06-21 23:00:00,0.0,0.0,0.0,0.0
1719014400000,2024-06-22 00:00:00,0.0,0.0,0.0,0.0
1719018000000,2024-06-22 01:00:00,0.0,0.0,0.0,0.0
1719021600000,2024-06-22 02:00:00,0.0,0.0,0.00032543,21.0
1719025200000,2024-06-22 03:00:00,0.0,0.0,0.0,0.0
1719028800000,2024-06-22 04:00:00,0.0,0.0,0.0,0.0
1719032400000,2024-06-22 05:00:00,0.0,0.0,0.00020131,13.0
1719036000000,2024-06-22 06:00:00,0.0,0.0,0.0,0.0
1719039600000,2024-06-22 07:00:00,0.0,0.0,0.0,0.0
1719043200000,2024-06-22 08:00:00,0.0,0.0,0.0,0.0
1719046800000,2024-06-22 09:00:00,0.0,0.0,0.0,0.0
1719050400000,2024-06-22 10:00:00,0.0,0.0,0.0,0.0
1719054000000,2024-06-22 11:00:00,0.0,0.0,0.0,0.0
1719057600000,2024-06-22 12:00:00,0.0,0.0,0.0,0.0
1719061200000,2024-06-22 13:00:00,0.0,0.0,0.0,0.0
1719064800000,2024-06-22 14:00:00,0.0,0.0,0.0,0.0
1719068400000,2024-06-22 15:00:00,0.0,0.0,0.0,0.0
1719072000000,2024-06-22 16:00:00,0.0,0.0,0.0,0.0
1719075600000,2024-06-22 17:00:00,0.0,0.0,0.0,0.0
1719079200000,2024-06-22 18:00:00,0.0,0.0,0.0,0.0
1719082800000,2024-06-22 19:00:00,0.0,0.0,0.0,0.0
1719086400000,2024-06-22 20:00:00,0.0,0.0,0.0,0.0
1719090000000,2024-06-22 21:00:00,0.0,0.0,0.0,0.0
1719093600000,2024-06-22 22:00:00,0.0,0.0,0.0,0.0
1719097200000,2024-06-22 23:00:00,0.0,0.0,0.0,0.0
1719100800000,2024-06-23 00:00:00,0.0,0.0,0.0,0.0
1719104400000,2024-06-23 01:00:00,0.0,0.0,1.545e-05,1.0
1719108000000,2024-06-23 02:00:00,0.0,0.0,0.0,0.0
1719111600000,2024-06-23 03:00:00,0.0,0.0,0.0,0.0
1719115200000,2024-06-23 04:00:00,0.0,0.0,0.0,0.0
1719118800000,2024-06-23 05:00:00,0.0,0.0,0.0,0.0
1719122400000,2024-06-23 06:00:00,0.0,0.0,0.0,0.0
1719126000000,2024-06-23 07:00:00,0.0,0.0,0.0,0.0
1719129600000,2024-06-23 08:00:00,0.0,0.0,0.0,0.0
1719133200000,2024-06-23 09:00:00,0.0,0.0,0.0,0.0
1719136800000,2024-06-23 10:00:00,0.0,0.0,0.0,0.0
1719140400000,2024-06-23 11:00:00,0.0,0.0,0.0,0.0
1719144000000,2024-06-23 12:00:00,0.0,0.0,0.0,0.0
1719147600000,2024-06-23 13:00:00,0.0,0.0,0.0,0.0
1719151200000,2024-06-23 14:00:00,0.00150164,96.0,0.0,0.0
1719154800000,2024-06-23 15:00:00,0.00277428,177.0,0.0,0.0
1719158400000,2024-06-23 16:00:00,0.00984594,627.0,0.0,0.0
1719162000000,2024-06-23 17:00:00,0.0,0.0,0.0,0.0
1719165600000,2024-06-23 18:00:00,0.0,0.0,0.0,0.0
1719169200000,2024-06-23 19:00:00,0.0,0.0,0.0,0.0
1719172800000,2024-06-23 20:00:00,0.00187627,119.0,0.0,0.0
1719176400000,2024-06-23 21:00:00,0.00086933,55.0,0.0,0.0
1719180000000,2024-06-23 22:00:00,0.0,0.0,0.0,0.0
1719183600000,2024-06-23 23:00:00,0.25028191,15772.0,0.0,0.0
1719187200000,2024-06-24 00:00:00,0.04373925,2744.0,0.0,0.0
1719190800000,2024-06-24 01:00:00,0.0,0.0,0.0,0.0
1719194400000,2024-06-24 02:00:00,0.01357007,849.0,0.0,0.0
1719198000000,2024-06-24 03:00:00,0.0,0.0,0.0,0.0
1719201600000,2024-06-24 04:00:00,0.00554592,346.0,0.0,0.0
1719205200000,2024-06-24 05:00:00,0.08875625,5514.0,0.0,0.0
1719208800000,2024-06-24 06:00:00,0.11889532,7358.0,0.0,0.0
1719212400000,2024-06-24 07:00:00,0.0,0.0,0.0,0.0
1719216000000,2024-06-24 08:00:00,0.00054588,34.0,0.00478883,302.0
1719219600000,2024-06-24 09:00:00,0.39758954,24330.0,0.00053638,33.0
1719223200000,2024-06-24 10:00:00,0.00721964,440.0,4.863e-05,3.0
1719226800000,2024-06-24 11:00:00,0.00850087,516.0,0.00032598,20.0
1719230400000,2024-06-24 12:00:00,0.00041087,25.0,0.00356691,220.0
1719234000000,2024-06-24 13:00:00,0.00065916,40.0,0.00210968,130.0
1719237600000,2024-06-24 14:00:00,0.00471746,287.0,8.116e-05,5.0
1719241200000,2024-06-24 15:00:00,0.02891461,1751.0,0.0,0.0
1719244800000,2024-06-24 16:00:00,0.20550679,12301.0,0.00031096,19.0
