start_time,datetime,outflow_mean,outflow_mean_ma7,outflow_top10,outflow_total
1718906400000,2024-06-20 18:00:00,4.79691981,10.98435347,131.54247038,134.31375456
1718910000000,2024-06-20 19:00:00,9.9567123,10.30675302,333.7264065,338.52821824
1718913600000,2024-06-20 20:00:00,3.22497901,8.94905726,121.92805434,132.22413924
1718917200000,2024-06-20 21:00:00,1.13778981,7.57535677,30.82459521,35.27148413
1718920800000,2024-06-20 22:00:00,5.20691742,4.82253282,117.31730315,119.75910077
1718924400000,2024-06-20 23:00:00,1.99705756,4.56379732,96.18296675,101.84993536
1718928000000,2024-06-21 00:00:00,2.40436752,4.10353478,98.17496597,100.98343589
1718931600000,2024-06-21 01:00:00,7.23504373,4.45183819,210.14784188,217.05131201
1718935200000,2024-06-21 02:00:00,4.14887174,3.62214668,136.13930927,141.06163921
1718938800000,2024-06-21 03:00:00,11.92047372,4.86436021,412.76710416,429.13705404
1718942400000,2024-06-21 04:00:00,6.79862768,5.67305134,197.88862301,203.95883037
1718946000000,2024-06-21 05:00:00,5.2816796,5.68373165,109.37265997,110.91527155
1718949600000,2024-06-21 06:00:00,4.55551781,6.04922597,174.31666045,209.55381923
1718953200000,2024-06-21 07:00:00,13.28017007,7.60291205,399.45967024,411.68527202
1718956800000,2024-06-21 08:00:00,9.78117766,7.96664547,192.47350903,195.62355315
1718960400000,2024-06-21 09:00:00,5.19065535,8.1154717,177.910052,218.00752491
1718964000000,2024-06-21 10:00:00,6.88922235,7.3967215,253.6803294,296.23656101
1718967600000,2024-06-21 11:00:00,8.40735501,7.62653969,242.70898059,252.22065031
1718971200000,2024-06-21 12:00:00,14.432099,8.93374246,475.69674906,490.69136598
1718974800000,2024-06-21 13:00:00,7.71547422,9.38516481,213.78145546,231.46422669
1718978400000,2024-06-21 14:00:00,12.51371306,9.27567095,388.66395583,450.49367024
1718982000000,2024-06-21 15:00:00,18.4644439,10.51613756,559.52483382,590.86220488
1718985600000,2024-06-21 16:00:00,4.60154022,10.43197825,138.08521758,151.85082722
1718989200000,2024-06-21 17:00:00,1.39942726,9.64772181,29.34804762,32.18682699
1718992800000,2024-06-21 18:00:00,11.52753188,10.09346136,385.09204174,391.93608375
1718996400000,2024-06-21 19:00:00,1.99707214,8.31702895,76.05899564,87.8711742
1719000000000,2024-06-21 20:00:00,7.24835633,8.25029783,190.95168909,195.70562099
1719003600000,2024-06-21 21:00:00,1.65809622,6.69949542,39.58566062,43.11050171
1719007200000,2024-06-21 22:00:00,5.05877333,4.78439963,196.66926147,202.35093305
1719010800000,2024-06-21 23:00:00,2.07227191,4.42307558,82.98691059,91.17996395
1719014400000,2024-06-22 00:00:00,2.01462707,4.51096127,54.21200796,58.42418496
1719018000000,2024-06-22 01:00:00,2.53243439,3.22594734,81.9095281,86.1027691
1719021600000,2024-06-22 02:00:00,2.6931842,3.32539192,75.7281889,80.7955261
1719025200000,2024-06-22 03:00:00,10.75306613,3.82606475,342.67162459,376.35731457
1719028800000,2024-06-22 04:00:00,4.06429299,4.16980715,79.89003744,81.28585971
1719032400000,2024-06-22 05:00:00,7.72944031,4.551331,286.42062295,316.90705257
1719036000000,2024-06-22 06:00:00,10.48675245,5.75339965,363.22002606,408.98334539
1719039600000,2024-06-22 07:00:00,9.33061829,6.79854125,307.71281443,326.57164003
1719043200000,2024-06-22 08:00:00,2.71433056,6.82452642,73.88007973,84.14424735
1719046800000,2024-06-22 09:00:00,4.38589711,7.06634255,146.42185695,157.89229593
1719050400000,2024-06-22 10:00:00,0.84313822,5.65063856,19.76846292,22.76473184
1719054000000,2024-06-22 11:00:00,10.02618288,6.50233712,343.66835989,350.91640075
1719057600000,2024-06-22 12:00:00,4.94337612,6.10432795,155.41051216,163.13141197
1719061200000,2024-06-22 13:00:00,3.83337448,5.15384538,128.11952483,138.00148126
1719064800000,2024-06-22 14:00:00,3.46913858,4.31649114,94.84659929,104.07415725
1719068400000,2024-06-22 15:00:00,8.4575805,5.13695541,240.80944669,245.26983459
1719072000000,2024-06-22 16:00:00,1.60260694,4.73934253,61.07706484,65.7068844
1719075600000,2024-06-22 17:00:00,0.43405488,4.68090205,11.23359137,14.75786597
1719079200000,2024-06-22 18:00:00,4.61700502,3.90816236,100.49663366,101.57411041
1719082800000,2024-06-22 19:00:00,3.68094075,3.72781445,144.29437035,154.59951146
1719086400000,2024-06-22 20:00:00,4.59722696,3.83693623,138.96356866,142.51403591
1719090000000,2024-06-22 21:00:00,0.56320158,3.42180238,12.81130729,14.08003957
1719093600000,2024-06-22 22:00:00,3.23478394,2.67568858,98.4061483,100.27830223
1719097200000,2024-06-22 23:00:00,0.20327675,2.47578427,5.83046054,7.72451666
1719100800000,2024-06-23 00:00:00,1.61706638,2.64478591,47.79649725,48.51199136
1719104400000,2024-06-23 01:00:00,0.33039835,2.03241353,9.18348922,9.91195061
1719108000000,2024-06-23 02:00:00,6.83411627,2.48286718,247.81525665,252.86230202
1719111600000,2024-06-23 03:00:00,2.70654491,2.21276974,74.89310444,75.78325752
1719115200000,2024-06-23 04:00:00,1.22176253,2.30684988,42.45204475,43.98345102
1719118800000,2024-06-23 05:00:00,5.89972856,2.68755625,185.64943683,188.79131378
1719122400000,2024-06-23 06:00:00,0.69698654,2.75808622,22.09549691,24.39452882
1719126000000,2024-06-23 07:00:00,4.36480045,3.15061966,113.39847778,117.84961212
1719129600000,2024-06-23 08:00:00,6.23784327,3.99454036,211.38120485,218.32451453
1719133200000,2024-06-23 09:00:00,7.7476744,4.12504867,262.14317924,271.16860404
1719136800000,2024-06-23 10:00:00,0.75786934,3.84666644,19.9352979,22.73608012
1719140400000,2024-06-23 11:00:00,2.04283285,3.9639622,12.25699708,12.25699708
1719144000000,2024-06-23 12:00:00,3.82154065,3.66707821,116.05006317,118.46776001
1719147600000,2024-06-23 13:00:00,2.73427243,3.95811906,150.22452245,166.79061801
1719151200000,2024-06-23 14:00:00,6.39058382,4.24751668,76.46694973,76.68700583
1719154800000,2024-06-23 15:00:00,0.86504642,3.47997427,20.3931889,25.08634629
1719158400000,2024-06-23 16:00:00,3.55801912,2.88145209,168.05573252,181.45897505
1719162000000,2024-06-23 17:00:00,2.67701773,3.15561615,112.21709406,117.78878027
1719165600000,2024-06-23 18:00:00,0.20713282,2.89337328,0.41426564,0.41426564
1719169200000,2024-06-23 19:00:00,1.23064955,2.52324598,64.86584055,75.06962261
1719172800000,2024-06-23 20:00:00,11.6471128,3.79650889,346.46116302,349.41338386
1719176400000,2024-06-23 21:00:00,7.22615189,3.91587576,279.57777915,289.04607576
1719180000000,2024-06-23 22:00:00,5.88434081,4.63291782,146.16918875,147.10852025
1719183600000,2024-06-23 23:00:00,6.03770283,4.98715835,232.59300486,247.545816
1719187200000,2024-06-24 00:00:00,5.03772144,5.32440173,131.33734253,136.01847888
1719190800000,2024-06-24 01:00:00,7.37312666,6.34811514,180.14438051,184.3281664
1719194400000,2024-06-24 02:00:00,5.62121846,6.97533927,222.83223212,241.7123936
1719198000000,2024-06-24 03:00:00,6.72069713,6.2715656,208.91536927,228.50370227
1719201600000,2024-06-24 04:00:00,5.67320207,6.04971563,179.4849748,192.88887025
1719205200000,2024-06-24 05:00:00,3.70024399,5.7377018,89.71222198,92.50609983
1719208800000,2024-06-24 06:00:00,4.46954142,5.51367874,187.14733898,223.47707118
1719212400000,2024-06-24 07:00:00,6.74025391,5.75689766,221.19271374,235.90888683
1719216000000,2024-06-24 08:00:00,9.22586589,6.0215747,296.35644644,322.90530617
1719219600000,2024-06-24 09:00:00,30.13233971,9.52316345,767.19536256,843.70551192
1719223200000,2024-06-24 10:00:00,13.80913401,10.53579729,499.96410877,607.6018963
1719226800000,2024-06-24 11:00:00,9.6120284,11.09848676,240.26921667,259.52476687
1719230400000,2024-06-24 12:00:00,5.6099171,11.37129721,246.83486238,308.54544034
1719234000000,2024-06-24 13:00:00,10.48015965,12.22995695,327.42050348,356.32542807
1719237600000,2024-06-24 14:00:00,10.65203173,12.78878236,293.27824416,308.90892019
1719241200000,2024-06-24 15:00:00,9.30172584,12.79961949,254.75740216,260.44832356
1719244800000,2024-06-24 16:00:00,8.84964921,9.75923513,414.72079903,469.0314082
1719248400000,2024-06-24 17:00:00,16.16479949,10.09575877,360.69714144,420.28478679
1719252000000,2024-06-24 18:00:00,4.8695652,9.41826403,216.13645217,253.21739044
1719255600000,2024-06-24 19:00:00,2.07021408,8.91259217,50.14350499,68.31706454
1719259200000,2024-06-24 20:00:00,6.99153944,8.41421786,187.82539373,244.70388036
1719262800000,2024-06-24 21:00:00,8.49344026,8.10584765,246.77113592,288.77696871
1719266400000,2024-06-24 22:00:00,6.96178357,7.77157018,184.94418159,222.77707438
1719270000000,2024-06-24 23:00:00,5.52095679,7.29604269,163.01454225,198.7544445
1719273600000,2024-06-25 00:00:00,6.70409544,5.94451354,190.27587988,221.23514949
1719277200000,2024-06-25 01:00:00,7.10294837,6.26356828,144.04504181,149.16191585
1719280800000,2024-06-25 02:00:00,14.02900575,7.97196709,552.27467937,603.24724724
1719284400000,2024-06-25 03:00:00,7.54416167,8.05091312,155.86817625,173.5157183
1719288000000,2024-06-25 04:00:00,1.76860631,7.09022256,439.69450107,511.12722374
1719291600000,2024-06-25 05:00:00,4.54601551,6.74511283,86.84406158,90.9203102
1719295200000,2024-06-25 06:00:00,3.58826491,6.46901399,124.59383481,143.53059629
1719298800000,2024-06-25 07:00:00,39.61608504,11.17072679,1443.69238435,1465.79514632
1719302400000,2024-06-25 08:00:00,0.0,10.15601988,0.0,0.0
1719306000000,2024-06-25 09:00:00,6.34151826,9.05780739,345.10992533,418.54020539
1719309600000,2024-06-25 10:00:00,13.32414586,9.88351941,465.96357584,492.99339698
1719313200000,2024-06-25 11:00:00,11.30633096,11.24605151,292.13348267,305.27093597
1719316800000,2024-06-25 12:00:00,15.21831641,12.77066592,551.04985878,578.29602357
1719320400000,2024-06-25 13:00:00,7.78666241,13.37043699,355.14964779,373.75979551
1719324000000,2024-06-25 14:00:00,29.32839434,11.90076689,1343.43103097,1437.09132242
1719327600000,2024-06-25 15:00:00,6.17938846,12.78353667,599.25497858,605.58006912
1719331200000,2024-06-25 16:00:00,7.47602762,12.94560944,257.67062774,321.46918756
1719334800000,2024-06-25 17:00:00,19.25798468,13.7933007,455.25418158,462.19163231
1719338400000,2024-06-25 18:00:00,5.16233112,12.91558643,184.71356723,201.33091356
1719342000000,2024-06-25 19:00:00,12.99587513,12.59809482,406.86710389,415.86800426
1719345600000,2024-06-25 20:00:00,6.39581132,12.39940181,146.20447272,153.49947172
1719349200000,2024-06-25 21:00:00,14.35815869,10.26079672,449.18433819,459.46107794
1719352800000,2024-06-25 22:00:00,4.05462136,9.95725856,138.61887747,154.07561155
1719356400000,2024-06-25 23:00:00,34.25603946,13.78297454,445.06148655,445.32851301
1719360000000,2024-06-26 00:00:00,3.71971045,11.56322108,151.73917556,163.6672596
1719363600000,2024-06-26 01:00:00,0.44870234,10.88984554,9.24661482,10.32015374
1719367200000,2024-06-26 02:00:00,2.77921863,9.43032318,367.37016391,380.7529523
1719370800000,2024-06-26 03:00:00,7.50298894,9.58849141,255.75484857,270.10760192
1719374400000,2024-06-26 04:00:00,4.03549461,8.11382511,344.76891658,347.05253637
1719378000000,2024-06-26 05:00:00,17.1438136,9.98370972,454.39993696,462.88296721
1719381600000,2024-06-26 06:00:00,4.48120507,5.73016195,180.47811573,197.17302298
1719385200000,2024-06-26 07:00:00,6.31283403,6.10060817,190.40708857,202.01068889
1719388800000,2024-06-26 08:00:00,3.19131331,6.49240974,91.9506053,102.12202607
1719392400000,2024-06-26 09:00:00,8.6471248,7.33068205,273.74469635,294.00224315
1719396000000,2024-06-26 10:00:00,24.13587649,9.70680884,773.64674324,796.48392427
1719399600000,2024-06-26 11:00:00,16.35593259,11.46687141,384.02971781,392.54238226
1719403200000,2024-06-26 12:00:00,6.76131846,9.98365782,247.16517238,270.4527382
1719406800000,2024-06-26 13:00:00,15.98762635,11.62743229,421.8740538,431.66591151
1719410400000,2024-06-26 14:00:00,20.37249549,13.63595536,364.78578881,366.70491888
1719414000000,2024-06-26 15:00:00,8.00128951,14.32309481,352.51443253,392.06318608
1719417600000,2024-06-26 16:00:00,1.06848694,13.24043226,102.77709298,108.98566742
1719421200000,2024-06-26 17:00:00,5.35622843,10.5576254,139.4881993,144.61816759
1719424800000,2024-06-26 18:00:00,2.55126474,8.58552999,370.3893684,413.3048879
1719428400000,2024-06-26 19:00:00,4.37997202,8.24533764,112.26737767,131.39916046
1719432000000,2024-06-26 20:00:00,3.03681201,6.39522131,89.03490258,112.36204434
1719435600000,2024-06-26 21:00:00,4.16219541,4.07946415,127.28782133,133.19025302
1719439200000,2024-06-26 22:00:00,4.62184427,3.59668626,107.39716823,110.92426246
1719442800000,2024-06-26 23:00:00,10.13416661,4.89178336,369.20830007,374.9641647
1719446400000,2024-06-27 00:00:00,2.53779655,4.48915023,89.04812254,93.8984725
1719450000000,2024-06-27 01:00:00,2.16702121,4.4342583,69.00467052,71.51169996
1719453600000,2024-06-27 02:00:00,6.48949901,4.7356193,185.31825853,188.19547116
1719457200000,2024-06-27 03:00:00,1.53186689,4.52062714,50.01813872,56.6790749
1719460800000,2024-06-27 04:00:00,7.15260715,4.94782881,229.67387983,236.03603584
1719464400000,2024-06-27 05:00:00,5.71245426,5.10363024,138.48705918,142.81135654
1719468000000,2024-06-27 06:00:00,3.312716,4.1291373,329.64790169,367.71147645
1719471600000,2024-06-27 07:00:00,4.3878971,4.39343737,99.89133654,105.30953028
1719475200000,2024-06-27 08:00:00,0.0,4.08386292,0.0,0.0
1719478800000,2024-06-27 09:00:00,5.34665039,3.92059883,313.78488604,368.91887717
1719482400000,2024-06-27 10:00:00,3.20611799,4.15977756,413.77499396,445.65040042
1719486000000,2024-06-27 11:00:00,7.28166583,4.17821451,230.92579069,240.29497225
1719489600000,2024-06-27 12:00:00,5.88727696,4.20318918,161.44290501,182.50558585
1719493200000,2024-06-27 13:00:00,23.40588096,7.07364132,712.02427766,866.01759569
1719496800000,2024-06-27 14:00:00,17.22069074,8.90689755,523.03352479,585.50348508
1719500400000,2024-06-27 15:00:00,11.65858398,10.57240955,337.57348183,373.07468722
1719504000000,2024-06-27 16:00:00,10.57725203,11.31963836,324.16541066,338.47206495
1719507600000,2024-06-27 17:00:00,5.50508322,11.64806196,122.07498996,126.61691408
1719511200000,2024-06-27 18:00:00,6.7626693,11.5739196,224.239985,229.93075627
1719514800000,2024-06-27 19:00:00,4.21793307,11.3354419,122.77665105,126.53799199
1719518400000,2024-06-27 20:00:00,1.45060444,8.19897383,143.0623494,158.11588407
1719522000000,2024-06-27 21:00:00,1.74558582,5.98824455,54.17866889,62.84108959
1719525600000,2024-06-27 22:00:00,0.89607943,4.4507439,131.50614646,139.78839111
1719529200000,2024-06-27 23:00:00,3.24421674,3.40316743,103.12224837,107.0591525
1719532800000,2024-06-28 00:00:00,0.15035692,2.63820653,0.45107076,0.45107076
1719536400000,2024-06-28 01:00:00,9.89839888,3.0861679,575.34231008,613.70073038
1719540000000,2024-06-28 02:00:00,0.82464817,2.60141291,23.00965035,26.3887415
1719543600000,2024-06-28 03:00:00,8.29798131,3.57960961,276.6362269,282.13136452
1719547200000,2024-06-28 04:00:00,7.40205474,4.3876766,201.3003203,207.25753286
1719550800000,2024-06-28 05:00:00,1.95254321,4.5386,58.67171652,68.33901248
1719554400000,2024-06-28 06:00:00,2.05681755,4.36897154,53.04154655,65.81816148
1719558000000,2024-06-28 07:00:00,1.179145,4.51594127,15.00026724,15.32888496
1719561600000,2024-06-28 08:00:00,3.84255176,3.65082025,767.07650984,860.73159529
1719565200000,2024-06-28 09:00:00,14.83659353,5.65252673,460.82571731,474.77099308
1719568800000,2024-06-28 10:00:00,6.44359983,5.38761509,146.97040641,154.64639589
1719572400000,2024-06-28 11:00:00,6.67143236,5.28324046,227.40994488,246.84299728
1719576000000,2024-06-28 12:00:00,0.0,5.00430572,0.0,0.0
1719579600000,2024-06-28 13:00:00,7.42301523,5.77090539,1167.95150405,1261.91258887
1719583200000,2024-06-28 14:00:00,10.76401184,7.14017208,354.73011039,398.26843795
1719586800000,2024-06-28 15:00:00,17.99446025,9.16187329,500.13898243,521.83934727
1719590400000,2024-06-28 16:00:00,9.71790424,8.43063196,319.72757696,340.12664852
1719594000000,2024-06-28 17:00:00,4.62671683,8.17107725,141.31029189,152.68165548
1719597600000,2024-06-28 18:00:00,9.95333962,8.63992114,318.44792301,328.46020754
1719601200000,2024-06-28 19:00:00,6.99241741,9.63883792,202.27025211,216.76493959
1719604800000,2024-06-28 20:00:00,7.28858578,9.61963371,229.11020314,240.52333071
1719608400000,2024-06-28 21:00:00,6.76774397,9.0487383,217.53204872,236.871039
1719612000000,2024-06-28 22:00:00,3.10174777,6.92120795,86.61880695,96.15418076
1719615600000,2024-06-28 23:00:00,8.34241242,6.72470911,165.27073144,166.84824831
1719619200000,2024-06-29 00:00:00,3.75209534,6.59976319,153.38280176,168.84429042
1719622800000,2024-06-29 01:00:00,5.39060709,5.94794425,151.49782157,156.32760572
1719626400000,2024-06-29 02:00:00,0.96623681,5.08706131,129.80967313,143.00304835
1719630000000,2024-06-29 03:00:00,3.45467118,4.53935923,93.53408158,96.73079316
1719633600000,2024-06-29 04:00:00,2.05031391,3.86544065,196.71759721,198.88044893
1719637200000,2024-06-29 05:00:00,2.28553549,3.74883889,89.48324262,95.99249049
1719640800000,2024-06-29 06:00:00,2.96558513,2.98072071,94.74103324,97.86430914
1719644400000,2024-06-29 07:00:00,5.61205062,3.2464286,155.00810283,162.74946797
1719648000000,2024-06-29 08:00:00,4.14937034,3.06910907,108.91005394,116.18236962
1719651600000,2024-06-29 09:00:00,3.5708132,3.44119141,130.30017968,146.40334109
1719655200000,2024-06-29 10:00:00,5.35025766,3.71198948,161.72095929,176.55850267
1719658800000,2024-06-29 11:00:00,4.69951519,4.0904468,144.58350093,150.38448608
1719662400000,2024-06-29 12:00:00,2.66029933,4.1439845,77.04138445,82.46927914
1719666000000,2024-06-29 13:00:00,1.05819925,3.8715008,185.32743355,192.59226316
1719669600000,2024-06-29 14:00:00,7.69407083,4.16893226,280.10595444,300.0687624
1719673200000,2024-06-29 15:00:00,1.5657106,3.79983801,27.49947731,29.74850147
1719676800000,2024-06-29 16:00:00,1.68177614,3.52997557,47.90901206,53.81683646
1719680400000,2024-06-29 17:00:00,0.74997791,2.87279275,24.78892499,34.49898384
1719684000000,2024-06-29 18:00:00,0.26260457,2.23894838,5.03194627,6.8277187
1719687600000,2024-06-29 19:00:00,4.70259156,2.53070441,169.03578156,173.9958877
1719691200000,2024-06-29 20:00:00,3.89798965,2.93638875,106.41977379,109.1437101
1719694800000,2024-06-29 21:00:00,3.48355789,2.3348869,117.57250123,121.92452599
1719698400000,2024-06-29 22:00:00,7.06467774,3.12045364,206.93272158,211.94033216
1719702000000,2024-06-29 23:00:00,4.86309682,3.57492802,176.67526575,184.79767908
1719705600000,2024-06-30 00:00:00,2.61547292,3.84142731,78.79352213,81.07966065
1719709200000,2024-06-30 01:00:00,4.6698048,4.47102734,134.29023152,149.43375346
1719712800000,2024-06-30 02:00:00,0.46002214,3.86494599,73.58954585,77.7437415
1719716400000,2024-06-30 03:00:00,10.43454845,4.79874011,386.16274663,396.51284124
1719720000000,2024-06-30 04:00:00,1.37642488,4.49772111,85.98342168,88.09119244
1719723600000,2024-06-30 05:00:00,3.49096617,3.98719088,92.12548601,94.25608669
1719727200000,2024-06-30 06:00:00,2.86346315,3.70152893,98.98324264,108.81159965
1719730800000,2024-06-30 07:00:00,8.39622824,4.52735112,58.77359765,58.77359765
1719734400000,2024-06-30 08:00:00,2.77062632,4.25603991,126.02275091,146.84319478
1719738000000,2024-06-30 09:00:00,5.29804175,4.94718557,156.5974019,158.94125237
1719741600000,2024-06-30 10:00:00,7.6567945,4.55036357,250.77337971,260.33101299
1719745200000,2024-06-30 11:00:00,2.84910431,4.76074635,91.90791954,99.71865082
1719748800000,2024-06-30 12:00:00,7.23714836,5.29591523,143.48916291,144.74296722
1719752400000,2024-06-30 13:00:00,5.23259696,5.63436292,176.1123536,183.1408937
1719756000000,2024-06-30 14:00:00,1.65570072,4.67143042,326.21253354,334.45154477
1719759600000,2024-06-30 15:00:00,2.54696258,4.63947845,78.2500609,84.049765
1719763200000,2024-06-30 16:00:00,2.58274213,4.25157851,62.42883506,64.56855315
1719766800000,2024-06-30 17:00:00,2.20552326,3.47282547,79.96422269,92.63197688
1719770400000,2024-06-30 18:00:00,3.10201796,3.508956,96.617008,102.36659258
1719774000000,2024-06-30 19:00:00,2.80575177,2.87589934,76.66545806,84.17255298
1719777600000,2024-06-30 20:00:00,0.0,2.12838549,0.0,0.0
1719781200000,2024-06-30 21:00:00,6.58080589,2.83197194,389.56212856,408.00996497
1719784800000,2024-06-30 22:00:00,1.53751139,2.68776463,27.84828453,29.21271648
1719788400000,2024-06-30 23:00:00,5.01521684,3.03526102,226.9913006,245.74562531
1719792000000,2024-07-01 00:00:00,10.29247654,4.19054006,305.5743769,319.06677272
1719795600000,2024-07-01 01:00:00,10.53875943,5.25293169,323.88981272,358.31782078
1719799200000,2024-07-01 02:00:00,22.04544685,8.00145956,591.8029311,639.31795875
1719802800000,2024-07-01 03:00:00,13.73567208,9.96369843,444.38770282,467.01285089
1719806400000,2024-07-01 04:00:00,0.87146845,9.1480788,174.70397765,178.65103146
1719810000000,2024-07-01 05:00:00,11.92844053,10.63249725,363.76032263,381.71009696
1719813600000,2024-07-01 06:00:00,10.69147975,11.44339195,248.87103179,256.59551407
1719817200000,2024-07-01 07:00:00,4.77032385,10.65451299,122.76274353,133.56906778
1719820800000,2024-07-01 08:00:00,7.85033321,10.2704521,349.15615977,376.8159943
1719824400000,2024-07-01 09:00:00,9.53852666,8.48374922,302.2487748,333.84843311
1719828000000,2024-07-01 10:00:00,5.0455988,7.24231018,152.00029095,161.45916148
1719831600000,2024-07-01 11:00:00,10.41247914,8.60531171,306.49874134,333.19933247
1719835200000,2024-07-01 12:00:00,4.12544518,7.49059808,101.76634528,111.38701986
1719838800000,2024-07-01 13:00:00,11.26768422,7.57291301,389.32739102,405.63663207
1719842400000,2024-07-01 14:00:00,21.90115744,10.02017495,410.90365561,416.12199132
1719846000000,2024-07-01 15:00:00,14.59983013,10.9843888,570.05709658,686.19201596
1719849600000,2024-07-01 16:00:00,0.39847064,9.67866651,78.58324703,84.07730474
1719853200000,2024-07-01 17:00:00,14.50093454,11.02942876,484.32595673,493.03177437
1719856800000,2024-07-01 18:00:00,14.99924529,11.68468106,479.28985508,494.97509462
1719860400000,2024-07-01 19:00:00,11.67359085,12.76298759,354.24897733,373.55490724
1719864000000,2024-07-01 20:00:00,8.3726384,12.34940961,277.5707777,284.66970548
1719867600000,2024-07-01 21:00:00,0.41532963,9.28000564,7.68919896,9.96791102
1719871200000,2024-07-01 22:00:00,1.56243517,7.41752065,56.64040174,60.93497157
1719874800000,2024-07-01 23:00:00,0.52023506,7.43491556,7.82611063,8.32376093
1719878400000,2024-07-02 00:00:00,2.78749659,5.76156728,125.78820164,131.01233973
1719882000000,2024-07-02 01:00:00,4.85148221,4.31188684,96.55916826,97.02964411
1719885600000,2024-07-02 02:00:00,4.85552698,3.33787772,198.01269864,203.93213331
1719889200000,2024-07-02 03:00:00,4.27035296,2.75183694,176.43532925,187.89553002
1719892800000,2024-07-02 04:00:00,5.29651883,3.44914969,162.59886071,174.78512144
1719896400000,2024-07-02 05:00:00,9.53656308,4.58831082,282.92199154,286.09689226
1719900000000,2024-07-02 06:00:00,2.19779212,4.82796182,433.22252057,443.95400901
1719903600000,2024-07-02 07:00:00,3.63110854,4.94847782,115.49356242,134.3510161
1719907200000,2024-07-02 08:00:00,8.148237,5.41944279,410.420083,423.70832415
1719910800000,2024-07-02 09:00:00,7.39111081,5.78166905,168.19319787,177.38665953
1719914400000,2024-07-02 10:00:00,4.52629357,5.81823199,152.83296799,176.52544929
1719918000000,2024-07-02 11:00:00,15.40379902,7.26212916,450.54126799,477.51776956
1719921600000,2024-07-02 12:00:00,3.9651281,6.46620988,141.81183506,154.63999597
1719925200000,2024-07-02 13:00:00,12.61865727,7.9549049,320.72595981,328.08508899
1719928800000,2024-07-02 14:00:00,8.54287921,8.65658643,289.09471284,333.17228926
1719932400000,2024-07-02 15:00:00,6.47728044,8.41787835,568.34764714,699.546288
1719936000000,2024-07-02 16:00:00,7.26513193,8.39988136,208.51002799,225.21908996
1719939600000,2024-07-02 17:00:00,9.34503537,9.08827305,335.68887724,345.76630857
1719943200000,2024-07-02 18:00:00,6.97231228,7.88377494,194.84607989,202.19705621
1719946800000,2024-07-02 19:00:00,4.19996073,7.91732246,135.57075948,146.99862567
1719950400000,2024-07-02 20:00:00,2.2657699,6.43833855,50.99240167,56.64424744
1719954000000,2024-07-02 21:00:00,1.89104974,5.4880772,67.19010658,79.42408922
1719957600000,2024-07-02 22:00:00,5.37262857,5.33026979,160.32556613,171.92411432
1719961200000,2024-07-02 23:00:00,3.85015777,4.84241634,112.97324141,119.35489097
1719964800000,2024-07-03 00:00:00,5.0457082,4.22822674,166.42566301,171.55407874
1719968400000,2024-07-03 01:00:00,5.83350601,4.06554013,180.44653419,186.67219224
1719972000000,2024-07-03 02:00:00,6.14360803,4.34320403,163.63595123,178.16463278
1719975600000,2024-07-03 03:00:00,14.71173211,6.12119863,374.72345286,397.21676691
1719979200000,2024-07-03 04:00:00,7.02858133,6.85513172,268.85596743,288.17183456
1719982800000,2024-07-03 05:00:00,2.45343579,6.43810418,60.81710474,66.24276634
1719986400000,2024-07-03 06:00:00,6.48919126,6.81510896,220.99304663,259.5676506
1719990000000,2024-07-03 07:00:00,10.26351145,7.56050943,320.01402156,338.69587769
1719993600000,2024-07-03 08:00:00,24.09147722,10.16879103,593.9160649,626.3784076
1719997200000,2024-07-03 09:00:00,26.19753664,13.03363797,959.41340996,1047.90146542
1720000800000,2024-07-03 10:00:00,9.31348213,12.2624594,199.42022675,214.21008896
1720004400000,2024-07-03 11:00:00,9.075656,12.55489864,261.02601631,299.49664807
1720008000000,2024-07-03 12:00:00,1.02553007,12.35091211,205.61520107,242.02509697
1720011600000,2024-07-03 13:00:00,4.21142372,12.02551675,135.94380407,168.45694889
1720015200000,2024-07-03 14:00:00,6.13264673,11.43539322,156.7845599,177.84675504
1720018800000,2024-07-03 15:00:00,6.59668356,8.93613698,211.41465837,230.88392461
1720022400000,2024-07-03 16:00:00,5.57108592,5.98950116,155.83992302,167.13257768
1720026000000,2024-07-03 17:00:00,12.56466161,6.45395537,425.44758175,452.32781806
1720029600000,2024-07-03 18:00:00,3.901415,5.71477809,102.34052301,109.23962014
1720033200000,2024-07-03 19:00:00,3.76301386,6.1058472,128.35116247,139.23151282
1720036800000,2024-07-03 20:00:00,3.07075607,5.94289468,81.1071365,92.12268221
1720040400000,2024-07-03 21:00:00,6.92213902,6.05567929,185.29766597,193.81989247
1720044000000,2024-07-03 22:00:00,5.96265462,5.96510373,201.735987,208.69291156
1720047600000,2024-07-03 23:00:00,3.37713867,5.65168269,113.4439333,118.19985354
1720051200000,2024-07-04 00:00:00,0.38478882,3.91170087,82.84391509,85.80790668
1720054800000,2024-07-04 01:00:00,11.46543152,4.99227465,316.41115662,401.29010313
1720058400000,2024-07-04 02:00:00,30.75750349,8.84863032,727.88016209,953.48260807
1720062000000,2024-07-04 03:00:00,8.69216204,9.65168831,256.34980125,286.84134733
1720065600000,2024-07-04 04:00:00,7.22058217,9.69432305,230.89699476,245.49979361
1720069200000,2024-07-04 05:00:00,17.34991132,11.321074,425.03913918,451.09769445
1720072800000,2024-07-04 06:00:00,19.03388877,13.55775259,643.00015006,742.3216621
