start_time,datetime,flow_mean,flow_total,transactions_count_flow,inflow_mean,inflow_mean_ma7,inflow_top10,inflow_total,netflow_total,outflow_mean,outflow_mean_ma7,outflow_top10,outflow_total,reserve,reserve_usd,transactions_count_inflow,transactions_count_outflow,is_shutdown,exchange_supply_ratio,exchange_whale_ratio,funding_rates,long_liquidations,long_liquidations_usd,short_liquidations,short_liquidations_usd,open_interest,close,high,low,open,volume,taker_buy_ratio,taker_buy_sell_ratio,taker_buy_volume,taker_sell_ratio,taker_sell_volume
1720486800000,2024-07-09 01:00:00,0.43883622,12.28741416,28,0.01787968,3.22601364,0.6347924,0.75094665,-50.44883675,1.82856369,4.77873306,44.80156243,51.1997834,622686.838316,35234583550.22446,42,28,0,0.03157178,0.8453229,0.0097942,6.69307103,378384.03938,9.13922713,523711.23938,6037225754.2029,56560.39,57275.67,56439.97,56531.06,1517.01433,0.51771531,1.07346413,462706596.20693,0.48228469,431040574.95108
1720490400000,2024-07-09 02:00:00,0.79368521,159.53072686,201,3.13038216,3.3966548,203.0639738,203.47484068,44.87048562000001,0.78907639,4.21007063,143.36334272,158.60435506,622731.70880162,35552457741.21172,65,201,0,0.03157403,0.99798075,0.00823617,18.88077897,1057989.46488,8.59595967,490793.84283,6040985918.1553,57261.9,57362.66,56335.03,56560.39,1203.10758,0.57841243,1.37198644,399467916.12994,0.42158757,291160250.41815
1720494000000,2024-07-09 03:00:00,0.70414715,19.01197313,27,0.06301868,2.30823825,2.37325828,2.52074721,-237.02787338,8.87217113,3.12138235,234.48817644,239.54862059,622494.68092824,35506745915.22853,40,27,0,0.03156197,0.94149,0.0063406,0.62403527,35384.57243,0.333,19091.94898,6067127545.0286,57168.36,57272.0,56877.25,57261.9,630.83356,0.49086946,0.96413282,186592472.81039,0.50913054,193533992.20694
1720497600000,2024-07-09 04:00:00,0.3140861,10.99301336,35,6.62824598,3.25272704,337.0281522,338.04054518,160.42320905999998,5.07478103,3.47387767,164.49991635,177.61733612,622655.1041373,35595881320.80392,51,35,0,0.03157007,0.99700511,0.00390388,0.012,684.19752,0.78175485,44940.1595,6083423008.5472,57286.0,57366.19,57109.21,57168.36,868.57744,0.47917443,0.92002863,172073451.1523,0.52082557,187030540.21438
1720501200000,2024-07-09 05:00:00,8.36520154,267.68644932,32,2.4479315,3.59844731,85.63698138,85.67760267,-474.5260741400001,17.5063649,5.48170099,481.91918845,560.20367681,622180.57806316,35658411992.970634,35,32,0,0.03154599,0.99952588,0.00229838,0.0,0.0,0.28905212,16643.32721,6097205610.365601,57291.49,57432.93,57120.0,57286.01,849.59689,0.51763684,1.07312679,185976900.8489,0.48236316,173303752.8906
1720504800000,2024-07-09 06:00:00,1.89219922,58.65817568,31,3.7208643,3.24138554,89.27914618,89.30074325,-131.70537187000002,7.12922952,6.32283921,195.02648084,221.00611512,622048.87269129,35769727329.58503,24,31,0,0.0315393,0.99975815,0.00076467,0.035,2002.7672,5.55242962,320793.39269,6127524664.216,57475.99,57754.0,57192.54,57291.48,1274.59453,0.54655566,1.20534232,298338662.0188,0.45344434,247513638.2654
1720508400000,2024-07-09 07:00:00,4.5806587,137.41976107,30,0.75030365,2.39408942,59.4169728,60.02429225,-82.02725246,4.73505149,6.56217688,121.67406334,142.05154471,621966.84543883,35624188116.61002,80,30,0,0.03153509,0.98988211,-5.633e-05,8.65113987,492185.0455,0.0,0.0,6053819625.037,57116.84,57560.0,57011.5,57476.0,1350.18867,0.39944569,0.66512835,272340645.74399,0.60055431,409455779.93941
1720512000000,2024-07-09 08:00:00,10.53048124,400.15828723,38,5.40300607,3.16339319,406.67088001,416.03146751,39.21544219000003,9.91621119,7.71755509,326.48561752,376.81602532,622006.06088102,35873555694.06521,77,38,0,0.03153706,0.97750029,0.0036482,0.296,16889.1653,13.37441614,773831.41734,6079377019.3266,57615.54,57900.0,57024.01,57116.84,1768.19631,0.56783409,1.31392613,694176431.05448,0.43216591,528322266.12913
1720515600000,2024-07-09 09:00:00,3.85381831,134.8836409,35,0.03904467,2.72177355,2.18409517,2.88930561,-354.21819433,10.20307143,9.06241153,329.00514567,357.10749994,621651.84268669,35820472529.38913,74,35,0,0.03151906,0.7559239,0.00823045,0.175,10033.37209,0.0,0.0,6089029984.0137,57588.01,57689.04,57502.0,57615.54,779.11224,0.50066914,1.00268013,144821306.2929,0.49933086,144434203.6869
1720519200000,2024-07-09 10:00:00,6.85759025,164.5821661,24,16.87194123,5.1230482,1158.70010944,1181.03588644,1027.48242142,6.39806104,8.70896723,146.77385806,153.55346502,622679.32510811,35746493039.977104,70,24,0,0.0315711,0.98108798,0.01,3.26163024,186348.42154,0.121,6997.54116,6077909991.26,57426.46,57668.54,57273.25,57588.01,823.39963,0.45190629,0.82450554,200844221.9838,0.54809371,243593539.7741
1720522800000,2024-07-09 11:00:00,12.78973565,562.74836865,44,5.49519551,4.96118385,552.22009256,555.0147469,248.7094244,6.9614846,8.97849631,268.86892556,306.3053225,622928.03453251,35809470726.60904,101,44,0,0.03158368,0.99496472,0.01,0.685,39056.72332,0.49,28288.2709,6098507364.2960005,57428.01,57545.8,57220.0,57426.46,439.71976,0.45040537,0.81952286,137268710.5874,0.54959463,167498330.6685
1720526400000,2024-07-09 12:00:00,1.51164267,294.77032087,195,23.42938356,7.95853414,1553.27924127,1569.76869839,776.1409690600001,4.06988579,7.05899929,755.27544898,793.62772933,623704.17550157,35779488262.27036,67,195,0,0.03162299,0.98949561,0.01,0.256,14608.66904,0.316,18246.98255,6181271463.498899,57338.01,57560.0,57269.86,57428.01,1704.02633,0.55353636,1.23982407,217034628.5876,0.44646364,175052762.6557
1720530000000,2024-07-09 13:00:00,36.34361648,1017.62126132,28,0.27703002,7.46655782,17.45655548,17.72992145,-265.82491352,10.12695839,7.48724628,269.74135013,283.55483497,623438.35058805,35626247357.74257,64,28,0,0.03160948,0.98458166,0.01,3.33733237,189798.95909,0.492,28309.35084,6207910107.643499,57325.27,57410.8,56920.0,57338.01,1774.06171,0.45962165,0.85055527,367817742.33557,0.54037835,432444259.1598
1720533600000,2024-07-09 14:00:00,2.37904055,78.50833804,33,7.90556802,8.48873844,794.18971212,814.27350651,477.3065257699999,10.21112063,8.26954187,302.73670888,336.96698074,623915.65711382,35858910435.55875,103,33,0,0.03163364,0.97533532,0.01,4.74524337,271277.93973,13.67221795,793972.70911,6192695708.957,57060.0,58131.09,57027.77,57325.27,3726.6547,0.51184423,1.04852642,978238585.527,0.48815577,932965124.01649
1720537200000,2024-07-09 15:00:00,3.029805,112.10278493,37,2.54837909,8.08093459,215.72697271,216.61222298,-436.29648393,17.64618127,9.37382331,632.71663587,652.90870691,623479.36062989,35802678315.46679,85,37,0,0.03161147,0.9959132,0.01,1.65428337,93832.47895,24.158,1392743.55839,6255792646.6657,57477.01,57500.01,56903.0,57060.0,1584.03107,0.52991576,1.12727827,499273353.92523,0.47008424,442901602.10731
1720540800000,2024-07-09 16:00:00,1.18916544,26.1616397,22,0.33275411,8.12289308,14.52391133,14.64118095,-62.50331528,3.50656801,8.41717996,73.75649208,77.14449623,623416.85731461,35876837871.00756,44,22,0,0.03160828,0.99199043,0.01,0.20113957,11510.35381,2.12305175,122899.11677,6272471907.875,57690.01,57869.36,57362.08,57477.0,1406.81493,0.45896189,0.84829865,316768931.2219,0.54103811,373416758.278
1720544400000,2024-07-09 17:00:00,3.14299896,122.5769595,39,6.62968997,6.65971433,756.33610078,762.41434624,184.92799245000003,14.8073424,9.61850587,554.97962295,577.48635379,623601.78530706,35835278722.4262,115,39,0,0.03161761,0.99202763,0.01,2.212,126521.54273,1.32333295,76677.62937,6266309876.5057,57523.01,57797.88,57370.84,57690.01,617.88106,0.48996262,0.96064063,144715691.2269,0.51003738,150644983.2414
1720548000000,2024-07-09 18:00:00,1.98263916,71.37500971,36,8.55792864,7.09724763,893.56612062,907.14043558,563.99356483,9.53185752,9.985702,332.50577194,343.14687075,624165.77887189,36180707000.42748,106,36,0,0.03164618,0.98503615,0.01,0.77364125,44566.71425,7.134263,414714.31064,6320470045.44,57907.5,58296.0,57442.62,57523.0,1583.32279,0.55793934,1.26213299,548377568.0908,0.44206066,434484774.8721999
1720551600000,2024-07-09 19:00:00,23.93768221,742.06814844,31,0.00713208,3.7512117,0.25281526,0.33520774,-195.42341904,6.31479441,10.30640323,180.54906924,195.75862678,623970.35545285,36067310796.54922,47,31,0,0.03163624,0.75420472,0.01,3.656,210089.64741,0.0,0.0,6320398671.842999,57862.01,57930.0,57682.17,57907.5,556.81042,0.50269111,1.01082271,137389020.4352,0.49730889,135918019.1337
1720555200000,2024-07-09 20:00:00,6.40550583,172.94865736,27,6.93746447,4.70270234,474.52940997,478.68504831,11.14834239999999,17.31617429,11.33343408,459.5203526,467.53670591,623981.50379525,36204884734.25598,69,27,0,0.03163677,0.99131864,0.01,1.736e-05,1.0,0.65905146,38383.85,6321282241.2571,57929.25,58096.68,57704.3,57862.01,865.6519,0.46395475,0.86551415,122255567.0079,0.53604525,141251956.1861
1720558800000,2024-07-09 21:00:00,1.50740917,51.25191164,34,0.6820107,3.67076558,25.87928864,25.91640672,-21.06593586,1.38183361,10.07210736,39.63060287,46.98234258,623960.43785939,36088185466.02119,38,34,0,0.03163569,0.99856778,0.01,0.111,6388.77766,0.002,116.08692,6323836895.8052,57800.01,57977.46,57758.83,57929.26,416.70735,0.45836974,0.84627794,72349894.7597,0.54163026,85491883.1452
1720562400000,2024-07-09 22:00:00,0.90860026,21.80640618,24,4.50289681,3.9499824,373.09956111,373.74043544,252.69719089,5.04346852,8.27171982,117.61222373,121.04324455,624213.13505028,36193227417.861496,83,24,0,0.03164849,0.99828524,0.01,0.948,54664.29683,1.3573954,79158.61677,6355293738.9215,57936.0,58260.0,57720.0,57800.01,756.79627,0.5537412,1.24085216,192621926.8696,0.4462588,155233583.3156
1720566000000,2024-07-09 23:00:00,1.73937981,66.09643296,38,0.62609436,3.99188815,44.67784281,45.70488808,-121.8747313,4.40998998,8.4007801,158.1882205,167.57961938,624091.26031898,36228305525.8232,73,38,0,0.03164229,0.97752877,0.01,0.0,0.0,0.034,1981.04074,6361328932.718,58050.0,58116.13,57864.82,57936.0,457.80219,0.53052938,1.13005874,103137930.8898,0.46947062,91267760.6645
1720569600000,2024-07-10 00:00:00,1.66188522,61.48975304,37,5.41422173,3.81824983,335.016551,335.68174755,239.80193946000003,2.59134616,6.65563778,90.0045135,95.87980809,624331.06225844,35874175143.32132,62,37,0,0.03165442,0.99801837,0.01,17.96461952,1029981.37599,0.043,2494.4386,6265867484.6874,57486.37,58050.0,57422.94,58050.0,714.34882,0.4530444,0.82830197,219058219.8568,0.5469556,264466617.145
1720573200000,2024-07-10 01:00:00,0.45941448,60.64271143,132,0.4688079,2.66266115,17.31042579,17.34589235,-330.46051262000003,2.63489701,5.67035771,324.62223957,347.80640497,624000.60174582,36080091781.67133,37,132,0,0.03163762,0.99795533,0.01,3.29287266,188263.16226,4.38,253926.03611,6304535877.6124,57798.89,58000.01,57309.09,57486.38,954.09973,0.49714436,0.98864229,238203028.0182,0.50285564,240939549.2486
1720576800000,2024-07-10 02:00:00,0.38325804,68.21993053,178,0.49842916,2.73284645,16.36997971,16.44816216,-88.97184416,0.59224723,4.85285097,101.97085589,105.42000632,623911.62990166,36030169559.22057,33,178,0,0.03163309,0.99524674,0.01,0.0,0.0,0.109,6333.9123,6310870049.428,57882.55,57914.89,57642.86,57798.89,530.00374,0.50792177,1.0321972,104612862.3479,0.49207823,101349686.4958
1720580400000,2024-07-10 03:00:00,3.27241218,147.25854791,45,4.9688061,2.45160954,420.07213164,422.34851809,-367.3585295799999,17.5490455,4.88611829,762.28194324,789.70704767,623544.27137208,36286491169.7506,85,45,0,0.03161443,0.99461017,0.01,0.0,0.0,5.67773187,330677.80275,6381356732.252501,58180.01,58208.0,57840.0,57882.55,563.78031,0.54744026,1.20965305,171195042.9229,0.45255974,141524086.5899
1720584000000,2024-07-10 04:00:00,1.13010377,74.58684904,66,4.67224632,3.0216432,245.45349078,247.62905509,-101.45181821,5.28910414,5.44429979,333.33207609,349.0808733,623442.81955387,36875402344.241394,53,66,0,0.03160927,0.99121442,0.01,0.31858181,18683.91532,99.08938472,5870228.25249,6426476825.4765005,59347.44,59436.0,58180.0,58180.0,3438.39298,0.57002126,1.32569638,1288031001.0087,0.42997874,971588227.8597
1720587600000,2024-07-10 05:00:00,0.91053211,38.24234873,42,0.57278399,2.46019851,18.22821725,18.32908767,-221.04034498,5.69927221,5.53798603,236.45657342,239.36943265,623221.77920889,36746663507.12712,32,42,0,0.03159804,0.9944967,0.01,3.39506827,199404.668,2.39424865,142531.02268,6390799075.507501,58975.01,59470.0,58820.44,59347.43,1187.6837,0.47408121,0.90143427,362039252.3244,0.52591879,401625793.8143
1720591200000,2024-07-10 06:00:00,1.77799602,40.8939085,23,3.78455403,2.91140703,64.32136251,64.33741852,-214.37526233000003,12.11794265,6.63912213,272.25057717,278.71268085,623007.40394656,36846060017.47603,17,23,0,0.03158716,0.99975044,0.01,0.114,6681.89704,2.53015925,150339.40561,6428040522.672,59238.47,59313.06,58846.45,58975.01,697.81879,0.54234449,1.18504964,251569694.1182,0.45765551,212286208.387
1720594800000,2024-07-10 07:00:00,1.3563404,62.39165818,46,3.89370565,2.69419045,389.47309373,393.26427031,251.95782367,3.07187927,6.70776972,111.8090808,141.30644664,623259.36177023,36764293886.7264,101,46,0,0.03159991,0.99035972,0.00954283,2.92013635,171328.94254,0.009,532.66274,6421604817.2909,58977.99,59286.2,58840.0,59238.48,742.59843,0.41101879,0.69784702,171173393.2918,0.58898121,245287846.0665
1720598400000,2024-07-10 08:00:00,29.90700405,598.14008093,20,2.10750025,2.92828936,80.02692581,80.08500948,-45.74787594,6.29164427,7.23016218,123.02000777,125.83288542,623213.61389429,36655097634.77882,38,20,0,0.03159757,0.99927472,0.00970508,2.98552034,174520.21714,0.002,117.77302,6338836316.316,58756.01,59032.82,58602.84,58977.99,889.11742,0.45854406,0.84687233,281289412.8679,0.54145594,332150905.9363
1720602000000,2024-07-10 09:00:00,3.60993799,166.05714776,46,3.41384567,3.34477743,329.66019531,331.14303031,-144.22514215,10.33409071,8.62185411,418.74426675,475.36817246,623069.38875214,36486628991.51453,97,46,0,0.03159023,0.99552207,0.01,2.88589235,168037.47046,0.037,2176.97833,6305700164.8822,58490.0,58769.4,58401.0,58756.01,1073.12232,0.45674616,0.84076012,278322036.7488,0.54325384,331036202.6772
1720605600000,2024-07-10 10:00:00,1.98580379,53.61670227,27,19.74796522,5.45608588,1199.6607309,1224.37384391,1054.31162455,6.29860072,7.01464771,161.65632467,170.06221936,624123.70037669,36608431341.43218,62,27,0,0.03164363,0.97981571,0.01,0.40106885,23313.16552,0.967,56846.6773,6324419321.345,58656.01,58737.24,58311.66,58489.99,1060.98416,0.57469463,1.35125178,313442211.2337,0.42530537,231964328.0326
1720609200000,2024-07-10 11:00:00,2.18896899,78.80288362,36,0.38408984,4.84349209,34.49048194,35.72035528,-446.93284372,13.40703331,8.17435188,461.52559198,482.653199,623676.76753297,36466758230.7984,93,36,0,0.03162094,0.9655694,0.01,3.73779076,217288.96969,0.0,0.0,6294345165.440001,58492.0,58717.09,58350.0,58656.02,1019.20243,0.41512281,0.70976065,163003402.5892,0.58487719,229659677.5463
1720612800000,2024-07-10 12:00:00,8.9622201,286.79104311,32,14.50809663,6.83425104,838.30073382,841.46960453,137.55505857999992,21.99732956,10.50264578,681.74123123,703.91454595,623814.32259155,36176756007.34389,58,32,0,0.03162788,0.99623412,0.01,6.64374988,383504.78114,0.632,36870.97859,6263193940.56,58150.44,58550.0,57740.86,58492.0,2139.0206,0.44913277,0.81531946,585659024.2627,0.55086723,718318468.4714
1720616400000,2024-07-10 13:00:00,18.31583024,549.47490718,30,0.96726387,6.43178102,33.77726501,33.85423531,-950.57722325,32.81438195,13.45927997,946.32291586,984.43145856,622863.7453683,35893227455.202965,35,30,0,0.03157964,0.99772642,0.01,16.14768588,926945.75783,5.86,340838.24812,6355178235.202,57760.0,58288.3,57507.04,58150.44,2203.07422,0.4653537,0.87039545,564423808.6798,0.5346463,648468246.2048
1720620000000,2024-07-10 14:00:00,3.4757517,125.12706112,36,8.85051791,7.13989706,724.70233324,725.74246837,563.85287977,4.49693302,13.66285908,141.28875763,161.8895886,623427.59824807,35985013149.91023,82,36,0,0.03160821,0.9985668,0.00986217,3.845,220334.46627,2.395,138923.29562,6347696232.736,57713.03,57893.15,57471.12,57760.0,1276.127,0.48912423,0.95742302,279869827.0566,0.51087577,292315747.5916
1720623600000,2024-07-10 15:00:00,1.78181139,26.72717079,15,0.03006909,6.84312118,1.53547972,1.77407619,-41.66326473,2.89582273,13.17774171,40.51803137,43.43734092,623385.93498334,36034865343.50501,59,15,0,0.03160608,0.86550946,0.00780522,1.93219864,110728.69061,1.512,87802.07709,6406835441.561,57699.69,58047.07,57483.0,57713.03,1287.04983,0.49146224,0.96642233,311502359.9041,0.50853776,322325291.6762
1720627200000,2024-07-10 16:00:00,3.03373953,612.81538553,202,2.40618641,6.69916985,421.92349724,442.73829952,59.965783740000006,1.89491344,11.97214496,273.78917617,382.77251578,623445.90076708,35918896556.29143,184,202,0,0.03160907,0.95298622,0.00401432,25.2535645,1452074.9833,1.266,73629.83168,6383449924.5376,57696.73,58019.89,57584.37,57699.69,1279.0256,0.49505092,0.98039772,236288772.1964,0.50494908,241013179.2648
1720630800000,2024-07-10 17:00:00,1.24774821,38.68019446,31,0.2892342,3.91935114,22.78586975,23.4279706,-120.45160681,4.64127669,11.73538439,123.57431513,143.87957741,623325.44916027,35943143108.40449,81,31,0,0.03160291,0.97259255,0.00350077,2.52,144467.22865,0.182,10523.10935,6392420049.9396,57627.81,57755.74,57439.67,57696.73,693.45307,0.52213306,1.09263273,183144946.649,0.47786694,167618030.266
1720634400000,2024-07-10 18:00:00,0.53062325,35.5517579,67,8.01956339,5.01013307,710.90824619,737.79983172,606.4716115900001,1.96012269,10.10011144,121.38606581,131.32822013,623931.92077186,35943669816.56982,92,67,0,0.03163363,0.96355165,0.00491655,0.288,16488.42763,0.06,3478.97661,6396471408.917801,57630.16,57783.55,57480.72,57627.81,424.28107,0.51592596,1.06579968,122831600.2307,0.48407404,115248299.0676
1720638000000,2024-07-10 19:00:00,14.35600512,416.32414861,29,0.49865723,3.00878459,28.15570691,28.42346239,-64.04803152000001,3.1886722,7.41316039,87.08113185,92.47149391,623867.87274034,35891412303.467545,57,29,0,0.03163037,0.99057977,0.00716997,1.00340254,57384.31534,0.002,115.24516,6391764986.906,57392.03,57630.16,57353.84,57630.16,603.95746,0.45678051,0.84087652,142783601.0418,0.54321949,169803292.6231
1720641600000,2024-07-10 20:00:00,0.78636539,29.09551948,37,3.64185504,3.39086904,344.05514514,360.5436489,269.26230668,2.4670633,3.07782915,82.2297547,91.28134222,624137.13504702,35842558360.78107,99,37,0,0.03164399,0.95426766,0.0094238,2.0371967,116056.74618,0.059,3400.60443,6388418367.1356,57409.23,57550.0,57157.79,57392.03,763.89147,0.50134092,1.00537812,263628536.4438,0.49865908,262218295.3009
1720645200000,2024-07-10 21:00:00,1.34462714,45.71732267,34,2.02118544,2.41525011,179.11353972,179.8855044,-49.40196470000001,6.74374909,3.39880288,221.04089756,229.2874691,624087.73308232,35918799158.14217,89,34,0,0.03164147,0.99570858,0.01,0.15,8556.3358,5.879,339323.69482,6381960050.728499,57434.41,57550.0,57264.7,57409.23,465.01432,0.57548427,1.35562531,99679836.42,0.42451573,73530521.9378
1720648800000,2024-07-10 22:00:00,2.6509294,74.22602316,28,0.01410696,2.41296981,0.48653794,0.57838556,-105.20193096,3.77786845,3.52480941,98.3969132,105.78031652,623982.53115136,35999629479.9356,41,28,0,0.03163612,0.84120001,0.01,0.034,1953.74254,3.84524141,222864.84748,6347205022.483399,57710.73,57856.54,57427.1,57434.41,618.93037,0.5734078,1.34415911,218298997.5408,0.4265922,162405623.2843
1720652400000,2024-07-10 23:00:00,0.48180309,20.71753271,43,1.94197436,2.3466538,135.45046868,135.93820527,92.52281461,1.00966025,3.39834467,41.53821594,43.41539066,624075.05396597,36103500280.370125,70,43,0,0.03164079,0.99641207,0.01,0.0,0.0,0.332,19276.03091,6354154479.475,57725.85,57879.58,57604.25,57710.74,326.76015,0.515506,1.06400903,118577239.8154,0.484494,111443828.3376
1720656000000,2024-07-11 00:00:00,1.80710467,59.63445414,33,5.46031793,3.08538005,400.21204653,414.98416232,232.58937824,5.52711467,3.52489295,174.15472848,182.39478408,624307.64334421,35858550207.53873,76,33,0,0.03165256,0.96440318,0.01,3.825,218998.02728,0.187,10814.93779,6348767850.1485,57628.89,57728.78,57358.2,57725.85,547.17587,0.475422,0.90629421,132631224.5803,0.524578,146344556.9433
1720659600000,2024-07-11 01:00:00,4.30173754,180.67297669,42,0.07463499,1.95039028,3.68685173,3.95565452,-253.40185177,6.12755967,4.12024109,243.06591522,257.35750629,624054.24149244,36337906487.87985,53,42,0,0.03163969,0.93204594,0.01,0.014,801.36308,2.05359746,119568.1524,6330828260.161699,58280.35,58407.05,57485.74,57628.89,1157.0407,0.56395026,1.29331638,467310988.3093,0.43604974,361327666.4717
1720663200000,2024-07-11 02:00:00,2.05352723,468.20420926,228,15.03479854,4.02698189,794.23506462,796.84432278,466.2395617499999,1.45002088,3.87186233,317.48830295,330.60476103,624520.48105419,36160912292.2385,53,228,0,0.03166329,0.99672551,0.01,6.90735363,398169.60098,0.096,5588.12064,6304394017.559999,57869.99,58383.58,57743.75,58280.35,732.91958,0.47718288,0.91271473,222739393.9461,0.52281712,244040537.7511
1720666800000,2024-07-11 03:00:00,5.42694453,135.67361336,25,0.93758243,3.64065724,33.67533097,33.75296734,-328.9593546,14.50849288,5.59206656,360.18817314,362.71232194,624191.52169959,35836615490.34132,36,25,0,0.03164659,0.99769987,0.01,13.01190055,744098.20292,4.56717309,263915.455,6281165862.149,57568.0,57959.14,57050.0,57870.0,1729.16103,0.49164624,0.96713406,397587087.34409,0.50835376,411098216.2911101
1720670400000,2024-07-11 04:00:00,0.67181337,40.30880226,60,0.03041571,3.35626156,0.84345255,0.88205564,-199.43787153,3.33866545,5.10562604,193.35701536,200.31992717,623992.08382806,35910482862.57288,29,60,0,0.03163645,0.95623509,0.01,0.027,1548.234,0.659,38188.08403,6300661307.722899,57779.99,57793.46,57488.28,57568.0,815.49793,0.54077196,1.17756738,154485434.9143,0.45922804,131190314.1954
1720674000000,2024-07-11 05:00:00,0.38031847,10.64891728,28,20.21051707,6.241463,856.470876,869.05223411,811.98493447,2.03811784,4.85709023,54.28981878,57.06729964,624804.06876253,36144675652.63115,43,28,0,0.03167759,0.9855229,0.01,0.022,1265.27742,8.04537954,467898.31493,6343509042.4812,57994.01,58100.0,57704.07,57779.99,995.93439,0.53011499,1.12818025,227035750.599,0.46988501,201240671.1508
1720677600000,2024-07-11 06:00:00,1.38467484,108.0046374,78,8.20663862,7.13641504,639.89268373,648.32445123,520.37733987,1.64034758,4.94718842,116.72761167,127.94711136,625324.4461024,36251964348.66283,79,78,0,0.03170393,0.98699452,0.01,0.003,173.14317,0.022,1282.73112,6352485079.6468,57996.0,58097.95,57872.89,57994.01,705.92986,0.4255641,0.74083829,108016928.9288,0.5744359,145803653.4749
1720681200000,2024-07-11 07:00:00,9.1786729,367.14691606,40,2.08941459,6.65485742,168.57920984,169.24258178,-55.99821827,5.63102,4.96203204,199.27312675,225.24080005,625268.44788413,36370595898.140175,81,40,0,0.03170104,0.99608035,0.01,0.0,0.0,4.1982569,245267.04616,6369836550.2862,58191.5,58300.0,57922.67,57996.0,933.10914,0.52023147,1.08433844,231115007.697,0.47976853,213139180.7175
1720684800000,2024-07-11 08:00:00,4.05713304,113.59972516,28,3.23295059,7.10604536,148.53094686,148.71572692,-127.47143518,9.86382722,5.49578455,267.23591201,276.1871621,625140.97644895,36335917172.71456,46,28,0,0.03169455,0.99875749,0.01,0.12038036,6961.18664,0.428,25046.46381,6370100490.3912,58159.09,58328.0,58052.0,58191.5,572.2541,0.47619077,0.90909197,153889414.8028,0.52380923,169278157.8809
1720688400000,2024-07-11 09:00:00,3.29014107,115.15493755,35,1.4832616,5.17011152,109.0301667,109.7613583,2.889262779999996,3.05348844,5.72485134,91.9309298,106.87209552,625143.86571173,36357441863.72522,74,35,0,0.03169468,0.99333835,0.01,0.39476033,22888.59818,2.242,131214.17436,6370902679.903,58290.13,58381.7,58067.25,58159.09,871.21358,0.51068192,1.04366042,227449578.6451,0.48931808,217934468.7113
1720692000000,2024-07-11 10:00:00,6.79180621,224.12960485,33,4.88464774,5.73397799,379.45744475,381.00252375,265.22952553000005,3.50827267,4.15339131,100.8281149,115.77299822,625409.09523726,36509919313.8693,78,33,0,0.0317081,0.9959447,0.01,0.044,2551.3606,3.54157968,207522.47341,6361866819.0116,58462.29,58500.0,58174.25,58290.14,888.58838,0.55531221,1.24876873,262731627.5818,0.44468779,210392542.0173
1720695600000,2024-07-11 11:00:00,15.3221214,536.27424883,35,11.43286637,7.36289951,788.11860556,788.86777981,596.4340581399999,5.49810633,4.46188287,172.13744712,192.43372167,626005.5292954,36780451672.64684,69,35,0,0.03173831,0.99905032,0.01,0.0,0.0,7.35940231,433596.29491,6408243224.0708,58777.99,58936.52,58390.96,58462.29,1772.35751,0.59051788,1.44210908,569269920.6665,0.40948212,394748170.5183
1720699200000,2024-07-11 12:00:00,6.46162037,213.23347213,33,2.86846317,4.88546324,223.27241514,223.74012692,-202.14076827,12.90548167,6.01436342,409.11187816,425.88089519,625803.38852713,37000419624.70408,78,33,0,0.03172802,0.99790958,0.01,18.21863558,1065944.8957,3.71438689,220459.25121,6483445517.144799,58816.35,59650.0,58470.76,58777.99,4429.95238,0.50439746,1.01774592,1476098102.1279,0.49560254,1450360125.1846
1720702800000,2024-07-11 13:00:00,17.24669619,620.88106273,36,9.936531,5.13259072,1112.76851638,1122.82800318,790.25860714,9.23803878,7.09974787,306.82799812,332.56939604,626593.64713427,36617860222.372696,113,36,0,0.03176806,0.99104094,0.01,9.38990785,546680.97067,1.37279501,81110.73025,6589120194.832199,58566.16,58970.98,58236.95,58816.35,2363.94139,0.46445044,0.86724083,693456655.0713,0.53554956,799612549.6444
1720706400000,2024-07-11 14:00:00,1.07342835,221.12624035,206,4.00632867,5.40643559,279.91838821,280.44300721,-158.65543412,2.13154583,6.59982299,418.42343971,439.09844133,626434.99170015,36305299499.50936,70,206,0,0.03175999,0.99812932,0.01,14.05805972,810791.44714,2.618,153032.92578,6517411628.891,57790.01,58674.41,57555.0,58566.16,3078.62977,0.4571824,0.84223945,775524347.7347,0.5428176,920788433.0781
1720710000000,2024-07-11 15:00:00,1.31048463,51.10890043,39,4.92015462,5.64746474,587.31485494,595.33870896,342.1677949,6.4915619,6.1180708,219.53970863,253.17091406,626777.15949505,36010165205.51244,121,39,0,0.03177731,0.9865222,0.01,26.58371514,1524797.17126,1.44912007,84424.92131,6484902034.599999,57402.01,58125.8,57266.58,57790.01,2173.3775,0.47171172,0.89290589,542834932.6502,0.52828828,607941933.7588
1720713600000,2024-07-11 16:00:00,1.84419645,47.94910759,26,1.68934757,5.67690559,145.99563299,146.97323888,-91.89460506,9.18722477,6.99431885,224.54094814,238.86784394,626685.26488999,36120566123.157455,87,26,0,0.03177263,0.99334841,0.0099213,6.39413982,364210.88922,4.897,282719.97084,6512468481.117001,57640.84,57751.73,57178.0,57402.01,1080.00641,0.49922043,0.99688657,359176596.9262,0.50077957,360298360.1408
