start_time,c,h,l,o,t
1722272400000,88501.66,89088.49,87996.82,89088.49,1722272400
1722276000000,87022.7,88514.37,86497.41,88501.66,1722276000
1722279600000,86620.88,87028.63,86590.16,87022.7,1722279600
1722283200000,86609.89,86772.33,86604.38,86620.88,1722283200
1722286800000,86457.21,86609.89,86388.9,86609.89,1722286800
1722290400000,86530.66,86548.96,86390.38,86457.21,1722290400
1722294000000,84869.85,86530.66,84579.36,86530.66,1722294000
1722297600000,82935.14,84891.94,82801.42,84869.85,1722297600
1722301200000,82991.39,83117.82,82828.88,82935.14,1722301200
1722304800000,82807.41,82991.39,82710.16,82991.39,1722304800
1722308400000,83216.49,83224.16,82807.41,82807.41,1722308400
1722312000000,83336.18,83347.84,83111.94,83216.49,1722312000
1722315600000,83460.43,83678.06,83336.18,83336.18,1722315600
1722319200000,83446.56,83464.52,83286.03,83460.43,1722319200
1722322800000,83397.14,83453.36,83275.1,83446.56,1722322800
1722326400000,83726.47,83726.47,83385.4,83397.14,1722326400
1722330000000,83740.56,83816.24,83644.08,83726.47,1722330000
1722333600000,84469.93,84556.66,83740.56,83740.56,1722333600
1722337200000,84309.17,84501.36,84294.31,84469.93,1722337200
1722340800000,84597.29,84623.16,84207.42,84309.17,1722340800
1722344400000,84318.81,84603.65,84280.59,84597.29,1722344400
1722348000000,84440.84,84698.21,84184.58,84318.81,1722348000
1722351600000,83615.08,84566.45,83444.36,84440.84,1722351600
1722355200000,83584.32,83716.75,83513.19,83615.08,1722355200
1722358800000,83156.36,83584.32,83103.89,83584.32,1722358800
1722362400000,83260.93,83702.66,83156.36,83156.36,1722362400
1722366000000,83632.46,83656.19,83110.85,83260.93,1722366000
1722369600000,83010.82,83755.25,82782.06,83632.46,1722369600
1722373200000,82894.37,83254.98,82889.4,83010.82,1722373200
1722376800000,82974.99,83016.78,82832.28,82894.37,1722376800
1722380400000,82994.33,83011.53,82895.1,82974.99,1722380400
1722384000000,82788.73,82994.33,82755.06,82994.33,1722384000
1722387600000,82988.76,83007.02,82788.73,82788.73,1722387600
1722391200000,82783.24,82988.76,82773.44,82988.76,1722391200
1722394800000,82661.05,82792.04,82657.02,82783.24,1722394800
1722398400000,82635,82965.51,82595.4,82661.05,1722398400
1722402000000,82506.96,82839.75,82466.37,82635,1722402000
1722405600000,82655.85,83360.69,82506.96,82506.96,1722405600
1722409200000,82379.75,82655.85,82211.3,82655.85,1722409200
1722412800000,82597.05,82597.11,82328.17,82379.75,1722412800
1722416400000,82768.8,82773.3,82541.13,82597.05,1722416400
1722420000000,82289.99,82776.36,82273.85,82768.8,1722420000
1722423600000,82423.1,82426.66,82275.64,82289.99,1722423600
1722427200000,82513.09,82513.09,82336.15,82423.1,1722427200
1722430800000,81677.39,82514.91,81653.81,82513.09,1722430800
1722434400000,81807.18,81807.18,81263.44,81677.39,1722434400
1722438000000,81906.82,81928.1,81807.18,81807.18,1722438000
1722441600000,82622.81,82743.91,81906.82,81906.82,1722441600
1722445200000,82208.55,82683.46,82208.55,82622.81,1722445200
1722448800000,82876.14,82891.22,82198.06,82208.55,1722448800
1722452400000,82163.59,83478.97,82002.5,82876.14,1722452400
1722456000000,81789.03,82163.59,81433.46,82163.59,1722456000
1722459600000,82055.67,82055.67,81627.02,81789.03,1722459600
1722463200000,82104,82217.12,82055.67,82055.67,1722463200
1722466800000,82569.05,82569.05,82075.85,82104,1722466800
1722470400000,82401.42,82805.51,82295.45,82569.05,1722470400
1722474000000,82132.63,82441.45,81919.48,82401.42,1722474000
1722477600000,83692.14,83692.14,81869.88,82132.63,1722477600
1722481200000,84218.44,84237.02,83564.39,83692.14,1722481200
1722484800000,84314.78,84650.78,84218.44,84218.44,1722484800
1722488400000,85663.65,85838.14,84314.78,84314.78,1722488400
1722492000000,85337.89,85663.65,85241.09,85663.65,1722492000
1722495600000,85483.6,85551.44,85337.89,85337.89,1722495600
1722499200000,85361.21,85572.14,85236.84,85483.6,1722499200
1722502800000,85029.1,85398.53,85013.16,85361.21,1722502800
1722506400000,85015.14,85057.84,84751.52,85029.1,1722506400
1722510000000,85366.54,85366.54,84993.74,85015.14,1722510000
1722513600000,85501.11,85578.02,85256.22,85366.54,1722513600
1722517200000,85283.74,85508.39,85196.44,85501.11,1722517200
1722520800000,87358.3,87358.3,85252.89,85283.74,1722520800
1722524400000,87824.09,88365.13,87142.91,87358.3,1722524400
1722528000000,88976.51,88979.7,87824.09,87824.09,1722528000
1722531600000,88466.39,89578.94,87932.2,88976.51,1722531600
1722535200000,89821.24,89970.58,88466.39,88466.39,1722535200
1722538800000,90093.37,90093.37,89733.52,89821.24,1722538800
1722542400000,89466.17,90343.53,89442.61,90093.37,1722542400
1722546000000,88849.82,89527.82,88667.44,89466.17,1722546000
1722549600000,88014.88,89051.31,88014.88,88849.82,1722549600
1722553200000,87198.82,88014.88,87198.82,88014.88,1722553200
1722556800000,86242.38,87348.99,86242.38,87198.82,1722556800
1722560400000,85774.4,86242.38,85762.91,86242.38,1722560400
1722564000000,86595.78,86601.79,85577.33,85774.4,1722564000
1722567600000,87226.28,87226.28,86563.75,86595.78,1722567600
1722571200000,88230.83,88306.54,87226.28,87226.28,1722571200
1722574800000,88363.01,88500,88133.07,88230.83,1722574800
1722578400000,88164.39,88421.68,88002.51,88363.01,1722578400
1722582000000,88198.75,88330.61,88081.93,88164.39,1722582000
1722585600000,88281.83,88307.11,88045.98,88198.75,1722585600
1722589200000,88553.91,88553.91,88281.83,88281.83,1722589200
1722592800000,88383,88643.65,88357.59,88553.91,1722592800
1722596400000,88913.4,88981.52,88170.02,88383,1722596400
1722600000000,89634.77,89757.35,88535.39,88913.4,1722600000
1722603600000,89658.54,90097.92,89459.24,89634.77,1722603600
1722607200000,90786.49,90786.49,88595.82,89658.54,1722607200
1722610800000,89166.81,91011.99,88642.02,90786.49,1722610800
1722614400000,89823.3,89867.07,89098.26,89166.81,1722614400
1722618000000,89891.138,89970.669,89770.33,89823.3,1722618000
1722621600000,89357.161,89971.161,89357.161,89971.161,1722621600
1722625200000,88644.77,89561.76,88644.77,89274.637,1722625200
1722628800000,87521.93,88772.67,87514.12,88644.77,1722628800
1722632400000,86716.63,87530.86,86475.61,87521.93,1722632400
1722636000000,87502.84,87590.07,86716.63,86716.63,1722636000
1722639600000,87795.29,87795.29,87417.21,87502.84,1722639600
1722643200000,88418.79,88780.23,87795.29,87795.29,1722643200
1722646800000,87274.51,88556.24,87239.42,88418.79,1722646800
1722650400000,87201.41,87274.51,86990.21,87274.51,1722650400
1722654000000,86442.96,87444.07,86439.04,87201.41,1722654000
1722657600000,86499.31,86516.13,86377.04,86442.96,1722657600
1722661200000,86630.02,86630.02,86493.04,86499.31,1722661200
1722664800000,86868.81,86868.81,86608.68,86630.02,1722664800
1722668400000,86910.52,87043.63,86859.54,86868.81,1722668400
1722672000000,87100.27,87113.46,86848.49,86910.52,1722672000
1722675600000,87032.59,87119.31,86942.85,87100.27,1722675600
1722679200000,87175.03,87335.49,87004.11,87032.59,1722679200
1722682800000,87008.76,87204.06,86964.46,87175.03,1722682800
1722686400000,87105.72,87275.75,86961.01,87008.76,1722686400
1722690000000,86946.83,87122.78,86895.05,87105.72,1722690000
1722693600000,87224.09,87224.09,86889.61,86946.83,1722693600
1722697200000,87003.79,87278.18,86872.21,87224.09,1722697200
1722700800000,87147.1,87663.15,86674.74,87003.79,1722700800
1722704400000,87216.84,87318.23,87126.42,87147.1,1722704400
1722708000000,87611.76,87807.26,87216.84,87216.84,1722708000
1722711600000,86214.13,87622.19,86214.13,87611.76,1722711600
1722715200000,85676.1,86318.16,85661.28,86214.13,1722715200
1722718800000,84960.61,85676.1,84884.66,85676.1,1722718800
1722722400000,85116.12,85118.23,84933.16,84960.61,1722722400
1722726000000,85280.56,85305.88,84970.02,85116.12,1722726000
1722729600000,85443.99,85444.02,85279.28,85280.56,1722729600
1722733200000,85560.14,85560.14,85333.92,85443.99,1722733200
1722736800000,85853.11,85857.95,85377.18,85560.14,1722736800
1722740400000,85566.96,85869.57,85410.94,85853.11,1722740400
1722744000000,85510.62,85635.79,85486.48,85566.96,1722744000
1722747600000,85531.32,85559.55,85477.01,85510.62,1722747600
1722751200000,85579.56,85584.88,85487.25,85531.32,1722751200
1722754800000,85909.61,85909.61,85484.99,85579.56,1722754800
1722758400000,86241.12,86244.91,85882.38,85909.61,1722758400
1722762000000,86524.63,86527.4,86236.34,86241.12,1722762000
1722765600000,87257.52,87257.52,86494.03,86524.63,1722765600
1722769200000,88412.92,88412.92,87211.67,87257.52,1722769200
1722772800000,89091.27,89091.27,88386.88,88412.92,1722772800
1722776400000,89121.95,89147.7,89049.21,89091.27,1722776400
1722780000000,88868.16,89692.77,88454.58,89121.95,1722780000
1722783600000,90511.24,90717.12,88868.16,88868.16,1722783600
1722787200000,91239.2,91239.2,90450.22,90511.24,1722787200
1722790800000,90614.17,92370.91,90546.54,91239.2,1722790800
1722794400000,89513.79,90638.23,89401.44,90614.17,1722794400
1722798000000,87481.31,89513.79,87440.38,89513.79,1722798000
1722801600000,87367.94,87550.38,87257.15,87481.31,1722801600
1722805200000,87869.51,87869.51,87336.55,87367.94,1722805200
1722808800000,88024.91,88066.52,87643.01,87869.51,1722808800
1722812400000,88101.15,88269.28,88024.91,88024.91,1722812400
1722816000000,87370.12,88365.59,87122.67,88101.15,1722816000
1722819600000,80500.66,87559.61,80500.66,87370.12,1722819600
1722823200000,79868.84,80500.66,79527.23,80500.66,1722823200
1722826800000,79923.32,80061.85,79519.32,79868.84,1722826800
1722830400000,80199.48,80199.48,79704.92,79923.32,1722830400
1722834000000,80650.13,80800.16,80199.48,80199.48,1722834000
1722837600000,78229.13,80770,78116.31,80650.13,1722837600
1722841200000,77458.28,78351.6,77447.29,78229.13,1722841200
1722844800000,77030.66,77683.62,77030.66,77458.28,1722844800
1722848400000,76482.56,77147.65,76428.44,77030.66,1722848400
1722852000000,75048.47,76482.56,74897.09,76482.56,1722852000
1722855600000,76122.15,76122.15,75048.47,75048.47,1722855600
1722859200000,76719.23,76825.76,75719.95,76122.15,1722859200
1722862800000,77687.98,78087.89,76719.23,76719.23,1722862800
1722866400000,76506.27,77687.98,75266.74,77687.98,1722866400
1722870000000,75954.69,76751.31,75896.96,76506.27,1722870000
1722873600000,76084.93,76720.82,75719.39,75954.69,1722873600
1722877200000,75983.75,76700.25,75940.54,76084.93,1722877200
1722880800000,75493.23,76106.43,75493.23,75983.75,1722880800
1722884400000,74588.87,75565.71,74588.87,75493.23,1722884400
1722888000000,74197.76,74605.58,73978.2,74588.87,1722888000
1722891600000,73673.42,74355.63,73654.96,74197.76,1722891600
1722895200000,74431.33,74659.79,73673.42,73673.42,1722895200
1722898800000,75207.86,75471.67,74411.9,74431.33,1722898800
1722902400000,74505.82,75216.85,74352.84,75207.86,1722902400
1722906000000,74655.18,74720.32,74291.85,74505.82,1722906000
1722909600000,75388.34,75389.6,74655.18,74655.18,1722909600
1722913200000,75380.27,75417.7,75151.67,75388.34,1722913200
1722916800000,75029.95,75390.25,74933.21,75380.27,1722916800
1722920400000,75378.33,75378.33,74919.24,75029.95,1722920400
1722924000000,75498.37,75718.07,75339.67,75378.33,1722924000
1722927600000,76025.43,76025.43,75497.34,75498.37,1722927600
1722931200000,75184.99,76070.24,75040.75,76025.43,1722931200
1722934800000,75119.82,75310.73,74723.16,75184.99,1722934800
1722938400000,75172.13,75265.28,74998.96,75119.82,1722938400
1722942000000,75018.99,75280.66,74970.5,75172.13,1722942000
1722945600000,75238.69,75300.89,74966.35,75018.99,1722945600
1722949200000,75537.32,75537.32,74928.77,75238.69,1722949200
1722952800000,76302.24,76400.12,74918.47,75537.32,1722952800
1722956400000,76836.76,76836.76,76302.24,76302.24,1722956400
1722960000000,77567.17,77871.91,76836.76,76836.76,1722960000
1722963600000,77511.24,77871.59,77511.24,77567.17,1722963600
1722967200000,78095.87,78286.81,77511.24,77511.24,1722967200
1722970800000,77819.93,78180.27,77651.08,78095.87,1722970800
1722974400000,77698.67,78063.2,77677.49,77819.93,1722974400
1722978000000,77082.63,77718.1,77023.52,77698.67,1722978000
1722981600000,77066.49,77381.15,76779.3,77082.63,1722981600
1722985200000,76846.52,77107.08,76586.34,77066.49,1722985200
1722988800000,75743.77,76857.36,75682.69,76846.52,1722988800
1722992400000,76293.26,76308.5,75593.42,75743.77,1722992400
1722996000000,75583.21,76785.99,75554.4,76293.26,1722996000
1722999600000,75704.17,75759.81,75552.44,75583.21,1722999600
1723003200000,76814.31,76814.31,75704.17,75704.17,1723003200
1723006800000,77304.36,77397.78,76729.42,76814.31,1723006800
1723010400000,77629.66,77629.66,77277.94,77304.36,1723010400
1723014000000,77539.87,77716.77,77510.15,77629.66,1723014000
1723017600000,78879.65,78879.65,77182.23,77539.87,1723017600
1723021200000,80067.28,80142.53,78852.42,78879.65,1723021200
1723024800000,80624.69,80858.13,80006.24,80067.28,1723024800
1723028400000,80162.25,80692.33,80110.7,80624.69,1723028400
1723032000000,80639.98,80647.92,79764.27,80162.25,1723032000
1723035600000,80539.83,80694.04,80450.24,80639.98,1723035600
1723039200000,78733.54,81170.23,78672.89,80539.83,1723039200
1723042800000,78245.35,78847.12,78174.9,78733.54,1723042800
1723046400000,78748.35,78847.59,78238.11,78245.35,1723046400
1723050000000,78112.42,79002.64,78111,78748.35,1723050000
1723053600000,77388.35,78420.43,77388.35,78112.42,1723053600
1723057200000,77166.27,77388.35,77012.6,77388.35,1723057200
1723060800000,76347.08,77279.94,76276.12,77166.27,1723060800
1723064400000,75557.07,76467.55,75509.53,76347.08,1723064400
1723068000000,77208.59,77439.9,75557.07,75557.07,1723068000
1723071600000,76975.18,77208.59,76835.13,77208.59,1723071600
1723075200000,76718.17,76979.19,76544.83,76975.18,1723075200
1723078800000,75091.1,77411.62,75025.14,76718.17,1723078800
1723082400000,74303.86,75159.46,74303.86,75091.1,1723082400
1723086000000,74297.08,74434.01,74297.08,74303.86,1723086000
1723089600000,73719.23,74297.08,73652.08,74297.08,1723089600
1723093200000,73663.07,73719.99,73493.46,73719.23,1723093200
1723096800000,74285.4,74327.2,73663.07,73663.07,1723096800
1723100400000,74670.53,74697.2,74285.4,74285.4,1723100400
1723104000000,75071.24,75110.75,74641.97,74670.53,1723104000
1723107600000,74683.35,75090.48,74491.28,75071.24,1723107600
1723111200000,75341.4,75341.4,74604.65,74683.35,1723111200
1723114800000,75509.66,75581.93,75220.22,75341.4,1723114800
1723118400000,76627.08,76627.08,75136.84,75509.66,1723118400
1723122000000,76741.92,77204.98,76321.22,76627.08,1723122000
1723125600000,78062.05,78062.05,76490.12,76741.92,1723125600
1723129200000,78840,78840,77824.42,78062.05,1723129200
1723132800000,78789.13,79191.51,78746.8,78840,1723132800
1723136400000,78287.47,78808.49,78232.14,78789.13,1723136400
1723140000000,78506.14,78598.5,77922.59,78287.47,1723140000
1723143600000,78388.05,78668.18,78347.33,78506.14,1723143600
1723147200000,78102.99,78388.05,78082.29,78388.05,1723147200
1723150800000,75903.17,78150.08,75903.17,78102.99,1723150800
1723154400000,76026.28,77026.36,75834.5,75903.17,1723154400
1723158000000,74961.97,76070.38,74961.97,76026.28,1723158000
1723161600000,74201.67,74961.97,74095.46,74961.97,1723161600
1723165200000,74889.75,74915.63,74201.67,74201.67,1723165200
1723168800000,74694.09,74890.55,74615.96,74889.75,1723168800
1723172400000,75000.7,75054.72,74663.93,74694.09,1723172400
1723176000000,74929.35,75000.7,74811.9,75000.7,1723176000
1723179600000,74821.46,74929.35,74706.26,74929.35,1723179600
1723183200000,74860.2,75022.43,74680.63,74821.46,1723183200
1723186800000,74700.41,75015.78,74698.15,74860.2,1723186800
1723190400000,75120.77,75126.25,74689.46,74700.41,1723190400
1723194000000,75633,75633,75037.02,75120.77,1723194000
1723197600000,75836.95,75957,75175,75633,1723197600
1723201200000,75906.41,76089.3,75797.37,75836.95,1723201200
1723204800000,75989.58,75989.58,75828.42,75906.41,1723204800
1723208400000,76076.78,76431.28,75989.58,75989.58,1723208400
1723212000000,73895.38,76144.71,73895.38,76076.78,1723212000
1723215600000,74625.03,74625.03,73778.18,73895.38,1723215600
1723219200000,74813.04,75010.79,74136.15,74625.03,1723219200
1723222800000,74756.03,74949.32,74695.45,74813.04,1723222800
1723226400000,74415.28,74756.03,74205.98,74756.03,1723226400
1723230000000,74304.05,74521.25,74292.62,74415.28,1723230000
1723233600000,74111.8,74373.94,74108.03,74304.05,1723233600
1723237200000,72608.89,74144.67,72604.04,74111.8,1723237200
1723240800000,71942.05,72706.21,71940.2,72608.89,1723240800
1723244400000,71915.91,71989.93,71568.24,71942.05,1723244400
1723248000000,70616.58,72004.38,70518.74,71915.91,1723248000
1723251600000,70935.37,70935.37,70606.71,70616.58,1723251600
1723255200000,70782.08,70935.37,70765.16,70935.37,1723255200
1723258800000,70524.19,70782.08,70492.36,70782.08,1723258800
1723262400000,70566.99,70596.97,70498.37,70524.19,1723262400
1723266000000,70470.13,70575.51,70456.38,70566.99,1723266000
1723269600000,70546.6,70560.43,70470.13,70470.13,1723269600
1723273200000,70571.55,70727.83,70470.42,70546.6,1723273200
1723276800000,70643.14,70686.76,70520.4,70571.55,1723276800
1723280400000,71034.86,71067.13,70643.14,70643.14,1723280400
1723284000000,71038.26,71187.34,70861.37,71034.86,1723284000
1723287600000,71030.08,71079.12,70955.92,71038.26,1723287600
1723291200000,70933.26,71158.56,70920.7,71030.08,1723291200
1723294800000,70581.95,71004.25,70571.58,70933.26,1723294800
1723298400000,70461.54,70594.19,70390.26,70581.95,1723298400
1723302000000,70413.91,70502.5,70337.8,70461.54,1723302000
1723305600000,70716.55,70757.81,70413.91,70413.91,1723305600
1723309200000,70708.17,70844.23,70679.92,70716.55,1723309200
1723312800000,71202.2,71349.75,70708.17,70708.17,1723312800
1723316400000,71241.93,71265.14,71070.36,71202.2,1723316400
1723320000000,71075.57,71246.37,71044.75,71241.93,1723320000
1723323600000,71104.35,71171.28,71068.93,71075.57,1723323600
1723327200000,71060.42,71221.94,71051.43,71104.35,1723327200
1723330800000,71070.06,71125.41,71010.71,71060.42,1723330800
1723334400000,71695.92,71699.95,71070.06,71070.06,1723334400
1723338000000,71740.11,71746.8,71648.84,71695.92,1723338000
1723341600000,71756.28,71773.38,71699.6,71740.11,1723341600
1723345200000,71857.58,71963.19,71659.92,71756.28,1723345200
1723348800000,71412.73,71903.6,71412.73,71857.58,1723348800
1723352400000,71474.74,71492.02,71406.69,71412.73,1723352400
1723356000000,71554.39,71554.39,71435.5,71474.74,1723356000
1723359600000,71734.33,71784.65,71554.39,71554.39,1723359600
1723363200000,72031.48,72039.9,71734.33,71734.33,1723363200
1723366800000,71306.31,72120.12,71260.52,72031.48,1723366800
1723370400000,71607.81,71607.81,71278.7,71306.31,1723370400
1723374000000,72224.58,72224.58,71538.45,71607.81,1723374000
1723377600000,72691.94,72702.94,72147.57,72224.58,1723377600
1723381200000,72861.2,73052.34,72689.98,72691.94,1723381200
1723384800000,72789.56,72861.2,72438.13,72861.2,1723384800
1723388400000,73034.33,73062.17,72754.59,72789.56,1723388400
1723392000000,73008.23,73075.41,72889.18,73034.33,1723392000
1723395600000,73101.7,73245.13,73008.23,73008.23,1723395600
1723399200000,73107.6,73164.87,73101.7,73101.7,1723399200
1723402800000,72801.52,73113.58,72673.95,73107.6,1723402800
1723406400000,70859.47,72877.34,70822.63,72801.52,1723406400
1723410000000,70778.2,71098.45,70755.57,70859.47,1723410000
1723413600000,70028.51,70966.64,69969.25,70778.2,1723413600
1723417200000,70088.23,70139.99,69944.92,70028.51,1723417200
1723420800000,70127.58,70127.58,69846.52,70088.23,1723420800
1723424400000,70240.67,70240.67,69966.89,70127.58,1723424400
1723428000000,70211.93,70269.42,70141.29,70240.67,1723428000
1723431600000,70222.1,70222.1,70087.78,70211.93,1723431600
1723435200000,70314.28,70314.28,70174.6,70222.1,1723435200
1723438800000,70301.57,70457.7,70301.57,70314.28,1723438800
1723442400000,70598.53,70669.93,70301.57,70301.57,1723442400
1723446000000,70838.82,70890.6,70455.25,70598.53,1723446000
1723449600000,70751.48,70948.91,70751.48,70838.82,1723449600
1723453200000,71178.53,71182.69,70682.11,70751.48,1723453200
1723456800000,70933.32,71371,70933.32,71178.53,1723456800
1723460400000,72403.85,72418.8,70430.11,70933.32,1723460400
1723464000000,72653.62,72702.03,72259.05,72403.85,1723464000
1723467600000,71353.72,72799.73,71224.15,72653.62,1723467600
1723471200000,70542.73,71484.87,70150.88,71353.72,1723471200
1723474800000,69966.28,70805.22,69614.31,70542.73,1723474800
1723478400000,69440.43,70178.07,69426.92,69966.28,1723478400
1723482000000,69735.37,69735.37,69343.98,69440.43,1723482000
1723485600000,69557.54,69745.29,69433.75,69735.37,1723485600
1723489200000,69256.11,69557.54,69256.11,69557.54,1723489200
1723492800000,68972.59,69440.82,68831.81,69256.11,1723492800
1723496400000,68869.59,69020.49,68771.43,68972.59,1723496400
1723500000000,68769.55,69013.47,68757.74,68869.59,1723500000
1723503600000,68489.17,68769.55,68271,68769.55,1723503600
1723507200000,69085.89,69085.89,68424.45,68489.17,1723507200
1723510800000,68596.56,69125.37,68592.3,69085.89,1723510800
1723514400000,68582.82,68642.81,68518.34,68596.56,1723514400
1723518000000,68391.39,68638.75,68304.76,68582.82,1723518000
1723521600000,68365.03,68581.9,68302.46,68391.39,1723521600
1723525200000,68384.15,68510.74,68365.03,68365.03,1723525200
1723528800000,68484.44,68613.5,68384.15,68384.15,1723528800
1723532400000,68471.53,68503.44,68427.94,68484.44,1723532400
1723536000000,68844.34,68871.15,68471.53,68471.53,1723536000
1723539600000,69227.87,69227.87,68691.33,68844.34,1723539600
1723543200000,68792.37,69259.12,68720.56,69227.87,1723543200
1723546800000,69139.47,69198.46,68740.1,68792.37,1723546800
1723550400000,69256.68,69256.68,68907.45,69139.47,1723550400
1723554000000,69212.09,69484.62,69119.7,69256.68,1723554000
1723557600000,69035.16,69679.38,69006.86,69212.09,1723557600
1723561200000,69185.7,69185.7,68903.43,69035.16,1723561200
1723564800000,71053.03,71053.03,68889.64,69185.7,1723564800
1723568400000,71790.82,71790.82,70910.5,71053.03,1723568400
1723572000000,71757.51,72089.76,71709.43,71790.82,1723572000
1723575600000,71413.32,71757.51,71110.85,71757.51,1723575600
1723579200000,71283.87,71542.59,71283.87,71413.32,1723579200
1723582800000,70967.63,71283.87,70841.1,71283.87,1723582800
1723586400000,72191.42,72479.66,70967.63,70967.63,1723586400
1723590000000,72128.26,72270.32,72116.31,72191.42,1723590000
1723593600000,72148.2,72156.37,72080.24,72128.26,1723593600
1723597200000,72282.76,72295.8,72135.26,72148.2,1723597200
1723600800000,72251.01,72296.84,72170.24,72282.76,1723600800
1723604400000,72477.77,72559.11,72233.98,72251.01,1723604400
1723608000000,72920.55,72934.84,72477.77,72477.77,1723608000
1723611600000,72988.26,72997.68,72873.38,72920.55,1723611600
1723615200000,74103,74479.58,72966.72,72988.26,1723615200
1723618800000,74048.19,74167.98,74043.18,74103,1723618800
1723622400000,74128.6,74166.6,73951.4,74048.19,1723622400
1723626000000,74024.64,74136.37,73953.84,74128.6,1723626000
1723629600000,73809.32,74024.73,73625.28,74024.64,1723629600
1723633200000,73991.42,73991.42,73595.73,73809.32,1723633200
1723636800000,75351.53,75865.84,73991.42,73991.42,1723636800
1723640400000,75185.5,75685.04,74801.58,75351.53,1723640400
1723644000000,77106.91,77106.91,75185.5,75185.5,1723644000
1723647600000,78611.37,78701,77084.1,77106.91,1723647600
1723651200000,79033.53,79338.24,78611.37,78611.37,1723651200
1723654800000,78869.82,79194.17,78867.66,79033.53,1723654800
1723658400000,78271.27,78935.45,78222.89,78869.82,1723658400
1723662000000,78420.76,78423.42,78125.97,78271.27,1723662000
1723665600000,78182.07,78508.61,78182.07,78420.76,1723665600
1723669200000,78131.58,78244.88,78091.53,78182.07,1723669200
1723672800000,78037.96,78199.43,77837.83,78131.58,1723672800
1723676400000,78048.23,78147.87,77988.51,78037.96,1723676400
1723680000000,78255.56,78348.13,78048.23,78048.23,1723680000
1723683600000,78077.41,78340.19,77987.37,78255.56,1723683600
1723687200000,79195.91,79356.65,78077.41,78077.41,1723687200
1723690800000,79084.93,79200.41,79073.12,79195.91,1723690800
1723694400000,79379.23,79388.08,79050.23,79084.93,1723694400
1723698000000,79202.32,79412.55,79144.95,79379.23,1723698000
1723701600000,79374.22,79374.22,78861.22,79202.32,1723701600
1723705200000,79694.12,79762.28,79374.22,79374.22,1723705200
1723708800000,79715.67,79886.91,79694.12,79694.12,1723708800
1723712400000,79724.69,79832.2,79513.67,79715.67,1723712400
1723716000000,79694.68,79724.69,79549.46,79724.69,1723716000
1723719600000,79256.57,79775.92,79256.57,79694.68,1723719600
1723723200000,79147.29,79475.13,78807.99,79256.57,1723723200
1723726800000,80136.72,80136.72,78976.21,79147.29,1723726800
1723730400000,79856.92,80136.72,79815.46,80136.72,1723730400
1723734000000,79838.01,80144.13,79765.78,79856.92,1723734000
1723737600000,80486.36,80627.6,79810.7,79838.01,1723737600
1723741200000,79506.81,80486.36,79506.81,80486.36,1723741200
1723744800000,79223.02,79715.14,78838.36,79506.81,1723744800
1723748400000,80597.81,80597.81,79223.02,79223.02,1723748400
1723752000000,81243.38,81307.79,80379.57,80597.81,1723752000
1723755600000,83189.59,83331.76,80875.17,81243.38,1723755600
1723759200000,83471.04,83624.84,83189.59,83189.59,1723759200
1723762800000,83845.67,83887.52,83445.29,83471.04,1723762800
1723766400000,83789.88,83961.26,83764.23,83845.67,1723766400
1723770000000,83592.38,84198.73,83592.38,83789.88,1723770000
1723773600000,81182.68,83661.66,80997.98,83592.38,1723773600
1723777200000,81583.01,81718.91,81182.68,81182.68,1723777200
1723780800000,81858.23,81858.23,81473.54,81583.01,1723780800
1723784400000,82059.22,82059.22,81740.57,81858.23,1723784400
1723788000000,82215.34,82253.4,81910.04,82059.22,1723788000
1723791600000,82550.75,82554.7,82215.34,82215.34,1723791600
1723795200000,83005.14,83005.14,82539.24,82550.75,1723795200
1723798800000,83757.4,83931.42,82900.27,83005.14,1723798800
1723802400000,83868.03,83871.24,83717.91,83757.4,1723802400
1723806000000,84152.98,84193.83,83829.62,83868.03,1723806000
1723809600000,84214.09,84596.96,84055.93,84152.98,1723809600
1723813200000,82383.35,84235.33,82240.16,84214.09,1723813200
1723816800000,82463.78,82498.2,82193.48,82383.35,1723816800
1723820400000,82229.28,82501.12,82179.72,82463.78,1723820400
1723824000000,81898.87,82259.56,81613.15,82229.28,1723824000
1723827600000,81896.28,82221.85,81654.17,81898.87,1723827600
1723831200000,82833.71,82833.71,81864.18,81896.28,1723831200
1723834800000,82874.96,83002.97,82703.71,82833.71,1723834800
1723838400000,82631.03,82978.75,82616.66,82874.96,1723838400
1723842000000,82665.77,82974.92,82595.2,82631.03,1723842000
1723845600000,82553.56,82802.84,82548.87,82665.77,1723845600
1723849200000,82133.08,82553.56,82100.57,82553.56,1723849200
1723852800000,82296.15,82330.58,82015.15,82133.08,1723852800
1723856400000,82445.56,82507.77,82283.01,82296.15,1723856400
1723860000000,82423.58,82580.12,82399.58,82445.56,1723860000
1723863600000,82345.8,82423.58,82249.5,82423.58,1723863600
1723867200000,82527.87,82538.85,82328.09,82345.8,1723867200
1723870800000,82485.14,82527.87,82424,82527.87,1723870800
1723874400000,82407.22,82485.14,82397.52,82485.14,1723874400
1723878000000,82307.75,82426.07,82298.68,82407.22,1723878000
1723881600000,82398.57,82433.87,82301.85,82307.75,1723881600
1723885200000,82332.09,82536.37,82319.75,82398.57,1723885200
1723888800000,82571.51,82602.07,82262.43,82332.09,1723888800
1723892400000,82729.24,82752.37,82571.51,82571.51,1723892400
1723896000000,82653.52,82741.2,82643.88,82729.24,1723896000
